,Combination,P2,P3,P4,P5,P6,P7,P8,P9
27,pGPD-TATA_OP-UAS_AED,0,2,1,0,0,3,4,0
28,pGPD-TATA_OP-UAS_AEE,0,0,1,1,1,1,0,4
29,pGPD-TATA_OP-UAS_AEF,0,1,0,0,2,10,1,0
30,pGPD-TATA_OP-UAS_AFA,0,0,0,0,0,0,0,0
31,pGPD-TATA_OP-UAS_AFB,0,0,0,0,0,0,0,0
32,pGPD-TATA_OP-UAS_AFC,1,15,21,14,20,15,5,0
33,pGPD-TATA_OP-UAS_AFD,0,1,1,1,19,3,10,2
34,pGPD-TATA_OP-UAS_AFE,0,0,2,0,2,0,11,0
35,pGPD-TATA_OP-UAS_AFF,0,1,0,0,10,4,0,2
36,pGPD-TATA_OP-UAS_BAA,0,2,0,0,0,0,0,0
37,pGPD-TATA_OP-UAS_BAB,0,0,0,0,3,0,0,0
38,pGPD-TATA_OP-UAS_BAC,0,20,150,21,44,48,23,8
39,pGPD-TATA_OP-UAS_BAD,0,0,0,1,6,40,15,1
40,pGPD-TATA_OP-UAS_BAE,0,1,0,0,0,0,1,0
41,pGPD-TATA_OP-UAS_BAF,0,28,38,177,122,118,22,4
42,pGPD-TATA_OP-UAS_BBA,0,0,0,0,0,0,0,0
43,pGPD-TATA_OP-UAS_BBB,0,0,0,0,0,0,0,0
44,pGPD-TATA_OP-UAS_BBC,6,36,58,12,63,125,31,13
45,pGPD-TATA_OP-UAS_BBD,0,1,1,0,8,2,4,0
46,pGPD-TATA_OP-UAS_BBE,0,0,0,0,0,0,0,0
47,pGPD-TATA_OP-UAS_BBF,2,0,6,3,16,59,42,3
48,pGPD-TATA_OP-UAS_BCA,0,0,0,0,0,1,0,0
49,pGPD-TATA_OP-UAS_BCB,0,0,0,0,0,0,0,0
50,pGPD-TATA_OP-UAS_BCC,0,0,3,7,8,16,20,1
51,pGPD-TATA_OP-UAS_BCD,0,0,1,1,2,2,1,0
52,pGPD-TATA_OP-UAS_BCE,0,0,0,0,0,0,0,0
53,pGPD-TATA_OP-UAS_BCF,0,1,2,0,5,13,16,1
54,pGPD-TATA_OP-UAS_BDA,0,0,0,0,1,2,24,0
55,pGPD-TATA_OP-UAS_BDB,0,0,0,0,0,0,0,0
56,pGPD-TATA_OP-UAS_BDC,0,25,92,17,107,52,13,7
57,pGPD-TATA_OP-UAS_BDD,0,2,3,1,11,41,47,1
58,pGPD-TATA_OP-UAS_BDE,0,0,1,2,2,4,11,0
59,pGPD-TATA_OP-UAS_BDF,0,0,0,0,0,0,0,0
60,pGPD-TATA_OP-UAS_BEA,0,0,0,3,2,1,0,0
61,pGPD-TATA_OP-UAS_BEB,0,0,0,0,0,0,0,0
62,pGPD-TATA_OP-UAS_BEC,0,3,19,17,12,8,3,2
63,pGPD-TATA_OP-UAS_BED,2,2,2,1,11,3,0,2
64,pGPD-TATA_OP-UAS_BEE,0,1,1,0,1,1,1,1
65,pGPD-TATA_OP-UAS_BEF,0,4,1,9,4,34,10,2
66,pGPD-TATA_OP-UAS_BFA,0,0,1,0,0,0,0,1
67,pGPD-TATA_OP-UAS_BFB,0,0,1,0,0,1,0,0
68,pGPD-TATA_OP-UAS_BFC,0,2,16,2,14,31,14,3
69,pGPD-TATA_OP-UAS_BFD,0,4,3,0,12,12,19,0
70,pGPD-TATA_OP-UAS_BFE,0,0,0,0,3,0,1,0
71,pGPD-TATA_OP-UAS_BFF,0,1,7,3,12,6,2,1
72,pGPD-TATA_OP-UAS_CAA,0,0,1,1,0,4,0,2
73,pGPD-TATA_OP-UAS_CAB,0,0,0,4,0,0,0,6
74,pGPD-TATA_OP-UAS_CAC,223,308,385,987,710,687,1013,10130
75,pGPD-TATA_OP-UAS_CAD,1,4,3,0,6,12,13,24
76,pGPD-TATA_OP-UAS_CAE,1,0,0,2,6,2,17,15
77,pGPD-TATA_OP-UAS_CAF,0,1,7,7,12,21,7,22
78,pGPD-TATA_OP-UAS_CBA,0,2,2,1,2,0,0,0
79,pGPD-TATA_OP-UAS_CBB,0,0,0,0,0,0,0,0
80,pGPD-TATA_OP-UAS_CBC,3,8,14,10,34,65,19,13
81,pGPD-TATA_OP-UAS_CBD,6,6,18,1,18,3,37,27
82,pGPD-TATA_OP-UAS_CBE,0,3,1,0,0,0,0,2
83,pGPD-TATA_OP-UAS_CBF,3,1,4,3,3,5,2,6
84,pGPD-TATA_OP-UAS_CCA,0,0,0,0,0,0,0,0
85,pGPD-TATA_OP-UAS_CCB,0,0,0,0,0,0,0,0
86,pGPD-TATA_OP-UAS_CCC,3,12,8,3,23,30,12,0
87,pGPD-TATA_OP-UAS_CCD,0,2,0,0,2,3,0,1
88,pGPD-TATA_OP-UAS_CCE,0,0,0,0,0,0,0,0
89,pGPD-TATA_OP-UAS_CCF,0,0,0,0,0,0,0,7
90,pGPD-TATA_OP-UAS_CDA,0,1,0,0,0,7,11,2
91,pGPD-TATA_OP-UAS_CDB,0,0,0,0,0,0,0,0
92,pGPD-TATA_OP-UAS_CDC,0,5,24,10,22,27,39,5
93,pGPD-TATA_OP-UAS_CDD,1,1,2,0,0,1,1,0
94,pGPD-TATA_OP-UAS_CDE,0,2,0,0,0,0,0,0
95,pGPD-TATA_OP-UAS_CDF,0,0,2,3,2,4,6,3
96,pGPD-TATA_OP-UAS_CEA,2,0,1,2,2,14,21,0
97,pGPD-TATA_OP-UAS_CEB,0,0,0,0,0,0,0,0
98,pGPD-TATA_OP-UAS_CEC,1,1,13,1,7,14,1,7
99,pGPD-TATA_OP-UAS_CED,0,0,1,0,1,9,0,1
100,pGPD-TATA_OP-UAS_CEE,0,0,0,0,0,0,0,0
101,pGPD-TATA_OP-UAS_CEF,0,0,2,0,0,1,5,1
102,pGPD-TATA_OP-UAS_CFA,0,4,0,0,7,74,9,1
103,pGPD-TATA_OP-UAS_CFB,0,0,0,0,0,0,0,0
104,pGPD-TATA_OP-UAS_CFC,1,2,9,7,17,1,1,1
105,pGPD-TATA_OP-UAS_CFD,0,1,4,1,2,4,0,4
106,pGPD-TATA_OP-UAS_CFE,0,0,0,0,0,0,0,0
107,pGPD-TATA_OP-UAS_CFF,0,1,0,0,1,1,7,0
108,pGPD-TATA_OP-UAS_DAA,0,1,0,0,0,8,4,0
109,pGPD-TATA_OP-UAS_DAB,2,0,0,0,4,19,0,0
110,pGPD-TATA_OP-UAS_DAC,9,31,37,32,77,426,33,0
111,pGPD-TATA_OP-UAS_DAD,427,924,1217,2034,4837,79300,6338,309
112,pGPD-TATA_OP-UAS_DAE,0,2,0,1,4,95,10,0
113,pGPD-TATA_OP-UAS_DAF,5,11,13,17,32,217,39,1
114,pGPD-TATA_OP-UAS_DBA,0,1,1,1,0,12,0,0
115,pGPD-TATA_OP-UAS_DBB,0,0,0,0,0,0,0,0
116,pGPD-TATA_OP-UAS_DBC,3,5,8,4,20,62,18,0
117,pGPD-TATA_OP-UAS_DBD,1,5,2,0,9,32,7,5
118,pGPD-TATA_OP-UAS_DBE,0,0,0,0,0,3,2,0
119,pGPD-TATA_OP-UAS_DBF,0,3,5,1,2,26,12,4
120,pGPD-TATA_OP-UAS_DCA,0,0,0,1,4,14,3,1
121,pGPD-TATA_OP-UAS_DCB,0,0,0,0,0,0,0,0
122,pGPD-TATA_OP-UAS_DCC,1,7,17,9,47,44,5,2
123,pGPD-TATA_OP-UAS_DCD,1,5,3,0,5,59,9,0
124,pGPD-TATA_OP-UAS_DCE,0,0,0,0,0,0,0,0
125,pGPD-TATA_OP-UAS_DCF,0,3,5,1,4,18,9,3
126,pGPD-TATA_OP-UAS_DDA,0,0,0,0,3,5,1,0
127,pGPD-TATA_OP-UAS_DDB,0,0,0,0,0,0,0,0
128,pGPD-TATA_OP-UAS_DDC,0,8,31,10,13,36,6,1
129,pGPD-TATA_OP-UAS_DDD,1,2,6,3,3,10,22,5
130,pGPD-TATA_OP-UAS_DDE,1,0,2,0,0,2,0,0
131,pGPD-TATA_OP-UAS_DDF,0,2,2,2,2,13,0,2
132,pGPD-TATA_OP-UAS_DEA,2,4,0,0,0,18,0,0
133,pGPD-TATA_OP-UAS_DEB,0,0,0,0,0,0,0,0
134,pGPD-TATA_OP-UAS_DEC,4,3,8,10,27,53,6,2
135,pGPD-TATA_OP-UAS_DED,21,8,2,2,5,24,1,2
136,pGPD-TATA_OP-UAS_DEE,0,0,0,0,0,0,0,0
137,pGPD-TATA_OP-UAS_DEF,0,0,2,2,1,7,0,2
138,pGPD-TATA_OP-UAS_DFA,0,0,0,0,0,8,3,0
139,pGPD-TATA_OP-UAS_DFB,0,0,0,0,0,0,0,0
140,pGPD-TATA_OP-UAS_DFC,0,7,5,8,42,44,7,0
141,pGPD-TATA_OP-UAS_DFD,1,2,2,1,1,24,6,0
142,pGPD-TATA_OP-UAS_DFE,0,0,0,0,0,0,0,0
143,pGPD-TATA_OP-UAS_DFF,0,0,7,1,5,19,5,0
144,pGPD-TATA_OP-UAS_EAA,0,0,0,0,0,0,0,0
145,pGPD-TATA_OP-UAS_EAB,0,0,0,0,0,0,0,0
146,pGPD-TATA_OP-UAS_EAC,0,10,34,13,20,18,2,1
147,pGPD-TATA_OP-UAS_EAD,0,4,9,3,10,22,45,4
148,pGPD-TATA_OP-UAS_EAE,0,0,0,2,0,4,0,1
149,pGPD-TATA_OP-UAS_EAF,1,4,5,4,13,20,49,14
150,pGPD-TATA_OP-UAS_EBA,0,3,0,0,7,1,0,0
151,pGPD-TATA_OP-UAS_EBB,0,2,0,0,0,0,1,0
152,pGPD-TATA_OP-UAS_EBC,0,3,15,23,34,48,15,8
153,pGPD-TATA_OP-UAS_EBD,0,2,3,0,4,1,2,0
154,pGPD-TATA_OP-UAS_EBE,0,0,1,0,0,0,0,0
155,pGPD-TATA_OP-UAS_EBF,0,4,7,6,2,42,39,9
156,pGPD-TATA_OP-UAS_ECA,0,0,0,0,0,0,0,0
157,pGPD-TATA_OP-UAS_ECB,0,0,0,0,0,0,0,1
158,pGPD-TATA_OP-UAS_ECC,0,3,7,1,4,13,4,4
159,pGPD-TATA_OP-UAS_ECD,2,1,2,0,7,17,4,0
160,pGPD-TATA_OP-UAS_ECE,0,0,0,0,1,2,0,0
161,pGPD-TATA_OP-UAS_ECF,0,0,0,0,1,3,0,0
162,pGPD-TATA_OP-UAS_EDA,0,2,0,0,2,3,0,0
163,pGPD-TATA_OP-UAS_EDB,0,0,0,1,0,0,0,0
164,pGPD-TATA_OP-UAS_EDC,0,15,28,12,30,27,3,5
165,pGPD-TATA_OP-UAS_EDD,2,3,3,3,14,18,74,6
166,pGPD-TATA_OP-UAS_EDE,0,0,0,0,0,1,2,0
167,pGPD-TATA_OP-UAS_EDF,0,3,2,0,1,4,2,8
168,pGPD-TATA_OP-UAS_EEA,0,0,0,0,0,0,0,0
169,pGPD-TATA_OP-UAS_EEB,0,0,0,0,0,0,0,0
170,pGPD-TATA_OP-UAS_EEC,1,2,2,0,7,11,2,1
171,pGPD-TATA_OP-UAS_EED,2,7,0,1,1,4,13,1
172,pGPD-TATA_OP-UAS_EEE,0,0,0,0,0,2,0,0
173,pGPD-TATA_OP-UAS_EEF,0,1,8,0,3,51,3,15
174,pGPD-TATA_OP-UAS_EFA,0,1,0,0,0,0,0,0
175,pGPD-TATA_OP-UAS_EFB,0,0,0,0,0,0,0,0
176,pGPD-TATA_OP-UAS_EFC,0,4,14,13,9,16,3,2
177,pGPD-TATA_OP-UAS_EFD,0,0,2,1,2,0,2,3
178,pGPD-TATA_OP-UAS_EFE,0,1,1,0,2,1,0,0
179,pGPD-TATA_OP-UAS_EFF,0,0,1,0,0,2,2,1
180,pGPD-TATA_OP-UAS_FAA,0,1,6,2,2,2,0,0
181,pGPD-TATA_OP-UAS_FAB,0,1,0,1,0,0,0,0
182,pGPD-TATA_OP-UAS_FAC,4,21,225,55,64,47,27,2
183,pGPD-TATA_OP-UAS_FAD,0,4,32,11,15,21,4,0
184,pGPD-TATA_OP-UAS_FAE,0,0,1,2,0,0,0,0
185,pGPD-TATA_OP-UAS_FAF,132,1166,7185,4753,195,193,104,18
186,pGPD-TATA_OP-UAS_FBA,0,0,1,1,0,0,0,0
187,pGPD-TATA_OP-UAS_FBB,0,0,2,0,0,0,0,0
188,pGPD-TATA_OP-UAS_FBC,3,57,264,55,117,308,49,6
189,pGPD-TATA_OP-UAS_FBD,0,1,9,11,15,6,8,3
190,pGPD-TATA_OP-UAS_FBE,0,0,1,0,0,0,0,0
191,pGPD-TATA_OP-UAS_FBF,1,4,7,1,12,6,20,3
192,pGPD-TATA_OP-UAS_FCA,0,0,0,0,1,1,0,0
193,pGPD-TATA_OP-UAS_FCB,0,0,0,0,0,0,0,0
194,pGPD-TATA_OP-UAS_FCC,3,0,3,4,9,12,0,0
195,pGPD-TATA_OP-UAS_FCD,0,3,2,2,2,1,8,2
196,pGPD-TATA_OP-UAS_FCE,0,0,0,0,0,4,0,0
197,pGPD-TATA_OP-UAS_FCF,0,2,4,1,6,11,2,16
198,pGPD-TATA_OP-UAS_FDA,0,0,0,0,0,1,0,1
199,pGPD-TATA_OP-UAS_FDB,0,0,0,0,0,0,0,0
200,pGPD-TATA_OP-UAS_FDC,3,5,36,10,14,33,2,0
201,pGPD-TATA_OP-UAS_FDD,0,0,4,0,0,4,13,0
202,pGPD-TATA_OP-UAS_FDE,0,0,0,0,0,2,0,0
203,pGPD-TATA_OP-UAS_FDF,0,2,1,0,2,7,1,2
204,pGPD-TATA_OP-UAS_FEA,0,0,0,0,0,1,0,0
205,pGPD-TATA_OP-UAS_FEB,0,0,0,0,0,0,0,0
206,pGPD-TATA_OP-UAS_FEC,0,3,19,16,28,14,7,1
207,pGPD-TATA_OP-UAS_FED,0,0,0,0,0,3,1,0
208,pGPD-TATA_OP-UAS_FEE,0,0,0,0,0,0,0,0
209,pGPD-TATA_OP-UAS_FEF,0,3,3,0,0,3,5,1
210,pGPD-TATA_OP-UAS_FFA,1,1,0,1,0,22,51,2
211,pGPD-TATA_OP-UAS_FFB,0,0,0,0,0,1,0,0
212,pGPD-TATA_OP-UAS_FFC,0,1,4,0,0,0,0,0
213,pGPD-TATA_OP-UAS_FFD,0,1,2,0,0,22,7,0
214,pGPD-TATA_OP-UAS_FFE,0,4,2,0,1,2,0,0
215,pGPD-TATA_OP-UAS_FFF,4,5,2,2,2,3,2,1
216,pGPD-OP_TATA_OP-UAS_AAA,0,0,0,0,0,0,0,0
217,pGPD-OP_TATA_OP-UAS_AAB,0,0,0,0,0,0,0,0
218,pGPD-OP_TATA_OP-UAS_AAC,3,3,17,5,20,5,13,25
219,pGPD-OP_TATA_OP-UAS_AAD,0,0,3,0,1,1,6,4
220,pGPD-OP_TATA_OP-UAS_AAE,0,2,1,0,0,0,2,0
221,pGPD-OP_TATA_OP-UAS_AAF,4,5,10,1,11,8,25,25
222,pGPD-OP_TATA_OP-UAS_ABA,0,2,0,1,0,0,0,1
223,pGPD-OP_TATA_OP-UAS_ABB,0,0,0,0,0,0,0,0
224,pGPD-OP_TATA_OP-UAS_ABC,7,9,18,10,64,14,49,36
225,pGPD-OP_TATA_OP-UAS_ABD,1,3,8,6,6,6,30,36
226,pGPD-OP_TATA_OP-UAS_ABE,0,0,2,0,2,2,2,2
227,pGPD-OP_TATA_OP-UAS_ABF,0,5,7,1,4,4,19,9
228,pGPD-OP_TATA_OP-UAS_ACA,0,0,1,1,0,0,1,4
229,pGPD-OP_TATA_OP-UAS_ACB,0,0,0,0,0,0,0,0
230,pGPD-OP_TATA_OP-UAS_ACC,4,10,5,11,36,9,20,23
231,pGPD-OP_TATA_OP-UAS_ACD,2,5,3,2,18,25,19,13
232,pGPD-OP_TATA_OP-UAS_ACE,0,0,2,3,1,5,0,1
233,pGPD-OP_TATA_OP-UAS_ACF,1,3,5,0,5,6,7,14
234,pGPD-OP_TATA_OP-UAS_ADA,0,0,0,0,0,0,1,3
235,pGPD-OP_TATA_OP-UAS_ADB,0,0,0,0,0,0,0,0
236,pGPD-OP_TATA_OP-UAS_ADC,6,17,41,44,62,30,27,57
237,pGPD-OP_TATA_OP-UAS_ADD,0,0,4,2,3,0,48,10
238,pGPD-OP_TATA_OP-UAS_ADE,0,0,0,0,1,4,14,1
239,pGPD-OP_TATA_OP-UAS_ADF,1,6,6,0,1,11,28,18
240,pGPD-OP_TATA_OP-UAS_AEA,0,3,1,2,5,7,19,25
241,pGPD-OP_TATA_OP-UAS_AEB,1,0,3,2,4,2,7,9
242,pGPD-OP_TATA_OP-UAS_AEC,21,21,13,23,51,14,34,70
243,pGPD-OP_TATA_OP-UAS_AED,9,7,11,30,9,5,28,45
244,pGPD-OP_TATA_OP-UAS_AEE,1,2,0,3,9,7,12,27
245,pGPD-OP_TATA_OP-UAS_AEF,1222,1663,2763,3083,2967,5299,10186,32735
246,pGPD-OP_TATA_OP-UAS_AFA,1,2,0,1,5,0,4,7
247,pGPD-OP_TATA_OP-UAS_AFB,0,0,0,0,1,0,0,0
248,pGPD-OP_TATA_OP-UAS_AFC,9,3,7,12,31,6,17,24
249,pGPD-OP_TATA_OP-UAS_AFD,0,4,9,4,16,8,13,10
250,pGPD-OP_TATA_OP-UAS_AFE,0,0,0,0,0,0,0,1
251,pGPD-OP_TATA_OP-UAS_AFF,0,5,4,0,7,6,2,6
252,pGPD-OP_TATA_OP-UAS_BAA,0,0,0,0,0,1,0,0
253,pGPD-OP_TATA_OP-UAS_BAB,0,0,0,0,0,0,0,0
254,pGPD-OP_TATA_OP-UAS_BAC,0,17,36,14,19,11,17,13
255,pGPD-OP_TATA_OP-UAS_BAD,0,2,0,0,13,9,0,0
256,pGPD-OP_TATA_OP-UAS_BAE,0,1,1,0,1,2,0,0
257,pGPD-OP_TATA_OP-UAS_BAF,0,2,2,12,27,6,4,5
258,pGPD-OP_TATA_OP-UAS_BBA,0,0,1,0,0,0,0,4
259,pGPD-OP_TATA_OP-UAS_BBB,0,0,0,0,2,1,0,0
260,pGPD-OP_TATA_OP-UAS_BBC,0,17,28,17,45,10,18,18
261,pGPD-OP_TATA_OP-UAS_BBD,0,11,6,6,24,7,1,9
262,pGPD-OP_TATA_OP-UAS_BBE,0,0,0,0,2,0,0,0
263,pGPD-OP_TATA_OP-UAS_BBF,0,12,7,2,12,9,25,18
264,pGPD-OP_TATA_OP-UAS_BCA,0,0,1,0,7,5,0,2
265,pGPD-OP_TATA_OP-UAS_BCB,0,0,0,0,0,0,0,0
266,pGPD-OP_TATA_OP-UAS_BCC,0,5,5,5,19,5,18,11
267,pGPD-OP_TATA_OP-UAS_BCD,6,12,12,76,35,34,64,619
268,pGPD-OP_TATA_OP-UAS_BCE,0,0,0,0,0,0,0,4
269,pGPD-OP_TATA_OP-UAS_BCF,0,1,4,0,3,2,11,5
270,pGPD-OP_TATA_OP-UAS_BDA,1,1,1,0,6,2,1,0
271,pGPD-OP_TATA_OP-UAS_BDB,0,0,0,0,0,0,0,0
272,pGPD-OP_TATA_OP-UAS_BDC,3,6,43,6,20,4,11,9
273,pGPD-OP_TATA_OP-UAS_BDD,0,4,2,3,20,0,14,5
274,pGPD-OP_TATA_OP-UAS_BDE,0,0,0,0,0,1,0,1
275,pGPD-OP_TATA_OP-UAS_BDF,0,0,0,0,0,0,0,0
276,pGPD-OP_TATA_OP-UAS_BEA,0,1,0,0,7,0,0,1
277,pGPD-OP_TATA_OP-UAS_BEB,0,0,0,0,0,0,0,0
278,pGPD-OP_TATA_OP-UAS_BEC,1,9,17,7,14,11,15,0
279,pGPD-OP_TATA_OP-UAS_BED,0,0,2,7,5,7,16,16
280,pGPD-OP_TATA_OP-UAS_BEE,0,0,0,0,0,0,2,1
281,pGPD-OP_TATA_OP-UAS_BEF,0,1,5,4,6,4,1,3
282,pGPD-OP_TATA_OP-UAS_BFA,0,0,0,10,0,0,2,10
283,pGPD-OP_TATA_OP-UAS_BFB,0,0,0,0,0,0,0,0
284,pGPD-OP_TATA_OP-UAS_BFC,0,4,14,8,31,5,10,3
285,pGPD-OP_TATA_OP-UAS_BFD,1,0,0,0,8,12,4,2
286,pGPD-OP_TATA_OP-UAS_BFE,0,0,0,0,0,0,0,0
287,pGPD-OP_TATA_OP-UAS_BFF,0,0,2,0,4,0,1,5
288,pGPD-OP_TATA_OP-UAS_CAA,0,0,0,0,0,0,0,0
289,pGPD-OP_TATA_OP-UAS_CAB,0,0,0,0,0,0,0,0
290,pGPD-OP_TATA_OP-UAS_CAC,3,3,6,20,28,6,70,21
291,pGPD-OP_TATA_OP-UAS_CAD,0,1,2,1,2,7,13,3
292,pGPD-OP_TATA_OP-UAS_CAE,0,0,0,0,1,0,2,0
293,pGPD-OP_TATA_OP-UAS_CAF,0,2,3,1,5,5,6,7
294,pGPD-OP_TATA_OP-UAS_CBA,0,0,0,0,0,0,0,2
295,pGPD-OP_TATA_OP-UAS_CBB,0,0,0,0,0,0,0,0
296,pGPD-OP_TATA_OP-UAS_CBC,0,11,19,5,49,20,36,6
297,pGPD-OP_TATA_OP-UAS_CBD,0,6,5,0,4,1,5,4
298,pGPD-OP_TATA_OP-UAS_CBE,0,0,0,2,0,0,1,0
299,pGPD-OP_TATA_OP-UAS_CBF,0,3,4,0,1,4,2,3
300,pGPD-OP_TATA_OP-UAS_CCA,0,2,0,0,0,3,0,0
301,pGPD-OP_TATA_OP-UAS_CCB,0,0,0,0,0,0,0,0
302,pGPD-OP_TATA_OP-UAS_CCC,1,1,2,0,11,4,1,8
303,pGPD-OP_TATA_OP-UAS_CCD,0,5,0,0,6,1,1,4
304,pGPD-OP_TATA_OP-UAS_CCE,0,0,0,0,2,0,1,0
305,pGPD-OP_TATA_OP-UAS_CCF,0,2,0,0,0,0,2,2
306,pGPD-OP_TATA_OP-UAS_CDA,0,1,2,2,5,3,6,3
307,pGPD-OP_TATA_OP-UAS_CDB,0,0,0,0,0,0,0,0
308,pGPD-OP_TATA_OP-UAS_CDC,0,9,10,2,22,8,8,15
309,pGPD-OP_TATA_OP-UAS_CDD,0,2,6,0,2,7,5,6
310,pGPD-OP_TATA_OP-UAS_CDE,0,0,0,0,0,0,0,0
311,pGPD-OP_TATA_OP-UAS_CDF,0,7,0,2,4,5,1,1
312,pGPD-OP_TATA_OP-UAS_CEA,0,0,0,0,0,0,0,2
313,pGPD-OP_TATA_OP-UAS_CEB,0,0,0,0,0,0,0,0
314,pGPD-OP_TATA_OP-UAS_CEC,0,0,2,3,4,1,5,0
315,pGPD-OP_TATA_OP-UAS_CED,0,2,2,1,4,5,0,2
316,pGPD-OP_TATA_OP-UAS_CEE,0,0,0,0,0,0,0,0
317,pGPD-OP_TATA_OP-UAS_CEF,0,0,2,0,2,6,3,0
318,pGPD-OP_TATA_OP-UAS_CFA,0,0,0,0,1,1,0,1
319,pGPD-OP_TATA_OP-UAS_CFB,0,0,0,0,0,0,0,0
320,pGPD-OP_TATA_OP-UAS_CFC,0,3,2,4,19,6,5,5
321,pGPD-OP_TATA_OP-UAS_CFD,0,0,1,0,1,8,0,5
322,pGPD-OP_TATA_OP-UAS_CFE,0,0,0,0,0,0,0,0
323,pGPD-OP_TATA_OP-UAS_CFF,0,0,1,0,1,3,18,2
324,pGPD-OP_TATA_OP-UAS_DAA,0,0,0,0,0,0,0,0
325,pGPD-OP_TATA_OP-UAS_DAB,0,0,0,0,0,0,0,0
326,pGPD-OP_TATA_OP-UAS_DAC,2,5,37,9,40,14,17,15
327,pGPD-OP_TATA_OP-UAS_DAD,0,0,3,0,9,167,6,3
328,pGPD-OP_TATA_OP-UAS_DAE,0,0,0,1,0,0,7,0
329,pGPD-OP_TATA_OP-UAS_DAF,1,2,5,0,23,14,7,6
330,pGPD-OP_TATA_OP-UAS_DBA,0,0,0,0,0,4,0,5
331,pGPD-OP_TATA_OP-UAS_DBB,0,0,0,0,1,2,0,0
332,pGPD-OP_TATA_OP-UAS_DBC,1,12,8,9,31,18,9,12
333,pGPD-OP_TATA_OP-UAS_DBD,2,0,4,3,5,20,15,7
334,pGPD-OP_TATA_OP-UAS_DBE,0,0,6,1,1,1,3,0
335,pGPD-OP_TATA_OP-UAS_DBF,0,7,5,3,7,7,8,4
336,pGPD-OP_TATA_OP-UAS_DCA,0,0,0,0,3,5,1,0
337,pGPD-OP_TATA_OP-UAS_DCB,0,0,0,0,0,0,0,0
338,pGPD-OP_TATA_OP-UAS_DCC,0,4,2,1,22,5,17,10
339,pGPD-OP_TATA_OP-UAS_DCD,0,1,0,0,1,10,7,5
340,pGPD-OP_TATA_OP-UAS_DCE,0,0,0,0,0,0,0,0
341,pGPD-OP_TATA_OP-UAS_DCF,0,2,0,0,0,0,3,0
342,pGPD-OP_TATA_OP-UAS_DDA,0,0,0,0,0,0,2,0
343,pGPD-OP_TATA_OP-UAS_DDB,0,0,0,0,0,0,0,0
344,pGPD-OP_TATA_OP-UAS_DDC,0,2,10,14,5,6,4,9
345,pGPD-OP_TATA_OP-UAS_DDD,0,3,3,1,0,0,1,1
346,pGPD-OP_TATA_OP-UAS_DDE,0,0,1,0,0,0,0,0
347,pGPD-OP_TATA_OP-UAS_DDF,1,9,7,3,6,3,5,15
348,pGPD-OP_TATA_OP-UAS_DEA,0,0,4,2,1,5,1,3
349,pGPD-OP_TATA_OP-UAS_DEB,0,0,0,0,0,0,0,0
350,pGPD-OP_TATA_OP-UAS_DEC,0,6,5,8,31,12,20,7
351,pGPD-OP_TATA_OP-UAS_DED,2,0,2,0,4,3,1,3
352,pGPD-OP_TATA_OP-UAS_DEE,0,0,0,0,0,0,0,0
353,pGPD-OP_TATA_OP-UAS_DEF,1,1,1,0,0,2,4,2
354,pGPD-OP_TATA_OP-UAS_DFA,0,0,0,0,0,0,2,0
