,Combination,P2,P3,P4,P5,P6,P7,P8,P9
27,pGPD-TATA_OP-UAS_AED,0,3,6,0,1,17,10,0
28,pGPD-TATA_OP-UAS_AEE,0,1,0,0,0,0,0,3
29,pGPD-TATA_OP-UAS_AEF,1,1,1,4,1,12,4,3
30,pGPD-TATA_OP-UAS_AFA,0,1,2,0,0,3,0,5
31,pGPD-TATA_OP-UAS_AFB,0,1,0,0,0,0,0,0
32,pGPD-TATA_OP-UAS_AFC,0,2,14,3,19,10,4,1
33,pGPD-TATA_OP-UAS_AFD,2,7,2,0,7,44,5,2
34,pGPD-TATA_OP-UAS_AFE,0,1,2,0,0,2,0,0
35,pGPD-TATA_OP-UAS_AFF,1,1,4,2,0,10,2,0
36,pGPD-TATA_OP-UAS_BAA,0,0,0,0,0,1,10,1
37,pGPD-TATA_OP-UAS_BAB,0,2,0,0,0,1,0,0
38,pGPD-TATA_OP-UAS_BAC,1,27,113,44,34,85,40,10
39,pGPD-TATA_OP-UAS_BAD,0,6,2,3,5,75,4,1
40,pGPD-TATA_OP-UAS_BAE,0,0,0,1,0,3,0,0
41,pGPD-TATA_OP-UAS_BAF,1,70,53,281,150,139,33,12
42,pGPD-TATA_OP-UAS_BBA,0,0,0,1,2,2,0,0
43,pGPD-TATA_OP-UAS_BBB,0,0,0,0,0,0,0,0
44,pGPD-TATA_OP-UAS_BBC,8,49,60,20,20,94,27,38
45,pGPD-TATA_OP-UAS_BBD,0,0,10,2,4,19,1,2
46,pGPD-TATA_OP-UAS_BBE,0,0,0,0,2,3,0,3
47,pGPD-TATA_OP-UAS_BBF,0,6,12,2,9,44,18,2
48,pGPD-TATA_OP-UAS_BCA,0,1,0,0,0,19,1,0
49,pGPD-TATA_OP-UAS_BCB,0,0,0,0,0,0,0,0
50,pGPD-TATA_OP-UAS_BCC,0,4,10,3,7,16,2,4
51,pGPD-TATA_OP-UAS_BCD,0,11,6,1,3,26,4,3
52,pGPD-TATA_OP-UAS_BCE,0,0,0,0,0,0,0,0
53,pGPD-TATA_OP-UAS_BCF,0,5,7,0,12,55,17,1
54,pGPD-TATA_OP-UAS_BDA,0,0,0,0,0,3,7,1
55,pGPD-TATA_OP-UAS_BDB,0,0,0,0,0,0,0,0
56,pGPD-TATA_OP-UAS_BDC,3,23,53,24,46,71,42,20
57,pGPD-TATA_OP-UAS_BDD,1,2,14,8,17,119,52,1
58,pGPD-TATA_OP-UAS_BDE,0,0,2,0,0,4,5,1
59,pGPD-TATA_OP-UAS_BDF,0,0,0,0,0,0,0,0
60,pGPD-TATA_OP-UAS_BEA,0,0,8,0,6,6,1,0
61,pGPD-TATA_OP-UAS_BEB,0,0,0,0,0,0,0,0
62,pGPD-TATA_OP-UAS_BEC,1,5,15,7,37,19,8,2
63,pGPD-TATA_OP-UAS_BED,5,0,7,3,10,28,0,1
64,pGPD-TATA_OP-UAS_BEE,0,0,1,0,0,0,0,0
65,pGPD-TATA_OP-UAS_BEF,0,1,1,5,20,18,9,0
66,pGPD-TATA_OP-UAS_BFA,0,0,1,0,2,3,1,0
67,pGPD-TATA_OP-UAS_BFB,0,0,0,0,0,0,0,1
68,pGPD-TATA_OP-UAS_BFC,0,4,11,5,16,16,14,1
69,pGPD-TATA_OP-UAS_BFD,0,4,5,0,3,49,11,6
70,pGPD-TATA_OP-UAS_BFE,0,2,0,0,1,6,0,0
71,pGPD-TATA_OP-UAS_BFF,2,1,6,1,2,51,6,7
72,pGPD-TATA_OP-UAS_CAA,0,0,0,1,0,16,3,2
73,pGPD-TATA_OP-UAS_CAB,0,0,0,4,0,4,1,5
74,pGPD-TATA_OP-UAS_CAC,401,324,626,1116,677,1714,1943,9371
75,pGPD-TATA_OP-UAS_CAD,2,2,9,5,14,24,24,38
76,pGPD-TATA_OP-UAS_CAE,0,5,3,1,1,4,11,23
77,pGPD-TATA_OP-UAS_CAF,5,1,12,4,10,55,19,36
78,pGPD-TATA_OP-UAS_CBA,0,0,1,1,1,5,4,4
79,pGPD-TATA_OP-UAS_CBB,0,0,0,0,0,0,1,2
80,pGPD-TATA_OP-UAS_CBC,4,21,19,3,32,99,31,22
81,pGPD-TATA_OP-UAS_CBD,4,35,75,31,39,30,612,331
82,pGPD-TATA_OP-UAS_CBE,0,1,0,1,3,6,7,6
83,pGPD-TATA_OP-UAS_CBF,7,3,6,0,6,28,19,11
84,pGPD-TATA_OP-UAS_CCA,0,0,0,0,0,2,0,0
85,pGPD-TATA_OP-UAS_CCB,0,0,0,0,0,0,1,3
86,pGPD-TATA_OP-UAS_CCC,0,7,17,7,12,23,4,9
87,pGPD-TATA_OP-UAS_CCD,0,0,1,1,2,5,3,0
88,pGPD-TATA_OP-UAS_CCE,0,0,0,0,0,0,0,0
89,pGPD-TATA_OP-UAS_CCF,0,1,0,1,0,8,11,8
90,pGPD-TATA_OP-UAS_CDA,0,0,0,0,0,2,1,0
91,pGPD-TATA_OP-UAS_CDB,0,0,0,0,0,0,0,0
92,pGPD-TATA_OP-UAS_CDC,1,10,20,12,15,12,27,18
93,pGPD-TATA_OP-UAS_CDD,0,4,0,0,3,6,7,1
94,pGPD-TATA_OP-UAS_CDE,0,0,1,0,2,0,0,0
95,pGPD-TATA_OP-UAS_CDF,3,2,5,1,4,12,4,3
96,pGPD-TATA_OP-UAS_CEA,0,0,3,0,1,17,2,5
97,pGPD-TATA_OP-UAS_CEB,0,0,0,0,0,0,0,0
98,pGPD-TATA_OP-UAS_CEC,2,1,8,1,6,14,4,10
99,pGPD-TATA_OP-UAS_CED,0,2,0,0,3,8,3,1
100,pGPD-TATA_OP-UAS_CEE,0,0,0,0,0,0,0,0
101,pGPD-TATA_OP-UAS_CEF,3,2,1,0,3,24,2,6
102,pGPD-TATA_OP-UAS_CFA,2,1,2,2,11,122,15,0
103,pGPD-TATA_OP-UAS_CFB,0,0,0,0,0,1,0,0
104,pGPD-TATA_OP-UAS_CFC,0,5,1,9,15,38,5,3
105,pGPD-TATA_OP-UAS_CFD,0,5,4,1,0,3,3,4
106,pGPD-TATA_OP-UAS_CFE,0,0,0,0,1,1,0,1
107,pGPD-TATA_OP-UAS_CFF,0,0,0,0,0,5,0,1
108,pGPD-TATA_OP-UAS_DAA,0,0,0,0,3,11,0,0
109,pGPD-TATA_OP-UAS_DAB,0,0,1,1,4,50,3,0
110,pGPD-TATA_OP-UAS_DAC,38,28,60,55,70,776,96,14
111,pGPD-TATA_OP-UAS_DAD,1621,1340,2174,2344,3087,153661,14371,777
112,pGPD-TATA_OP-UAS_DAE,3,3,5,10,9,298,27,0
113,pGPD-TATA_OP-UAS_DAF,6,10,39,15,30,583,68,10
114,pGPD-TATA_OP-UAS_DBA,0,5,0,0,5,25,0,0
115,pGPD-TATA_OP-UAS_DBB,0,0,0,0,0,0,0,2
116,pGPD-TATA_OP-UAS_DBC,10,9,16,10,14,122,14,7
117,pGPD-TATA_OP-UAS_DBD,3,5,16,10,4,146,44,6
118,pGPD-TATA_OP-UAS_DBE,0,0,0,0,0,6,1,0
119,pGPD-TATA_OP-UAS_DBF,0,1,8,6,6,63,10,9
120,pGPD-TATA_OP-UAS_DCA,0,0,1,0,2,50,10,0
121,pGPD-TATA_OP-UAS_DCB,0,0,0,0,0,2,0,0
122,pGPD-TATA_OP-UAS_DCC,42,15,10,9,14,153,19,1
123,pGPD-TATA_OP-UAS_DCD,1,2,8,0,4,118,20,1
124,pGPD-TATA_OP-UAS_DCE,0,0,0,0,0,4,1,0
125,pGPD-TATA_OP-UAS_DCF,0,3,0,2,0,25,14,11
126,pGPD-TATA_OP-UAS_DDA,1,0,1,8,0,33,4,1
127,pGPD-TATA_OP-UAS_DDB,0,0,0,0,0,0,0,0
128,pGPD-TATA_OP-UAS_DDC,7,12,17,4,21,73,23,6
129,pGPD-TATA_OP-UAS_DDD,2,3,4,4,8,32,12,4
130,pGPD-TATA_OP-UAS_DDE,0,1,1,0,0,8,1,1
131,pGPD-TATA_OP-UAS_DDF,1,1,7,6,0,53,2,7
132,pGPD-TATA_OP-UAS_DEA,1,1,3,3,2,50,2,0
133,pGPD-TATA_OP-UAS_DEB,0,0,0,0,0,4,0,0
134,pGPD-TATA_OP-UAS_DEC,3,9,9,11,10,95,14,11
135,pGPD-TATA_OP-UAS_DED,64,5,5,2,3,73,10,3
136,pGPD-TATA_OP-UAS_DEE,0,0,0,0,0,1,0,0
137,pGPD-TATA_OP-UAS_DEF,1,0,6,1,3,25,10,2
138,pGPD-TATA_OP-UAS_DFA,0,0,3,1,1,18,0,3
139,pGPD-TATA_OP-UAS_DFB,0,0,0,0,0,0,1,0
140,pGPD-TATA_OP-UAS_DFC,1,8,5,8,29,196,38,2
141,pGPD-TATA_OP-UAS_DFD,2,4,3,7,2,86,14,6
142,pGPD-TATA_OP-UAS_DFE,0,0,0,1,0,0,0,0
143,pGPD-TATA_OP-UAS_DFF,1,2,8,2,3,44,9,5
144,pGPD-TATA_OP-UAS_EAA,0,0,0,0,0,3,1,0
145,pGPD-TATA_OP-UAS_EAB,0,0,0,0,0,0,0,0
146,pGPD-TATA_OP-UAS_EAC,1,7,9,17,18,33,22,8
147,pGPD-TATA_OP-UAS_EAD,2,3,21,2,3,116,44,5
148,pGPD-TATA_OP-UAS_EAE,0,0,1,0,0,5,2,3
149,pGPD-TATA_OP-UAS_EAF,2,14,11,2,7,63,20,5
150,pGPD-TATA_OP-UAS_EBA,0,0,2,0,1,14,2,0
151,pGPD-TATA_OP-UAS_EBB,0,0,0,0,0,2,3,0
152,pGPD-TATA_OP-UAS_EBC,4,14,21,12,28,99,27,11
153,pGPD-TATA_OP-UAS_EBD,0,4,7,2,2,21,7,4
154,pGPD-TATA_OP-UAS_EBE,0,0,2,0,0,5,3,1
155,pGPD-TATA_OP-UAS_EBF,4,10,11,5,8,43,24,11
156,pGPD-TATA_OP-UAS_ECA,0,0,0,0,2,5,1,1
157,pGPD-TATA_OP-UAS_ECB,0,0,0,0,0,2,0,0
158,pGPD-TATA_OP-UAS_ECC,2,3,18,10,18,64,23,14
159,pGPD-TATA_OP-UAS_ECD,3,3,9,6,2,71,12,5
160,pGPD-TATA_OP-UAS_ECE,0,0,0,0,0,4,0,0
161,pGPD-TATA_OP-UAS_ECF,0,4,2,0,3,5,3,1
162,pGPD-TATA_OP-UAS_EDA,0,2,0,0,0,4,2,0
163,pGPD-TATA_OP-UAS_EDB,0,0,1,0,1,1,1,0
164,pGPD-TATA_OP-UAS_EDC,2,11,23,16,23,40,20,7
165,pGPD-TATA_OP-UAS_EDD,0,3,11,9,20,60,37,9
166,pGPD-TATA_OP-UAS_EDE,0,2,0,0,0,8,1,0
167,pGPD-TATA_OP-UAS_EDF,1,0,4,1,2,19,12,6
168,pGPD-TATA_OP-UAS_EEA,0,2,0,2,0,14,13,0
169,pGPD-TATA_OP-UAS_EEB,0,0,0,0,0,1,0,0
170,pGPD-TATA_OP-UAS_EEC,0,1,1,2,5,32,10,3
171,pGPD-TATA_OP-UAS_EED,3,4,2,3,0,14,8,3
172,pGPD-TATA_OP-UAS_EEE,0,0,0,0,0,0,0,0
173,pGPD-TATA_OP-UAS_EEF,0,4,1,5,1,80,8,4
174,pGPD-TATA_OP-UAS_EFA,0,0,2,0,0,4,2,0
175,pGPD-TATA_OP-UAS_EFB,0,0,0,0,0,0,0,0
176,pGPD-TATA_OP-UAS_EFC,0,15,15,10,19,52,14,2
177,pGPD-TATA_OP-UAS_EFD,0,1,8,0,1,19,2,2
178,pGPD-TATA_OP-UAS_EFE,0,0,1,0,0,5,0,3
179,pGPD-TATA_OP-UAS_EFF,2,0,0,0,0,15,2,0
180,pGPD-TATA_OP-UAS_FAA,0,1,16,7,0,2,0,2
181,pGPD-TATA_OP-UAS_FAB,0,3,7,5,0,0,0,0
182,pGPD-TATA_OP-UAS_FAC,14,43,195,136,42,55,25,11
183,pGPD-TATA_OP-UAS_FAD,0,9,68,26,9,61,13,2
184,pGPD-TATA_OP-UAS_FAE,1,7,17,15,1,0,0,0
185,pGPD-TATA_OP-UAS_FAF,293,1288,12234,9393,803,376,165,63
186,pGPD-TATA_OP-UAS_FBA,0,1,1,2,3,3,4,2
187,pGPD-TATA_OP-UAS_FBB,0,0,0,0,0,0,0,0
188,pGPD-TATA_OP-UAS_FBC,11,65,621,159,58,360,79,31
189,pGPD-TATA_OP-UAS_FBD,2,10,15,16,28,38,15,5
190,pGPD-TATA_OP-UAS_FBE,0,0,4,0,4,3,0,6
191,pGPD-TATA_OP-UAS_FBF,0,10,10,9,0,17,19,5
192,pGPD-TATA_OP-UAS_FCA,0,0,5,2,0,0,0,0
193,pGPD-TATA_OP-UAS_FCB,0,0,0,0,0,0,0,0
194,pGPD-TATA_OP-UAS_FCC,4,9,11,9,3,18,14,4
195,pGPD-TATA_OP-UAS_FCD,0,0,5,1,0,3,5,4
196,pGPD-TATA_OP-UAS_FCE,0,0,0,0,0,6,0,0
197,pGPD-TATA_OP-UAS_FCF,1,0,10,4,5,9,8,5
198,pGPD-TATA_OP-UAS_FDA,0,0,0,2,0,2,2,2
199,pGPD-TATA_OP-UAS_FDB,0,0,0,0,0,0,0,0
200,pGPD-TATA_OP-UAS_FDC,2,9,19,11,6,16,7,2
201,pGPD-TATA_OP-UAS_FDD,1,1,9,6,3,8,0,0
202,pGPD-TATA_OP-UAS_FDE,0,0,0,0,0,0,0,0
203,pGPD-TATA_OP-UAS_FDF,3,1,1,10,2,6,1,3
204,pGPD-TATA_OP-UAS_FEA,0,0,6,0,0,6,1,1
205,pGPD-TATA_OP-UAS_FEB,0,0,0,0,0,0,0,0
206,pGPD-TATA_OP-UAS_FEC,0,12,7,16,14,38,10,0
207,pGPD-TATA_OP-UAS_FED,0,3,2,2,0,7,1,0
208,pGPD-TATA_OP-UAS_FEE,0,0,0,0,0,0,3,0
209,pGPD-TATA_OP-UAS_FEF,3,1,3,3,0,10,3,0
210,pGPD-TATA_OP-UAS_FFA,0,1,6,0,0,8,14,0
211,pGPD-TATA_OP-UAS_FFB,0,0,0,0,0,0,0,0
212,pGPD-TATA_OP-UAS_FFC,0,0,2,4,2,1,0,5
213,pGPD-TATA_OP-UAS_FFD,0,0,0,11,0,6,0,2
214,pGPD-TATA_OP-UAS_FFE,0,0,1,0,0,8,0,0
215,pGPD-TATA_OP-UAS_FFF,1,1,12,0,9,32,21,7
216,pGPD-OP_TATA_OP-UAS_AAA,0,0,0,0,0,0,0,0
217,pGPD-OP_TATA_OP-UAS_AAB,0,0,0,1,0,0,0,0
218,pGPD-OP_TATA_OP-UAS_AAC,9,6,17,17,23,28,30,37
219,pGPD-OP_TATA_OP-UAS_AAD,0,1,2,0,1,2,3,1
220,pGPD-OP_TATA_OP-UAS_AAE,0,2,1,2,0,2,1,4
221,pGPD-OP_TATA_OP-UAS_AAF,4,2,8,5,13,25,29,28
222,pGPD-OP_TATA_OP-UAS_ABA,0,0,1,0,0,0,1,1
223,pGPD-OP_TATA_OP-UAS_ABB,0,0,0,0,0,0,0,0
224,pGPD-OP_TATA_OP-UAS_ABC,22,6,9,16,48,84,36,73
225,pGPD-OP_TATA_OP-UAS_ABD,8,9,9,6,8,22,49,55
226,pGPD-OP_TATA_OP-UAS_ABE,0,4,2,0,0,6,2,2
227,pGPD-OP_TATA_OP-UAS_ABF,2,1,7,8,4,18,18,22
228,pGPD-OP_TATA_OP-UAS_ACA,0,0,0,0,4,1,1,4
229,pGPD-OP_TATA_OP-UAS_ACB,0,0,0,0,0,0,0,0
230,pGPD-OP_TATA_OP-UAS_ACC,14,19,20,10,32,66,32,47
231,pGPD-OP_TATA_OP-UAS_ACD,2,7,13,8,11,45,32,32
232,pGPD-OP_TATA_OP-UAS_ACE,0,0,0,0,2,7,2,3
233,pGPD-OP_TATA_OP-UAS_ACF,1,2,6,7,4,6,15,14
234,pGPD-OP_TATA_OP-UAS_ADA,0,0,1,0,0,2,1,4
235,pGPD-OP_TATA_OP-UAS_ADB,0,0,0,0,0,0,0,0
236,pGPD-OP_TATA_OP-UAS_ADC,27,36,76,51,98,79,55,96
237,pGPD-OP_TATA_OP-UAS_ADD,3,9,3,3,10,3,21,32
238,pGPD-OP_TATA_OP-UAS_ADE,0,0,0,0,0,5,5,3
239,pGPD-OP_TATA_OP-UAS_ADF,7,15,11,7,9,35,24,43
240,pGPD-OP_TATA_OP-UAS_AEA,5,9,12,2,9,17,34,63
241,pGPD-OP_TATA_OP-UAS_AEB,4,3,2,7,5,4,19,30
242,pGPD-OP_TATA_OP-UAS_AEC,31,33,34,26,43,85,74,206
243,pGPD-OP_TATA_OP-UAS_AED,10,22,18,24,28,29,71,95
244,pGPD-OP_TATA_OP-UAS_AEE,7,7,4,1,6,8,36,33
245,pGPD-OP_TATA_OP-UAS_AEF,2433,2226,3860,3803,3596,8165,14751,36983
246,pGPD-OP_TATA_OP-UAS_AFA,0,0,0,1,3,3,14,5
247,pGPD-OP_TATA_OP-UAS_AFB,0,0,0,0,0,0,0,0
248,pGPD-OP_TATA_OP-UAS_AFC,23,12,10,7,29,60,34,47
249,pGPD-OP_TATA_OP-UAS_AFD,8,13,12,7,25,45,24,26
250,pGPD-OP_TATA_OP-UAS_AFE,0,0,0,0,0,3,0,0
251,pGPD-OP_TATA_OP-UAS_AFF,1,8,8,4,5,20,10,24
252,pGPD-OP_TATA_OP-UAS_BAA,0,0,0,0,0,1,0,1
253,pGPD-OP_TATA_OP-UAS_BAB,0,0,0,0,0,0,0,0
254,pGPD-OP_TATA_OP-UAS_BAC,1,16,28,11,70,76,22,9
255,pGPD-OP_TATA_OP-UAS_BAD,2,2,6,0,3,19,2,2
256,pGPD-OP_TATA_OP-UAS_BAE,0,0,0,0,0,6,0,0
257,pGPD-OP_TATA_OP-UAS_BAF,0,8,14,7,7,27,9,6
258,pGPD-OP_TATA_OP-UAS_BBA,0,0,0,0,2,0,1,1
259,pGPD-OP_TATA_OP-UAS_BBB,0,0,0,0,0,0,0,0
260,pGPD-OP_TATA_OP-UAS_BBC,7,17,36,14,56,102,35,42
261,pGPD-OP_TATA_OP-UAS_BBD,3,7,8,16,18,22,4,8
262,pGPD-OP_TATA_OP-UAS_BBE,0,0,0,0,0,8,3,0
263,pGPD-OP_TATA_OP-UAS_BBF,0,11,3,2,3,21,4,1
264,pGPD-OP_TATA_OP-UAS_BCA,0,1,0,0,5,26,5,4
265,pGPD-OP_TATA_OP-UAS_BCB,0,0,0,0,0,0,0,0
266,pGPD-OP_TATA_OP-UAS_BCC,0,11,17,5,18,41,6,10
267,pGPD-OP_TATA_OP-UAS_BCD,12,31,31,15,79,277,115,578
268,pGPD-OP_TATA_OP-UAS_BCE,0,2,0,0,0,0,0,1
269,pGPD-OP_TATA_OP-UAS_BCF,0,4,1,0,0,14,7,3
270,pGPD-OP_TATA_OP-UAS_BDA,0,3,1,0,4,16,2,0
271,pGPD-OP_TATA_OP-UAS_BDB,0,0,0,0,0,0,0,0
272,pGPD-OP_TATA_OP-UAS_BDC,5,15,17,14,60,39,9,17
273,pGPD-OP_TATA_OP-UAS_BDD,1,4,4,1,9,11,9,6
274,pGPD-OP_TATA_OP-UAS_BDE,0,0,1,0,0,0,1,0
275,pGPD-OP_TATA_OP-UAS_BDF,0,1,0,0,0,0,0,0
276,pGPD-OP_TATA_OP-UAS_BEA,1,1,0,0,3,12,6,5
277,pGPD-OP_TATA_OP-UAS_BEB,0,0,0,0,0,0,0,0
278,pGPD-OP_TATA_OP-UAS_BEC,6,14,13,11,35,46,9,14
279,pGPD-OP_TATA_OP-UAS_BED,0,2,7,0,6,21,12,0
280,pGPD-OP_TATA_OP-UAS_BEE,0,1,0,0,0,2,0,6
281,pGPD-OP_TATA_OP-UAS_BEF,2,5,3,3,12,34,12,3
282,pGPD-OP_TATA_OP-UAS_BFA,0,3,0,0,20,19,59,53
283,pGPD-OP_TATA_OP-UAS_BFB,0,1,2,0,0,0,0,0
284,pGPD-OP_TATA_OP-UAS_BFC,2,5,19,9,24,34,7,12
285,pGPD-OP_TATA_OP-UAS_BFD,1,5,7,5,3,20,8,2
286,pGPD-OP_TATA_OP-UAS_BFE,0,2,0,0,0,0,1,1
287,pGPD-OP_TATA_OP-UAS_BFF,0,1,0,2,1,6,7,2
288,pGPD-OP_TATA_OP-UAS_CAA,0,0,0,0,0,0,1,0
289,pGPD-OP_TATA_OP-UAS_CAB,0,0,0,0,0,0,0,0
290,pGPD-OP_TATA_OP-UAS_CAC,3,5,12,4,32,90,48,20
291,pGPD-OP_TATA_OP-UAS_CAD,0,3,5,0,3,19,8,8
292,pGPD-OP_TATA_OP-UAS_CAE,0,0,0,1,2,7,1,1
293,pGPD-OP_TATA_OP-UAS_CAF,1,5,2,0,11,16,15,5
294,pGPD-OP_TATA_OP-UAS_CBA,0,2,0,0,0,2,0,5
295,pGPD-OP_TATA_OP-UAS_CBB,0,0,0,0,0,0,0,0
296,pGPD-OP_TATA_OP-UAS_CBC,7,5,20,4,30,138,21,22
297,pGPD-OP_TATA_OP-UAS_CBD,0,4,7,0,1,10,14,17
298,pGPD-OP_TATA_OP-UAS_CBE,0,0,3,0,0,10,7,2
299,pGPD-OP_TATA_OP-UAS_CBF,2,3,0,2,5,10,21,14
300,pGPD-OP_TATA_OP-UAS_CCA,0,0,0,0,1,1,4,0
301,pGPD-OP_TATA_OP-UAS_CCB,0,0,0,0,0,0,0,0
302,pGPD-OP_TATA_OP-UAS_CCC,0,4,8,4,15,19,6,7
303,pGPD-OP_TATA_OP-UAS_CCD,1,1,1,1,2,7,9,1
304,pGPD-OP_TATA_OP-UAS_CCE,0,1,0,0,1,0,0,1
305,pGPD-OP_TATA_OP-UAS_CCF,0,0,0,0,0,5,3,12
306,pGPD-OP_TATA_OP-UAS_CDA,0,0,4,0,1,4,5,6
307,pGPD-OP_TATA_OP-UAS_CDB,0,0,0,0,0,0,0,0
308,pGPD-OP_TATA_OP-UAS_CDC,1,10,10,12,38,44,13,19
309,pGPD-OP_TATA_OP-UAS_CDD,0,4,1,0,2,6,11,4
310,pGPD-OP_TATA_OP-UAS_CDE,1,0,3,0,0,0,0,0
311,pGPD-OP_TATA_OP-UAS_CDF,0,6,2,1,3,10,7,4
312,pGPD-OP_TATA_OP-UAS_CEA,0,0,0,0,0,0,1,1
313,pGPD-OP_TATA_OP-UAS_CEB,0,0,0,0,0,0,0,0
314,pGPD-OP_TATA_OP-UAS_CEC,0,1,0,2,7,24,3,8
315,pGPD-OP_TATA_OP-UAS_CED,1,1,2,1,1,5,2,2
316,pGPD-OP_TATA_OP-UAS_CEE,0,0,0,0,0,0,0,2
317,pGPD-OP_TATA_OP-UAS_CEF,0,1,2,0,1,12,6,1
318,pGPD-OP_TATA_OP-UAS_CFA,0,2,1,0,0,4,1,2
319,pGPD-OP_TATA_OP-UAS_CFB,0,1,0,1,0,0,0,0
320,pGPD-OP_TATA_OP-UAS_CFC,0,4,2,2,9,30,7,6
321,pGPD-OP_TATA_OP-UAS_CFD,2,7,2,0,0,9,13,7
322,pGPD-OP_TATA_OP-UAS_CFE,0,1,0,0,0,0,0,0
323,pGPD-OP_TATA_OP-UAS_CFF,0,2,2,0,0,0,9,4
324,pGPD-OP_TATA_OP-UAS_DAA,0,0,0,0,0,0,1,0
325,pGPD-OP_TATA_OP-UAS_DAB,0,0,0,0,0,0,0,0
326,pGPD-OP_TATA_OP-UAS_DAC,1,12,45,6,43,72,33,18
327,pGPD-OP_TATA_OP-UAS_DAD,7,7,5,4,12,478,40,6
328,pGPD-OP_TATA_OP-UAS_DAE,0,0,0,0,0,1,0,0
329,pGPD-OP_TATA_OP-UAS_DAF,1,10,12,1,6,48,21,1
330,pGPD-OP_TATA_OP-UAS_DBA,0,0,0,0,1,14,4,0
331,pGPD-OP_TATA_OP-UAS_DBB,0,0,0,0,3,0,0,0
332,pGPD-OP_TATA_OP-UAS_DBC,4,6,17,13,36,81,25,18
333,pGPD-OP_TATA_OP-UAS_DBD,0,8,6,0,5,45,41,12
334,pGPD-OP_TATA_OP-UAS_DBE,0,4,1,1,6,4,2,0
335,pGPD-OP_TATA_OP-UAS_DBF,0,7,7,1,9,25,9,10
336,pGPD-OP_TATA_OP-UAS_DCA,0,1,0,0,3,11,0,0
337,pGPD-OP_TATA_OP-UAS_DCB,0,0,0,0,0,1,0,0
338,pGPD-OP_TATA_OP-UAS_DCC,0,5,4,5,15,28,16,9
339,pGPD-OP_TATA_OP-UAS_DCD,2,2,5,1,0,15,13,9
340,pGPD-OP_TATA_OP-UAS_DCE,0,0,0,0,0,0,0,1
341,pGPD-OP_TATA_OP-UAS_DCF,0,0,2,0,0,6,6,7
342,pGPD-OP_TATA_OP-UAS_DDA,0,2,1,0,0,4,4,0
343,pGPD-OP_TATA_OP-UAS_DDB,0,0,0,0,0,0,0,0
344,pGPD-OP_TATA_OP-UAS_DDC,0,1,4,8,29,20,11,8
345,pGPD-OP_TATA_OP-UAS_DDD,0,6,3,0,5,3,2,6
346,pGPD-OP_TATA_OP-UAS_DDE,0,0,1,0,2,5,4,2
347,pGPD-OP_TATA_OP-UAS_DDF,0,11,14,5,9,19,30,28
348,pGPD-OP_TATA_OP-UAS_DEA,0,2,3,2,4,6,2,2
349,pGPD-OP_TATA_OP-UAS_DEB,0,0,0,0,1,0,0,0
350,pGPD-OP_TATA_OP-UAS_DEC,0,9,7,7,20,47,19,12
351,pGPD-OP_TATA_OP-UAS_DED,4,4,0,2,1,6,5,2
352,pGPD-OP_TATA_OP-UAS_DEE,0,0,0,0,0,0,0,2
353,pGPD-OP_TATA_OP-UAS_DEF,0,0,0,0,0,9,6,5
354,pGPD-OP_TATA_OP-UAS_DFA,0,1,3,0,2,1,0,2
