,Combination,P2,P3,P4,P5,P6,P7,P8,P9
27,pGPD-TATA_OP-UAS_AED,0,0,0,0,0,2,3,3
28,pGPD-TATA_OP-UAS_AEE,0,0,1,0,6,1,4,1
29,pGPD-TATA_OP-UAS_AEF,0,0,3,3,3,13,6,5
30,pGPD-TATA_OP-UAS_AFA,0,0,3,0,0,5,0,0
31,pGPD-TATA_OP-UAS_AFB,0,0,1,0,0,0,0,0
32,pGPD-TATA_OP-UAS_AFC,1,2,20,10,8,23,1,1
33,pGPD-TATA_OP-UAS_AFD,0,3,2,0,2,11,11,3
34,pGPD-TATA_OP-UAS_AFE,0,0,0,0,0,0,4,0
35,pGPD-TATA_OP-UAS_AFF,0,1,2,0,3,1,1,0
36,pGPD-TATA_OP-UAS_BAA,0,1,2,1,0,9,0,0
37,pGPD-TATA_OP-UAS_BAB,0,0,0,2,0,0,0,0
38,pGPD-TATA_OP-UAS_BAC,4,18,146,12,30,109,19,10
39,pGPD-TATA_OP-UAS_BAD,0,32,2,0,28,26,6,0
40,pGPD-TATA_OP-UAS_BAE,0,1,2,0,0,1,0,0
41,pGPD-TATA_OP-UAS_BAF,3,31,36,166,45,159,47,1
42,pGPD-TATA_OP-UAS_BBA,0,0,0,0,0,0,0,3
43,pGPD-TATA_OP-UAS_BBB,0,0,0,0,0,0,0,0
44,pGPD-TATA_OP-UAS_BBC,1,45,41,35,56,329,44,31
45,pGPD-TATA_OP-UAS_BBD,1,4,3,3,4,21,7,2
46,pGPD-TATA_OP-UAS_BBE,0,0,0,0,0,0,0,1
47,pGPD-TATA_OP-UAS_BBF,0,3,1,5,0,44,45,6
48,pGPD-TATA_OP-UAS_BCA,0,0,0,0,0,4,0,0
49,pGPD-TATA_OP-UAS_BCB,0,0,0,0,0,0,0,0
50,pGPD-TATA_OP-UAS_BCC,2,4,5,2,8,20,5,2
51,pGPD-TATA_OP-UAS_BCD,2,0,3,1,0,10,1,0
52,pGPD-TATA_OP-UAS_BCE,0,0,0,0,0,0,0,0
53,pGPD-TATA_OP-UAS_BCF,1,1,7,4,0,27,17,1
54,pGPD-TATA_OP-UAS_BDA,0,0,0,0,1,3,13,3
55,pGPD-TATA_OP-UAS_BDB,0,0,0,0,0,0,0,0
56,pGPD-TATA_OP-UAS_BDC,12,24,94,26,59,115,17,9
57,pGPD-TATA_OP-UAS_BDD,0,7,2,16,50,49,70,3
58,pGPD-TATA_OP-UAS_BDE,0,0,2,0,0,6,26,0
59,pGPD-TATA_OP-UAS_BDF,0,0,0,0,0,0,0,0
60,pGPD-TATA_OP-UAS_BEA,0,0,0,1,0,2,0,0
61,pGPD-TATA_OP-UAS_BEB,0,0,0,0,0,0,0,0
62,pGPD-TATA_OP-UAS_BEC,0,3,43,8,10,21,2,2
63,pGPD-TATA_OP-UAS_BED,0,3,6,8,2,1,0,2
64,pGPD-TATA_OP-UAS_BEE,0,1,0,0,0,1,0,1
65,pGPD-TATA_OP-UAS_BEF,0,4,0,4,4,10,18,0
66,pGPD-TATA_OP-UAS_BFA,0,2,0,0,0,5,0,2
67,pGPD-TATA_OP-UAS_BFB,0,0,3,0,0,0,0,0
68,pGPD-TATA_OP-UAS_BFC,0,3,23,6,7,35,9,1
69,pGPD-TATA_OP-UAS_BFD,2,2,2,5,5,20,55,6
70,pGPD-TATA_OP-UAS_BFE,0,1,0,0,3,1,0,0
71,pGPD-TATA_OP-UAS_BFF,1,5,0,1,5,7,2,0
72,pGPD-TATA_OP-UAS_CAA,0,0,2,0,0,8,1,6
73,pGPD-TATA_OP-UAS_CAB,0,0,0,1,0,0,2,10
74,pGPD-TATA_OP-UAS_CAC,524,567,751,1169,556,1220,2247,19713
75,pGPD-TATA_OP-UAS_CAD,2,4,2,3,0,19,12,70
76,pGPD-TATA_OP-UAS_CAE,0,0,2,3,4,4,9,34
77,pGPD-TATA_OP-UAS_CAF,2,7,9,13,10,27,15,51
78,pGPD-TATA_OP-UAS_CBA,0,0,0,1,0,2,3,1
79,pGPD-TATA_OP-UAS_CBB,0,0,0,0,0,0,0,0
80,pGPD-TATA_OP-UAS_CBC,12,12,2,6,8,73,30,20
81,pGPD-TATA_OP-UAS_CBD,2,3,2,2,1,1,31,38
82,pGPD-TATA_OP-UAS_CBE,0,0,2,0,0,0,5,13
83,pGPD-TATA_OP-UAS_CBF,0,5,2,1,0,6,9,39
84,pGPD-TATA_OP-UAS_CCA,0,0,0,0,0,0,0,0
85,pGPD-TATA_OP-UAS_CCB,0,0,0,0,0,0,0,0
86,pGPD-TATA_OP-UAS_CCC,3,7,7,8,8,35,7,19
87,pGPD-TATA_OP-UAS_CCD,0,0,2,0,0,2,1,5
88,pGPD-TATA_OP-UAS_CCE,0,0,0,0,0,0,0,0
89,pGPD-TATA_OP-UAS_CCF,0,0,0,0,2,0,1,10
90,pGPD-TATA_OP-UAS_CDA,0,0,1,0,1,2,8,0
91,pGPD-TATA_OP-UAS_CDB,0,0,0,0,0,0,0,0
92,pGPD-TATA_OP-UAS_CDC,1,6,29,7,17,59,7,28
93,pGPD-TATA_OP-UAS_CDD,0,2,1,1,3,3,20,2
94,pGPD-TATA_OP-UAS_CDE,0,0,0,0,0,0,0,0
95,pGPD-TATA_OP-UAS_CDF,0,1,4,1,2,16,15,8
96,pGPD-TATA_OP-UAS_CEA,0,4,2,1,0,7,11,5
97,pGPD-TATA_OP-UAS_CEB,0,0,0,0,0,0,0,0
98,pGPD-TATA_OP-UAS_CEC,2,4,10,3,6,19,1,14
99,pGPD-TATA_OP-UAS_CED,0,3,1,0,2,3,5,5
100,pGPD-TATA_OP-UAS_CEE,0,0,0,0,0,0,0,2
101,pGPD-TATA_OP-UAS_CEF,0,1,0,3,0,6,2,3
102,pGPD-TATA_OP-UAS_CFA,26,1,0,1,14,73,24,4
103,pGPD-TATA_OP-UAS_CFB,0,0,0,0,0,0,0,0
104,pGPD-TATA_OP-UAS_CFC,1,0,8,5,2,13,3,6
105,pGPD-TATA_OP-UAS_CFD,1,2,2,0,0,8,4,6
106,pGPD-TATA_OP-UAS_CFE,0,0,0,0,0,0,1,1
107,pGPD-TATA_OP-UAS_CFF,0,0,0,0,0,2,10,8
108,pGPD-TATA_OP-UAS_DAA,0,0,0,0,3,8,1,0
109,pGPD-TATA_OP-UAS_DAB,0,2,1,1,0,26,1,0
110,pGPD-TATA_OP-UAS_DAC,22,31,50,46,57,548,47,8
111,pGPD-TATA_OP-UAS_DAD,716,826,1199,3233,6758,77202,7272,470
112,pGPD-TATA_OP-UAS_DAE,4,4,2,2,8,90,22,1
113,pGPD-TATA_OP-UAS_DAF,1,23,14,20,21,230,58,4
114,pGPD-TATA_OP-UAS_DBA,0,0,3,1,3,6,3,2
115,pGPD-TATA_OP-UAS_DBB,0,0,0,0,0,0,0,0
116,pGPD-TATA_OP-UAS_DBC,4,5,7,11,8,106,13,5
117,pGPD-TATA_OP-UAS_DBD,1,6,10,6,6,59,50,4
118,pGPD-TATA_OP-UAS_DBE,0,0,0,0,0,0,0,0
119,pGPD-TATA_OP-UAS_DBF,0,3,2,2,2,36,7,8
120,pGPD-TATA_OP-UAS_DCA,2,0,1,0,0,7,8,5
121,pGPD-TATA_OP-UAS_DCB,0,0,0,0,0,0,1,0
122,pGPD-TATA_OP-UAS_DCC,0,8,8,12,17,78,20,1
123,pGPD-TATA_OP-UAS_DCD,1,1,11,5,1,65,16,4
124,pGPD-TATA_OP-UAS_DCE,0,0,0,2,0,0,0,0
125,pGPD-TATA_OP-UAS_DCF,0,0,2,8,1,12,12,10
126,pGPD-TATA_OP-UAS_DDA,1,2,2,0,0,2,13,8
127,pGPD-TATA_OP-UAS_DDB,0,0,0,0,0,0,0,0
128,pGPD-TATA_OP-UAS_DDC,0,8,35,10,21,50,4,3
129,pGPD-TATA_OP-UAS_DDD,12,5,1,1,3,5,21,8
130,pGPD-TATA_OP-UAS_DDE,0,0,0,0,0,1,0,0
131,pGPD-TATA_OP-UAS_DDF,0,4,0,0,1,33,12,8
132,pGPD-TATA_OP-UAS_DEA,6,1,2,0,0,12,5,3
133,pGPD-TATA_OP-UAS_DEB,0,0,0,0,0,0,0,0
134,pGPD-TATA_OP-UAS_DEC,3,10,13,12,14,81,22,7
135,pGPD-TATA_OP-UAS_DED,14,4,3,4,0,18,7,0
136,pGPD-TATA_OP-UAS_DEE,0,0,0,0,0,0,0,0
137,pGPD-TATA_OP-UAS_DEF,0,0,4,2,1,2,0,2
138,pGPD-TATA_OP-UAS_DFA,0,0,0,0,1,7,9,1
139,pGPD-TATA_OP-UAS_DFB,0,0,0,0,0,0,0,0
140,pGPD-TATA_OP-UAS_DFC,1,2,5,16,21,118,17,3
141,pGPD-TATA_OP-UAS_DFD,2,5,1,0,1,46,16,9
142,pGPD-TATA_OP-UAS_DFE,0,0,0,0,0,0,0,0
143,pGPD-TATA_OP-UAS_DFF,1,0,3,6,2,33,4,12
144,pGPD-TATA_OP-UAS_EAA,0,0,0,0,1,1,0,0
145,pGPD-TATA_OP-UAS_EAB,0,0,0,0,0,0,0,0
146,pGPD-TATA_OP-UAS_EAC,0,2,35,17,14,51,4,2
147,pGPD-TATA_OP-UAS_EAD,0,5,4,28,4,47,118,13
148,pGPD-TATA_OP-UAS_EAE,0,0,0,3,2,1,2,2
149,pGPD-TATA_OP-UAS_EAF,1,4,6,3,5,33,17,5
150,pGPD-TATA_OP-UAS_EBA,0,0,0,0,0,7,7,0
151,pGPD-TATA_OP-UAS_EBB,0,1,1,0,0,3,0,0
152,pGPD-TATA_OP-UAS_EBC,2,5,23,12,17,101,14,3
153,pGPD-TATA_OP-UAS_EBD,0,3,1,0,6,14,6,3
154,pGPD-TATA_OP-UAS_EBE,0,2,0,0,0,1,4,3
155,pGPD-TATA_OP-UAS_EBF,4,4,5,14,3,45,55,8
156,pGPD-TATA_OP-UAS_ECA,0,0,0,0,0,0,0,0
157,pGPD-TATA_OP-UAS_ECB,0,0,0,0,0,0,0,1
158,pGPD-TATA_OP-UAS_ECC,0,2,4,6,6,42,24,2
159,pGPD-TATA_OP-UAS_ECD,0,2,5,0,0,9,7,3
160,pGPD-TATA_OP-UAS_ECE,0,0,0,0,0,3,0,1
161,pGPD-TATA_OP-UAS_ECF,0,0,2,0,7,5,5,4
162,pGPD-TATA_OP-UAS_EDA,0,0,0,1,0,2,0,0
163,pGPD-TATA_OP-UAS_EDB,0,0,0,0,0,0,0,0
164,pGPD-TATA_OP-UAS_EDC,3,19,29,7,20,67,7,3
165,pGPD-TATA_OP-UAS_EDD,0,3,1,9,3,20,25,10
166,pGPD-TATA_OP-UAS_EDE,0,0,0,0,0,4,4,0
167,pGPD-TATA_OP-UAS_EDF,0,0,1,1,0,12,6,4
168,pGPD-TATA_OP-UAS_EEA,0,0,0,0,0,3,7,0
169,pGPD-TATA_OP-UAS_EEB,0,0,0,0,0,1,0,0
170,pGPD-TATA_OP-UAS_EEC,0,1,2,4,2,25,12,1
171,pGPD-TATA_OP-UAS_EED,0,1,2,0,0,3,14,4
172,pGPD-TATA_OP-UAS_EEE,0,0,0,0,0,0,0,0
173,pGPD-TATA_OP-UAS_EEF,1,7,3,3,0,32,56,14
174,pGPD-TATA_OP-UAS_EFA,0,0,0,0,0,4,3,0
175,pGPD-TATA_OP-UAS_EFB,0,0,0,0,0,0,0,0
176,pGPD-TATA_OP-UAS_EFC,0,4,14,9,7,32,2,2
177,pGPD-TATA_OP-UAS_EFD,0,1,3,0,0,8,3,8
178,pGPD-TATA_OP-UAS_EFE,0,0,0,0,0,2,0,0
179,pGPD-TATA_OP-UAS_EFF,0,0,4,1,0,7,3,1
180,pGPD-TATA_OP-UAS_FAA,0,8,7,7,0,2,0,0
181,pGPD-TATA_OP-UAS_FAB,0,1,4,0,0,0,0,0
182,pGPD-TATA_OP-UAS_FAC,9,29,213,71,25,66,6,1
183,pGPD-TATA_OP-UAS_FAD,0,6,31,15,14,35,9,1
184,pGPD-TATA_OP-UAS_FAE,0,5,11,2,0,0,0,0
185,pGPD-TATA_OP-UAS_FAF,108,2302,7456,4675,198,283,87,51
186,pGPD-TATA_OP-UAS_FBA,0,1,1,0,0,7,0,2
187,pGPD-TATA_OP-UAS_FBB,0,0,0,0,0,0,0,0
188,pGPD-TATA_OP-UAS_FBC,6,78,243,49,143,319,43,9
189,pGPD-TATA_OP-UAS_FBD,2,6,9,15,13,9,29,6
190,pGPD-TATA_OP-UAS_FBE,0,0,1,2,0,2,0,3
191,pGPD-TATA_OP-UAS_FBF,1,6,12,2,3,12,16,18
192,pGPD-TATA_OP-UAS_FCA,0,0,0,0,0,0,0,0
193,pGPD-TATA_OP-UAS_FCB,0,0,0,0,0,0,0,0
194,pGPD-TATA_OP-UAS_FCC,0,1,7,17,3,19,6,8
195,pGPD-TATA_OP-UAS_FCD,0,2,1,3,1,4,22,1
196,pGPD-TATA_OP-UAS_FCE,0,0,0,1,0,2,0,0
197,pGPD-TATA_OP-UAS_FCF,0,1,7,4,1,16,5,4
198,pGPD-TATA_OP-UAS_FDA,0,0,0,0,0,3,0,0
199,pGPD-TATA_OP-UAS_FDB,0,0,0,0,0,0,0,0
200,pGPD-TATA_OP-UAS_FDC,1,5,40,10,13,37,4,2
201,pGPD-TATA_OP-UAS_FDD,1,4,2,0,1,8,51,0
202,pGPD-TATA_OP-UAS_FDE,0,0,0,0,0,0,0,0
203,pGPD-TATA_OP-UAS_FDF,0,1,7,3,1,8,6,1
204,pGPD-TATA_OP-UAS_FEA,0,1,1,0,0,2,0,2
205,pGPD-TATA_OP-UAS_FEB,0,0,0,0,0,0,0,0
206,pGPD-TATA_OP-UAS_FEC,0,4,22,13,20,31,11,2
207,pGPD-TATA_OP-UAS_FED,0,1,7,0,1,0,2,7
208,pGPD-TATA_OP-UAS_FEE,0,0,0,0,0,1,0,0
209,pGPD-TATA_OP-UAS_FEF,0,3,3,0,0,9,1,2
210,pGPD-TATA_OP-UAS_FFA,0,10,0,0,3,25,24,1
211,pGPD-TATA_OP-UAS_FFB,0,0,1,0,0,0,0,0
212,pGPD-TATA_OP-UAS_FFC,0,0,0,0,1,0,0,0
213,pGPD-TATA_OP-UAS_FFD,0,3,5,7,0,4,3,0
214,pGPD-TATA_OP-UAS_FFE,0,0,0,0,3,0,0,0
215,pGPD-TATA_OP-UAS_FFF,0,4,4,1,4,17,12,1
216,pGPD-OP_TATA_OP-UAS_AAA,0,0,0,0,0,0,0,0
217,pGPD-OP_TATA_OP-UAS_AAB,0,0,0,0,0,0,0,5
218,pGPD-OP_TATA_OP-UAS_AAC,2,13,21,6,5,20,37,76
219,pGPD-OP_TATA_OP-UAS_AAD,0,2,0,2,1,6,6,10
220,pGPD-OP_TATA_OP-UAS_AAE,0,0,1,0,0,5,0,5
221,pGPD-OP_TATA_OP-UAS_AAF,2,7,7,5,7,9,25,35
222,pGPD-OP_TATA_OP-UAS_ABA,0,0,2,0,0,0,5,5
223,pGPD-OP_TATA_OP-UAS_ABB,0,0,0,0,0,0,0,0
224,pGPD-OP_TATA_OP-UAS_ABC,9,11,19,19,33,37,66,59
225,pGPD-OP_TATA_OP-UAS_ABD,4,13,12,7,4,1,41,91
226,pGPD-OP_TATA_OP-UAS_ABE,0,0,1,0,2,2,3,5
227,pGPD-OP_TATA_OP-UAS_ABF,2,2,15,1,1,12,27,26
228,pGPD-OP_TATA_OP-UAS_ACA,0,6,2,1,0,0,5,16
229,pGPD-OP_TATA_OP-UAS_ACB,0,0,0,0,0,0,0,0
230,pGPD-OP_TATA_OP-UAS_ACC,7,13,8,18,24,11,46,62
231,pGPD-OP_TATA_OP-UAS_ACD,3,9,8,1,11,29,26,39
232,pGPD-OP_TATA_OP-UAS_ACE,0,0,2,0,3,0,13,10
233,pGPD-OP_TATA_OP-UAS_ACF,2,2,7,5,0,11,9,37
234,pGPD-OP_TATA_OP-UAS_ADA,0,3,0,0,0,2,1,3
235,pGPD-OP_TATA_OP-UAS_ADB,0,0,0,0,0,0,0,0
236,pGPD-OP_TATA_OP-UAS_ADC,24,25,40,52,19,48,61,100
237,pGPD-OP_TATA_OP-UAS_ADD,0,2,8,2,0,3,30,30
238,pGPD-OP_TATA_OP-UAS_ADE,2,3,0,0,0,1,13,9
239,pGPD-OP_TATA_OP-UAS_ADF,4,4,6,5,3,28,35,40
240,pGPD-OP_TATA_OP-UAS_AEA,4,7,4,3,4,9,34,38
241,pGPD-OP_TATA_OP-UAS_AEB,2,1,0,2,1,9,7,12
242,pGPD-OP_TATA_OP-UAS_AEC,32,21,17,35,25,38,48,138
243,pGPD-OP_TATA_OP-UAS_AED,4,9,16,15,12,12,74,132
244,pGPD-OP_TATA_OP-UAS_AEE,3,8,7,8,6,6,18,41
245,pGPD-OP_TATA_OP-UAS_AEF,2205,3469,4727,5181,4016,5945,17954,73846
246,pGPD-OP_TATA_OP-UAS_AFA,2,0,1,0,2,9,15,11
247,pGPD-OP_TATA_OP-UAS_AFB,0,0,0,0,0,0,0,0
248,pGPD-OP_TATA_OP-UAS_AFC,14,9,15,6,9,14,37,63
249,pGPD-OP_TATA_OP-UAS_AFD,2,3,8,2,8,6,14,26
250,pGPD-OP_TATA_OP-UAS_AFE,0,0,0,0,0,0,1,0
251,pGPD-OP_TATA_OP-UAS_AFF,2,9,2,2,4,2,5,16
252,pGPD-OP_TATA_OP-UAS_BAA,0,1,0,0,0,1,0,1
253,pGPD-OP_TATA_OP-UAS_BAB,0,0,0,0,0,0,0,0
254,pGPD-OP_TATA_OP-UAS_BAC,2,8,29,18,5,16,33,48
255,pGPD-OP_TATA_OP-UAS_BAD,0,2,3,1,8,14,7,7
256,pGPD-OP_TATA_OP-UAS_BAE,0,0,0,0,0,0,0,1
257,pGPD-OP_TATA_OP-UAS_BAF,0,3,3,3,0,2,23,23
258,pGPD-OP_TATA_OP-UAS_BBA,0,0,2,0,1,2,0,3
259,pGPD-OP_TATA_OP-UAS_BBB,0,0,0,0,0,0,1,1
260,pGPD-OP_TATA_OP-UAS_BBC,8,10,27,16,13,26,61,77
261,pGPD-OP_TATA_OP-UAS_BBD,2,11,4,3,9,4,13,38
262,pGPD-OP_TATA_OP-UAS_BBE,0,0,0,0,5,4,0,2
263,pGPD-OP_TATA_OP-UAS_BBF,0,9,5,1,4,6,28,47
264,pGPD-OP_TATA_OP-UAS_BCA,0,0,0,0,0,3,0,6
265,pGPD-OP_TATA_OP-UAS_BCB,0,0,0,0,0,0,0,1
266,pGPD-OP_TATA_OP-UAS_BCC,0,6,14,10,4,5,26,30
267,pGPD-OP_TATA_OP-UAS_BCD,20,37,51,81,24,109,130,853
268,pGPD-OP_TATA_OP-UAS_BCE,0,2,0,0,0,1,0,3
269,pGPD-OP_TATA_OP-UAS_BCF,0,1,0,0,1,4,1,15
270,pGPD-OP_TATA_OP-UAS_BDA,0,1,0,0,4,2,0,0
271,pGPD-OP_TATA_OP-UAS_BDB,0,0,0,0,0,0,0,0
272,pGPD-OP_TATA_OP-UAS_BDC,5,9,73,11,14,13,37,30
273,pGPD-OP_TATA_OP-UAS_BDD,1,1,4,13,12,0,8,19
274,pGPD-OP_TATA_OP-UAS_BDE,0,0,0,0,0,0,1,1
275,pGPD-OP_TATA_OP-UAS_BDF,0,0,0,0,0,0,0,1
276,pGPD-OP_TATA_OP-UAS_BEA,0,0,0,0,1,4,3,5
277,pGPD-OP_TATA_OP-UAS_BEB,0,0,0,0,0,0,0,0
278,pGPD-OP_TATA_OP-UAS_BEC,0,8,13,10,8,11,13,22
279,pGPD-OP_TATA_OP-UAS_BED,0,5,5,1,4,3,26,22
280,pGPD-OP_TATA_OP-UAS_BEE,0,0,0,0,0,0,1,3
281,pGPD-OP_TATA_OP-UAS_BEF,4,6,0,6,2,9,23,13
282,pGPD-OP_TATA_OP-UAS_BFA,0,0,0,10,3,3,4,12
283,pGPD-OP_TATA_OP-UAS_BFB,0,0,0,0,0,0,0,0
284,pGPD-OP_TATA_OP-UAS_BFC,2,4,4,8,18,8,24,10
285,pGPD-OP_TATA_OP-UAS_BFD,0,5,2,0,3,10,17,12
286,pGPD-OP_TATA_OP-UAS_BFE,1,0,0,0,0,0,1,4
287,pGPD-OP_TATA_OP-UAS_BFF,1,0,0,1,3,4,13,3
288,pGPD-OP_TATA_OP-UAS_CAA,0,0,0,0,0,0,0,3
289,pGPD-OP_TATA_OP-UAS_CAB,0,0,0,0,0,0,0,0
290,pGPD-OP_TATA_OP-UAS_CAC,12,10,8,4,3,11,115,41
291,pGPD-OP_TATA_OP-UAS_CAD,0,4,1,0,1,8,9,13
292,pGPD-OP_TATA_OP-UAS_CAE,0,0,3,0,1,7,7,3
293,pGPD-OP_TATA_OP-UAS_CAF,0,1,4,0,15,12,47,16
294,pGPD-OP_TATA_OP-UAS_CBA,0,0,0,0,0,2,0,1
295,pGPD-OP_TATA_OP-UAS_CBB,0,0,0,0,0,0,0,0
296,pGPD-OP_TATA_OP-UAS_CBC,4,5,15,11,20,26,19,42
297,pGPD-OP_TATA_OP-UAS_CBD,0,2,5,1,0,6,34,14
298,pGPD-OP_TATA_OP-UAS_CBE,1,0,1,0,0,0,10,0
299,pGPD-OP_TATA_OP-UAS_CBF,1,3,0,2,2,6,8,6
300,pGPD-OP_TATA_OP-UAS_CCA,0,0,2,0,0,0,0,4
301,pGPD-OP_TATA_OP-UAS_CCB,0,0,0,0,0,0,0,0
302,pGPD-OP_TATA_OP-UAS_CCC,1,6,7,1,8,10,11,21
303,pGPD-OP_TATA_OP-UAS_CCD,0,0,0,0,0,7,5,1
304,pGPD-OP_TATA_OP-UAS_CCE,0,0,1,0,0,0,0,1
305,pGPD-OP_TATA_OP-UAS_CCF,0,3,0,0,2,4,4,7
306,pGPD-OP_TATA_OP-UAS_CDA,0,0,1,0,0,5,14,5
307,pGPD-OP_TATA_OP-UAS_CDB,0,0,0,0,0,0,0,0
308,pGPD-OP_TATA_OP-UAS_CDC,1,5,23,13,16,9,4,29
309,pGPD-OP_TATA_OP-UAS_CDD,0,1,6,0,1,0,2,6
310,pGPD-OP_TATA_OP-UAS_CDE,0,0,0,0,0,0,0,0
311,pGPD-OP_TATA_OP-UAS_CDF,0,6,1,0,0,6,17,4
312,pGPD-OP_TATA_OP-UAS_CEA,0,0,0,0,0,2,1,2
313,pGPD-OP_TATA_OP-UAS_CEB,0,0,0,0,0,0,0,0
314,pGPD-OP_TATA_OP-UAS_CEC,0,7,2,0,4,6,4,10
315,pGPD-OP_TATA_OP-UAS_CED,0,0,1,0,2,1,4,5
316,pGPD-OP_TATA_OP-UAS_CEE,0,0,0,0,0,0,1,0
317,pGPD-OP_TATA_OP-UAS_CEF,1,1,1,1,0,8,7,2
318,pGPD-OP_TATA_OP-UAS_CFA,0,0,0,0,0,2,2,0
319,pGPD-OP_TATA_OP-UAS_CFB,0,0,0,0,0,0,0,0
320,pGPD-OP_TATA_OP-UAS_CFC,1,0,6,9,11,14,6,15
321,pGPD-OP_TATA_OP-UAS_CFD,1,3,6,0,0,10,14,9
322,pGPD-OP_TATA_OP-UAS_CFE,0,0,1,0,0,0,0,1
323,pGPD-OP_TATA_OP-UAS_CFF,0,2,7,0,1,9,5,15
324,pGPD-OP_TATA_OP-UAS_DAA,0,0,0,0,0,0,0,0
325,pGPD-OP_TATA_OP-UAS_DAB,0,0,0,0,0,2,0,0
326,pGPD-OP_TATA_OP-UAS_DAC,0,19,28,13,4,29,37,30
327,pGPD-OP_TATA_OP-UAS_DAD,0,4,3,3,1,184,10,8
328,pGPD-OP_TATA_OP-UAS_DAE,0,0,0,0,0,0,1,0
329,pGPD-OP_TATA_OP-UAS_DAF,2,6,8,0,10,5,24,11
330,pGPD-OP_TATA_OP-UAS_DBA,0,0,0,0,0,6,3,4
331,pGPD-OP_TATA_OP-UAS_DBB,0,0,0,0,0,0,0,0
332,pGPD-OP_TATA_OP-UAS_DBC,6,13,7,7,3,11,39,45
333,pGPD-OP_TATA_OP-UAS_DBD,0,3,5,0,2,25,25,27
334,pGPD-OP_TATA_OP-UAS_DBE,2,0,8,1,0,0,1,1
335,pGPD-OP_TATA_OP-UAS_DBF,0,3,5,2,1,16,29,16
336,pGPD-OP_TATA_OP-UAS_DCA,0,0,0,0,3,3,2,2
337,pGPD-OP_TATA_OP-UAS_DCB,0,0,0,0,0,0,0,0
338,pGPD-OP_TATA_OP-UAS_DCC,2,3,10,10,11,13,43,18
339,pGPD-OP_TATA_OP-UAS_DCD,0,0,1,2,0,6,3,5
340,pGPD-OP_TATA_OP-UAS_DCE,0,0,0,0,0,1,2,0
341,pGPD-OP_TATA_OP-UAS_DCF,0,1,0,0,0,2,3,3
342,pGPD-OP_TATA_OP-UAS_DDA,0,0,1,0,0,2,1,2
343,pGPD-OP_TATA_OP-UAS_DDB,0,0,0,0,0,0,0,1
344,pGPD-OP_TATA_OP-UAS_DDC,1,3,7,7,3,5,22,19
345,pGPD-OP_TATA_OP-UAS_DDD,2,2,3,1,1,0,9,12
346,pGPD-OP_TATA_OP-UAS_DDE,0,0,0,0,2,0,1,0
347,pGPD-OP_TATA_OP-UAS_DDF,0,9,9,8,1,10,16,42
348,pGPD-OP_TATA_OP-UAS_DEA,1,2,2,1,3,1,1,5
349,pGPD-OP_TATA_OP-UAS_DEB,0,0,0,0,0,0,0,0
350,pGPD-OP_TATA_OP-UAS_DEC,0,4,3,2,11,6,54,14
351,pGPD-OP_TATA_OP-UAS_DED,3,7,1,0,1,8,5,5
352,pGPD-OP_TATA_OP-UAS_DEE,0,0,0,0,0,0,0,0
353,pGPD-OP_TATA_OP-UAS_DEF,0,3,1,0,0,2,3,4
354,pGPD-OP_TATA_OP-UAS_DFA,0,0,0,1,0,0,0,7
