,Combination,P2,P3,P4,P5,P6,P7,P8,P9
27,pGPD-TATA_OP-UAS_AED,0,2,2,0,1,8,4,3
28,pGPD-TATA_OP-UAS_AEE,0,0,2,0,0,2,0,5
29,pGPD-TATA_OP-UAS_AEF,0,2,3,0,0,6,1,3
30,pGPD-TATA_OP-UAS_AFA,0,0,0,0,2,1,0,0
31,pGPD-TATA_OP-UAS_AFB,0,0,0,0,0,0,0,0
32,pGPD-TATA_OP-UAS_AFC,2,4,24,1,11,6,1,0
33,pGPD-TATA_OP-UAS_AFD,0,1,3,1,9,1,30,9
34,pGPD-TATA_OP-UAS_AFE,1,1,0,0,1,4,1,0
35,pGPD-TATA_OP-UAS_AFF,0,0,2,0,0,4,3,0
36,pGPD-TATA_OP-UAS_BAA,0,1,0,0,1,7,1,1
37,pGPD-TATA_OP-UAS_BAB,0,0,0,0,3,0,0,0
38,pGPD-TATA_OP-UAS_BAC,2,8,147,10,33,72,49,4
39,pGPD-TATA_OP-UAS_BAD,0,0,2,26,4,29,2,0
40,pGPD-TATA_OP-UAS_BAE,0,0,0,0,0,0,1,0
41,pGPD-TATA_OP-UAS_BAF,2,32,27,136,55,97,20,2
42,pGPD-TATA_OP-UAS_BBA,0,0,4,0,0,0,0,0
43,pGPD-TATA_OP-UAS_BBB,0,0,0,0,0,0,0,0
44,pGPD-TATA_OP-UAS_BBC,7,46,82,28,93,115,26,24
45,pGPD-TATA_OP-UAS_BBD,0,2,3,1,6,4,3,2
46,pGPD-TATA_OP-UAS_BBE,0,0,3,0,0,0,0,0
47,pGPD-TATA_OP-UAS_BBF,0,4,10,3,16,23,56,8
48,pGPD-TATA_OP-UAS_BCA,0,0,0,0,1,0,0,0
49,pGPD-TATA_OP-UAS_BCB,0,0,0,0,0,0,0,0
50,pGPD-TATA_OP-UAS_BCC,0,3,4,2,10,8,15,1
51,pGPD-TATA_OP-UAS_BCD,0,1,0,1,0,7,4,1
52,pGPD-TATA_OP-UAS_BCE,0,0,0,0,0,0,0,0
53,pGPD-TATA_OP-UAS_BCF,2,3,3,0,5,26,42,3
54,pGPD-TATA_OP-UAS_BDA,0,0,0,0,1,8,12,1
55,pGPD-TATA_OP-UAS_BDB,0,0,0,0,0,0,0,0
56,pGPD-TATA_OP-UAS_BDC,4,20,93,14,82,50,7,16
57,pGPD-TATA_OP-UAS_BDD,0,0,27,9,21,35,53,3
58,pGPD-TATA_OP-UAS_BDE,0,0,0,1,1,2,13,0
59,pGPD-TATA_OP-UAS_BDF,0,0,0,0,0,0,0,0
60,pGPD-TATA_OP-UAS_BEA,0,0,1,0,0,2,0,0
61,pGPD-TATA_OP-UAS_BEB,0,0,0,0,0,0,0,0
62,pGPD-TATA_OP-UAS_BEC,0,13,34,11,11,15,8,5
63,pGPD-TATA_OP-UAS_BED,1,1,8,4,4,2,2,1
64,pGPD-TATA_OP-UAS_BEE,0,1,0,0,0,0,1,1
65,pGPD-TATA_OP-UAS_BEF,1,2,1,9,6,7,7,1
66,pGPD-TATA_OP-UAS_BFA,0,0,1,0,2,0,0,0
67,pGPD-TATA_OP-UAS_BFB,0,0,0,0,0,0,0,0
68,pGPD-TATA_OP-UAS_BFC,0,4,20,7,8,16,3,0
69,pGPD-TATA_OP-UAS_BFD,1,3,2,0,1,4,29,3
70,pGPD-TATA_OP-UAS_BFE,0,0,0,0,0,0,0,0
71,pGPD-TATA_OP-UAS_BFF,0,3,5,1,8,9,2,1
72,pGPD-TATA_OP-UAS_CAA,0,1,0,0,0,0,1,8
73,pGPD-TATA_OP-UAS_CAB,3,0,0,0,0,0,1,11
74,pGPD-TATA_OP-UAS_CAC,267,321,543,632,715,800,1255,10942
75,pGPD-TATA_OP-UAS_CAD,1,2,3,4,4,9,6,30
76,pGPD-TATA_OP-UAS_CAE,1,0,1,4,3,0,8,28
77,pGPD-TATA_OP-UAS_CAF,2,7,3,2,4,17,7,41
78,pGPD-TATA_OP-UAS_CBA,1,0,3,0,1,1,1,2
79,pGPD-TATA_OP-UAS_CBB,0,0,0,0,0,0,0,0
80,pGPD-TATA_OP-UAS_CBC,0,19,7,12,11,56,16,21
81,pGPD-TATA_OP-UAS_CBD,1,6,4,1,0,3,41,51
82,pGPD-TATA_OP-UAS_CBE,0,3,4,0,0,3,4,4
83,pGPD-TATA_OP-UAS_CBF,0,4,3,1,3,1,5,12
84,pGPD-TATA_OP-UAS_CCA,0,0,0,0,0,0,1,0
85,pGPD-TATA_OP-UAS_CCB,0,0,0,0,0,0,0,0
86,pGPD-TATA_OP-UAS_CCC,0,10,7,7,5,24,2,13
87,pGPD-TATA_OP-UAS_CCD,0,0,0,0,1,1,6,1
88,pGPD-TATA_OP-UAS_CCE,0,0,0,0,0,0,0,0
89,pGPD-TATA_OP-UAS_CCF,0,0,2,0,4,0,3,2
90,pGPD-TATA_OP-UAS_CDA,0,0,1,0,0,1,5,0
91,pGPD-TATA_OP-UAS_CDB,0,0,0,0,0,0,0,0
92,pGPD-TATA_OP-UAS_CDC,0,8,17,15,17,52,19,6
93,pGPD-TATA_OP-UAS_CDD,0,6,3,1,1,0,10,5
94,pGPD-TATA_OP-UAS_CDE,0,0,0,0,0,0,0,3
95,pGPD-TATA_OP-UAS_CDF,1,4,4,2,4,6,6,5
96,pGPD-TATA_OP-UAS_CEA,1,4,1,9,9,5,19,2
97,pGPD-TATA_OP-UAS_CEB,0,0,0,0,0,0,0,0
98,pGPD-TATA_OP-UAS_CEC,0,2,14,4,5,9,3,11
99,pGPD-TATA_OP-UAS_CED,0,0,0,0,3,2,4,3
100,pGPD-TATA_OP-UAS_CEE,0,0,0,0,0,0,0,1
101,pGPD-TATA_OP-UAS_CEF,0,0,0,0,2,2,2,1
102,pGPD-TATA_OP-UAS_CFA,0,1,3,0,5,61,10,1
103,pGPD-TATA_OP-UAS_CFB,0,0,0,0,0,0,0,0
104,pGPD-TATA_OP-UAS_CFC,0,7,3,5,8,5,0,4
105,pGPD-TATA_OP-UAS_CFD,0,1,4,0,0,1,2,6
106,pGPD-TATA_OP-UAS_CFE,0,0,0,2,0,0,0,0
107,pGPD-TATA_OP-UAS_CFF,0,0,4,0,0,3,5,5
108,pGPD-TATA_OP-UAS_DAA,0,0,0,2,1,5,1,0
109,pGPD-TATA_OP-UAS_DAB,1,0,0,0,0,11,2,0
110,pGPD-TATA_OP-UAS_DAC,13,21,58,20,92,449,24,4
111,pGPD-TATA_OP-UAS_DAD,455,643,1076,1631,5852,62242,4879,330
112,pGPD-TATA_OP-UAS_DAE,0,2,1,0,9,62,5,0
113,pGPD-TATA_OP-UAS_DAF,1,13,20,10,33,166,71,6
114,pGPD-TATA_OP-UAS_DBA,0,0,0,0,0,8,2,3
115,pGPD-TATA_OP-UAS_DBB,0,0,0,0,0,0,0,0
116,pGPD-TATA_OP-UAS_DBC,4,10,23,6,12,50,35,3
117,pGPD-TATA_OP-UAS_DBD,0,6,5,3,10,27,17,8
118,pGPD-TATA_OP-UAS_DBE,0,0,0,0,1,3,0,0
119,pGPD-TATA_OP-UAS_DBF,0,8,4,1,1,22,3,3
120,pGPD-TATA_OP-UAS_DCA,0,4,1,2,1,10,21,1
121,pGPD-TATA_OP-UAS_DCB,0,0,0,0,0,0,0,0
122,pGPD-TATA_OP-UAS_DCC,5,6,10,11,27,56,67,3
123,pGPD-TATA_OP-UAS_DCD,0,5,1,2,1,82,19,4
124,pGPD-TATA_OP-UAS_DCE,0,0,0,0,0,3,1,0
125,pGPD-TATA_OP-UAS_DCF,0,2,9,0,1,11,14,7
126,pGPD-TATA_OP-UAS_DDA,0,0,1,1,3,5,1,0
127,pGPD-TATA_OP-UAS_DDB,0,0,0,0,0,0,0,0
128,pGPD-TATA_OP-UAS_DDC,1,2,30,6,18,39,6,0
129,pGPD-TATA_OP-UAS_DDD,0,2,9,1,1,3,7,8
130,pGPD-TATA_OP-UAS_DDE,0,0,0,0,0,0,0,0
131,pGPD-TATA_OP-UAS_DDF,1,5,4,5,1,8,15,9
132,pGPD-TATA_OP-UAS_DEA,1,2,0,1,1,8,0,2
133,pGPD-TATA_OP-UAS_DEB,0,0,0,0,0,0,0,0
134,pGPD-TATA_OP-UAS_DEC,5,10,10,3,15,67,5,0
135,pGPD-TATA_OP-UAS_DED,9,1,1,6,5,21,6,2
136,pGPD-TATA_OP-UAS_DEE,0,0,0,0,0,0,0,0
137,pGPD-TATA_OP-UAS_DEF,0,0,3,0,2,10,3,2
138,pGPD-TATA_OP-UAS_DFA,0,0,0,0,0,12,3,0
139,pGPD-TATA_OP-UAS_DFB,0,0,0,0,0,0,0,0
140,pGPD-TATA_OP-UAS_DFC,1,6,14,13,44,66,0,4
141,pGPD-TATA_OP-UAS_DFD,2,0,4,2,1,28,11,4
142,pGPD-TATA_OP-UAS_DFE,0,0,0,0,0,2,0,0
143,pGPD-TATA_OP-UAS_DFF,0,4,7,0,10,18,3,8
144,pGPD-TATA_OP-UAS_EAA,0,0,0,0,0,0,0,0
145,pGPD-TATA_OP-UAS_EAB,0,0,0,0,0,0,0,0
146,pGPD-TATA_OP-UAS_EAC,0,7,32,8,11,31,1,6
147,pGPD-TATA_OP-UAS_EAD,0,2,8,1,6,30,53,4
148,pGPD-TATA_OP-UAS_EAE,0,0,0,1,0,0,1,2
149,pGPD-TATA_OP-UAS_EAF,2,6,7,0,4,16,33,3
150,pGPD-TATA_OP-UAS_EBA,0,0,0,0,1,2,3,0
151,pGPD-TATA_OP-UAS_EBB,0,1,0,0,0,2,0,1
152,pGPD-TATA_OP-UAS_EBC,2,14,15,14,46,70,14,4
153,pGPD-TATA_OP-UAS_EBD,0,3,5,1,0,7,9,1
154,pGPD-TATA_OP-UAS_EBE,0,0,0,0,1,0,1,1
155,pGPD-TATA_OP-UAS_EBF,0,5,8,1,2,24,39,6
156,pGPD-TATA_OP-UAS_ECA,0,0,0,0,1,0,2,0
157,pGPD-TATA_OP-UAS_ECB,0,1,0,0,0,0,1,0
158,pGPD-TATA_OP-UAS_ECC,0,1,8,5,7,40,11,3
159,pGPD-TATA_OP-UAS_ECD,0,2,8,1,4,6,5,0
160,pGPD-TATA_OP-UAS_ECE,0,0,0,0,0,4,0,0
161,pGPD-TATA_OP-UAS_ECF,0,3,2,0,0,1,9,3
162,pGPD-TATA_OP-UAS_EDA,0,0,0,0,0,0,0,0
163,pGPD-TATA_OP-UAS_EDB,0,0,0,0,0,0,0,0
164,pGPD-TATA_OP-UAS_EDC,1,19,16,15,25,38,10,0
165,pGPD-TATA_OP-UAS_EDD,0,6,2,3,4,26,55,5
166,pGPD-TATA_OP-UAS_EDE,0,0,0,0,0,0,5,1
167,pGPD-TATA_OP-UAS_EDF,0,2,7,4,1,8,3,3
168,pGPD-TATA_OP-UAS_EEA,0,0,0,0,0,2,1,0
169,pGPD-TATA_OP-UAS_EEB,0,0,0,0,0,0,0,0
170,pGPD-TATA_OP-UAS_EEC,1,3,4,3,0,7,6,5
171,pGPD-TATA_OP-UAS_EED,0,0,4,0,0,1,15,5
172,pGPD-TATA_OP-UAS_EEE,0,0,0,0,0,0,0,0
173,pGPD-TATA_OP-UAS_EEF,0,0,8,1,2,44,22,7
174,pGPD-TATA_OP-UAS_EFA,0,0,1,0,0,0,0,1
175,pGPD-TATA_OP-UAS_EFB,0,0,0,0,0,0,0,0
176,pGPD-TATA_OP-UAS_EFC,0,8,10,14,9,14,2,0
177,pGPD-TATA_OP-UAS_EFD,0,1,1,0,0,6,3,2
178,pGPD-TATA_OP-UAS_EFE,0,0,0,0,0,0,0,1
179,pGPD-TATA_OP-UAS_EFF,1,3,6,0,0,2,2,4
180,pGPD-TATA_OP-UAS_FAA,0,1,8,7,0,1,0,0
181,pGPD-TATA_OP-UAS_FAB,0,0,4,0,0,0,0,0
182,pGPD-TATA_OP-UAS_FAC,5,33,224,55,54,21,11,6
183,pGPD-TATA_OP-UAS_FAD,1,10,21,8,14,40,1,2
184,pGPD-TATA_OP-UAS_FAE,0,0,13,2,0,0,1,1
185,pGPD-TATA_OP-UAS_FAF,134,1902,7352,3492,368,239,89,40
186,pGPD-TATA_OP-UAS_FBA,0,0,1,0,0,0,0,1
187,pGPD-TATA_OP-UAS_FBB,0,0,0,0,0,0,0,0
188,pGPD-TATA_OP-UAS_FBC,10,76,277,46,82,281,62,11
189,pGPD-TATA_OP-UAS_FBD,1,7,3,7,19,4,20,9
190,pGPD-TATA_OP-UAS_FBE,0,1,0,2,2,1,1,0
191,pGPD-TATA_OP-UAS_FBF,0,9,12,3,2,11,20,8
192,pGPD-TATA_OP-UAS_FCA,0,0,3,0,0,0,0,0
193,pGPD-TATA_OP-UAS_FCB,0,0,0,0,0,0,0,0
194,pGPD-TATA_OP-UAS_FCC,1,0,4,1,3,7,0,1
195,pGPD-TATA_OP-UAS_FCD,0,0,4,2,1,1,8,3
196,pGPD-TATA_OP-UAS_FCE,0,0,2,1,2,1,0,3
197,pGPD-TATA_OP-UAS_FCF,0,1,1,5,6,4,6,1
198,pGPD-TATA_OP-UAS_FDA,0,0,0,1,0,0,0,0
199,pGPD-TATA_OP-UAS_FDB,0,0,0,0,0,0,0,0
200,pGPD-TATA_OP-UAS_FDC,1,7,36,10,18,15,1,0
201,pGPD-TATA_OP-UAS_FDD,0,0,10,1,1,1,1,7
202,pGPD-TATA_OP-UAS_FDE,1,0,0,0,0,0,0,0
203,pGPD-TATA_OP-UAS_FDF,0,2,3,2,1,2,8,0
204,pGPD-TATA_OP-UAS_FEA,0,1,1,0,0,1,0,0
205,pGPD-TATA_OP-UAS_FEB,0,0,0,0,0,0,0,0
206,pGPD-TATA_OP-UAS_FEC,6,6,20,5,10,14,10,0
207,pGPD-TATA_OP-UAS_FED,0,0,0,0,1,1,2,0
208,pGPD-TATA_OP-UAS_FEE,0,0,0,0,0,0,0,0
209,pGPD-TATA_OP-UAS_FEF,0,3,3,0,2,4,6,0
210,pGPD-TATA_OP-UAS_FFA,1,3,4,0,1,29,29,0
211,pGPD-TATA_OP-UAS_FFB,0,0,0,0,0,0,0,0
212,pGPD-TATA_OP-UAS_FFC,0,0,11,2,1,3,1,1
213,pGPD-TATA_OP-UAS_FFD,12,2,6,0,0,3,11,0
214,pGPD-TATA_OP-UAS_FFE,0,2,0,0,2,4,0,0
215,pGPD-TATA_OP-UAS_FFF,0,0,2,1,7,13,14,0
216,pGPD-OP_TATA_OP-UAS_AAA,0,0,0,0,0,0,0,0
217,pGPD-OP_TATA_OP-UAS_AAB,0,0,0,0,0,0,1,0
218,pGPD-OP_TATA_OP-UAS_AAC,12,6,9,13,18,14,20,42
219,pGPD-OP_TATA_OP-UAS_AAD,1,1,6,0,0,3,2,2
220,pGPD-OP_TATA_OP-UAS_AAE,0,0,0,0,0,0,2,5
221,pGPD-OP_TATA_OP-UAS_AAF,2,10,4,7,20,1,18,42
222,pGPD-OP_TATA_OP-UAS_ABA,0,0,2,1,0,0,0,9
223,pGPD-OP_TATA_OP-UAS_ABB,0,0,0,0,0,0,0,0
224,pGPD-OP_TATA_OP-UAS_ABC,10,9,15,28,30,11,56,65
225,pGPD-OP_TATA_OP-UAS_ABD,3,2,7,5,10,8,44,47
226,pGPD-OP_TATA_OP-UAS_ABE,0,0,1,1,2,2,2,2
227,pGPD-OP_TATA_OP-UAS_ABF,3,4,9,12,4,4,19,20
228,pGPD-OP_TATA_OP-UAS_ACA,0,0,2,0,0,0,5,16
229,pGPD-OP_TATA_OP-UAS_ACB,0,0,0,3,0,0,0,0
230,pGPD-OP_TATA_OP-UAS_ACC,3,12,8,18,25,11,31,45
231,pGPD-OP_TATA_OP-UAS_ACD,1,3,10,2,5,19,14,27
232,pGPD-OP_TATA_OP-UAS_ACE,1,1,2,0,4,0,11,6
233,pGPD-OP_TATA_OP-UAS_ACF,1,0,4,1,0,3,21,22
234,pGPD-OP_TATA_OP-UAS_ADA,1,0,0,0,0,1,1,8
235,pGPD-OP_TATA_OP-UAS_ADB,0,0,0,0,0,0,0,0
236,pGPD-OP_TATA_OP-UAS_ADC,12,20,51,48,35,18,60,74
237,pGPD-OP_TATA_OP-UAS_ADD,7,5,7,3,7,2,20,25
238,pGPD-OP_TATA_OP-UAS_ADE,0,0,0,0,0,2,19,3
239,pGPD-OP_TATA_OP-UAS_ADF,3,3,14,11,3,14,33,36
240,pGPD-OP_TATA_OP-UAS_AEA,5,1,6,6,4,6,21,24
241,pGPD-OP_TATA_OP-UAS_AEB,0,1,1,1,2,7,12,22
242,pGPD-OP_TATA_OP-UAS_AEC,19,23,33,26,19,13,63,101
243,pGPD-OP_TATA_OP-UAS_AED,10,11,10,13,3,9,48,103
244,pGPD-OP_TATA_OP-UAS_AEE,1,1,3,3,3,2,25,43
245,pGPD-OP_TATA_OP-UAS_AEF,1546,2404,3574,3749,4045,5044,13013,43769
246,pGPD-OP_TATA_OP-UAS_AFA,4,1,4,1,0,1,12,10
247,pGPD-OP_TATA_OP-UAS_AFB,0,0,0,0,0,1,0,0
248,pGPD-OP_TATA_OP-UAS_AFC,12,15,29,14,12,15,35,48
249,pGPD-OP_TATA_OP-UAS_AFD,4,12,12,7,20,3,11,24
250,pGPD-OP_TATA_OP-UAS_AFE,0,0,0,1,1,0,0,0
251,pGPD-OP_TATA_OP-UAS_AFF,4,7,8,4,10,4,10,23
252,pGPD-OP_TATA_OP-UAS_BAA,2,0,0,0,3,0,0,0
253,pGPD-OP_TATA_OP-UAS_BAB,0,0,0,0,0,0,0,0
254,pGPD-OP_TATA_OP-UAS_BAC,1,11,53,9,7,6,13,31
255,pGPD-OP_TATA_OP-UAS_BAD,0,1,3,0,2,12,6,6
256,pGPD-OP_TATA_OP-UAS_BAE,0,0,0,0,0,0,5,0
257,pGPD-OP_TATA_OP-UAS_BAF,1,7,5,2,11,10,9,10
258,pGPD-OP_TATA_OP-UAS_BBA,0,0,0,1,1,1,1,7
259,pGPD-OP_TATA_OP-UAS_BBB,0,0,0,0,0,0,0,0
260,pGPD-OP_TATA_OP-UAS_BBC,12,20,35,21,31,15,35,35
261,pGPD-OP_TATA_OP-UAS_BBD,0,0,0,5,17,2,3,20
262,pGPD-OP_TATA_OP-UAS_BBE,0,0,0,0,5,0,0,0
263,pGPD-OP_TATA_OP-UAS_BBF,0,4,3,0,7,8,37,20
264,pGPD-OP_TATA_OP-UAS_BCA,0,0,5,1,0,2,2,0
265,pGPD-OP_TATA_OP-UAS_BCB,0,0,0,0,0,0,0,0
266,pGPD-OP_TATA_OP-UAS_BCC,1,1,2,2,3,15,23,11
267,pGPD-OP_TATA_OP-UAS_BCD,9,24,110,30,143,28,92,692
268,pGPD-OP_TATA_OP-UAS_BCE,0,1,0,0,3,0,0,3
269,pGPD-OP_TATA_OP-UAS_BCF,0,0,0,0,0,2,11,7
270,pGPD-OP_TATA_OP-UAS_BDA,0,0,1,1,2,0,1,1
271,pGPD-OP_TATA_OP-UAS_BDB,0,0,0,0,0,0,0,0
272,pGPD-OP_TATA_OP-UAS_BDC,1,13,39,23,10,6,37,32
273,pGPD-OP_TATA_OP-UAS_BDD,7,2,3,1,10,0,5,4
274,pGPD-OP_TATA_OP-UAS_BDE,0,1,0,1,0,1,0,3
275,pGPD-OP_TATA_OP-UAS_BDF,0,0,0,0,0,0,0,0
276,pGPD-OP_TATA_OP-UAS_BEA,1,1,0,0,0,0,1,0
277,pGPD-OP_TATA_OP-UAS_BEB,0,0,0,0,0,0,0,0
278,pGPD-OP_TATA_OP-UAS_BEC,0,7,29,9,10,6,20,18
279,pGPD-OP_TATA_OP-UAS_BED,0,1,18,0,9,2,29,10
280,pGPD-OP_TATA_OP-UAS_BEE,0,0,0,0,0,0,0,0
281,pGPD-OP_TATA_OP-UAS_BEF,4,3,4,3,8,7,7,12
282,pGPD-OP_TATA_OP-UAS_BFA,1,1,0,0,1,0,8,48
283,pGPD-OP_TATA_OP-UAS_BFB,0,0,0,0,0,0,0,0
284,pGPD-OP_TATA_OP-UAS_BFC,1,1,2,6,3,2,11,22
285,pGPD-OP_TATA_OP-UAS_BFD,0,3,5,2,7,1,8,1
286,pGPD-OP_TATA_OP-UAS_BFE,0,0,0,0,2,0,1,2
287,pGPD-OP_TATA_OP-UAS_BFF,0,2,1,0,1,2,6,2
288,pGPD-OP_TATA_OP-UAS_CAA,0,0,0,0,0,0,0,1
289,pGPD-OP_TATA_OP-UAS_CAB,0,0,0,0,0,0,0,0
290,pGPD-OP_TATA_OP-UAS_CAC,6,1,13,11,11,19,76,22
291,pGPD-OP_TATA_OP-UAS_CAD,0,5,2,1,2,3,8,6
292,pGPD-OP_TATA_OP-UAS_CAE,0,0,0,0,0,2,3,0
293,pGPD-OP_TATA_OP-UAS_CAF,0,2,12,0,3,7,16,4
294,pGPD-OP_TATA_OP-UAS_CBA,0,0,0,1,0,0,1,0
295,pGPD-OP_TATA_OP-UAS_CBB,0,0,0,0,0,0,0,0
296,pGPD-OP_TATA_OP-UAS_CBC,4,6,7,8,29,5,23,22
297,pGPD-OP_TATA_OP-UAS_CBD,0,4,4,0,0,3,16,14
298,pGPD-OP_TATA_OP-UAS_CBE,0,1,1,0,0,0,4,1
299,pGPD-OP_TATA_OP-UAS_CBF,0,1,2,1,2,8,10,5
300,pGPD-OP_TATA_OP-UAS_CCA,0,0,0,0,3,0,1,0
301,pGPD-OP_TATA_OP-UAS_CCB,0,0,0,0,0,0,0,0
302,pGPD-OP_TATA_OP-UAS_CCC,1,3,5,1,6,7,13,17
303,pGPD-OP_TATA_OP-UAS_CCD,0,0,0,0,0,3,2,6
304,pGPD-OP_TATA_OP-UAS_CCE,0,0,0,0,0,1,0,0
305,pGPD-OP_TATA_OP-UAS_CCF,0,0,3,2,0,0,4,3
306,pGPD-OP_TATA_OP-UAS_CDA,0,1,1,1,1,1,3,1
307,pGPD-OP_TATA_OP-UAS_CDB,0,0,0,0,0,0,0,0
308,pGPD-OP_TATA_OP-UAS_CDC,0,10,23,6,9,10,9,7
309,pGPD-OP_TATA_OP-UAS_CDD,1,2,4,2,0,3,8,1
310,pGPD-OP_TATA_OP-UAS_CDE,0,0,0,0,0,0,0,0
311,pGPD-OP_TATA_OP-UAS_CDF,0,1,1,1,4,3,10,6
312,pGPD-OP_TATA_OP-UAS_CEA,0,0,0,0,0,0,2,0
313,pGPD-OP_TATA_OP-UAS_CEB,0,0,0,0,0,0,0,0
314,pGPD-OP_TATA_OP-UAS_CEC,0,1,4,4,0,7,13,11
315,pGPD-OP_TATA_OP-UAS_CED,1,1,3,0,3,4,8,2
316,pGPD-OP_TATA_OP-UAS_CEE,0,0,0,0,0,0,5,0
317,pGPD-OP_TATA_OP-UAS_CEF,0,0,0,0,2,0,1,0
318,pGPD-OP_TATA_OP-UAS_CFA,0,2,0,0,1,1,0,1
319,pGPD-OP_TATA_OP-UAS_CFB,0,0,0,0,0,0,0,0
320,pGPD-OP_TATA_OP-UAS_CFC,2,4,4,15,6,7,3,2
321,pGPD-OP_TATA_OP-UAS_CFD,0,5,0,3,0,4,13,9
322,pGPD-OP_TATA_OP-UAS_CFE,0,0,0,0,0,0,0,0
323,pGPD-OP_TATA_OP-UAS_CFF,0,2,3,0,1,7,5,9
324,pGPD-OP_TATA_OP-UAS_DAA,0,0,0,0,2,0,0,2
325,pGPD-OP_TATA_OP-UAS_DAB,0,0,0,0,0,0,0,0
326,pGPD-OP_TATA_OP-UAS_DAC,2,13,23,17,12,26,29,25
327,pGPD-OP_TATA_OP-UAS_DAD,3,1,1,4,8,130,8,7
328,pGPD-OP_TATA_OP-UAS_DAE,0,0,0,0,0,2,1,1
329,pGPD-OP_TATA_OP-UAS_DAF,0,2,3,0,17,2,34,13
330,pGPD-OP_TATA_OP-UAS_DBA,1,0,2,1,1,1,6,1
331,pGPD-OP_TATA_OP-UAS_DBB,0,0,0,0,0,0,0,0
332,pGPD-OP_TATA_OP-UAS_DBC,6,17,5,10,16,8,26,20
333,pGPD-OP_TATA_OP-UAS_DBD,0,1,7,1,1,16,29,15
334,pGPD-OP_TATA_OP-UAS_DBE,0,1,3,0,0,5,2,1
335,pGPD-OP_TATA_OP-UAS_DBF,0,3,1,1,0,14,8,2
336,pGPD-OP_TATA_OP-UAS_DCA,2,0,0,0,1,4,0,0
337,pGPD-OP_TATA_OP-UAS_DCB,0,0,0,0,0,0,0,1
338,pGPD-OP_TATA_OP-UAS_DCC,0,9,8,6,3,7,23,11
339,pGPD-OP_TATA_OP-UAS_DCD,0,5,2,1,3,7,6,2
340,pGPD-OP_TATA_OP-UAS_DCE,0,0,0,0,2,0,1,0
341,pGPD-OP_TATA_OP-UAS_DCF,0,0,0,0,1,1,3,1
342,pGPD-OP_TATA_OP-UAS_DDA,0,2,1,0,0,2,0,0
343,pGPD-OP_TATA_OP-UAS_DDB,0,0,0,0,0,0,0,0
344,pGPD-OP_TATA_OP-UAS_DDC,1,8,5,10,3,3,9,10
345,pGPD-OP_TATA_OP-UAS_DDD,0,2,4,0,1,2,5,8
346,pGPD-OP_TATA_OP-UAS_DDE,0,0,1,0,0,0,0,2
347,pGPD-OP_TATA_OP-UAS_DDF,2,7,11,1,12,6,28,36
348,pGPD-OP_TATA_OP-UAS_DEA,1,2,4,2,2,0,1,1
349,pGPD-OP_TATA_OP-UAS_DEB,0,0,0,0,0,0,0,0
350,pGPD-OP_TATA_OP-UAS_DEC,0,9,10,5,18,9,31,36
351,pGPD-OP_TATA_OP-UAS_DED,5,0,0,2,1,4,4,4
352,pGPD-OP_TATA_OP-UAS_DEE,0,0,0,0,0,0,0,0
353,pGPD-OP_TATA_OP-UAS_DEF,0,0,0,1,0,1,4,3
354,pGPD-OP_TATA_OP-UAS_DFA,0,1,0,0,0,3,1,2
