,Combination,P2,P3,P4,P5,P6,P7,P8,P9
27,pGPD-TATA_OP-UAS_AED,3,5,2,0,0,3,0,0
28,pGPD-TATA_OP-UAS_AEE,0,1,2,0,2,1,12,0
29,pGPD-TATA_OP-UAS_AEF,0,0,1,0,2,6,1,2
30,pGPD-TATA_OP-UAS_AFA,0,0,0,0,0,5,0,0
31,pGPD-TATA_OP-UAS_AFB,0,0,0,0,0,0,0,0
32,pGPD-TATA_OP-UAS_AFC,0,6,13,2,13,12,1,1
33,pGPD-TATA_OP-UAS_AFD,0,3,0,2,7,9,21,2
34,pGPD-TATA_OP-UAS_AFE,0,0,2,0,2,0,1,0
35,pGPD-TATA_OP-UAS_AFF,0,0,1,0,4,6,0,3
36,pGPD-TATA_OP-UAS_BAA,0,0,0,0,0,5,0,1
37,pGPD-TATA_OP-UAS_BAB,0,0,0,0,3,0,0,0
38,pGPD-TATA_OP-UAS_BAC,1,7,71,9,27,78,31,3
39,pGPD-TATA_OP-UAS_BAD,0,5,4,0,4,34,4,3
40,pGPD-TATA_OP-UAS_BAE,0,0,0,0,0,1,0,0
41,pGPD-TATA_OP-UAS_BAF,2,42,41,134,94,78,50,4
42,pGPD-TATA_OP-UAS_BBA,0,0,0,0,0,2,1,0
43,pGPD-TATA_OP-UAS_BBB,0,0,0,0,0,0,0,0
44,pGPD-TATA_OP-UAS_BBC,2,51,28,19,79,220,29,17
45,pGPD-TATA_OP-UAS_BBD,0,1,2,0,5,4,0,5
46,pGPD-TATA_OP-UAS_BBE,0,0,0,0,1,1,0,0
47,pGPD-TATA_OP-UAS_BBF,0,2,1,0,12,63,63,0
48,pGPD-TATA_OP-UAS_BCA,0,0,0,0,3,3,0,1
49,pGPD-TATA_OP-UAS_BCB,0,0,0,0,0,0,0,0
50,pGPD-TATA_OP-UAS_BCC,1,2,1,1,6,18,14,5
51,pGPD-TATA_OP-UAS_BCD,0,0,0,0,1,13,4,2
52,pGPD-TATA_OP-UAS_BCE,0,0,0,0,0,0,0,0
53,pGPD-TATA_OP-UAS_BCF,0,8,3,1,4,21,22,4
54,pGPD-TATA_OP-UAS_BDA,0,1,2,7,0,5,10,3
55,pGPD-TATA_OP-UAS_BDB,0,0,0,0,0,0,0,0
56,pGPD-TATA_OP-UAS_BDC,5,29,50,11,65,95,34,12
57,pGPD-TATA_OP-UAS_BDD,0,7,0,14,8,44,31,4
58,pGPD-TATA_OP-UAS_BDE,0,2,1,2,3,2,6,1
59,pGPD-TATA_OP-UAS_BDF,0,0,0,0,0,0,0,0
60,pGPD-TATA_OP-UAS_BEA,0,1,1,1,0,0,0,0
61,pGPD-TATA_OP-UAS_BEB,0,0,0,0,0,0,0,0
62,pGPD-TATA_OP-UAS_BEC,1,8,25,10,9,17,4,2
63,pGPD-TATA_OP-UAS_BED,0,0,1,6,15,3,1,1
64,pGPD-TATA_OP-UAS_BEE,0,0,1,0,0,0,0,1
65,pGPD-TATA_OP-UAS_BEF,0,3,0,6,22,17,10,0
66,pGPD-TATA_OP-UAS_BFA,0,1,0,0,4,2,1,0
67,pGPD-TATA_OP-UAS_BFB,0,0,0,0,0,0,0,0
68,pGPD-TATA_OP-UAS_BFC,4,6,17,3,8,18,13,2
69,pGPD-TATA_OP-UAS_BFD,1,3,2,0,6,32,28,1
70,pGPD-TATA_OP-UAS_BFE,0,0,0,0,0,0,0,0
71,pGPD-TATA_OP-UAS_BFF,0,0,3,1,14,13,3,2
72,pGPD-TATA_OP-UAS_CAA,0,1,0,0,0,6,1,8
73,pGPD-TATA_OP-UAS_CAB,1,1,0,0,0,0,0,6
74,pGPD-TATA_OP-UAS_CAC,480,326,349,730,711,740,1219,10328
75,pGPD-TATA_OP-UAS_CAD,0,1,4,1,2,11,10,30
76,pGPD-TATA_OP-UAS_CAE,1,0,0,1,4,4,9,21
77,pGPD-TATA_OP-UAS_CAF,0,5,8,1,8,33,11,32
78,pGPD-TATA_OP-UAS_CBA,0,0,3,0,2,1,1,2
79,pGPD-TATA_OP-UAS_CBB,0,0,0,0,0,0,0,0
80,pGPD-TATA_OP-UAS_CBC,2,3,1,5,24,46,31,27
81,pGPD-TATA_OP-UAS_CBD,1,2,2,0,3,3,41,28
82,pGPD-TATA_OP-UAS_CBE,0,0,0,3,0,2,5,6
83,pGPD-TATA_OP-UAS_CBF,1,1,2,0,0,5,6,19
84,pGPD-TATA_OP-UAS_CCA,0,0,0,0,1,0,0,0
85,pGPD-TATA_OP-UAS_CCB,0,0,0,0,0,0,0,0
86,pGPD-TATA_OP-UAS_CCC,1,7,8,4,16,22,17,3
87,pGPD-TATA_OP-UAS_CCD,0,2,0,0,0,1,0,3
88,pGPD-TATA_OP-UAS_CCE,0,0,0,0,0,0,0,0
89,pGPD-TATA_OP-UAS_CCF,0,3,2,0,2,3,9,6
90,pGPD-TATA_OP-UAS_CDA,0,0,0,0,1,0,10,5
91,pGPD-TATA_OP-UAS_CDB,0,0,0,0,0,0,0,0
92,pGPD-TATA_OP-UAS_CDC,1,6,15,4,24,54,7,7
93,pGPD-TATA_OP-UAS_CDD,0,0,0,2,1,1,26,2
94,pGPD-TATA_OP-UAS_CDE,0,0,0,0,0,0,0,0
95,pGPD-TATA_OP-UAS_CDF,0,5,8,2,4,7,4,10
96,pGPD-TATA_OP-UAS_CEA,0,1,0,1,1,14,15,2
97,pGPD-TATA_OP-UAS_CEB,0,0,0,0,0,0,0,0
98,pGPD-TATA_OP-UAS_CEC,1,11,4,0,4,5,6,13
99,pGPD-TATA_OP-UAS_CED,0,1,0,0,1,0,2,7
100,pGPD-TATA_OP-UAS_CEE,0,0,0,0,0,0,0,0
101,pGPD-TATA_OP-UAS_CEF,0,2,1,3,2,8,1,4
102,pGPD-TATA_OP-UAS_CFA,0,0,0,0,3,118,26,1
103,pGPD-TATA_OP-UAS_CFB,0,0,0,0,3,1,0,0
104,pGPD-TATA_OP-UAS_CFC,0,3,3,7,14,6,1,3
105,pGPD-TATA_OP-UAS_CFD,0,0,0,1,0,7,3,6
106,pGPD-TATA_OP-UAS_CFE,0,0,0,0,0,0,0,1
107,pGPD-TATA_OP-UAS_CFF,0,0,0,1,0,1,8,2
108,pGPD-TATA_OP-UAS_DAA,0,0,0,0,0,6,2,0
109,pGPD-TATA_OP-UAS_DAB,0,1,0,0,5,17,5,0
110,pGPD-TATA_OP-UAS_DAC,10,26,42,27,53,548,58,20
111,pGPD-TATA_OP-UAS_DAD,574,862,1220,1619,4589,89786,10881,432
112,pGPD-TATA_OP-UAS_DAE,1,0,1,0,8,81,23,0
113,pGPD-TATA_OP-UAS_DAF,3,5,4,8,35,223,50,13
114,pGPD-TATA_OP-UAS_DBA,0,0,1,0,0,8,2,0
115,pGPD-TATA_OP-UAS_DBB,0,0,0,0,0,0,0,0
116,pGPD-TATA_OP-UAS_DBC,0,9,5,4,22,48,16,5
117,pGPD-TATA_OP-UAS_DBD,0,0,9,2,7,58,12,6
118,pGPD-TATA_OP-UAS_DBE,0,0,0,0,0,4,0,1
119,pGPD-TATA_OP-UAS_DBF,0,2,0,0,5,26,8,2
120,pGPD-TATA_OP-UAS_DCA,0,0,2,0,1,13,13,0
121,pGPD-TATA_OP-UAS_DCB,0,0,0,0,0,0,0,0
122,pGPD-TATA_OP-UAS_DCC,0,1,4,5,17,41,10,1
123,pGPD-TATA_OP-UAS_DCD,0,0,0,0,1,67,20,0
124,pGPD-TATA_OP-UAS_DCE,0,0,0,0,0,1,0,0
125,pGPD-TATA_OP-UAS_DCF,0,0,0,0,0,18,28,3
126,pGPD-TATA_OP-UAS_DDA,0,0,0,1,2,10,4,2
127,pGPD-TATA_OP-UAS_DDB,0,0,0,0,0,0,0,0
128,pGPD-TATA_OP-UAS_DDC,0,4,13,3,13,51,11,0
129,pGPD-TATA_OP-UAS_DDD,0,1,2,2,3,4,21,1
130,pGPD-TATA_OP-UAS_DDE,0,0,0,0,4,1,0,0
131,pGPD-TATA_OP-UAS_DDF,2,2,6,0,5,18,12,8
132,pGPD-TATA_OP-UAS_DEA,0,0,1,0,1,14,0,0
133,pGPD-TATA_OP-UAS_DEB,0,0,0,0,0,0,0,0
134,pGPD-TATA_OP-UAS_DEC,0,4,9,10,16,60,17,2
135,pGPD-TATA_OP-UAS_DED,10,4,0,4,3,28,7,1
136,pGPD-TATA_OP-UAS_DEE,0,0,0,0,1,0,0,3
137,pGPD-TATA_OP-UAS_DEF,0,4,2,0,3,4,1,1
138,pGPD-TATA_OP-UAS_DFA,0,0,0,0,1,10,5,4
139,pGPD-TATA_OP-UAS_DFB,0,0,0,0,0,0,0,0
140,pGPD-TATA_OP-UAS_DFC,0,2,9,6,55,69,20,3
141,pGPD-TATA_OP-UAS_DFD,1,6,0,3,1,26,15,5
142,pGPD-TATA_OP-UAS_DFE,0,0,0,0,0,0,0,0
143,pGPD-TATA_OP-UAS_DFF,1,1,3,1,0,13,8,5
144,pGPD-TATA_OP-UAS_EAA,0,0,0,0,0,1,0,2
145,pGPD-TATA_OP-UAS_EAB,0,0,0,0,0,0,0,0
146,pGPD-TATA_OP-UAS_EAC,0,11,19,5,23,45,10,2
147,pGPD-TATA_OP-UAS_EAD,3,4,5,4,7,26,53,3
148,pGPD-TATA_OP-UAS_EAE,0,0,0,0,0,1,0,2
149,pGPD-TATA_OP-UAS_EAF,0,7,1,11,12,42,19,0
150,pGPD-TATA_OP-UAS_EBA,0,0,0,1,1,9,0,0
151,pGPD-TATA_OP-UAS_EBB,0,0,0,0,1,0,0,0
152,pGPD-TATA_OP-UAS_EBC,2,11,12,16,31,77,21,5
153,pGPD-TATA_OP-UAS_EBD,0,5,2,0,0,5,3,3
154,pGPD-TATA_OP-UAS_EBE,0,1,0,0,0,2,0,1
155,pGPD-TATA_OP-UAS_EBF,1,4,4,1,4,36,47,5
156,pGPD-TATA_OP-UAS_ECA,0,0,0,0,0,1,0,1
157,pGPD-TATA_OP-UAS_ECB,0,0,0,0,0,0,0,1
158,pGPD-TATA_OP-UAS_ECC,0,8,6,11,15,24,21,3
159,pGPD-TATA_OP-UAS_ECD,0,5,0,0,0,31,5,2
160,pGPD-TATA_OP-UAS_ECE,0,0,0,0,0,1,0,0
161,pGPD-TATA_OP-UAS_ECF,1,2,0,0,0,3,2,8
162,pGPD-TATA_OP-UAS_EDA,0,0,0,0,0,1,0,0
163,pGPD-TATA_OP-UAS_EDB,0,0,0,0,0,0,0,0
164,pGPD-TATA_OP-UAS_EDC,0,11,17,11,14,35,4,4
165,pGPD-TATA_OP-UAS_EDD,2,1,0,0,20,23,43,9
166,pGPD-TATA_OP-UAS_EDE,0,0,2,0,0,0,1,0
167,pGPD-TATA_OP-UAS_EDF,0,4,1,1,8,12,6,4
168,pGPD-TATA_OP-UAS_EEA,2,0,0,0,0,2,2,0
169,pGPD-TATA_OP-UAS_EEB,0,0,0,0,0,0,0,0
170,pGPD-TATA_OP-UAS_EEC,0,1,5,1,10,14,4,2
171,pGPD-TATA_OP-UAS_EED,0,0,0,1,0,2,3,3
172,pGPD-TATA_OP-UAS_EEE,0,0,0,0,0,0,0,0
173,pGPD-TATA_OP-UAS_EEF,0,1,5,1,0,33,28,7
174,pGPD-TATA_OP-UAS_EFA,0,0,0,1,0,3,13,0
175,pGPD-TATA_OP-UAS_EFB,0,0,0,0,0,0,0,0
176,pGPD-TATA_OP-UAS_EFC,0,2,5,2,12,10,11,4
177,pGPD-TATA_OP-UAS_EFD,0,2,0,2,1,9,0,2
178,pGPD-TATA_OP-UAS_EFE,0,0,0,1,0,4,0,0
179,pGPD-TATA_OP-UAS_EFF,0,1,2,1,2,5,1,0
180,pGPD-TATA_OP-UAS_FAA,0,2,2,0,0,0,0,0
181,pGPD-TATA_OP-UAS_FAB,0,0,5,2,0,0,0,0
182,pGPD-TATA_OP-UAS_FAC,2,29,157,61,52,41,12,5
183,pGPD-TATA_OP-UAS_FAD,2,1,21,12,9,64,15,3
184,pGPD-TATA_OP-UAS_FAE,0,0,6,2,3,0,0,1
185,pGPD-TATA_OP-UAS_FAF,57,1005,6092,5304,265,172,123,20
186,pGPD-TATA_OP-UAS_FBA,0,0,1,1,0,0,0,3
187,pGPD-TATA_OP-UAS_FBB,0,0,0,0,0,0,0,0
188,pGPD-TATA_OP-UAS_FBC,5,40,164,30,85,246,48,13
189,pGPD-TATA_OP-UAS_FBD,0,2,8,2,15,12,6,13
190,pGPD-TATA_OP-UAS_FBE,0,0,0,0,0,0,0,0
191,pGPD-TATA_OP-UAS_FBF,7,1,4,7,4,10,9,10
192,pGPD-TATA_OP-UAS_FCA,0,0,2,0,0,1,0,0
193,pGPD-TATA_OP-UAS_FCB,0,0,0,0,0,0,0,0
194,pGPD-TATA_OP-UAS_FCC,1,7,1,3,3,28,22,4
195,pGPD-TATA_OP-UAS_FCD,1,3,0,0,0,5,5,1
196,pGPD-TATA_OP-UAS_FCE,0,0,0,0,2,1,1,0
197,pGPD-TATA_OP-UAS_FCF,0,5,5,0,2,3,3,2
198,pGPD-TATA_OP-UAS_FDA,0,0,0,0,0,4,0,0
199,pGPD-TATA_OP-UAS_FDB,0,0,0,0,0,0,0,0
200,pGPD-TATA_OP-UAS_FDC,1,3,24,6,10,34,16,1
201,pGPD-TATA_OP-UAS_FDD,0,0,0,0,7,8,15,0
202,pGPD-TATA_OP-UAS_FDE,0,0,0,0,0,1,0,0
203,pGPD-TATA_OP-UAS_FDF,3,4,6,2,2,8,2,2
204,pGPD-TATA_OP-UAS_FEA,0,0,0,0,0,6,0,0
205,pGPD-TATA_OP-UAS_FEB,0,0,0,0,0,0,0,0
206,pGPD-TATA_OP-UAS_FEC,1,4,19,6,7,43,13,1
207,pGPD-TATA_OP-UAS_FED,0,0,1,1,1,3,2,3
208,pGPD-TATA_OP-UAS_FEE,0,0,5,0,0,0,0,0
209,pGPD-TATA_OP-UAS_FEF,0,6,0,0,0,1,6,3
210,pGPD-TATA_OP-UAS_FFA,2,1,4,13,1,18,22,0
211,pGPD-TATA_OP-UAS_FFB,0,0,0,0,0,1,0,0
212,pGPD-TATA_OP-UAS_FFC,0,1,1,1,0,0,0,0
213,pGPD-TATA_OP-UAS_FFD,1,0,2,3,0,3,12,0
214,pGPD-TATA_OP-UAS_FFE,0,0,0,0,1,13,0,0
215,pGPD-TATA_OP-UAS_FFF,4,3,8,0,4,11,7,2
216,pGPD-OP_TATA_OP-UAS_AAA,0,0,0,0,0,0,0,0
217,pGPD-OP_TATA_OP-UAS_AAB,0,0,0,0,0,0,0,2
218,pGPD-OP_TATA_OP-UAS_AAC,3,8,7,8,11,4,21,42
219,pGPD-OP_TATA_OP-UAS_AAD,0,0,0,1,0,1,4,7
220,pGPD-OP_TATA_OP-UAS_AAE,0,0,0,1,0,1,0,3
221,pGPD-OP_TATA_OP-UAS_AAF,3,5,1,7,10,8,16,33
222,pGPD-OP_TATA_OP-UAS_ABA,1,0,0,0,0,0,0,3
223,pGPD-OP_TATA_OP-UAS_ABB,0,0,0,0,0,0,0,1
224,pGPD-OP_TATA_OP-UAS_ABC,3,15,12,9,37,18,47,46
225,pGPD-OP_TATA_OP-UAS_ABD,2,8,2,3,7,16,25,49
226,pGPD-OP_TATA_OP-UAS_ABE,0,0,0,0,0,4,1,4
227,pGPD-OP_TATA_OP-UAS_ABF,1,2,2,1,4,13,24,13
228,pGPD-OP_TATA_OP-UAS_ACA,1,0,0,1,0,3,7,12
229,pGPD-OP_TATA_OP-UAS_ACB,0,0,0,0,0,0,0,0
230,pGPD-OP_TATA_OP-UAS_ACC,0,12,5,4,42,14,27,32
231,pGPD-OP_TATA_OP-UAS_ACD,3,6,2,2,6,28,5,29
232,pGPD-OP_TATA_OP-UAS_ACE,1,0,0,4,2,1,7,0
233,pGPD-OP_TATA_OP-UAS_ACF,0,5,0,0,1,4,9,13
234,pGPD-OP_TATA_OP-UAS_ADA,0,2,0,0,0,0,2,0
235,pGPD-OP_TATA_OP-UAS_ADB,0,0,0,0,0,0,0,0
236,pGPD-OP_TATA_OP-UAS_ADC,9,20,40,21,35,23,42,89
237,pGPD-OP_TATA_OP-UAS_ADD,1,0,3,1,0,4,9,30
238,pGPD-OP_TATA_OP-UAS_ADE,0,0,1,0,0,0,0,5
239,pGPD-OP_TATA_OP-UAS_ADF,4,1,5,0,11,12,38,31
240,pGPD-OP_TATA_OP-UAS_AEA,3,5,3,3,8,4,15,43
241,pGPD-OP_TATA_OP-UAS_AEB,5,3,1,1,3,5,7,30
242,pGPD-OP_TATA_OP-UAS_AEC,35,23,10,33,28,23,48,143
243,pGPD-OP_TATA_OP-UAS_AED,10,7,9,11,12,22,47,110
244,pGPD-OP_TATA_OP-UAS_AEE,1,2,6,6,5,4,17,45
245,pGPD-OP_TATA_OP-UAS_AEF,1705,2113,2357,3248,3497,4743,10158,31175
246,pGPD-OP_TATA_OP-UAS_AFA,2,1,2,0,1,2,16,4
247,pGPD-OP_TATA_OP-UAS_AFB,0,0,0,0,0,0,0,0
248,pGPD-OP_TATA_OP-UAS_AFC,12,10,7,9,19,24,35,56
249,pGPD-OP_TATA_OP-UAS_AFD,3,7,2,1,14,13,8,17
250,pGPD-OP_TATA_OP-UAS_AFE,0,0,0,0,0,0,0,1
251,pGPD-OP_TATA_OP-UAS_AFF,1,6,1,0,9,2,7,14
252,pGPD-OP_TATA_OP-UAS_BAA,0,0,0,0,0,0,3,1
253,pGPD-OP_TATA_OP-UAS_BAB,0,0,0,0,0,0,0,0
254,pGPD-OP_TATA_OP-UAS_BAC,1,22,13,3,22,5,19,20
255,pGPD-OP_TATA_OP-UAS_BAD,0,0,0,0,3,11,0,3
256,pGPD-OP_TATA_OP-UAS_BAE,0,0,2,0,0,2,5,1
257,pGPD-OP_TATA_OP-UAS_BAF,3,9,3,3,18,6,1,6
258,pGPD-OP_TATA_OP-UAS_BBA,0,3,0,0,0,0,1,3
259,pGPD-OP_TATA_OP-UAS_BBB,0,0,0,0,0,0,0,0
260,pGPD-OP_TATA_OP-UAS_BBC,3,9,15,11,43,20,49,22
261,pGPD-OP_TATA_OP-UAS_BBD,0,6,1,4,25,3,4,4
262,pGPD-OP_TATA_OP-UAS_BBE,0,0,0,0,2,3,0,0
263,pGPD-OP_TATA_OP-UAS_BBF,0,3,5,1,8,7,15,9
264,pGPD-OP_TATA_OP-UAS_BCA,0,1,1,0,1,3,1,3
265,pGPD-OP_TATA_OP-UAS_BCB,0,3,0,0,0,0,0,0
266,pGPD-OP_TATA_OP-UAS_BCC,3,5,0,3,16,11,6,21
267,pGPD-OP_TATA_OP-UAS_BCD,44,75,15,81,85,56,115,394
268,pGPD-OP_TATA_OP-UAS_BCE,0,0,0,0,0,1,0,2
269,pGPD-OP_TATA_OP-UAS_BCF,0,2,1,0,1,3,1,3
270,pGPD-OP_TATA_OP-UAS_BDA,0,0,0,1,5,1,1,0
271,pGPD-OP_TATA_OP-UAS_BDB,0,0,0,0,0,0,0,0
272,pGPD-OP_TATA_OP-UAS_BDC,2,17,15,10,26,7,5,33
273,pGPD-OP_TATA_OP-UAS_BDD,0,12,4,1,4,2,8,10
274,pGPD-OP_TATA_OP-UAS_BDE,0,0,0,0,0,0,0,0
275,pGPD-OP_TATA_OP-UAS_BDF,0,0,0,0,0,0,0,0
276,pGPD-OP_TATA_OP-UAS_BEA,0,2,1,0,2,7,2,4
277,pGPD-OP_TATA_OP-UAS_BEB,0,0,0,0,0,0,0,0
278,pGPD-OP_TATA_OP-UAS_BEC,0,10,10,6,26,16,15,12
279,pGPD-OP_TATA_OP-UAS_BED,0,0,0,3,4,39,35,13
280,pGPD-OP_TATA_OP-UAS_BEE,0,0,0,0,0,1,0,5
281,pGPD-OP_TATA_OP-UAS_BEF,2,5,3,2,1,23,4,7
282,pGPD-OP_TATA_OP-UAS_BFA,0,1,1,0,1,2,10,2
283,pGPD-OP_TATA_OP-UAS_BFB,0,0,0,0,1,0,0,0
284,pGPD-OP_TATA_OP-UAS_BFC,0,6,1,2,24,2,3,9
285,pGPD-OP_TATA_OP-UAS_BFD,0,1,1,0,8,5,0,4
286,pGPD-OP_TATA_OP-UAS_BFE,0,1,0,0,0,0,0,1
287,pGPD-OP_TATA_OP-UAS_BFF,3,0,9,0,1,2,2,3
288,pGPD-OP_TATA_OP-UAS_CAA,0,0,0,0,0,0,0,0
289,pGPD-OP_TATA_OP-UAS_CAB,0,0,0,0,0,0,0,0
290,pGPD-OP_TATA_OP-UAS_CAC,1,5,6,8,26,28,74,15
291,pGPD-OP_TATA_OP-UAS_CAD,0,4,0,1,2,6,9,7
292,pGPD-OP_TATA_OP-UAS_CAE,0,0,0,0,0,3,6,2
293,pGPD-OP_TATA_OP-UAS_CAF,1,6,0,0,7,9,2,6
294,pGPD-OP_TATA_OP-UAS_CBA,0,0,0,0,0,0,0,0
295,pGPD-OP_TATA_OP-UAS_CBB,0,0,0,0,0,0,0,0
296,pGPD-OP_TATA_OP-UAS_CBC,2,13,8,7,41,23,21,19
297,pGPD-OP_TATA_OP-UAS_CBD,0,0,3,0,8,1,23,7
298,pGPD-OP_TATA_OP-UAS_CBE,0,0,1,1,2,0,6,0
299,pGPD-OP_TATA_OP-UAS_CBF,0,2,9,1,1,4,5,3
300,pGPD-OP_TATA_OP-UAS_CCA,0,0,0,0,0,0,0,2
301,pGPD-OP_TATA_OP-UAS_CCB,0,0,0,0,0,0,0,0
302,pGPD-OP_TATA_OP-UAS_CCC,1,9,4,1,10,2,0,6
303,pGPD-OP_TATA_OP-UAS_CCD,0,3,0,0,0,2,3,2
304,pGPD-OP_TATA_OP-UAS_CCE,0,0,0,0,1,0,1,0
305,pGPD-OP_TATA_OP-UAS_CCF,0,6,3,1,3,2,3,4
306,pGPD-OP_TATA_OP-UAS_CDA,0,2,0,0,0,3,2,1
307,pGPD-OP_TATA_OP-UAS_CDB,0,0,0,0,0,0,0,0
308,pGPD-OP_TATA_OP-UAS_CDC,0,3,9,1,23,14,16,11
309,pGPD-OP_TATA_OP-UAS_CDD,1,3,2,0,0,0,6,1
310,pGPD-OP_TATA_OP-UAS_CDE,0,0,0,0,0,0,0,1
311,pGPD-OP_TATA_OP-UAS_CDF,0,3,1,1,1,15,11,2
312,pGPD-OP_TATA_OP-UAS_CEA,1,1,0,0,0,0,0,0
313,pGPD-OP_TATA_OP-UAS_CEB,0,0,0,0,0,0,0,0
314,pGPD-OP_TATA_OP-UAS_CEC,0,2,8,2,12,4,2,3
315,pGPD-OP_TATA_OP-UAS_CED,0,1,2,0,0,1,2,6
316,pGPD-OP_TATA_OP-UAS_CEE,0,3,0,0,0,0,0,1
317,pGPD-OP_TATA_OP-UAS_CEF,0,0,2,0,0,7,1,1
318,pGPD-OP_TATA_OP-UAS_CFA,0,2,0,0,1,4,0,0
319,pGPD-OP_TATA_OP-UAS_CFB,0,0,0,0,0,0,0,0
320,pGPD-OP_TATA_OP-UAS_CFC,1,1,2,3,19,10,16,3
321,pGPD-OP_TATA_OP-UAS_CFD,0,1,1,0,0,7,6,5
322,pGPD-OP_TATA_OP-UAS_CFE,0,0,0,0,0,0,0,0
323,pGPD-OP_TATA_OP-UAS_CFF,0,5,1,0,13,4,14,2
324,pGPD-OP_TATA_OP-UAS_DAA,0,0,0,0,0,0,0,0
325,pGPD-OP_TATA_OP-UAS_DAB,0,0,0,0,0,0,0,0
326,pGPD-OP_TATA_OP-UAS_DAC,0,14,21,7,19,18,36,14
327,pGPD-OP_TATA_OP-UAS_DAD,2,0,0,2,6,196,30,2
328,pGPD-OP_TATA_OP-UAS_DAE,0,0,0,0,0,2,1,0
329,pGPD-OP_TATA_OP-UAS_DAF,1,1,1,0,13,13,14,4
330,pGPD-OP_TATA_OP-UAS_DBA,0,1,0,2,1,2,5,3
331,pGPD-OP_TATA_OP-UAS_DBB,0,0,0,0,0,0,0,0
332,pGPD-OP_TATA_OP-UAS_DBC,1,11,7,0,23,23,23,22
333,pGPD-OP_TATA_OP-UAS_DBD,0,5,2,1,1,16,7,4
334,pGPD-OP_TATA_OP-UAS_DBE,0,0,1,4,0,4,7,0
335,pGPD-OP_TATA_OP-UAS_DBF,1,2,2,0,2,9,10,5
336,pGPD-OP_TATA_OP-UAS_DCA,0,0,0,0,3,4,1,0
337,pGPD-OP_TATA_OP-UAS_DCB,0,0,0,0,0,0,0,0
338,pGPD-OP_TATA_OP-UAS_DCC,0,1,2,3,19,17,18,4
339,pGPD-OP_TATA_OP-UAS_DCD,0,2,2,1,1,11,1,5
340,pGPD-OP_TATA_OP-UAS_DCE,0,0,1,0,2,0,0,1
341,pGPD-OP_TATA_OP-UAS_DCF,0,1,1,1,1,2,2,1
342,pGPD-OP_TATA_OP-UAS_DDA,0,2,0,0,3,3,2,0
343,pGPD-OP_TATA_OP-UAS_DDB,0,0,0,0,0,0,0,0
344,pGPD-OP_TATA_OP-UAS_DDC,0,6,3,4,4,7,5,13
345,pGPD-OP_TATA_OP-UAS_DDD,3,0,2,0,0,0,6,4
346,pGPD-OP_TATA_OP-UAS_DDE,0,0,0,0,0,0,1,2
347,pGPD-OP_TATA_OP-UAS_DDF,2,9,11,0,7,9,20,26
348,pGPD-OP_TATA_OP-UAS_DEA,0,2,2,1,2,1,2,0
349,pGPD-OP_TATA_OP-UAS_DEB,0,0,0,0,0,0,0,0
350,pGPD-OP_TATA_OP-UAS_DEC,0,7,2,7,25,18,17,15
351,pGPD-OP_TATA_OP-UAS_DED,1,0,2,0,1,5,7,5
352,pGPD-OP_TATA_OP-UAS_DEE,0,0,0,0,0,0,0,0
353,pGPD-OP_TATA_OP-UAS_DEF,0,1,0,0,0,4,0,5
354,pGPD-OP_TATA_OP-UAS_DFA,0,0,1,0,1,0,1,1
