,Combination,P2,P3,P4,P5,P6,P7,P8,P9
27,pGPD-TATA_OP-UAS_AED,2,3,5,0,0,4,3,0
28,pGPD-TATA_OP-UAS_AEE,0,2,0,0,0,0,2,2
29,pGPD-TATA_OP-UAS_AEF,0,0,2,0,0,4,0,1
30,pGPD-TATA_OP-UAS_AFA,0,2,0,0,2,4,0,0
31,pGPD-TATA_OP-UAS_AFB,0,0,0,0,0,0,0,0
32,pGPD-TATA_OP-UAS_AFC,0,6,11,4,6,13,3,0
33,pGPD-TATA_OP-UAS_AFD,1,3,3,4,8,16,3,0
34,pGPD-TATA_OP-UAS_AFE,0,0,2,0,0,1,0,0
35,pGPD-TATA_OP-UAS_AFF,0,3,1,1,3,4,0,5
36,pGPD-TATA_OP-UAS_BAA,0,0,1,0,0,2,0,0
37,pGPD-TATA_OP-UAS_BAB,1,0,0,0,2,1,0,0
38,pGPD-TATA_OP-UAS_BAC,2,13,96,15,29,70,38,1
39,pGPD-TATA_OP-UAS_BAD,0,0,0,1,8,16,6,0
40,pGPD-TATA_OP-UAS_BAE,0,0,0,0,0,0,0,0
41,pGPD-TATA_OP-UAS_BAF,1,34,37,128,146,85,45,1
42,pGPD-TATA_OP-UAS_BBA,0,0,2,0,0,0,1,0
43,pGPD-TATA_OP-UAS_BBB,0,0,0,0,0,0,0,0
44,pGPD-TATA_OP-UAS_BBC,9,47,67,13,55,177,41,7
45,pGPD-TATA_OP-UAS_BBD,0,0,2,3,3,7,3,0
46,pGPD-TATA_OP-UAS_BBE,0,0,0,0,0,0,0,0
47,pGPD-TATA_OP-UAS_BBF,0,6,2,8,10,26,16,4
48,pGPD-TATA_OP-UAS_BCA,0,0,0,0,0,1,0,0
49,pGPD-TATA_OP-UAS_BCB,0,0,0,0,0,2,0,0
50,pGPD-TATA_OP-UAS_BCC,0,2,20,5,7,11,19,1
51,pGPD-TATA_OP-UAS_BCD,0,1,1,1,3,7,3,1
52,pGPD-TATA_OP-UAS_BCE,0,0,0,0,0,0,0,0
53,pGPD-TATA_OP-UAS_BCF,0,3,1,3,2,24,42,4
54,pGPD-TATA_OP-UAS_BDA,0,0,0,0,1,2,1,0
55,pGPD-TATA_OP-UAS_BDB,0,0,0,0,0,0,0,0
56,pGPD-TATA_OP-UAS_BDC,1,24,53,18,49,61,25,6
57,pGPD-TATA_OP-UAS_BDD,0,21,12,1,21,48,14,5
58,pGPD-TATA_OP-UAS_BDE,0,0,0,0,0,3,6,0
59,pGPD-TATA_OP-UAS_BDF,0,0,0,0,0,0,0,0
60,pGPD-TATA_OP-UAS_BEA,0,0,1,4,1,0,0,0
61,pGPD-TATA_OP-UAS_BEB,0,0,0,0,0,0,0,0
62,pGPD-TATA_OP-UAS_BEC,0,7,43,6,10,18,2,1
63,pGPD-TATA_OP-UAS_BED,0,5,2,9,8,2,0,0
64,pGPD-TATA_OP-UAS_BEE,0,1,1,0,0,0,0,1
65,pGPD-TATA_OP-UAS_BEF,2,3,2,7,6,11,11,1
66,pGPD-TATA_OP-UAS_BFA,0,4,0,0,2,1,0,0
67,pGPD-TATA_OP-UAS_BFB,0,0,0,0,0,0,0,0
68,pGPD-TATA_OP-UAS_BFC,0,6,6,6,6,10,28,3
69,pGPD-TATA_OP-UAS_BFD,1,3,3,0,10,12,21,6
70,pGPD-TATA_OP-UAS_BFE,0,0,0,0,0,5,0,0
71,pGPD-TATA_OP-UAS_BFF,0,4,2,0,11,7,1,1
72,pGPD-TATA_OP-UAS_CAA,0,0,0,0,0,3,1,2
73,pGPD-TATA_OP-UAS_CAB,0,0,0,0,0,5,1,1
74,pGPD-TATA_OP-UAS_CAC,118,280,479,826,727,681,1005,8996
75,pGPD-TATA_OP-UAS_CAD,0,5,0,3,1,5,19,27
76,pGPD-TATA_OP-UAS_CAE,1,3,1,1,0,1,20,9
77,pGPD-TATA_OP-UAS_CAF,0,23,8,5,4,20,11,13
78,pGPD-TATA_OP-UAS_CBA,0,2,0,0,1,0,1,6
79,pGPD-TATA_OP-UAS_CBB,0,0,0,0,0,0,0,0
80,pGPD-TATA_OP-UAS_CBC,3,7,2,7,22,48,20,10
81,pGPD-TATA_OP-UAS_CBD,0,0,3,0,8,3,25,33
82,pGPD-TATA_OP-UAS_CBE,0,0,4,0,0,1,5,2
83,pGPD-TATA_OP-UAS_CBF,0,0,4,0,3,1,1,4
84,pGPD-TATA_OP-UAS_CCA,0,0,0,0,1,0,0,0
85,pGPD-TATA_OP-UAS_CCB,0,0,0,0,0,0,0,0
86,pGPD-TATA_OP-UAS_CCC,0,6,10,4,29,21,2,5
87,pGPD-TATA_OP-UAS_CCD,0,0,0,0,1,1,2,2
88,pGPD-TATA_OP-UAS_CCE,0,0,0,0,0,0,0,0
89,pGPD-TATA_OP-UAS_CCF,0,1,0,0,0,7,12,1
90,pGPD-TATA_OP-UAS_CDA,0,1,1,3,1,1,3,0
91,pGPD-TATA_OP-UAS_CDB,0,0,0,0,0,0,1,0
92,pGPD-TATA_OP-UAS_CDC,0,5,15,5,16,45,10,15
93,pGPD-TATA_OP-UAS_CDD,0,0,2,0,2,0,18,1
94,pGPD-TATA_OP-UAS_CDE,0,0,0,0,0,0,0,2
95,pGPD-TATA_OP-UAS_CDF,0,3,0,1,1,3,5,1
96,pGPD-TATA_OP-UAS_CEA,0,3,1,0,3,22,24,0
97,pGPD-TATA_OP-UAS_CEB,0,0,0,0,0,0,0,0
98,pGPD-TATA_OP-UAS_CEC,0,1,8,2,10,15,7,2
99,pGPD-TATA_OP-UAS_CED,0,3,0,0,3,1,2,0
100,pGPD-TATA_OP-UAS_CEE,0,0,0,0,0,0,0,0
101,pGPD-TATA_OP-UAS_CEF,2,0,1,0,3,7,1,2
102,pGPD-TATA_OP-UAS_CFA,0,0,1,0,6,49,12,0
103,pGPD-TATA_OP-UAS_CFB,0,0,0,0,1,0,0,0
104,pGPD-TATA_OP-UAS_CFC,1,1,2,3,10,2,1,2
105,pGPD-TATA_OP-UAS_CFD,0,2,1,0,0,3,4,0
106,pGPD-TATA_OP-UAS_CFE,0,0,1,0,0,0,0,0
107,pGPD-TATA_OP-UAS_CFF,0,0,0,1,2,0,3,2
108,pGPD-TATA_OP-UAS_DAA,0,0,0,0,2,4,0,0
109,pGPD-TATA_OP-UAS_DAB,0,0,1,0,1,20,4,0
110,pGPD-TATA_OP-UAS_DAC,15,26,36,27,62,405,45,1
111,pGPD-TATA_OP-UAS_DAD,548,857,826,1610,3874,71489,6537,416
112,pGPD-TATA_OP-UAS_DAE,1,2,6,4,6,56,17,4
113,pGPD-TATA_OP-UAS_DAF,1,7,12,11,25,187,83,1
114,pGPD-TATA_OP-UAS_DBA,0,1,0,0,0,9,1,0
115,pGPD-TATA_OP-UAS_DBB,0,0,0,0,0,0,0,0
116,pGPD-TATA_OP-UAS_DBC,2,7,17,6,16,55,17,5
117,pGPD-TATA_OP-UAS_DBD,0,14,1,1,3,25,19,6
118,pGPD-TATA_OP-UAS_DBE,0,0,0,0,0,0,0,0
119,pGPD-TATA_OP-UAS_DBF,0,0,5,3,1,24,4,0
120,pGPD-TATA_OP-UAS_DCA,0,3,0,0,0,18,1,0
121,pGPD-TATA_OP-UAS_DCB,0,0,0,0,0,0,0,0
122,pGPD-TATA_OP-UAS_DCC,3,8,7,2,36,37,56,6
123,pGPD-TATA_OP-UAS_DCD,3,3,1,2,2,35,16,0
124,pGPD-TATA_OP-UAS_DCE,0,0,0,0,0,0,0,0
125,pGPD-TATA_OP-UAS_DCF,0,0,2,1,1,12,13,0
126,pGPD-TATA_OP-UAS_DDA,0,0,1,0,2,9,3,0
127,pGPD-TATA_OP-UAS_DDB,0,0,0,0,0,0,0,0
128,pGPD-TATA_OP-UAS_DDC,1,8,15,7,22,25,19,2
129,pGPD-TATA_OP-UAS_DDD,4,3,4,0,5,4,11,6
130,pGPD-TATA_OP-UAS_DDE,0,0,0,0,0,0,0,1
131,pGPD-TATA_OP-UAS_DDF,0,2,4,2,0,15,3,6
132,pGPD-TATA_OP-UAS_DEA,0,1,0,1,0,9,3,0
133,pGPD-TATA_OP-UAS_DEB,0,0,0,0,1,0,0,0
134,pGPD-TATA_OP-UAS_DEC,0,10,11,4,11,49,5,2
135,pGPD-TATA_OP-UAS_DED,19,1,4,1,3,34,5,5
136,pGPD-TATA_OP-UAS_DEE,0,0,0,0,0,0,0,0
137,pGPD-TATA_OP-UAS_DEF,1,1,4,2,1,1,4,0
138,pGPD-TATA_OP-UAS_DFA,0,0,2,0,0,9,4,0
139,pGPD-TATA_OP-UAS_DFB,0,0,0,0,1,0,0,0
140,pGPD-TATA_OP-UAS_DFC,2,13,4,9,31,68,1,9
141,pGPD-TATA_OP-UAS_DFD,1,2,0,0,10,19,8,1
142,pGPD-TATA_OP-UAS_DFE,0,0,0,0,1,0,0,0
143,pGPD-TATA_OP-UAS_DFF,0,5,2,1,2,17,0,1
144,pGPD-TATA_OP-UAS_EAA,0,0,0,0,0,0,0,0
145,pGPD-TATA_OP-UAS_EAB,0,0,0,0,0,0,0,0
146,pGPD-TATA_OP-UAS_EAC,0,10,25,5,14,32,6,2
147,pGPD-TATA_OP-UAS_EAD,1,8,6,4,9,18,24,1
148,pGPD-TATA_OP-UAS_EAE,1,2,3,0,0,1,1,0
149,pGPD-TATA_OP-UAS_EAF,4,3,3,10,5,20,18,4
150,pGPD-TATA_OP-UAS_EBA,0,0,0,0,1,4,0,0
151,pGPD-TATA_OP-UAS_EBB,0,2,0,0,0,2,0,0
152,pGPD-TATA_OP-UAS_EBC,1,7,11,17,30,45,11,3
153,pGPD-TATA_OP-UAS_EBD,0,2,4,0,2,14,1,3
154,pGPD-TATA_OP-UAS_EBE,0,1,0,0,1,0,0,0
155,pGPD-TATA_OP-UAS_EBF,0,8,2,7,3,23,39,1
156,pGPD-TATA_OP-UAS_ECA,0,0,0,0,0,1,0,0
157,pGPD-TATA_OP-UAS_ECB,0,0,0,0,0,0,0,0
158,pGPD-TATA_OP-UAS_ECC,0,2,5,3,13,25,30,3
159,pGPD-TATA_OP-UAS_ECD,0,1,1,1,6,24,0,2
160,pGPD-TATA_OP-UAS_ECE,0,0,0,0,0,0,0,0
161,pGPD-TATA_OP-UAS_ECF,0,0,1,2,0,2,1,1
162,pGPD-TATA_OP-UAS_EDA,0,0,0,0,0,1,0,0
163,pGPD-TATA_OP-UAS_EDB,0,1,0,0,0,0,0,1
164,pGPD-TATA_OP-UAS_EDC,0,9,25,12,24,47,7,2
165,pGPD-TATA_OP-UAS_EDD,0,1,10,1,10,20,32,4
166,pGPD-TATA_OP-UAS_EDE,0,1,2,1,1,1,0,1
167,pGPD-TATA_OP-UAS_EDF,0,2,1,3,0,2,1,1
168,pGPD-TATA_OP-UAS_EEA,0,0,0,0,0,2,2,0
169,pGPD-TATA_OP-UAS_EEB,0,0,0,0,0,0,0,0
170,pGPD-TATA_OP-UAS_EEC,0,3,5,1,0,1,9,0
171,pGPD-TATA_OP-UAS_EED,1,0,1,0,1,5,5,3
172,pGPD-TATA_OP-UAS_EEE,0,0,0,0,0,0,0,0
173,pGPD-TATA_OP-UAS_EEF,0,0,4,3,0,23,20,6
174,pGPD-TATA_OP-UAS_EFA,0,0,0,0,0,4,1,0
175,pGPD-TATA_OP-UAS_EFB,0,0,0,0,0,0,0,0
176,pGPD-TATA_OP-UAS_EFC,1,5,3,7,17,14,12,1
177,pGPD-TATA_OP-UAS_EFD,0,1,0,0,0,5,1,0
178,pGPD-TATA_OP-UAS_EFE,0,1,1,0,0,0,1,0
179,pGPD-TATA_OP-UAS_EFF,0,0,2,4,0,11,7,1
180,pGPD-TATA_OP-UAS_FAA,0,4,4,3,2,1,1,0
181,pGPD-TATA_OP-UAS_FAB,0,0,2,1,0,0,0,0
182,pGPD-TATA_OP-UAS_FAC,6,21,154,30,50,59,43,3
183,pGPD-TATA_OP-UAS_FAD,0,11,33,6,9,31,8,0
184,pGPD-TATA_OP-UAS_FAE,0,2,7,0,0,1,0,0
185,pGPD-TATA_OP-UAS_FAF,50,1045,6095,3863,216,182,106,25
186,pGPD-TATA_OP-UAS_FBA,0,0,5,0,0,0,0,0
187,pGPD-TATA_OP-UAS_FBB,0,0,0,0,0,0,0,0
188,pGPD-TATA_OP-UAS_FBC,2,44,207,43,87,210,38,9
189,pGPD-TATA_OP-UAS_FBD,0,5,2,3,7,11,19,3
190,pGPD-TATA_OP-UAS_FBE,0,1,3,0,0,2,1,1
191,pGPD-TATA_OP-UAS_FBF,1,3,3,1,3,15,5,2
192,pGPD-TATA_OP-UAS_FCA,0,0,0,0,0,0,0,0
193,pGPD-TATA_OP-UAS_FCB,0,0,0,0,0,0,0,0
194,pGPD-TATA_OP-UAS_FCC,0,4,1,3,6,5,10,0
195,pGPD-TATA_OP-UAS_FCD,0,0,5,1,1,7,0,0
196,pGPD-TATA_OP-UAS_FCE,0,0,0,0,3,2,1,0
197,pGPD-TATA_OP-UAS_FCF,0,1,1,5,10,3,9,3
198,pGPD-TATA_OP-UAS_FDA,0,1,0,1,0,1,0,0
199,pGPD-TATA_OP-UAS_FDB,0,0,0,0,0,0,0,0
200,pGPD-TATA_OP-UAS_FDC,1,9,25,7,19,42,21,0
201,pGPD-TATA_OP-UAS_FDD,0,0,4,1,0,1,0,2
202,pGPD-TATA_OP-UAS_FDE,0,0,2,2,0,0,0,0
203,pGPD-TATA_OP-UAS_FDF,0,2,3,5,0,8,1,0
204,pGPD-TATA_OP-UAS_FEA,0,1,0,0,0,3,0,4
205,pGPD-TATA_OP-UAS_FEB,0,0,0,0,0,0,0,0
206,pGPD-TATA_OP-UAS_FEC,0,5,9,8,13,12,3,2
207,pGPD-TATA_OP-UAS_FED,0,0,1,1,1,1,0,0
208,pGPD-TATA_OP-UAS_FEE,0,0,0,0,0,0,0,0
209,pGPD-TATA_OP-UAS_FEF,0,0,1,3,0,6,6,1
210,pGPD-TATA_OP-UAS_FFA,0,3,0,0,2,37,42,0
211,pGPD-TATA_OP-UAS_FFB,0,0,0,0,0,0,0,0
212,pGPD-TATA_OP-UAS_FFC,0,2,3,3,0,0,0,0
213,pGPD-TATA_OP-UAS_FFD,0,1,4,4,1,8,0,0
214,pGPD-TATA_OP-UAS_FFE,0,1,0,0,0,0,0,0
215,pGPD-TATA_OP-UAS_FFF,0,2,6,1,4,6,2,1
216,pGPD-OP_TATA_OP-UAS_AAA,0,0,0,0,0,0,0,0
217,pGPD-OP_TATA_OP-UAS_AAB,0,0,0,0,0,1,0,0
218,pGPD-OP_TATA_OP-UAS_AAC,4,4,8,6,7,18,23,24
219,pGPD-OP_TATA_OP-UAS_AAD,1,2,1,2,1,0,4,3
220,pGPD-OP_TATA_OP-UAS_AAE,0,1,0,0,0,2,2,1
221,pGPD-OP_TATA_OP-UAS_AAF,0,0,5,0,8,12,22,22
222,pGPD-OP_TATA_OP-UAS_ABA,0,0,0,0,0,1,0,1
223,pGPD-OP_TATA_OP-UAS_ABB,0,0,0,0,0,0,0,0
224,pGPD-OP_TATA_OP-UAS_ABC,6,14,6,18,35,9,38,24
225,pGPD-OP_TATA_OP-UAS_ABD,5,6,4,1,0,7,18,30
226,pGPD-OP_TATA_OP-UAS_ABE,0,0,0,0,0,0,1,7
227,pGPD-OP_TATA_OP-UAS_ABF,0,5,12,1,2,10,10,14
228,pGPD-OP_TATA_OP-UAS_ACA,0,0,0,0,2,1,6,7
229,pGPD-OP_TATA_OP-UAS_ACB,0,0,0,0,0,0,0,0
230,pGPD-OP_TATA_OP-UAS_ACC,5,7,9,7,38,9,13,23
231,pGPD-OP_TATA_OP-UAS_ACD,1,7,2,7,7,23,12,12
232,pGPD-OP_TATA_OP-UAS_ACE,1,4,2,0,4,0,0,3
233,pGPD-OP_TATA_OP-UAS_ACF,0,0,1,0,4,9,8,7
234,pGPD-OP_TATA_OP-UAS_ADA,0,0,0,0,0,0,0,2
235,pGPD-OP_TATA_OP-UAS_ADB,0,0,0,0,0,0,0,0
236,pGPD-OP_TATA_OP-UAS_ADC,10,11,46,26,44,27,34,51
237,pGPD-OP_TATA_OP-UAS_ADD,1,0,1,1,3,0,18,15
238,pGPD-OP_TATA_OP-UAS_ADE,0,0,0,8,0,1,1,9
239,pGPD-OP_TATA_OP-UAS_ADF,3,7,2,4,6,12,38,19
240,pGPD-OP_TATA_OP-UAS_AEA,0,0,1,1,3,5,19,15
241,pGPD-OP_TATA_OP-UAS_AEB,2,2,0,1,2,1,12,7
242,pGPD-OP_TATA_OP-UAS_AEC,9,27,11,23,25,20,34,62
243,pGPD-OP_TATA_OP-UAS_AED,4,10,5,9,8,15,44,57
244,pGPD-OP_TATA_OP-UAS_AEE,2,1,0,2,4,9,8,19
245,pGPD-OP_TATA_OP-UAS_AEF,1120,2220,2057,2754,2843,4585,8843,30462
246,pGPD-OP_TATA_OP-UAS_AFA,0,1,0,0,2,0,3,5
247,pGPD-OP_TATA_OP-UAS_AFB,0,0,0,0,0,0,0,0
248,pGPD-OP_TATA_OP-UAS_AFC,7,3,11,7,24,5,49,27
249,pGPD-OP_TATA_OP-UAS_AFD,0,3,10,6,16,8,11,7
250,pGPD-OP_TATA_OP-UAS_AFE,0,0,0,0,0,0,1,0
251,pGPD-OP_TATA_OP-UAS_AFF,2,5,3,1,2,3,4,11
252,pGPD-OP_TATA_OP-UAS_BAA,0,0,0,0,0,0,3,0
253,pGPD-OP_TATA_OP-UAS_BAB,0,0,0,0,0,1,0,0
254,pGPD-OP_TATA_OP-UAS_BAC,2,1,35,14,22,6,22,14
255,pGPD-OP_TATA_OP-UAS_BAD,1,1,0,1,4,14,2,0
256,pGPD-OP_TATA_OP-UAS_BAE,0,0,1,0,0,5,0,2
257,pGPD-OP_TATA_OP-UAS_BAF,2,5,4,1,20,6,8,3
258,pGPD-OP_TATA_OP-UAS_BBA,0,0,0,0,0,0,1,3
259,pGPD-OP_TATA_OP-UAS_BBB,0,0,0,0,0,0,0,1
260,pGPD-OP_TATA_OP-UAS_BBC,5,16,24,9,37,15,28,15
261,pGPD-OP_TATA_OP-UAS_BBD,0,5,1,5,9,3,0,6
262,pGPD-OP_TATA_OP-UAS_BBE,0,0,0,0,4,0,0,0
263,pGPD-OP_TATA_OP-UAS_BBF,0,2,7,0,7,11,7,12
264,pGPD-OP_TATA_OP-UAS_BCA,0,0,1,1,2,4,0,1
265,pGPD-OP_TATA_OP-UAS_BCB,0,0,0,0,0,0,0,0
266,pGPD-OP_TATA_OP-UAS_BCC,0,6,3,0,23,6,30,7
267,pGPD-OP_TATA_OP-UAS_BCD,5,15,23,35,28,131,129,675
268,pGPD-OP_TATA_OP-UAS_BCE,0,0,0,0,1,0,1,0
269,pGPD-OP_TATA_OP-UAS_BCF,0,0,1,0,0,5,2,4
270,pGPD-OP_TATA_OP-UAS_BDA,0,0,0,0,3,3,1,2
271,pGPD-OP_TATA_OP-UAS_BDB,0,0,0,0,0,0,0,0
272,pGPD-OP_TATA_OP-UAS_BDC,0,16,31,18,24,11,13,6
273,pGPD-OP_TATA_OP-UAS_BDD,0,3,5,1,14,3,2,5
274,pGPD-OP_TATA_OP-UAS_BDE,2,0,0,0,0,0,1,0
275,pGPD-OP_TATA_OP-UAS_BDF,0,0,0,0,0,0,0,0
276,pGPD-OP_TATA_OP-UAS_BEA,0,3,0,1,6,8,0,2
277,pGPD-OP_TATA_OP-UAS_BEB,0,0,0,0,0,0,0,0
278,pGPD-OP_TATA_OP-UAS_BEC,1,5,11,12,17,9,2,9
279,pGPD-OP_TATA_OP-UAS_BED,0,4,2,0,7,2,48,3
280,pGPD-OP_TATA_OP-UAS_BEE,0,1,0,0,0,0,0,7
281,pGPD-OP_TATA_OP-UAS_BEF,0,5,0,1,5,7,7,5
282,pGPD-OP_TATA_OP-UAS_BFA,1,1,0,0,3,1,8,24
283,pGPD-OP_TATA_OP-UAS_BFB,0,0,0,0,0,0,0,0
284,pGPD-OP_TATA_OP-UAS_BFC,1,3,5,2,17,7,22,1
285,pGPD-OP_TATA_OP-UAS_BFD,1,0,0,1,2,5,0,0
286,pGPD-OP_TATA_OP-UAS_BFE,0,0,0,0,0,0,0,0
287,pGPD-OP_TATA_OP-UAS_BFF,0,3,1,0,0,10,2,0
288,pGPD-OP_TATA_OP-UAS_CAA,0,0,0,0,0,0,0,0
289,pGPD-OP_TATA_OP-UAS_CAB,0,0,0,0,0,0,0,0
290,pGPD-OP_TATA_OP-UAS_CAC,0,7,2,2,16,17,16,22
291,pGPD-OP_TATA_OP-UAS_CAD,0,1,0,0,0,10,15,2
292,pGPD-OP_TATA_OP-UAS_CAE,0,0,2,3,4,5,1,0
293,pGPD-OP_TATA_OP-UAS_CAF,2,4,6,1,0,5,15,4
294,pGPD-OP_TATA_OP-UAS_CBA,0,0,0,0,0,0,0,0
295,pGPD-OP_TATA_OP-UAS_CBB,0,0,0,0,0,0,0,0
296,pGPD-OP_TATA_OP-UAS_CBC,1,5,14,11,58,16,12,20
297,pGPD-OP_TATA_OP-UAS_CBD,0,5,1,0,1,7,32,1
298,pGPD-OP_TATA_OP-UAS_CBE,0,0,1,0,0,1,1,1
299,pGPD-OP_TATA_OP-UAS_CBF,0,1,0,1,2,5,6,3
300,pGPD-OP_TATA_OP-UAS_CCA,0,1,0,0,0,0,0,0
301,pGPD-OP_TATA_OP-UAS_CCB,0,0,0,0,0,0,0,0
302,pGPD-OP_TATA_OP-UAS_CCC,0,3,0,2,1,3,10,4
303,pGPD-OP_TATA_OP-UAS_CCD,0,0,0,0,0,3,3,0
304,pGPD-OP_TATA_OP-UAS_CCE,0,0,0,0,0,0,1,0
305,pGPD-OP_TATA_OP-UAS_CCF,0,1,0,0,1,0,1,4
306,pGPD-OP_TATA_OP-UAS_CDA,0,0,0,1,0,3,6,0
307,pGPD-OP_TATA_OP-UAS_CDB,0,0,0,0,0,0,0,0
308,pGPD-OP_TATA_OP-UAS_CDC,0,4,9,5,14,14,12,20
309,pGPD-OP_TATA_OP-UAS_CDD,0,1,2,2,1,3,5,4
310,pGPD-OP_TATA_OP-UAS_CDE,0,0,0,0,2,0,0,0
311,pGPD-OP_TATA_OP-UAS_CDF,0,1,2,0,6,10,3,9
312,pGPD-OP_TATA_OP-UAS_CEA,0,0,0,0,0,0,3,0
313,pGPD-OP_TATA_OP-UAS_CEB,0,0,0,0,0,0,0,0
314,pGPD-OP_TATA_OP-UAS_CEC,0,1,2,1,5,2,16,9
315,pGPD-OP_TATA_OP-UAS_CED,0,0,0,2,5,7,3,1
316,pGPD-OP_TATA_OP-UAS_CEE,0,0,0,0,0,0,1,0
317,pGPD-OP_TATA_OP-UAS_CEF,0,0,1,0,1,3,4,1
318,pGPD-OP_TATA_OP-UAS_CFA,0,0,0,0,1,0,1,3
319,pGPD-OP_TATA_OP-UAS_CFB,0,0,0,0,0,0,0,0
320,pGPD-OP_TATA_OP-UAS_CFC,2,3,3,2,18,7,8,17
321,pGPD-OP_TATA_OP-UAS_CFD,0,4,2,0,0,5,9,1
322,pGPD-OP_TATA_OP-UAS_CFE,0,0,0,0,0,0,0,2
323,pGPD-OP_TATA_OP-UAS_CFF,0,0,5,0,5,7,6,3
324,pGPD-OP_TATA_OP-UAS_DAA,0,0,0,0,0,0,0,0
325,pGPD-OP_TATA_OP-UAS_DAB,0,0,0,0,0,0,0,0
326,pGPD-OP_TATA_OP-UAS_DAC,0,4,27,12,25,21,32,10
327,pGPD-OP_TATA_OP-UAS_DAD,0,3,13,3,4,158,25,2
328,pGPD-OP_TATA_OP-UAS_DAE,0,0,0,0,1,0,0,0
329,pGPD-OP_TATA_OP-UAS_DAF,0,2,4,1,10,6,11,6
330,pGPD-OP_TATA_OP-UAS_DBA,0,1,0,0,0,3,2,1
331,pGPD-OP_TATA_OP-UAS_DBB,0,0,0,0,0,0,0,0
332,pGPD-OP_TATA_OP-UAS_DBC,0,13,10,8,39,15,15,8
333,pGPD-OP_TATA_OP-UAS_DBD,1,1,1,4,3,22,32,3
334,pGPD-OP_TATA_OP-UAS_DBE,0,0,0,1,5,2,2,1
335,pGPD-OP_TATA_OP-UAS_DBF,0,2,1,0,1,18,14,13
336,pGPD-OP_TATA_OP-UAS_DCA,0,0,0,0,0,7,2,0
337,pGPD-OP_TATA_OP-UAS_DCB,0,0,0,0,0,0,0,0
338,pGPD-OP_TATA_OP-UAS_DCC,1,6,3,3,28,7,6,8
339,pGPD-OP_TATA_OP-UAS_DCD,0,2,2,0,1,8,5,6
340,pGPD-OP_TATA_OP-UAS_DCE,0,0,0,0,1,0,0,0
341,pGPD-OP_TATA_OP-UAS_DCF,0,2,0,0,0,3,3,3
342,pGPD-OP_TATA_OP-UAS_DDA,0,0,0,0,0,2,4,1
343,pGPD-OP_TATA_OP-UAS_DDB,0,3,0,0,0,0,0,0
344,pGPD-OP_TATA_OP-UAS_DDC,0,3,9,5,8,4,4,5
345,pGPD-OP_TATA_OP-UAS_DDD,3,1,0,0,0,1,4,0
346,pGPD-OP_TATA_OP-UAS_DDE,0,0,0,0,0,0,1,0
347,pGPD-OP_TATA_OP-UAS_DDF,0,11,13,2,15,7,5,7
348,pGPD-OP_TATA_OP-UAS_DEA,0,1,4,2,1,3,1,5
349,pGPD-OP_TATA_OP-UAS_DEB,0,0,0,0,0,0,0,0
350,pGPD-OP_TATA_OP-UAS_DEC,1,5,7,4,15,7,6,5
351,pGPD-OP_TATA_OP-UAS_DED,0,5,2,0,3,5,4,2
352,pGPD-OP_TATA_OP-UAS_DEE,0,0,0,0,0,0,0,0
353,pGPD-OP_TATA_OP-UAS_DEF,0,0,0,0,0,1,3,1
354,pGPD-OP_TATA_OP-UAS_DFA,0,0,2,0,0,1,7,1
