,Combination,P2,P3,P4,P5,P6,P7,P8,P9
27,pGPD-TATA_OP-UAS_AED,0,0,3,0,3,6,6,3
28,pGPD-TATA_OP-UAS_AEE,0,0,0,0,0,3,5,2
29,pGPD-TATA_OP-UAS_AEF,1,0,2,0,4,8,4,13
30,pGPD-TATA_OP-UAS_AFA,0,1,0,0,1,3,0,0
31,pGPD-TATA_OP-UAS_AFB,0,0,0,0,0,0,0,0
32,pGPD-TATA_OP-UAS_AFC,0,2,20,5,19,18,1,4
33,pGPD-TATA_OP-UAS_AFD,0,6,3,0,6,18,10,1
34,pGPD-TATA_OP-UAS_AFE,0,0,0,0,4,0,0,0
35,pGPD-TATA_OP-UAS_AFF,1,0,1,2,5,2,1,0
36,pGPD-TATA_OP-UAS_BAA,0,0,3,2,0,6,2,1
37,pGPD-TATA_OP-UAS_BAB,0,0,0,0,3,0,1,0
38,pGPD-TATA_OP-UAS_BAC,0,5,92,9,79,96,4,1
39,pGPD-TATA_OP-UAS_BAD,0,0,22,1,4,41,25,0
40,pGPD-TATA_OP-UAS_BAE,0,0,1,0,4,1,2,0
41,pGPD-TATA_OP-UAS_BAF,0,16,22,122,105,156,54,8
42,pGPD-TATA_OP-UAS_BBA,0,1,0,0,0,0,0,1
43,pGPD-TATA_OP-UAS_BBB,0,0,0,0,0,0,0,0
44,pGPD-TATA_OP-UAS_BBC,4,20,63,31,138,195,32,14
45,pGPD-TATA_OP-UAS_BBD,0,2,0,0,9,6,6,2
46,pGPD-TATA_OP-UAS_BBE,0,0,0,0,1,0,0,0
47,pGPD-TATA_OP-UAS_BBF,0,1,1,1,9,41,28,3
48,pGPD-TATA_OP-UAS_BCA,0,1,0,0,1,0,0,0
49,pGPD-TATA_OP-UAS_BCB,0,0,0,0,0,0,0,0
50,pGPD-TATA_OP-UAS_BCC,0,5,0,3,15,29,14,4
51,pGPD-TATA_OP-UAS_BCD,0,3,1,1,4,14,4,3
52,pGPD-TATA_OP-UAS_BCE,0,1,0,0,0,0,0,0
53,pGPD-TATA_OP-UAS_BCF,0,5,5,0,5,14,26,9
54,pGPD-TATA_OP-UAS_BDA,0,0,0,0,0,1,2,0
55,pGPD-TATA_OP-UAS_BDB,0,0,0,0,0,0,0,0
56,pGPD-TATA_OP-UAS_BDC,3,10,90,13,149,66,6,0
57,pGPD-TATA_OP-UAS_BDD,2,2,6,18,32,24,58,1
58,pGPD-TATA_OP-UAS_BDE,1,0,0,1,3,5,11,3
59,pGPD-TATA_OP-UAS_BDF,0,0,0,0,0,0,0,0
60,pGPD-TATA_OP-UAS_BEA,0,0,0,0,0,1,0,0
61,pGPD-TATA_OP-UAS_BEB,0,0,0,0,0,0,0,0
62,pGPD-TATA_OP-UAS_BEC,0,9,41,5,17,9,1,0
63,pGPD-TATA_OP-UAS_BED,0,2,0,6,9,4,0,0
64,pGPD-TATA_OP-UAS_BEE,0,0,0,0,0,5,3,1
65,pGPD-TATA_OP-UAS_BEF,3,2,2,8,8,24,10,1
66,pGPD-TATA_OP-UAS_BFA,2,1,0,0,1,5,0,0
67,pGPD-TATA_OP-UAS_BFB,0,0,0,0,0,0,0,0
68,pGPD-TATA_OP-UAS_BFC,0,2,16,2,15,30,8,1
69,pGPD-TATA_OP-UAS_BFD,0,3,0,1,8,17,16,0
70,pGPD-TATA_OP-UAS_BFE,0,0,0,0,1,0,0,0
71,pGPD-TATA_OP-UAS_BFF,0,5,0,1,13,18,4,4
72,pGPD-TATA_OP-UAS_CAA,0,0,0,0,1,3,1,9
73,pGPD-TATA_OP-UAS_CAB,0,0,0,0,0,3,1,9
74,pGPD-TATA_OP-UAS_CAC,235,337,479,649,919,1103,1532,16301
75,pGPD-TATA_OP-UAS_CAD,2,3,6,2,3,16,13,46
76,pGPD-TATA_OP-UAS_CAE,0,1,3,1,3,3,16,59
77,pGPD-TATA_OP-UAS_CAF,2,1,16,3,21,20,7,55
78,pGPD-TATA_OP-UAS_CBA,1,0,0,0,4,4,5,8
79,pGPD-TATA_OP-UAS_CBB,0,0,0,0,0,0,0,0
80,pGPD-TATA_OP-UAS_CBC,7,2,5,9,37,61,22,31
81,pGPD-TATA_OP-UAS_CBD,1,1,2,0,5,1,37,24
82,pGPD-TATA_OP-UAS_CBE,0,1,0,0,0,0,2,14
83,pGPD-TATA_OP-UAS_CBF,0,2,5,0,5,3,0,21
84,pGPD-TATA_OP-UAS_CCA,0,0,0,0,0,0,0,1
85,pGPD-TATA_OP-UAS_CCB,0,0,0,0,0,0,0,0
86,pGPD-TATA_OP-UAS_CCC,1,1,5,11,25,26,9,20
87,pGPD-TATA_OP-UAS_CCD,0,0,1,0,0,3,1,1
88,pGPD-TATA_OP-UAS_CCE,0,0,0,0,0,0,1,0
89,pGPD-TATA_OP-UAS_CCF,0,0,0,0,1,4,5,10
90,pGPD-TATA_OP-UAS_CDA,0,0,1,0,2,5,6,4
91,pGPD-TATA_OP-UAS_CDB,0,0,0,0,0,0,0,0
92,pGPD-TATA_OP-UAS_CDC,0,1,28,11,53,58,5,10
93,pGPD-TATA_OP-UAS_CDD,0,0,0,1,0,0,30,6
94,pGPD-TATA_OP-UAS_CDE,0,0,1,0,0,1,0,2
95,pGPD-TATA_OP-UAS_CDF,0,4,2,6,11,5,5,5
96,pGPD-TATA_OP-UAS_CEA,0,0,0,2,7,19,14,5
97,pGPD-TATA_OP-UAS_CEB,0,0,0,0,0,0,0,0
98,pGPD-TATA_OP-UAS_CEC,4,1,7,2,10,10,1,12
99,pGPD-TATA_OP-UAS_CED,0,0,2,0,6,1,3,5
100,pGPD-TATA_OP-UAS_CEE,0,0,0,0,0,0,0,0
101,pGPD-TATA_OP-UAS_CEF,0,2,0,0,2,12,2,3
102,pGPD-TATA_OP-UAS_CFA,1,1,6,27,15,214,15,6
103,pGPD-TATA_OP-UAS_CFB,0,0,0,0,0,0,0,2
104,pGPD-TATA_OP-UAS_CFC,0,2,2,6,10,11,1,10
105,pGPD-TATA_OP-UAS_CFD,0,3,0,0,0,4,4,13
106,pGPD-TATA_OP-UAS_CFE,0,0,0,0,0,0,0,0
107,pGPD-TATA_OP-UAS_CFF,2,0,1,0,2,12,24,9
108,pGPD-TATA_OP-UAS_DAA,0,1,0,0,1,13,0,0
109,pGPD-TATA_OP-UAS_DAB,0,0,0,0,1,17,0,0
110,pGPD-TATA_OP-UAS_DAC,21,30,53,39,204,407,32,4
111,pGPD-TATA_OP-UAS_DAD,381,458,936,2392,17039,60904,4636,398
112,pGPD-TATA_OP-UAS_DAE,0,0,2,1,23,116,34,4
113,pGPD-TATA_OP-UAS_DAF,2,7,9,16,83,180,61,6
114,pGPD-TATA_OP-UAS_DBA,0,0,2,0,0,16,1,9
115,pGPD-TATA_OP-UAS_DBB,0,0,0,0,0,0,0,0
116,pGPD-TATA_OP-UAS_DBC,0,0,12,10,48,54,10,2
117,pGPD-TATA_OP-UAS_DBD,0,3,4,0,8,37,13,8
118,pGPD-TATA_OP-UAS_DBE,0,0,0,0,0,3,0,0
119,pGPD-TATA_OP-UAS_DBF,0,7,3,0,7,30,6,5
120,pGPD-TATA_OP-UAS_DCA,1,0,0,0,0,30,8,2
121,pGPD-TATA_OP-UAS_DCB,0,0,0,0,0,0,0,0
122,pGPD-TATA_OP-UAS_DCC,0,11,6,10,36,48,33,7
123,pGPD-TATA_OP-UAS_DCD,3,0,3,3,4,74,21,6
124,pGPD-TATA_OP-UAS_DCE,0,0,0,0,0,1,0,0
125,pGPD-TATA_OP-UAS_DCF,0,0,1,0,6,12,34,6
126,pGPD-TATA_OP-UAS_DDA,0,2,0,0,3,9,15,1
127,pGPD-TATA_OP-UAS_DDB,0,0,0,0,0,0,0,0
128,pGPD-TATA_OP-UAS_DDC,0,5,17,9,12,28,2,3
129,pGPD-TATA_OP-UAS_DDD,6,0,1,1,1,11,12,2
130,pGPD-TATA_OP-UAS_DDE,0,0,0,0,3,6,0,0
131,pGPD-TATA_OP-UAS_DDF,0,0,4,2,9,28,10,8
132,pGPD-TATA_OP-UAS_DEA,4,0,0,1,2,7,0,0
133,pGPD-TATA_OP-UAS_DEB,0,0,0,0,0,0,0,0
134,pGPD-TATA_OP-UAS_DEC,2,2,3,4,30,88,6,3
135,pGPD-TATA_OP-UAS_DED,25,0,1,1,8,28,5,4
136,pGPD-TATA_OP-UAS_DEE,0,3,0,0,0,0,0,0
137,pGPD-TATA_OP-UAS_DEF,1,0,2,3,0,13,5,3
138,pGPD-TATA_OP-UAS_DFA,0,1,0,0,2,9,5,0
139,pGPD-TATA_OP-UAS_DFB,0,0,0,0,0,0,0,0
140,pGPD-TATA_OP-UAS_DFC,3,3,14,8,101,89,8,3
141,pGPD-TATA_OP-UAS_DFD,0,2,6,3,7,53,23,10
142,pGPD-TATA_OP-UAS_DFE,0,0,0,1,0,1,0,0
143,pGPD-TATA_OP-UAS_DFF,0,0,8,2,3,30,7,5
144,pGPD-TATA_OP-UAS_EAA,0,0,0,0,0,0,0,2
145,pGPD-TATA_OP-UAS_EAB,0,0,0,0,0,0,0,0
146,pGPD-TATA_OP-UAS_EAC,0,8,27,10,30,43,4,0
147,pGPD-TATA_OP-UAS_EAD,4,1,3,17,2,67,40,4
148,pGPD-TATA_OP-UAS_EAE,0,0,0,1,0,0,3,1
149,pGPD-TATA_OP-UAS_EAF,2,7,5,4,8,54,35,4
150,pGPD-TATA_OP-UAS_EBA,0,0,0,0,0,16,1,0
151,pGPD-TATA_OP-UAS_EBB,0,0,0,0,0,5,1,0
152,pGPD-TATA_OP-UAS_EBC,0,10,28,9,75,86,13,1
153,pGPD-TATA_OP-UAS_EBD,0,2,0,1,4,1,8,3
154,pGPD-TATA_OP-UAS_EBE,0,0,0,0,0,1,0,0
155,pGPD-TATA_OP-UAS_EBF,0,4,5,10,4,39,26,10
156,pGPD-TATA_OP-UAS_ECA,0,0,0,0,0,1,0,0
157,pGPD-TATA_OP-UAS_ECB,0,0,0,0,1,1,1,1
158,pGPD-TATA_OP-UAS_ECC,0,0,4,5,15,49,31,4
159,pGPD-TATA_OP-UAS_ECD,0,1,4,4,5,27,3,2
160,pGPD-TATA_OP-UAS_ECE,0,0,0,0,0,3,0,0
161,pGPD-TATA_OP-UAS_ECF,0,0,0,1,0,3,19,2
162,pGPD-TATA_OP-UAS_EDA,0,0,0,0,0,1,0,1
163,pGPD-TATA_OP-UAS_EDB,0,0,0,0,0,0,0,0
164,pGPD-TATA_OP-UAS_EDC,0,9,27,11,49,50,0,2
165,pGPD-TATA_OP-UAS_EDD,0,4,2,3,13,15,37,7
166,pGPD-TATA_OP-UAS_EDE,0,0,0,0,0,1,0,0
167,pGPD-TATA_OP-UAS_EDF,1,3,3,4,0,9,6,7
168,pGPD-TATA_OP-UAS_EEA,0,0,0,0,0,7,0,0
169,pGPD-TATA_OP-UAS_EEB,0,0,0,0,0,0,0,0
170,pGPD-TATA_OP-UAS_EEC,1,7,3,8,10,18,6,1
171,pGPD-TATA_OP-UAS_EED,0,1,1,1,0,4,14,8
172,pGPD-TATA_OP-UAS_EEE,0,0,0,0,0,0,0,0
173,pGPD-TATA_OP-UAS_EEF,1,0,1,1,3,30,23,17
174,pGPD-TATA_OP-UAS_EFA,0,0,0,0,0,4,0,0
175,pGPD-TATA_OP-UAS_EFB,1,0,0,0,0,0,0,0
176,pGPD-TATA_OP-UAS_EFC,0,1,6,12,13,12,5,3
177,pGPD-TATA_OP-UAS_EFD,0,0,1,0,2,7,2,0
178,pGPD-TATA_OP-UAS_EFE,0,0,0,0,0,0,0,0
179,pGPD-TATA_OP-UAS_EFF,0,0,0,0,2,12,2,1
180,pGPD-TATA_OP-UAS_FAA,0,3,11,0,1,0,0,0
181,pGPD-TATA_OP-UAS_FAB,0,0,8,7,0,0,0,0
182,pGPD-TATA_OP-UAS_FAC,5,25,170,47,110,69,1,4
183,pGPD-TATA_OP-UAS_FAD,0,0,26,14,12,27,11,3
184,pGPD-TATA_OP-UAS_FAE,0,1,8,5,2,0,1,0
185,pGPD-TATA_OP-UAS_FAF,73,1344,7440,3705,422,203,58,36
186,pGPD-TATA_OP-UAS_FBA,0,1,3,1,1,3,1,2
187,pGPD-TATA_OP-UAS_FBB,0,0,0,0,0,0,0,0
188,pGPD-TATA_OP-UAS_FBC,5,75,168,28,185,241,29,12
189,pGPD-TATA_OP-UAS_FBD,0,0,3,16,24,7,11,16
190,pGPD-TATA_OP-UAS_FBE,0,0,1,0,2,4,0,6
191,pGPD-TATA_OP-UAS_FBF,0,6,6,4,5,7,19,17
192,pGPD-TATA_OP-UAS_FCA,0,0,0,0,0,0,0,0
193,pGPD-TATA_OP-UAS_FCB,0,0,0,0,0,0,0,0
194,pGPD-TATA_OP-UAS_FCC,1,0,3,3,15,22,4,1
195,pGPD-TATA_OP-UAS_FCD,0,1,1,0,3,8,6,4
196,pGPD-TATA_OP-UAS_FCE,0,1,1,2,4,2,1,0
197,pGPD-TATA_OP-UAS_FCF,1,1,2,8,3,8,3,3
198,pGPD-TATA_OP-UAS_FDA,0,0,1,1,2,0,0,0
199,pGPD-TATA_OP-UAS_FDB,0,0,0,0,0,0,0,0
200,pGPD-TATA_OP-UAS_FDC,0,3,35,10,33,14,11,2
201,pGPD-TATA_OP-UAS_FDD,0,0,1,0,5,0,1,0
202,pGPD-TATA_OP-UAS_FDE,0,0,0,0,0,0,0,0
203,pGPD-TATA_OP-UAS_FDF,0,0,3,1,3,12,18,2
204,pGPD-TATA_OP-UAS_FEA,0,1,0,0,3,4,0,0
205,pGPD-TATA_OP-UAS_FEB,0,0,0,0,0,0,0,0
206,pGPD-TATA_OP-UAS_FEC,1,5,17,16,20,24,4,0
207,pGPD-TATA_OP-UAS_FED,0,3,2,0,0,6,0,1
208,pGPD-TATA_OP-UAS_FEE,0,0,0,0,0,0,0,1
209,pGPD-TATA_OP-UAS_FEF,0,1,2,0,0,9,7,2
210,pGPD-TATA_OP-UAS_FFA,4,1,2,0,11,27,32,1
211,pGPD-TATA_OP-UAS_FFB,0,0,0,0,0,0,0,0
212,pGPD-TATA_OP-UAS_FFC,0,0,6,1,2,6,0,0
213,pGPD-TATA_OP-UAS_FFD,2,0,1,3,0,0,18,0
214,pGPD-TATA_OP-UAS_FFE,0,0,0,0,3,2,0,1
215,pGPD-TATA_OP-UAS_FFF,1,1,6,0,7,7,6,1
216,pGPD-OP_TATA_OP-UAS_AAA,0,0,0,0,0,0,0,0
217,pGPD-OP_TATA_OP-UAS_AAB,0,0,3,0,0,0,0,1
218,pGPD-OP_TATA_OP-UAS_AAC,6,6,6,10,20,14,24,65
219,pGPD-OP_TATA_OP-UAS_AAD,0,0,1,1,3,3,2,16
220,pGPD-OP_TATA_OP-UAS_AAE,0,0,1,0,2,1,1,4
221,pGPD-OP_TATA_OP-UAS_AAF,0,2,4,1,11,7,14,27
222,pGPD-OP_TATA_OP-UAS_ABA,0,3,0,0,0,0,2,9
223,pGPD-OP_TATA_OP-UAS_ABB,0,0,0,0,0,0,0,0
224,pGPD-OP_TATA_OP-UAS_ABC,2,3,4,16,53,14,66,81
225,pGPD-OP_TATA_OP-UAS_ABD,5,0,4,12,8,7,31,77
226,pGPD-OP_TATA_OP-UAS_ABE,1,0,1,0,0,1,1,7
227,pGPD-OP_TATA_OP-UAS_ABF,0,7,2,4,5,11,23,30
228,pGPD-OP_TATA_OP-UAS_ACA,0,0,1,0,0,4,4,7
229,pGPD-OP_TATA_OP-UAS_ACB,0,0,0,0,0,1,0,0
230,pGPD-OP_TATA_OP-UAS_ACC,5,3,4,18,37,11,39,57
231,pGPD-OP_TATA_OP-UAS_ACD,2,0,13,1,21,17,17,31
232,pGPD-OP_TATA_OP-UAS_ACE,0,0,1,5,4,5,3,1
233,pGPD-OP_TATA_OP-UAS_ACF,1,0,1,6,3,5,17,27
234,pGPD-OP_TATA_OP-UAS_ADA,0,0,0,0,1,0,1,4
235,pGPD-OP_TATA_OP-UAS_ADB,0,0,0,0,0,0,2,0
236,pGPD-OP_TATA_OP-UAS_ADC,14,11,27,34,45,36,58,121
237,pGPD-OP_TATA_OP-UAS_ADD,2,0,3,5,4,2,25,42
238,pGPD-OP_TATA_OP-UAS_ADE,0,0,0,0,0,5,13,7
239,pGPD-OP_TATA_OP-UAS_ADF,3,7,14,2,8,26,38,43
240,pGPD-OP_TATA_OP-UAS_AEA,6,2,6,1,4,6,18,25
241,pGPD-OP_TATA_OP-UAS_AEB,2,0,0,2,3,3,9,33
242,pGPD-OP_TATA_OP-UAS_AEC,15,22,12,28,37,26,42,161
243,pGPD-OP_TATA_OP-UAS_AED,13,4,16,14,11,13,62,117
244,pGPD-OP_TATA_OP-UAS_AEE,5,0,3,1,4,9,28,64
245,pGPD-OP_TATA_OP-UAS_AEF,1919,1700,3845,3636,6075,6003,15969,70340
246,pGPD-OP_TATA_OP-UAS_AFA,0,0,1,0,3,7,17,4
247,pGPD-OP_TATA_OP-UAS_AFB,0,0,0,0,0,0,0,2
248,pGPD-OP_TATA_OP-UAS_AFC,1,4,13,4,21,11,46,56
249,pGPD-OP_TATA_OP-UAS_AFD,1,1,16,2,16,3,15,28
250,pGPD-OP_TATA_OP-UAS_AFE,0,0,0,0,1,0,0,1
251,pGPD-OP_TATA_OP-UAS_AFF,3,2,6,2,14,6,8,29
252,pGPD-OP_TATA_OP-UAS_BAA,0,0,0,0,0,0,0,0
253,pGPD-OP_TATA_OP-UAS_BAB,0,0,0,0,0,0,0,0
254,pGPD-OP_TATA_OP-UAS_BAC,3,5,40,16,17,13,32,38
255,pGPD-OP_TATA_OP-UAS_BAD,0,4,1,0,5,15,9,2
256,pGPD-OP_TATA_OP-UAS_BAE,0,0,0,0,5,2,1,1
257,pGPD-OP_TATA_OP-UAS_BAF,1,6,6,1,17,2,16,31
258,pGPD-OP_TATA_OP-UAS_BBA,0,0,0,0,4,1,2,8
259,pGPD-OP_TATA_OP-UAS_BBB,0,0,0,0,0,0,0,0
260,pGPD-OP_TATA_OP-UAS_BBC,2,2,30,34,29,21,62,63
261,pGPD-OP_TATA_OP-UAS_BBD,0,2,7,7,23,1,2,34
262,pGPD-OP_TATA_OP-UAS_BBE,1,0,1,3,2,0,0,0
263,pGPD-OP_TATA_OP-UAS_BBF,2,0,8,7,24,3,38,36
264,pGPD-OP_TATA_OP-UAS_BCA,0,0,2,0,10,3,2,5
265,pGPD-OP_TATA_OP-UAS_BCB,0,0,0,0,0,0,0,0
266,pGPD-OP_TATA_OP-UAS_BCC,0,1,4,4,2,4,49,47
267,pGPD-OP_TATA_OP-UAS_BCD,5,12,33,45,37,34,144,1160
268,pGPD-OP_TATA_OP-UAS_BCE,0,3,0,0,0,0,1,6
269,pGPD-OP_TATA_OP-UAS_BCF,0,0,0,2,0,6,11,10
270,pGPD-OP_TATA_OP-UAS_BDA,0,0,1,4,4,2,0,5
271,pGPD-OP_TATA_OP-UAS_BDB,0,0,0,0,0,0,0,0
272,pGPD-OP_TATA_OP-UAS_BDC,4,9,44,8,13,8,14,36
273,pGPD-OP_TATA_OP-UAS_BDD,1,1,3,4,10,1,14,22
274,pGPD-OP_TATA_OP-UAS_BDE,0,0,0,0,0,0,0,1
275,pGPD-OP_TATA_OP-UAS_BDF,0,0,0,0,0,0,0,0
276,pGPD-OP_TATA_OP-UAS_BEA,0,0,0,0,1,2,6,5
277,pGPD-OP_TATA_OP-UAS_BEB,0,0,0,0,0,0,0,0
278,pGPD-OP_TATA_OP-UAS_BEC,1,5,16,14,10,17,7,34
279,pGPD-OP_TATA_OP-UAS_BED,0,1,0,2,2,1,9,36
280,pGPD-OP_TATA_OP-UAS_BEE,0,0,0,0,0,0,10,6
281,pGPD-OP_TATA_OP-UAS_BEF,0,1,0,7,11,7,17,15
282,pGPD-OP_TATA_OP-UAS_BFA,0,0,3,1,7,2,56,30
283,pGPD-OP_TATA_OP-UAS_BFB,0,0,0,0,0,0,0,0
284,pGPD-OP_TATA_OP-UAS_BFC,0,1,12,7,14,8,8,13
285,pGPD-OP_TATA_OP-UAS_BFD,0,0,0,0,19,2,13,4
286,pGPD-OP_TATA_OP-UAS_BFE,0,0,3,0,0,1,2,1
287,pGPD-OP_TATA_OP-UAS_BFF,0,0,0,0,3,14,9,7
288,pGPD-OP_TATA_OP-UAS_CAA,0,0,0,0,0,0,1,0
289,pGPD-OP_TATA_OP-UAS_CAB,0,0,0,0,0,0,0,0
290,pGPD-OP_TATA_OP-UAS_CAC,1,0,6,13,12,19,136,61
291,pGPD-OP_TATA_OP-UAS_CAD,0,0,4,0,6,6,7,9
292,pGPD-OP_TATA_OP-UAS_CAE,0,0,0,0,1,1,1,0
293,pGPD-OP_TATA_OP-UAS_CAF,0,3,20,1,8,8,46,25
294,pGPD-OP_TATA_OP-UAS_CBA,0,4,0,0,0,1,0,0
295,pGPD-OP_TATA_OP-UAS_CBB,0,0,0,0,0,0,0,0
296,pGPD-OP_TATA_OP-UAS_CBC,6,7,21,19,43,21,13,44
297,pGPD-OP_TATA_OP-UAS_CBD,0,1,0,0,1,9,27,12
298,pGPD-OP_TATA_OP-UAS_CBE,0,0,1,0,0,1,3,2
299,pGPD-OP_TATA_OP-UAS_CBF,0,1,2,1,3,0,10,19
300,pGPD-OP_TATA_OP-UAS_CCA,0,0,1,0,0,0,0,1
301,pGPD-OP_TATA_OP-UAS_CCB,0,0,0,0,0,0,0,0
302,pGPD-OP_TATA_OP-UAS_CCC,1,4,8,0,3,4,4,13
303,pGPD-OP_TATA_OP-UAS_CCD,0,1,3,0,0,3,1,5
304,pGPD-OP_TATA_OP-UAS_CCE,0,0,2,0,0,0,0,3
305,pGPD-OP_TATA_OP-UAS_CCF,0,0,0,0,3,3,2,2
306,pGPD-OP_TATA_OP-UAS_CDA,0,0,0,0,0,6,5,1
307,pGPD-OP_TATA_OP-UAS_CDB,0,0,0,0,0,0,3,0
308,pGPD-OP_TATA_OP-UAS_CDC,0,2,13,14,10,8,45,27
309,pGPD-OP_TATA_OP-UAS_CDD,0,1,2,0,3,2,6,4
310,pGPD-OP_TATA_OP-UAS_CDE,0,0,0,0,0,0,0,0
311,pGPD-OP_TATA_OP-UAS_CDF,2,0,1,0,6,7,14,24
312,pGPD-OP_TATA_OP-UAS_CEA,0,1,0,0,0,1,0,4
313,pGPD-OP_TATA_OP-UAS_CEB,0,0,0,0,0,0,0,0
314,pGPD-OP_TATA_OP-UAS_CEC,1,0,1,0,13,1,15,17
315,pGPD-OP_TATA_OP-UAS_CED,0,2,1,0,0,12,2,5
316,pGPD-OP_TATA_OP-UAS_CEE,0,0,0,0,0,0,0,0
317,pGPD-OP_TATA_OP-UAS_CEF,0,2,0,1,0,1,2,5
318,pGPD-OP_TATA_OP-UAS_CFA,0,1,2,0,0,1,1,4
319,pGPD-OP_TATA_OP-UAS_CFB,0,0,0,0,0,0,0,0
320,pGPD-OP_TATA_OP-UAS_CFC,1,1,4,4,10,6,19,29
321,pGPD-OP_TATA_OP-UAS_CFD,1,0,6,1,4,9,6,9
322,pGPD-OP_TATA_OP-UAS_CFE,0,0,1,0,0,1,0,1
323,pGPD-OP_TATA_OP-UAS_CFF,0,0,2,0,5,9,13,8
324,pGPD-OP_TATA_OP-UAS_DAA,0,2,0,0,0,1,0,0
325,pGPD-OP_TATA_OP-UAS_DAB,0,0,0,0,0,0,0,0
326,pGPD-OP_TATA_OP-UAS_DAC,3,0,22,10,20,15,26,60
327,pGPD-OP_TATA_OP-UAS_DAD,1,2,1,0,14,156,7,7
328,pGPD-OP_TATA_OP-UAS_DAE,0,0,0,0,0,2,2,0
329,pGPD-OP_TATA_OP-UAS_DAF,0,4,5,1,13,6,15,23
330,pGPD-OP_TATA_OP-UAS_DBA,0,0,0,0,0,15,11,1
331,pGPD-OP_TATA_OP-UAS_DBB,0,0,0,0,0,0,1,0
332,pGPD-OP_TATA_OP-UAS_DBC,1,6,8,13,23,12,45,56
333,pGPD-OP_TATA_OP-UAS_DBD,2,0,3,1,13,16,24,26
334,pGPD-OP_TATA_OP-UAS_DBE,0,0,8,1,0,2,2,2
335,pGPD-OP_TATA_OP-UAS_DBF,0,2,2,1,1,16,16,14
336,pGPD-OP_TATA_OP-UAS_DCA,0,0,0,0,5,8,1,2
337,pGPD-OP_TATA_OP-UAS_DCB,0,0,0,0,0,0,1,0
338,pGPD-OP_TATA_OP-UAS_DCC,2,0,9,6,13,17,18,27
339,pGPD-OP_TATA_OP-UAS_DCD,1,0,8,0,1,10,21,18
340,pGPD-OP_TATA_OP-UAS_DCE,0,0,0,0,0,0,2,0
341,pGPD-OP_TATA_OP-UAS_DCF,0,0,1,0,0,3,1,6
342,pGPD-OP_TATA_OP-UAS_DDA,0,0,0,0,3,2,0,4
343,pGPD-OP_TATA_OP-UAS_DDB,0,0,0,0,0,0,0,0
344,pGPD-OP_TATA_OP-UAS_DDC,1,1,6,6,10,4,17,12
345,pGPD-OP_TATA_OP-UAS_DDD,1,0,2,3,0,1,1,16
346,pGPD-OP_TATA_OP-UAS_DDE,0,0,0,0,0,0,1,0
347,pGPD-OP_TATA_OP-UAS_DDF,2,4,4,2,2,8,13,42
348,pGPD-OP_TATA_OP-UAS_DEA,0,0,0,1,0,7,3,8
349,pGPD-OP_TATA_OP-UAS_DEB,0,0,0,0,0,0,0,0
350,pGPD-OP_TATA_OP-UAS_DEC,4,3,5,8,27,7,21,34
351,pGPD-OP_TATA_OP-UAS_DED,1,1,2,2,0,6,4,9
352,pGPD-OP_TATA_OP-UAS_DEE,0,0,0,0,0,1,0,0
353,pGPD-OP_TATA_OP-UAS_DEF,0,0,0,0,1,4,4,5
354,pGPD-OP_TATA_OP-UAS_DFA,0,0,0,0,0,5,2,3
