,Combination,P2,P3,P4,P5,P6,P7,P8,P9
27,pGPD-TATA_OP-UAS_AED,0,0,1,2,0,1,1,0
28,pGPD-TATA_OP-UAS_AEE,0,0,0,0,0,0,1,0
29,pGPD-TATA_OP-UAS_AEF,0,1,2,0,1,2,5,0
30,pGPD-TATA_OP-UAS_AFA,0,5,0,0,0,2,0,0
31,pGPD-TATA_OP-UAS_AFB,0,0,0,0,0,0,0,0
32,pGPD-TATA_OP-UAS_AFC,0,4,36,2,1,3,0,0
33,pGPD-TATA_OP-UAS_AFD,0,0,1,4,8,29,5,1
34,pGPD-TATA_OP-UAS_AFE,0,1,0,0,2,0,3,0
35,pGPD-TATA_OP-UAS_AFF,0,1,0,1,1,2,0,0
36,pGPD-TATA_OP-UAS_BAA,0,1,1,0,1,1,1,1
37,pGPD-TATA_OP-UAS_BAB,0,0,0,0,0,0,0,0
38,pGPD-TATA_OP-UAS_BAC,3,21,88,3,17,15,6,4
39,pGPD-TATA_OP-UAS_BAD,0,1,2,0,0,19,3,1
40,pGPD-TATA_OP-UAS_BAE,0,0,0,0,0,0,0,0
41,pGPD-TATA_OP-UAS_BAF,3,32,23,121,76,50,34,5
42,pGPD-TATA_OP-UAS_BBA,0,0,0,0,0,0,0,0
43,pGPD-TATA_OP-UAS_BBB,0,0,0,0,0,0,0,0
44,pGPD-TATA_OP-UAS_BBC,2,44,57,30,47,69,33,6
45,pGPD-TATA_OP-UAS_BBD,0,3,14,0,2,1,4,7
46,pGPD-TATA_OP-UAS_BBE,0,0,0,0,1,0,0,0
47,pGPD-TATA_OP-UAS_BBF,0,4,6,2,11,6,47,4
48,pGPD-TATA_OP-UAS_BCA,0,0,0,0,1,0,0,0
49,pGPD-TATA_OP-UAS_BCB,0,0,0,0,0,0,0,0
50,pGPD-TATA_OP-UAS_BCC,0,0,12,1,14,3,11,0
51,pGPD-TATA_OP-UAS_BCD,0,1,2,0,2,0,2,0
52,pGPD-TATA_OP-UAS_BCE,0,0,0,0,0,0,0,0
53,pGPD-TATA_OP-UAS_BCF,1,2,6,0,8,3,20,4
54,pGPD-TATA_OP-UAS_BDA,0,0,0,0,0,2,1,0
55,pGPD-TATA_OP-UAS_BDB,0,0,0,0,0,0,1,0
56,pGPD-TATA_OP-UAS_BDC,1,11,82,11,50,36,21,12
57,pGPD-TATA_OP-UAS_BDD,0,10,6,1,10,16,58,2
58,pGPD-TATA_OP-UAS_BDE,0,1,1,0,1,0,8,0
59,pGPD-TATA_OP-UAS_BDF,0,0,0,0,0,3,0,0
60,pGPD-TATA_OP-UAS_BEA,0,4,0,1,0,0,0,0
61,pGPD-TATA_OP-UAS_BEB,0,0,0,0,0,0,0,0
62,pGPD-TATA_OP-UAS_BEC,0,2,32,12,6,6,0,0
63,pGPD-TATA_OP-UAS_BED,0,1,5,4,10,0,2,1
64,pGPD-TATA_OP-UAS_BEE,0,0,0,1,0,1,0,0
65,pGPD-TATA_OP-UAS_BEF,0,1,6,10,6,19,12,2
66,pGPD-TATA_OP-UAS_BFA,0,0,0,0,0,0,0,0
67,pGPD-TATA_OP-UAS_BFB,0,0,0,0,0,0,0,0
68,pGPD-TATA_OP-UAS_BFC,0,8,11,7,3,2,8,0
69,pGPD-TATA_OP-UAS_BFD,0,4,3,0,4,2,10,0
70,pGPD-TATA_OP-UAS_BFE,0,0,0,0,0,0,0,1
71,pGPD-TATA_OP-UAS_BFF,0,0,3,1,1,3,6,7
72,pGPD-TATA_OP-UAS_CAA,3,0,0,0,0,0,1,1
73,pGPD-TATA_OP-UAS_CAB,0,0,0,0,2,0,0,6
74,pGPD-TATA_OP-UAS_CAC,235,349,439,1091,598,327,1438,10978
75,pGPD-TATA_OP-UAS_CAD,3,3,1,5,4,5,13,20
76,pGPD-TATA_OP-UAS_CAE,0,1,0,3,1,0,0,10
77,pGPD-TATA_OP-UAS_CAF,1,6,4,2,2,2,5,26
78,pGPD-TATA_OP-UAS_CBA,0,2,4,2,1,0,2,9
79,pGPD-TATA_OP-UAS_CBB,0,0,0,0,0,0,0,0
80,pGPD-TATA_OP-UAS_CBC,7,10,13,6,18,16,18,14
81,pGPD-TATA_OP-UAS_CBD,1,2,5,0,7,1,45,13
82,pGPD-TATA_OP-UAS_CBE,2,2,5,1,1,0,3,0
83,pGPD-TATA_OP-UAS_CBF,0,5,0,2,3,0,2,6
84,pGPD-TATA_OP-UAS_CCA,0,0,0,0,0,0,0,0
85,pGPD-TATA_OP-UAS_CCB,0,0,0,0,0,0,0,0
86,pGPD-TATA_OP-UAS_CCC,0,5,7,9,10,48,2,16
87,pGPD-TATA_OP-UAS_CCD,0,0,0,0,3,1,0,0
88,pGPD-TATA_OP-UAS_CCE,0,0,0,0,0,0,0,0
89,pGPD-TATA_OP-UAS_CCF,0,2,1,0,1,0,5,3
90,pGPD-TATA_OP-UAS_CDA,0,2,0,0,0,0,4,0
91,pGPD-TATA_OP-UAS_CDB,0,0,0,0,0,0,0,0
92,pGPD-TATA_OP-UAS_CDC,0,6,17,3,14,24,3,6
93,pGPD-TATA_OP-UAS_CDD,0,0,1,0,0,0,18,2
94,pGPD-TATA_OP-UAS_CDE,0,0,0,0,0,1,0,0
95,pGPD-TATA_OP-UAS_CDF,0,10,4,1,3,2,1,5
96,pGPD-TATA_OP-UAS_CEA,0,2,0,0,0,0,1,1
97,pGPD-TATA_OP-UAS_CEB,0,0,0,0,0,0,0,0
98,pGPD-TATA_OP-UAS_CEC,0,1,18,11,5,7,6,4
99,pGPD-TATA_OP-UAS_CED,0,1,1,4,0,0,0,5
100,pGPD-TATA_OP-UAS_CEE,0,0,0,0,0,0,0,1
101,pGPD-TATA_OP-UAS_CEF,0,1,1,0,0,3,0,1
102,pGPD-TATA_OP-UAS_CFA,4,1,0,4,8,45,3,1
103,pGPD-TATA_OP-UAS_CFB,0,0,0,0,0,0,0,0
104,pGPD-TATA_OP-UAS_CFC,0,8,5,12,4,1,1,3
105,pGPD-TATA_OP-UAS_CFD,0,0,0,0,2,0,3,5
106,pGPD-TATA_OP-UAS_CFE,0,0,0,0,0,0,0,0
107,pGPD-TATA_OP-UAS_CFF,0,0,5,0,2,0,4,0
108,pGPD-TATA_OP-UAS_DAA,0,0,0,0,0,4,0,0
109,pGPD-TATA_OP-UAS_DAB,0,1,0,0,0,3,2,0
110,pGPD-TATA_OP-UAS_DAC,10,26,34,21,51,200,60,4
111,pGPD-TATA_OP-UAS_DAD,492,691,875,1494,4307,37633,8930,541
112,pGPD-TATA_OP-UAS_DAE,1,0,2,2,5,29,16,2
113,pGPD-TATA_OP-UAS_DAF,8,2,8,18,33,125,66,4
114,pGPD-TATA_OP-UAS_DBA,0,0,0,0,3,5,0,1
115,pGPD-TATA_OP-UAS_DBB,0,0,0,0,0,0,0,0
116,pGPD-TATA_OP-UAS_DBC,1,4,11,5,9,22,8,2
117,pGPD-TATA_OP-UAS_DBD,0,9,5,3,5,6,8,1
118,pGPD-TATA_OP-UAS_DBE,0,0,0,0,0,0,0,0
119,pGPD-TATA_OP-UAS_DBF,3,7,3,0,6,3,7,1
120,pGPD-TATA_OP-UAS_DCA,0,0,0,0,0,14,16,1
121,pGPD-TATA_OP-UAS_DCB,0,0,0,0,0,0,0,1
122,pGPD-TATA_OP-UAS_DCC,0,6,7,16,24,20,14,3
123,pGPD-TATA_OP-UAS_DCD,2,2,2,7,0,49,11,0
124,pGPD-TATA_OP-UAS_DCE,0,0,0,0,0,0,0,0
125,pGPD-TATA_OP-UAS_DCF,0,0,2,4,1,2,9,0
126,pGPD-TATA_OP-UAS_DDA,0,0,0,0,0,2,1,0
127,pGPD-TATA_OP-UAS_DDB,0,0,0,0,0,0,0,0
128,pGPD-TATA_OP-UAS_DDC,0,1,11,2,17,16,7,1
129,pGPD-TATA_OP-UAS_DDD,3,4,2,2,3,3,15,11
130,pGPD-TATA_OP-UAS_DDE,0,0,0,0,0,0,4,0
131,pGPD-TATA_OP-UAS_DDF,0,5,3,3,2,4,9,5
132,pGPD-TATA_OP-UAS_DEA,0,0,1,3,2,3,4,1
133,pGPD-TATA_OP-UAS_DEB,0,0,0,0,0,0,0,0
134,pGPD-TATA_OP-UAS_DEC,0,3,5,7,6,28,18,2
135,pGPD-TATA_OP-UAS_DED,22,0,0,1,1,6,16,1
136,pGPD-TATA_OP-UAS_DEE,0,0,0,0,0,0,1,0
137,pGPD-TATA_OP-UAS_DEF,0,1,2,0,0,3,2,2
138,pGPD-TATA_OP-UAS_DFA,0,3,0,0,2,0,8,0
139,pGPD-TATA_OP-UAS_DFB,0,0,0,0,0,0,0,0
140,pGPD-TATA_OP-UAS_DFC,1,9,6,12,29,24,21,2
141,pGPD-TATA_OP-UAS_DFD,1,1,0,0,1,6,4,0
142,pGPD-TATA_OP-UAS_DFE,0,0,0,2,0,1,0,0
143,pGPD-TATA_OP-UAS_DFF,0,4,3,2,0,5,5,2
144,pGPD-TATA_OP-UAS_EAA,0,0,0,0,0,0,0,0
145,pGPD-TATA_OP-UAS_EAB,0,0,0,0,0,0,0,0
146,pGPD-TATA_OP-UAS_EAC,1,4,20,4,12,31,1,2
147,pGPD-TATA_OP-UAS_EAD,1,1,20,2,6,9,47,3
148,pGPD-TATA_OP-UAS_EAE,0,0,0,0,1,1,0,1
149,pGPD-TATA_OP-UAS_EAF,0,5,0,0,2,25,9,1
150,pGPD-TATA_OP-UAS_EBA,0,2,0,0,1,0,4,0
151,pGPD-TATA_OP-UAS_EBB,0,0,0,0,0,0,3,0
152,pGPD-TATA_OP-UAS_EBC,1,8,11,13,22,15,32,5
153,pGPD-TATA_OP-UAS_EBD,0,1,1,3,0,3,9,0
154,pGPD-TATA_OP-UAS_EBE,0,0,0,1,0,0,0,1
155,pGPD-TATA_OP-UAS_EBF,2,6,12,0,0,4,11,2
156,pGPD-TATA_OP-UAS_ECA,0,0,0,0,0,0,0,0
157,pGPD-TATA_OP-UAS_ECB,0,0,0,0,0,0,1,0
158,pGPD-TATA_OP-UAS_ECC,0,2,3,2,15,11,29,0
159,pGPD-TATA_OP-UAS_ECD,0,0,0,1,2,6,3,0
160,pGPD-TATA_OP-UAS_ECE,0,0,1,0,0,0,0,0
161,pGPD-TATA_OP-UAS_ECF,0,0,4,6,0,1,1,1
162,pGPD-TATA_OP-UAS_EDA,0,1,0,0,0,1,0,0
163,pGPD-TATA_OP-UAS_EDB,0,0,0,0,0,0,0,0
164,pGPD-TATA_OP-UAS_EDC,0,8,21,3,25,15,11,2
165,pGPD-TATA_OP-UAS_EDD,0,4,5,5,1,3,25,16
166,pGPD-TATA_OP-UAS_EDE,0,0,2,0,0,0,0,0
167,pGPD-TATA_OP-UAS_EDF,0,3,1,0,1,2,1,2
168,pGPD-TATA_OP-UAS_EEA,0,0,2,0,0,1,1,0
169,pGPD-TATA_OP-UAS_EEB,0,0,0,0,0,0,0,0
170,pGPD-TATA_OP-UAS_EEC,0,4,3,3,5,5,0,1
171,pGPD-TATA_OP-UAS_EED,0,0,6,0,4,2,0,4
172,pGPD-TATA_OP-UAS_EEE,0,0,0,0,0,0,0,0
173,pGPD-TATA_OP-UAS_EEF,0,0,0,1,6,9,10,6
174,pGPD-TATA_OP-UAS_EFA,0,0,2,1,0,12,0,0
175,pGPD-TATA_OP-UAS_EFB,0,0,0,0,0,0,0,0
176,pGPD-TATA_OP-UAS_EFC,1,0,7,7,6,5,0,2
177,pGPD-TATA_OP-UAS_EFD,0,0,0,0,1,3,0,2
178,pGPD-TATA_OP-UAS_EFE,0,0,0,0,0,1,0,0
179,pGPD-TATA_OP-UAS_EFF,0,0,1,0,0,0,5,0
180,pGPD-TATA_OP-UAS_FAA,0,3,7,1,0,0,1,0
181,pGPD-TATA_OP-UAS_FAB,0,0,6,0,0,0,0,0
182,pGPD-TATA_OP-UAS_FAC,9,25,213,28,34,39,19,0
183,pGPD-TATA_OP-UAS_FAD,0,9,30,7,7,9,6,1
184,pGPD-TATA_OP-UAS_FAE,0,7,12,2,0,1,0,0
185,pGPD-TATA_OP-UAS_FAF,83,1877,8095,4693,288,91,94,47
186,pGPD-TATA_OP-UAS_FBA,3,0,2,0,0,0,0,0
187,pGPD-TATA_OP-UAS_FBB,0,0,0,0,0,0,0,0
188,pGPD-TATA_OP-UAS_FBC,8,32,221,36,86,120,39,6
189,pGPD-TATA_OP-UAS_FBD,0,5,3,3,8,3,12,2
190,pGPD-TATA_OP-UAS_FBE,0,0,0,0,1,0,0,2
191,pGPD-TATA_OP-UAS_FBF,2,4,3,2,4,10,15,4
192,pGPD-TATA_OP-UAS_FCA,0,0,2,0,0,0,0,0
193,pGPD-TATA_OP-UAS_FCB,0,0,0,0,0,0,0,0
194,pGPD-TATA_OP-UAS_FCC,0,2,5,0,5,8,1,0
195,pGPD-TATA_OP-UAS_FCD,0,1,0,0,0,1,1,0
196,pGPD-TATA_OP-UAS_FCE,0,1,0,0,6,0,0,0
197,pGPD-TATA_OP-UAS_FCF,0,4,2,4,4,2,8,1
198,pGPD-TATA_OP-UAS_FDA,0,0,0,0,0,0,0,0
199,pGPD-TATA_OP-UAS_FDB,0,0,0,0,0,0,0,0
200,pGPD-TATA_OP-UAS_FDC,0,2,37,12,12,3,9,0
201,pGPD-TATA_OP-UAS_FDD,0,0,0,0,1,1,4,1
202,pGPD-TATA_OP-UAS_FDE,0,0,0,0,0,0,0,0
203,pGPD-TATA_OP-UAS_FDF,0,4,5,3,4,1,6,2
204,pGPD-TATA_OP-UAS_FEA,0,0,1,0,2,0,0,0
205,pGPD-TATA_OP-UAS_FEB,0,0,0,0,0,0,0,0
206,pGPD-TATA_OP-UAS_FEC,0,3,14,2,5,18,0,3
207,pGPD-TATA_OP-UAS_FED,0,2,3,3,0,0,2,0
208,pGPD-TATA_OP-UAS_FEE,0,0,0,0,0,0,0,0
209,pGPD-TATA_OP-UAS_FEF,1,0,2,2,2,0,0,0
210,pGPD-TATA_OP-UAS_FFA,0,7,1,1,0,5,6,0
211,pGPD-TATA_OP-UAS_FFB,0,0,0,0,0,0,0,0
212,pGPD-TATA_OP-UAS_FFC,0,1,5,4,2,0,0,0
213,pGPD-TATA_OP-UAS_FFD,0,0,6,2,0,3,5,0
214,pGPD-TATA_OP-UAS_FFE,0,0,0,1,2,0,0,0
215,pGPD-TATA_OP-UAS_FFF,1,3,0,3,1,2,2,0
216,pGPD-OP_TATA_OP-UAS_AAA,0,0,0,0,0,0,0,0
217,pGPD-OP_TATA_OP-UAS_AAB,0,0,0,0,0,0,0,0
218,pGPD-OP_TATA_OP-UAS_AAC,2,4,10,3,9,4,15,45
219,pGPD-OP_TATA_OP-UAS_AAD,0,0,0,0,0,1,1,3
220,pGPD-OP_TATA_OP-UAS_AAE,0,0,0,1,0,1,1,1
221,pGPD-OP_TATA_OP-UAS_AAF,1,8,5,4,7,2,27,22
222,pGPD-OP_TATA_OP-UAS_ABA,0,0,0,0,0,0,1,1
223,pGPD-OP_TATA_OP-UAS_ABB,0,0,0,0,0,0,0,0
224,pGPD-OP_TATA_OP-UAS_ABC,5,11,12,21,33,11,38,25
225,pGPD-OP_TATA_OP-UAS_ABD,1,1,5,1,2,2,21,47
226,pGPD-OP_TATA_OP-UAS_ABE,0,4,0,0,1,2,1,1
227,pGPD-OP_TATA_OP-UAS_ABF,0,5,4,0,2,2,15,17
228,pGPD-OP_TATA_OP-UAS_ACA,0,0,0,0,2,3,1,15
229,pGPD-OP_TATA_OP-UAS_ACB,0,0,0,0,0,0,0,0
230,pGPD-OP_TATA_OP-UAS_ACC,7,13,7,15,21,7,17,26
231,pGPD-OP_TATA_OP-UAS_ACD,3,1,5,1,4,8,25,16
232,pGPD-OP_TATA_OP-UAS_ACE,0,0,0,1,9,1,7,4
233,pGPD-OP_TATA_OP-UAS_ACF,0,2,7,5,1,0,19,24
234,pGPD-OP_TATA_OP-UAS_ADA,0,0,1,0,0,0,0,3
235,pGPD-OP_TATA_OP-UAS_ADB,0,0,0,0,0,0,0,0
236,pGPD-OP_TATA_OP-UAS_ADC,10,11,43,17,22,17,34,67
237,pGPD-OP_TATA_OP-UAS_ADD,3,1,1,1,2,0,14,20
238,pGPD-OP_TATA_OP-UAS_ADE,0,0,0,0,0,0,4,4
239,pGPD-OP_TATA_OP-UAS_ADF,1,8,4,1,4,7,35,19
240,pGPD-OP_TATA_OP-UAS_AEA,1,1,3,2,2,1,7,31
241,pGPD-OP_TATA_OP-UAS_AEB,0,0,4,3,3,1,6,19
242,pGPD-OP_TATA_OP-UAS_AEC,16,12,12,31,16,7,47,59
243,pGPD-OP_TATA_OP-UAS_AED,7,9,4,6,2,2,65,68
244,pGPD-OP_TATA_OP-UAS_AEE,10,3,1,2,0,0,20,27
245,pGPD-OP_TATA_OP-UAS_AEF,1471,2368,3055,3248,2822,2533,10296,34433
246,pGPD-OP_TATA_OP-UAS_AFA,0,0,0,1,0,2,0,5
247,pGPD-OP_TATA_OP-UAS_AFB,0,0,0,0,0,0,0,0
248,pGPD-OP_TATA_OP-UAS_AFC,3,9,11,4,14,3,24,28
249,pGPD-OP_TATA_OP-UAS_AFD,0,6,4,0,13,5,3,19
250,pGPD-OP_TATA_OP-UAS_AFE,0,0,0,0,0,0,0,0
251,pGPD-OP_TATA_OP-UAS_AFF,1,6,4,0,5,1,4,8
252,pGPD-OP_TATA_OP-UAS_BAA,0,0,0,0,0,0,0,0
253,pGPD-OP_TATA_OP-UAS_BAB,0,0,0,0,0,0,0,0
254,pGPD-OP_TATA_OP-UAS_BAC,1,10,31,8,10,6,24,20
255,pGPD-OP_TATA_OP-UAS_BAD,0,0,0,0,0,3,3,2
256,pGPD-OP_TATA_OP-UAS_BAE,1,0,0,0,0,1,2,3
257,pGPD-OP_TATA_OP-UAS_BAF,0,11,1,2,9,1,12,8
258,pGPD-OP_TATA_OP-UAS_BBA,0,0,0,3,5,1,0,0
259,pGPD-OP_TATA_OP-UAS_BBB,0,0,0,0,0,3,0,1
260,pGPD-OP_TATA_OP-UAS_BBC,1,5,18,11,25,9,24,37
261,pGPD-OP_TATA_OP-UAS_BBD,0,6,1,2,16,2,6,2
262,pGPD-OP_TATA_OP-UAS_BBE,0,0,0,0,4,1,0,0
263,pGPD-OP_TATA_OP-UAS_BBF,0,6,4,2,1,1,20,12
264,pGPD-OP_TATA_OP-UAS_BCA,0,0,2,0,4,0,2,2
265,pGPD-OP_TATA_OP-UAS_BCB,0,0,0,0,0,0,1,0
266,pGPD-OP_TATA_OP-UAS_BCC,0,4,2,2,9,7,15,16
267,pGPD-OP_TATA_OP-UAS_BCD,5,41,30,19,18,50,186,629
268,pGPD-OP_TATA_OP-UAS_BCE,0,0,0,0,0,0,0,0
269,pGPD-OP_TATA_OP-UAS_BCF,0,0,5,0,1,0,8,5
270,pGPD-OP_TATA_OP-UAS_BDA,0,0,0,0,1,0,2,1
271,pGPD-OP_TATA_OP-UAS_BDB,0,0,0,0,0,0,0,0
272,pGPD-OP_TATA_OP-UAS_BDC,0,14,23,19,13,2,27,11
273,pGPD-OP_TATA_OP-UAS_BDD,0,1,3,0,3,0,12,3
274,pGPD-OP_TATA_OP-UAS_BDE,0,0,0,2,0,1,0,1
275,pGPD-OP_TATA_OP-UAS_BDF,0,0,0,0,0,0,2,0
276,pGPD-OP_TATA_OP-UAS_BEA,0,1,0,0,6,0,1,2
277,pGPD-OP_TATA_OP-UAS_BEB,0,0,0,0,0,0,0,0
278,pGPD-OP_TATA_OP-UAS_BEC,0,8,14,17,16,4,7,12
279,pGPD-OP_TATA_OP-UAS_BED,0,1,6,0,3,1,44,23
280,pGPD-OP_TATA_OP-UAS_BEE,0,0,0,0,0,0,4,0
281,pGPD-OP_TATA_OP-UAS_BEF,0,3,0,1,8,1,4,6
282,pGPD-OP_TATA_OP-UAS_BFA,0,0,6,0,2,2,8,18
283,pGPD-OP_TATA_OP-UAS_BFB,0,0,0,0,0,0,0,0
284,pGPD-OP_TATA_OP-UAS_BFC,0,2,11,5,13,5,8,18
285,pGPD-OP_TATA_OP-UAS_BFD,0,0,3,0,1,2,0,3
286,pGPD-OP_TATA_OP-UAS_BFE,0,0,0,0,0,0,0,3
287,pGPD-OP_TATA_OP-UAS_BFF,0,2,0,0,0,1,1,1
288,pGPD-OP_TATA_OP-UAS_CAA,0,1,0,0,0,0,0,0
289,pGPD-OP_TATA_OP-UAS_CAB,0,0,0,0,0,0,0,0
290,pGPD-OP_TATA_OP-UAS_CAC,0,3,10,2,3,3,46,11
291,pGPD-OP_TATA_OP-UAS_CAD,0,1,2,0,0,3,9,3
292,pGPD-OP_TATA_OP-UAS_CAE,0,1,0,0,0,0,2,0
293,pGPD-OP_TATA_OP-UAS_CAF,0,2,2,0,2,2,16,4
294,pGPD-OP_TATA_OP-UAS_CBA,0,1,0,0,0,0,0,1
295,pGPD-OP_TATA_OP-UAS_CBB,0,0,0,0,0,0,0,0
296,pGPD-OP_TATA_OP-UAS_CBC,0,6,10,5,30,9,8,12
297,pGPD-OP_TATA_OP-UAS_CBD,0,3,1,0,2,0,18,21
298,pGPD-OP_TATA_OP-UAS_CBE,0,0,1,0,0,0,4,0
299,pGPD-OP_TATA_OP-UAS_CBF,0,5,1,2,2,2,1,2
300,pGPD-OP_TATA_OP-UAS_CCA,0,0,1,0,0,2,3,1
301,pGPD-OP_TATA_OP-UAS_CCB,0,0,0,0,0,0,0,0
302,pGPD-OP_TATA_OP-UAS_CCC,0,3,4,2,1,4,3,10
303,pGPD-OP_TATA_OP-UAS_CCD,0,0,0,0,0,0,4,0
304,pGPD-OP_TATA_OP-UAS_CCE,0,0,0,0,0,0,0,1
305,pGPD-OP_TATA_OP-UAS_CCF,0,2,2,1,0,0,4,0
306,pGPD-OP_TATA_OP-UAS_CDA,0,0,9,0,3,3,8,1
307,pGPD-OP_TATA_OP-UAS_CDB,0,0,0,0,0,0,0,0
308,pGPD-OP_TATA_OP-UAS_CDC,1,3,15,14,10,3,5,12
309,pGPD-OP_TATA_OP-UAS_CDD,0,1,1,0,0,0,9,2
310,pGPD-OP_TATA_OP-UAS_CDE,0,0,0,0,0,0,0,0
311,pGPD-OP_TATA_OP-UAS_CDF,0,3,1,0,1,2,2,7
312,pGPD-OP_TATA_OP-UAS_CEA,0,0,0,0,0,0,3,1
313,pGPD-OP_TATA_OP-UAS_CEB,0,0,0,0,0,0,0,0
314,pGPD-OP_TATA_OP-UAS_CEC,0,1,4,4,5,1,12,4
315,pGPD-OP_TATA_OP-UAS_CED,0,2,0,0,1,1,1,1
316,pGPD-OP_TATA_OP-UAS_CEE,0,0,0,0,0,0,0,0
317,pGPD-OP_TATA_OP-UAS_CEF,0,0,0,1,0,0,0,1
318,pGPD-OP_TATA_OP-UAS_CFA,0,4,0,0,0,2,1,0
319,pGPD-OP_TATA_OP-UAS_CFB,0,0,0,0,0,0,0,0
320,pGPD-OP_TATA_OP-UAS_CFC,3,0,0,3,8,1,4,4
321,pGPD-OP_TATA_OP-UAS_CFD,0,0,0,0,1,0,7,8
322,pGPD-OP_TATA_OP-UAS_CFE,0,0,0,0,0,0,0,0
323,pGPD-OP_TATA_OP-UAS_CFF,0,0,1,8,1,1,15,0
324,pGPD-OP_TATA_OP-UAS_DAA,0,0,0,0,0,0,0,0
325,pGPD-OP_TATA_OP-UAS_DAB,0,0,0,0,0,0,0,0
326,pGPD-OP_TATA_OP-UAS_DAC,1,10,26,13,18,14,23,25
327,pGPD-OP_TATA_OP-UAS_DAD,3,1,1,3,2,65,12,1
328,pGPD-OP_TATA_OP-UAS_DAE,0,0,0,0,0,2,0,1
329,pGPD-OP_TATA_OP-UAS_DAF,1,6,6,15,9,4,11,7
330,pGPD-OP_TATA_OP-UAS_DBA,0,1,4,0,0,3,5,2
331,pGPD-OP_TATA_OP-UAS_DBB,0,0,0,0,0,0,0,0
332,pGPD-OP_TATA_OP-UAS_DBC,0,4,12,17,21,4,14,11
333,pGPD-OP_TATA_OP-UAS_DBD,1,11,2,2,0,2,34,9
334,pGPD-OP_TATA_OP-UAS_DBE,0,1,4,0,0,0,0,2
335,pGPD-OP_TATA_OP-UAS_DBF,0,1,1,0,2,2,9,10
336,pGPD-OP_TATA_OP-UAS_DCA,0,2,0,0,3,1,1,0
337,pGPD-OP_TATA_OP-UAS_DCB,0,0,0,0,0,0,0,0
338,pGPD-OP_TATA_OP-UAS_DCC,0,3,4,0,6,6,8,9
339,pGPD-OP_TATA_OP-UAS_DCD,0,1,1,0,2,6,0,9
340,pGPD-OP_TATA_OP-UAS_DCE,0,0,0,0,0,1,0,0
341,pGPD-OP_TATA_OP-UAS_DCF,0,0,1,0,1,1,1,2
342,pGPD-OP_TATA_OP-UAS_DDA,0,1,0,0,0,1,0,0
343,pGPD-OP_TATA_OP-UAS_DDB,0,0,0,0,0,0,0,0
344,pGPD-OP_TATA_OP-UAS_DDC,0,7,6,6,14,2,10,6
345,pGPD-OP_TATA_OP-UAS_DDD,0,0,1,2,0,0,2,4
346,pGPD-OP_TATA_OP-UAS_DDE,0,0,0,0,0,0,0,0
347,pGPD-OP_TATA_OP-UAS_DDF,0,15,4,5,3,5,8,15
348,pGPD-OP_TATA_OP-UAS_DEA,0,0,1,0,0,2,4,1
349,pGPD-OP_TATA_OP-UAS_DEB,0,0,0,0,0,0,0,0
350,pGPD-OP_TATA_OP-UAS_DEC,0,3,3,3,9,4,4,6
351,pGPD-OP_TATA_OP-UAS_DED,2,0,0,0,0,0,4,0
352,pGPD-OP_TATA_OP-UAS_DEE,0,0,0,0,0,0,0,0
353,pGPD-OP_TATA_OP-UAS_DEF,0,2,1,0,0,1,1,0
354,pGPD-OP_TATA_OP-UAS_DFA,0,0,7,0,0,0,0,3
