,Combination,P2,P3,P4,P5,P6,P7,P8,P9
27,pGPD-TATA_OP-UAS_AED,0,1,1,0,0,2,4,4
28,pGPD-TATA_OP-UAS_AEE,0,0,4,4,1,1,7,1
29,pGPD-TATA_OP-UAS_AEF,0,1,1,0,0,5,1,3
30,pGPD-TATA_OP-UAS_AFA,0,0,0,1,0,2,0,0
31,pGPD-TATA_OP-UAS_AFB,0,0,0,0,0,0,0,0
32,pGPD-TATA_OP-UAS_AFC,0,4,14,5,9,15,0,2
33,pGPD-TATA_OP-UAS_AFD,1,5,0,1,4,9,22,4
34,pGPD-TATA_OP-UAS_AFE,0,2,2,0,0,3,9,0
35,pGPD-TATA_OP-UAS_AFF,0,3,3,0,0,0,0,2
36,pGPD-TATA_OP-UAS_BAA,0,1,2,0,0,12,0,0
37,pGPD-TATA_OP-UAS_BAB,0,0,0,0,1,2,0,0
38,pGPD-TATA_OP-UAS_BAC,5,21,90,17,35,60,21,3
39,pGPD-TATA_OP-UAS_BAD,0,2,1,2,1,66,16,4
40,pGPD-TATA_OP-UAS_BAE,0,3,2,0,0,0,2,0
41,pGPD-TATA_OP-UAS_BAF,1,23,44,135,76,111,30,3
42,pGPD-TATA_OP-UAS_BBA,0,0,0,0,1,2,1,0
43,pGPD-TATA_OP-UAS_BBB,0,0,0,0,0,0,0,0
44,pGPD-TATA_OP-UAS_BBC,5,44,69,13,107,117,26,10
45,pGPD-TATA_OP-UAS_BBD,0,2,5,2,11,4,0,1
46,pGPD-TATA_OP-UAS_BBE,0,0,0,1,2,0,1,0
47,pGPD-TATA_OP-UAS_BBF,1,5,1,0,10,33,61,5
48,pGPD-TATA_OP-UAS_BCA,0,0,0,0,0,0,1,0
49,pGPD-TATA_OP-UAS_BCB,0,0,0,0,0,0,0,0
50,pGPD-TATA_OP-UAS_BCC,0,1,3,3,5,11,11,10
51,pGPD-TATA_OP-UAS_BCD,0,0,5,0,0,6,2,0
52,pGPD-TATA_OP-UAS_BCE,0,0,0,0,0,0,2,0
53,pGPD-TATA_OP-UAS_BCF,0,1,5,5,8,10,25,0
54,pGPD-TATA_OP-UAS_BDA,0,0,0,0,5,0,4,1
55,pGPD-TATA_OP-UAS_BDB,0,0,0,0,0,0,0,0
56,pGPD-TATA_OP-UAS_BDC,1,26,78,15,71,34,3,1
57,pGPD-TATA_OP-UAS_BDD,1,5,3,3,34,44,15,2
58,pGPD-TATA_OP-UAS_BDE,1,0,1,2,0,2,18,0
59,pGPD-TATA_OP-UAS_BDF,0,0,0,0,0,0,0,0
60,pGPD-TATA_OP-UAS_BEA,0,0,0,0,0,3,1,0
61,pGPD-TATA_OP-UAS_BEB,0,0,0,0,0,0,0,0
62,pGPD-TATA_OP-UAS_BEC,0,2,39,4,7,19,1,0
63,pGPD-TATA_OP-UAS_BED,0,3,1,14,8,3,2,0
64,pGPD-TATA_OP-UAS_BEE,0,0,0,0,1,0,4,0
65,pGPD-TATA_OP-UAS_BEF,0,1,3,3,5,17,24,6
66,pGPD-TATA_OP-UAS_BFA,0,0,0,0,0,1,0,0
67,pGPD-TATA_OP-UAS_BFB,0,1,0,0,0,2,0,0
68,pGPD-TATA_OP-UAS_BFC,0,7,26,3,10,8,2,0
69,pGPD-TATA_OP-UAS_BFD,0,1,2,0,9,16,8,1
70,pGPD-TATA_OP-UAS_BFE,0,0,0,0,0,0,3,0
71,pGPD-TATA_OP-UAS_BFF,0,2,7,3,7,2,4,2
72,pGPD-TATA_OP-UAS_CAA,0,0,0,0,0,0,0,4
73,pGPD-TATA_OP-UAS_CAB,0,1,0,0,1,0,0,7
74,pGPD-TATA_OP-UAS_CAC,227,452,635,941,641,721,1200,14985
75,pGPD-TATA_OP-UAS_CAD,3,1,6,1,6,5,5,20
76,pGPD-TATA_OP-UAS_CAE,0,0,0,2,0,1,29,35
77,pGPD-TATA_OP-UAS_CAF,1,5,9,8,6,13,10,37
78,pGPD-TATA_OP-UAS_CBA,1,1,1,0,1,2,1,3
79,pGPD-TATA_OP-UAS_CBB,0,0,0,0,0,0,0,0
80,pGPD-TATA_OP-UAS_CBC,15,9,5,8,22,46,50,31
81,pGPD-TATA_OP-UAS_CBD,1,3,5,1,1,12,41,43
82,pGPD-TATA_OP-UAS_CBE,0,1,2,1,0,0,4,8
83,pGPD-TATA_OP-UAS_CBF,0,3,1,0,0,4,8,14
84,pGPD-TATA_OP-UAS_CCA,0,0,0,0,0,0,0,2
85,pGPD-TATA_OP-UAS_CCB,0,0,0,0,0,0,0,0
86,pGPD-TATA_OP-UAS_CCC,5,5,6,14,9,17,1,17
87,pGPD-TATA_OP-UAS_CCD,0,0,0,2,1,0,1,9
88,pGPD-TATA_OP-UAS_CCE,0,0,0,0,0,0,0,0
89,pGPD-TATA_OP-UAS_CCF,0,0,0,1,0,6,20,9
90,pGPD-TATA_OP-UAS_CDA,0,2,0,0,0,1,1,0
91,pGPD-TATA_OP-UAS_CDB,0,0,0,0,0,0,0,0
92,pGPD-TATA_OP-UAS_CDC,1,4,14,8,18,52,1,8
93,pGPD-TATA_OP-UAS_CDD,1,0,0,0,0,3,45,3
94,pGPD-TATA_OP-UAS_CDE,0,0,5,0,0,0,1,0
95,pGPD-TATA_OP-UAS_CDF,0,3,0,2,0,3,5,8
96,pGPD-TATA_OP-UAS_CEA,0,2,4,0,2,20,38,1
97,pGPD-TATA_OP-UAS_CEB,0,0,0,0,0,0,0,0
98,pGPD-TATA_OP-UAS_CEC,4,0,10,5,26,15,3,7
99,pGPD-TATA_OP-UAS_CED,0,0,0,1,1,3,2,0
100,pGPD-TATA_OP-UAS_CEE,0,0,0,0,0,0,0,0
101,pGPD-TATA_OP-UAS_CEF,0,0,4,0,0,3,1,6
102,pGPD-TATA_OP-UAS_CFA,0,2,1,0,21,76,29,2
103,pGPD-TATA_OP-UAS_CFB,0,0,0,0,1,0,0,0
104,pGPD-TATA_OP-UAS_CFC,0,0,5,8,6,3,1,3
105,pGPD-TATA_OP-UAS_CFD,0,1,0,0,1,2,4,3
106,pGPD-TATA_OP-UAS_CFE,0,0,0,0,0,0,0,0
107,pGPD-TATA_OP-UAS_CFF,0,0,0,0,0,2,0,3
108,pGPD-TATA_OP-UAS_DAA,0,0,0,0,1,4,0,0
109,pGPD-TATA_OP-UAS_DAB,0,0,4,0,5,7,1,0
110,pGPD-TATA_OP-UAS_DAC,17,29,40,23,123,403,48,0
111,pGPD-TATA_OP-UAS_DAD,706,794,1100,2455,12345,62152,6127,337
112,pGPD-TATA_OP-UAS_DAE,0,8,0,4,14,60,27,0
113,pGPD-TATA_OP-UAS_DAF,0,5,21,24,65,162,52,7
114,pGPD-TATA_OP-UAS_DBA,0,1,3,0,0,6,3,0
115,pGPD-TATA_OP-UAS_DBB,0,0,0,0,0,0,0,0
116,pGPD-TATA_OP-UAS_DBC,5,8,7,3,32,43,14,0
117,pGPD-TATA_OP-UAS_DBD,0,2,5,2,0,18,30,1
118,pGPD-TATA_OP-UAS_DBE,0,0,0,0,0,1,0,0
119,pGPD-TATA_OP-UAS_DBF,1,2,5,0,3,26,7,11
120,pGPD-TATA_OP-UAS_DCA,0,0,2,0,0,12,21,0
121,pGPD-TATA_OP-UAS_DCB,0,0,0,0,0,0,0,0
122,pGPD-TATA_OP-UAS_DCC,1,7,8,14,14,45,30,2
123,pGPD-TATA_OP-UAS_DCD,1,3,0,0,2,61,28,1
124,pGPD-TATA_OP-UAS_DCE,0,0,0,0,1,1,1,0
125,pGPD-TATA_OP-UAS_DCF,0,7,0,7,4,7,34,1
126,pGPD-TATA_OP-UAS_DDA,0,0,1,3,1,4,10,0
127,pGPD-TATA_OP-UAS_DDB,0,0,0,0,0,0,0,0
128,pGPD-TATA_OP-UAS_DDC,4,1,23,7,24,47,7,1
129,pGPD-TATA_OP-UAS_DDD,1,6,4,0,3,7,10,2
130,pGPD-TATA_OP-UAS_DDE,0,0,0,0,0,2,0,0
131,pGPD-TATA_OP-UAS_DDF,1,1,8,0,1,16,4,6
132,pGPD-TATA_OP-UAS_DEA,0,3,1,0,0,4,1,0
133,pGPD-TATA_OP-UAS_DEB,0,0,0,0,0,0,0,0
134,pGPD-TATA_OP-UAS_DEC,3,7,1,6,16,50,11,0
135,pGPD-TATA_OP-UAS_DED,7,0,0,3,0,19,3,7
136,pGPD-TATA_OP-UAS_DEE,0,0,0,0,0,0,0,2
137,pGPD-TATA_OP-UAS_DEF,0,2,7,0,0,7,0,1
138,pGPD-TATA_OP-UAS_DFA,0,1,0,0,0,9,1,0
139,pGPD-TATA_OP-UAS_DFB,0,0,1,0,0,0,0,0
140,pGPD-TATA_OP-UAS_DFC,0,3,14,8,89,82,17,2
141,pGPD-TATA_OP-UAS_DFD,0,2,5,0,3,24,11,2
142,pGPD-TATA_OP-UAS_DFE,0,0,1,0,0,0,0,0
143,pGPD-TATA_OP-UAS_DFF,1,3,4,0,0,28,6,0
144,pGPD-TATA_OP-UAS_EAA,0,0,0,0,0,0,0,0
145,pGPD-TATA_OP-UAS_EAB,0,0,0,0,0,0,0,0
146,pGPD-TATA_OP-UAS_EAC,2,13,31,2,7,29,7,2
147,pGPD-TATA_OP-UAS_EAD,2,3,9,2,10,32,151,6
148,pGPD-TATA_OP-UAS_EAE,0,1,0,0,0,0,0,0
149,pGPD-TATA_OP-UAS_EAF,1,4,3,0,13,32,29,0
150,pGPD-TATA_OP-UAS_EBA,0,0,0,0,4,3,1,0
151,pGPD-TATA_OP-UAS_EBB,0,0,0,0,0,0,1,0
152,pGPD-TATA_OP-UAS_EBC,2,9,12,7,22,81,3,2
153,pGPD-TATA_OP-UAS_EBD,0,0,2,0,0,4,4,3
154,pGPD-TATA_OP-UAS_EBE,2,0,0,1,0,2,0,0
155,pGPD-TATA_OP-UAS_EBF,2,1,3,2,2,40,48,6
156,pGPD-TATA_OP-UAS_ECA,0,0,0,0,0,0,0,0
157,pGPD-TATA_OP-UAS_ECB,0,0,0,0,0,0,0,0
158,pGPD-TATA_OP-UAS_ECC,0,2,4,13,15,57,4,0
159,pGPD-TATA_OP-UAS_ECD,5,0,2,0,3,20,1,0
160,pGPD-TATA_OP-UAS_ECE,0,0,0,2,0,0,0,0
161,pGPD-TATA_OP-UAS_ECF,0,2,0,0,1,2,8,2
162,pGPD-TATA_OP-UAS_EDA,0,0,1,0,0,1,2,0
163,pGPD-TATA_OP-UAS_EDB,0,0,0,0,0,0,0,0
164,pGPD-TATA_OP-UAS_EDC,3,10,27,13,16,23,10,1
165,pGPD-TATA_OP-UAS_EDD,1,1,4,5,8,20,42,9
166,pGPD-TATA_OP-UAS_EDE,0,0,0,2,0,0,6,1
167,pGPD-TATA_OP-UAS_EDF,0,4,1,2,2,1,4,7
168,pGPD-TATA_OP-UAS_EEA,0,0,2,0,0,0,0,0
169,pGPD-TATA_OP-UAS_EEB,0,0,0,0,0,0,0,0
170,pGPD-TATA_OP-UAS_EEC,0,2,3,4,7,9,3,2
171,pGPD-TATA_OP-UAS_EED,0,1,0,4,1,1,8,2
172,pGPD-TATA_OP-UAS_EEE,0,0,0,0,0,0,0,0
173,pGPD-TATA_OP-UAS_EEF,0,2,9,1,3,26,18,5
174,pGPD-TATA_OP-UAS_EFA,0,1,0,0,0,3,3,0
175,pGPD-TATA_OP-UAS_EFB,0,0,0,0,0,0,0,0
176,pGPD-TATA_OP-UAS_EFC,3,6,17,5,34,11,0,0
177,pGPD-TATA_OP-UAS_EFD,0,0,1,1,0,4,2,0
178,pGPD-TATA_OP-UAS_EFE,0,0,0,0,0,0,0,0
179,pGPD-TATA_OP-UAS_EFF,0,3,5,0,0,3,3,2
180,pGPD-TATA_OP-UAS_FAA,0,2,5,0,0,1,0,0
181,pGPD-TATA_OP-UAS_FAB,0,1,2,3,0,0,0,0
182,pGPD-TATA_OP-UAS_FAC,3,34,180,39,44,22,20,10
183,pGPD-TATA_OP-UAS_FAD,2,10,30,10,11,43,3,1
184,pGPD-TATA_OP-UAS_FAE,0,2,7,2,0,0,0,0
185,pGPD-TATA_OP-UAS_FAF,204,1919,7538,4469,237,228,94,40
186,pGPD-TATA_OP-UAS_FBA,0,2,1,0,1,0,1,2
187,pGPD-TATA_OP-UAS_FBB,0,0,0,0,0,0,0,0
188,pGPD-TATA_OP-UAS_FBC,4,49,211,67,132,230,34,10
189,pGPD-TATA_OP-UAS_FBD,0,5,3,4,7,2,28,1
190,pGPD-TATA_OP-UAS_FBE,0,0,1,0,0,0,0,0
191,pGPD-TATA_OP-UAS_FBF,0,0,9,2,6,39,15,10
192,pGPD-TATA_OP-UAS_FCA,0,0,2,0,0,0,0,0
193,pGPD-TATA_OP-UAS_FCB,0,0,0,0,0,0,0,0
194,pGPD-TATA_OP-UAS_FCC,1,5,1,0,1,19,5,0
195,pGPD-TATA_OP-UAS_FCD,0,1,4,0,3,3,6,1
196,pGPD-TATA_OP-UAS_FCE,0,0,2,0,0,1,0,0
197,pGPD-TATA_OP-UAS_FCF,0,1,8,1,2,11,3,3
198,pGPD-TATA_OP-UAS_FDA,0,0,1,0,0,0,1,0
199,pGPD-TATA_OP-UAS_FDB,0,0,0,0,0,0,0,0
200,pGPD-TATA_OP-UAS_FDC,0,3,24,2,18,35,3,0
201,pGPD-TATA_OP-UAS_FDD,0,1,0,0,0,6,4,0
202,pGPD-TATA_OP-UAS_FDE,0,0,0,0,0,0,0,0
203,pGPD-TATA_OP-UAS_FDF,0,5,1,1,1,1,2,2
204,pGPD-TATA_OP-UAS_FEA,0,2,1,1,0,1,0,0
205,pGPD-TATA_OP-UAS_FEB,0,0,0,0,0,0,0,0
206,pGPD-TATA_OP-UAS_FEC,1,6,19,7,11,27,2,0
207,pGPD-TATA_OP-UAS_FED,0,0,1,0,1,0,0,0
208,pGPD-TATA_OP-UAS_FEE,0,0,0,0,0,0,0,0
209,pGPD-TATA_OP-UAS_FEF,0,2,4,0,0,4,2,0
210,pGPD-TATA_OP-UAS_FFA,0,2,2,1,6,17,6,0
211,pGPD-TATA_OP-UAS_FFB,0,0,0,0,0,0,0,0
212,pGPD-TATA_OP-UAS_FFC,0,2,5,1,1,0,3,0
213,pGPD-TATA_OP-UAS_FFD,0,0,0,2,0,15,29,0
214,pGPD-TATA_OP-UAS_FFE,0,0,2,0,0,3,0,0
215,pGPD-TATA_OP-UAS_FFF,0,2,1,1,9,18,4,2
216,pGPD-OP_TATA_OP-UAS_AAA,0,0,0,0,0,0,0,0
217,pGPD-OP_TATA_OP-UAS_AAB,0,0,0,0,0,0,1,4
218,pGPD-OP_TATA_OP-UAS_AAC,6,9,19,13,14,20,10,37
219,pGPD-OP_TATA_OP-UAS_AAD,0,1,0,0,1,1,7,0
220,pGPD-OP_TATA_OP-UAS_AAE,0,0,0,0,0,1,0,4
221,pGPD-OP_TATA_OP-UAS_AAF,1,5,5,0,5,8,35,19
222,pGPD-OP_TATA_OP-UAS_ABA,0,0,2,0,1,0,0,0
223,pGPD-OP_TATA_OP-UAS_ABB,0,0,0,0,0,0,0,0
224,pGPD-OP_TATA_OP-UAS_ABC,6,20,15,29,21,15,62,45
225,pGPD-OP_TATA_OP-UAS_ABD,8,8,8,9,3,17,33,65
226,pGPD-OP_TATA_OP-UAS_ABE,0,0,1,0,1,0,3,2
227,pGPD-OP_TATA_OP-UAS_ABF,0,1,9,1,0,10,12,11
228,pGPD-OP_TATA_OP-UAS_ACA,0,2,1,0,0,0,2,6
229,pGPD-OP_TATA_OP-UAS_ACB,0,0,0,0,0,0,0,0
230,pGPD-OP_TATA_OP-UAS_ACC,6,9,18,13,15,10,22,39
231,pGPD-OP_TATA_OP-UAS_ACD,1,10,12,4,10,19,15,25
232,pGPD-OP_TATA_OP-UAS_ACE,0,1,1,2,0,2,10,5
233,pGPD-OP_TATA_OP-UAS_ACF,0,1,3,0,1,3,12,33
234,pGPD-OP_TATA_OP-UAS_ADA,0,0,1,0,2,0,1,1
235,pGPD-OP_TATA_OP-UAS_ADB,0,0,0,0,0,0,0,0
236,pGPD-OP_TATA_OP-UAS_ADC,17,16,43,40,19,45,48,58
237,pGPD-OP_TATA_OP-UAS_ADD,1,0,9,8,1,4,15,26
238,pGPD-OP_TATA_OP-UAS_ADE,0,0,0,4,0,1,0,1
239,pGPD-OP_TATA_OP-UAS_ADF,3,6,8,8,4,18,24,25
240,pGPD-OP_TATA_OP-UAS_AEA,3,7,11,2,2,7,21,22
241,pGPD-OP_TATA_OP-UAS_AEB,3,0,4,1,1,2,5,19
242,pGPD-OP_TATA_OP-UAS_AEC,16,23,25,31,31,19,46,89
243,pGPD-OP_TATA_OP-UAS_AED,2,4,9,16,6,10,55,74
244,pGPD-OP_TATA_OP-UAS_AEE,3,5,0,3,3,9,19,30
245,pGPD-OP_TATA_OP-UAS_AEF,2162,3114,4189,4170,4494,6779,15209,52285
246,pGPD-OP_TATA_OP-UAS_AFA,1,1,2,1,0,1,27,9
247,pGPD-OP_TATA_OP-UAS_AFB,0,0,0,0,0,0,0,0
248,pGPD-OP_TATA_OP-UAS_AFC,11,7,21,15,8,20,38,45
249,pGPD-OP_TATA_OP-UAS_AFD,1,2,3,2,13,13,13,28
250,pGPD-OP_TATA_OP-UAS_AFE,0,0,0,0,0,0,1,0
251,pGPD-OP_TATA_OP-UAS_AFF,4,8,5,3,11,5,8,11
252,pGPD-OP_TATA_OP-UAS_BAA,0,0,0,0,0,0,0,0
253,pGPD-OP_TATA_OP-UAS_BAB,0,0,0,0,0,0,0,0
254,pGPD-OP_TATA_OP-UAS_BAC,1,17,24,11,5,12,25,34
255,pGPD-OP_TATA_OP-UAS_BAD,0,3,4,2,2,13,0,4
256,pGPD-OP_TATA_OP-UAS_BAE,0,0,0,0,0,0,9,0
257,pGPD-OP_TATA_OP-UAS_BAF,0,4,6,1,5,4,12,13
258,pGPD-OP_TATA_OP-UAS_BBA,0,0,2,0,0,1,0,2
259,pGPD-OP_TATA_OP-UAS_BBB,0,0,0,0,0,0,0,0
260,pGPD-OP_TATA_OP-UAS_BBC,2,24,33,26,10,19,95,55
261,pGPD-OP_TATA_OP-UAS_BBD,0,2,7,1,14,3,1,20
262,pGPD-OP_TATA_OP-UAS_BBE,0,1,1,0,3,1,0,0
263,pGPD-OP_TATA_OP-UAS_BBF,1,7,4,3,10,1,51,9
264,pGPD-OP_TATA_OP-UAS_BCA,0,0,0,0,5,1,2,1
265,pGPD-OP_TATA_OP-UAS_BCB,0,0,0,0,0,0,0,0
266,pGPD-OP_TATA_OP-UAS_BCC,0,3,14,4,13,27,13,11
267,pGPD-OP_TATA_OP-UAS_BCD,48,12,20,72,21,22,108,587
268,pGPD-OP_TATA_OP-UAS_BCE,0,0,0,0,0,0,1,2
269,pGPD-OP_TATA_OP-UAS_BCF,0,2,0,0,1,5,2,6
270,pGPD-OP_TATA_OP-UAS_BDA,0,1,0,0,1,0,0,0
271,pGPD-OP_TATA_OP-UAS_BDB,0,0,0,0,0,0,0,0
272,pGPD-OP_TATA_OP-UAS_BDC,2,5,42,19,10,17,16,24
273,pGPD-OP_TATA_OP-UAS_BDD,2,6,3,4,20,0,7,4
274,pGPD-OP_TATA_OP-UAS_BDE,1,0,0,0,1,0,3,1
275,pGPD-OP_TATA_OP-UAS_BDF,0,0,0,0,0,0,0,0
276,pGPD-OP_TATA_OP-UAS_BEA,2,0,0,0,3,2,2,3
277,pGPD-OP_TATA_OP-UAS_BEB,0,0,0,0,0,0,0,0
278,pGPD-OP_TATA_OP-UAS_BEC,0,11,13,6,3,6,9,15
279,pGPD-OP_TATA_OP-UAS_BED,10,3,4,1,8,16,27,26
280,pGPD-OP_TATA_OP-UAS_BEE,1,0,0,1,0,1,2,2
281,pGPD-OP_TATA_OP-UAS_BEF,0,0,7,1,4,1,8,13
282,pGPD-OP_TATA_OP-UAS_BFA,0,0,1,1,1,1,6,8
283,pGPD-OP_TATA_OP-UAS_BFB,0,0,0,0,0,0,0,0
284,pGPD-OP_TATA_OP-UAS_BFC,0,0,2,4,4,12,22,14
285,pGPD-OP_TATA_OP-UAS_BFD,0,1,7,0,5,7,19,4
286,pGPD-OP_TATA_OP-UAS_BFE,0,0,0,0,2,1,0,2
287,pGPD-OP_TATA_OP-UAS_BFF,0,0,0,0,3,1,8,5
288,pGPD-OP_TATA_OP-UAS_CAA,0,3,0,0,0,1,0,1
289,pGPD-OP_TATA_OP-UAS_CAB,0,0,0,0,0,0,0,0
290,pGPD-OP_TATA_OP-UAS_CAC,3,5,13,12,5,6,146,31
291,pGPD-OP_TATA_OP-UAS_CAD,0,3,3,1,3,10,3,4
292,pGPD-OP_TATA_OP-UAS_CAE,0,2,0,0,0,2,4,0
293,pGPD-OP_TATA_OP-UAS_CAF,0,4,6,0,4,9,31,6
294,pGPD-OP_TATA_OP-UAS_CBA,0,0,0,0,0,0,0,2
295,pGPD-OP_TATA_OP-UAS_CBB,0,0,0,0,0,0,0,0
296,pGPD-OP_TATA_OP-UAS_CBC,0,9,12,5,26,11,24,32
297,pGPD-OP_TATA_OP-UAS_CBD,0,1,0,0,1,0,36,7
298,pGPD-OP_TATA_OP-UAS_CBE,0,0,3,0,1,0,1,3
299,pGPD-OP_TATA_OP-UAS_CBF,1,1,0,0,0,3,8,7
300,pGPD-OP_TATA_OP-UAS_CCA,0,0,0,0,0,1,0,0
301,pGPD-OP_TATA_OP-UAS_CCB,0,0,0,0,0,0,0,0
302,pGPD-OP_TATA_OP-UAS_CCC,0,7,8,2,0,5,17,15
303,pGPD-OP_TATA_OP-UAS_CCD,0,0,0,0,0,4,0,1
304,pGPD-OP_TATA_OP-UAS_CCE,0,0,0,0,0,0,0,1
305,pGPD-OP_TATA_OP-UAS_CCF,0,1,2,0,0,0,2,3
306,pGPD-OP_TATA_OP-UAS_CDA,0,1,0,0,0,3,4,1
307,pGPD-OP_TATA_OP-UAS_CDB,0,0,0,0,0,0,0,0
308,pGPD-OP_TATA_OP-UAS_CDC,0,8,17,5,12,15,26,16
309,pGPD-OP_TATA_OP-UAS_CDD,2,3,4,1,5,7,10,2
310,pGPD-OP_TATA_OP-UAS_CDE,0,0,0,0,0,1,2,0
311,pGPD-OP_TATA_OP-UAS_CDF,0,3,5,0,2,6,17,5
312,pGPD-OP_TATA_OP-UAS_CEA,0,0,2,0,0,0,0,1
313,pGPD-OP_TATA_OP-UAS_CEB,0,0,0,0,0,0,0,0
314,pGPD-OP_TATA_OP-UAS_CEC,0,4,5,10,2,3,14,5
315,pGPD-OP_TATA_OP-UAS_CED,0,1,2,0,0,3,3,2
316,pGPD-OP_TATA_OP-UAS_CEE,0,0,0,0,0,0,0,0
317,pGPD-OP_TATA_OP-UAS_CEF,0,0,0,0,0,4,0,0
318,pGPD-OP_TATA_OP-UAS_CFA,0,0,1,2,0,1,1,0
319,pGPD-OP_TATA_OP-UAS_CFB,0,0,0,0,0,0,0,0
320,pGPD-OP_TATA_OP-UAS_CFC,2,6,1,2,2,7,4,11
321,pGPD-OP_TATA_OP-UAS_CFD,0,2,1,0,0,2,6,3
322,pGPD-OP_TATA_OP-UAS_CFE,0,0,0,0,0,0,0,1
323,pGPD-OP_TATA_OP-UAS_CFF,0,2,0,1,4,3,9,1
324,pGPD-OP_TATA_OP-UAS_DAA,0,0,0,0,0,0,0,0
325,pGPD-OP_TATA_OP-UAS_DAB,0,0,0,0,0,0,0,0
326,pGPD-OP_TATA_OP-UAS_DAC,0,6,24,18,6,16,61,28
327,pGPD-OP_TATA_OP-UAS_DAD,2,0,2,4,7,96,24,5
328,pGPD-OP_TATA_OP-UAS_DAE,0,0,0,0,0,0,0,3
329,pGPD-OP_TATA_OP-UAS_DAF,1,2,5,6,13,2,15,12
330,pGPD-OP_TATA_OP-UAS_DBA,0,0,1,0,0,1,1,2
331,pGPD-OP_TATA_OP-UAS_DBB,0,0,0,0,0,0,0,0
332,pGPD-OP_TATA_OP-UAS_DBC,2,9,8,8,7,12,57,30
333,pGPD-OP_TATA_OP-UAS_DBD,3,0,1,1,1,9,20,22
334,pGPD-OP_TATA_OP-UAS_DBE,0,0,4,2,0,2,7,2
335,pGPD-OP_TATA_OP-UAS_DBF,0,4,0,0,0,7,9,9
336,pGPD-OP_TATA_OP-UAS_DCA,0,0,0,0,0,0,2,0
337,pGPD-OP_TATA_OP-UAS_DCB,0,0,0,0,0,0,0,0
338,pGPD-OP_TATA_OP-UAS_DCC,0,1,5,8,7,13,31,19
339,pGPD-OP_TATA_OP-UAS_DCD,0,6,0,0,0,1,7,6
340,pGPD-OP_TATA_OP-UAS_DCE,0,0,0,0,1,0,0,1
341,pGPD-OP_TATA_OP-UAS_DCF,0,0,0,0,1,0,9,2
342,pGPD-OP_TATA_OP-UAS_DDA,0,2,2,0,1,0,1,0
343,pGPD-OP_TATA_OP-UAS_DDB,0,0,0,0,0,0,0,0
344,pGPD-OP_TATA_OP-UAS_DDC,0,3,9,4,6,5,29,9
345,pGPD-OP_TATA_OP-UAS_DDD,0,1,0,0,0,1,6,5
346,pGPD-OP_TATA_OP-UAS_DDE,0,0,0,0,0,2,1,0
347,pGPD-OP_TATA_OP-UAS_DDF,3,9,3,1,4,4,14,26
348,pGPD-OP_TATA_OP-UAS_DEA,0,0,3,1,0,2,2,2
349,pGPD-OP_TATA_OP-UAS_DEB,0,0,0,0,0,0,0,0
350,pGPD-OP_TATA_OP-UAS_DEC,0,4,12,4,7,6,30,25
351,pGPD-OP_TATA_OP-UAS_DED,1,0,2,0,0,1,3,6
352,pGPD-OP_TATA_OP-UAS_DEE,0,0,0,0,0,0,2,0
353,pGPD-OP_TATA_OP-UAS_DEF,0,4,1,0,0,0,2,3
354,pGPD-OP_TATA_OP-UAS_DFA,0,0,0,0,3,0,1,0
