,Combination,P2,P3,P4,P5,P6,P7,P8,P9
27,pGPD-TATA_OP-UAS_AED,0,4,1,0,0,1,1,2
28,pGPD-TATA_OP-UAS_AEE,0,0,0,0,0,2,2,0
29,pGPD-TATA_OP-UAS_AEF,4,0,0,0,1,15,3,4
30,pGPD-TATA_OP-UAS_AFA,0,0,2,0,0,2,0,0
31,pGPD-TATA_OP-UAS_AFB,0,0,0,0,0,0,0,0
32,pGPD-TATA_OP-UAS_AFC,0,9,16,5,3,8,2,0
33,pGPD-TATA_OP-UAS_AFD,0,4,4,0,0,22,3,6
34,pGPD-TATA_OP-UAS_AFE,0,2,7,1,0,4,0,0
35,pGPD-TATA_OP-UAS_AFF,0,0,0,0,3,6,1,0
36,pGPD-TATA_OP-UAS_BAA,0,0,3,0,0,10,9,0
37,pGPD-TATA_OP-UAS_BAB,0,0,0,0,1,0,0,0
38,pGPD-TATA_OP-UAS_BAC,1,20,89,11,34,63,45,10
39,pGPD-TATA_OP-UAS_BAD,0,1,4,0,4,65,13,1
40,pGPD-TATA_OP-UAS_BAE,0,0,0,0,1,0,0,0
41,pGPD-TATA_OP-UAS_BAF,7,74,47,159,76,138,70,25
42,pGPD-TATA_OP-UAS_BBA,0,0,0,0,0,0,0,1
43,pGPD-TATA_OP-UAS_BBB,0,0,0,0,0,0,0,0
44,pGPD-TATA_OP-UAS_BBC,9,58,52,49,51,165,54,22
45,pGPD-TATA_OP-UAS_BBD,0,3,4,2,9,1,5,3
46,pGPD-TATA_OP-UAS_BBE,0,0,1,0,0,2,0,0
47,pGPD-TATA_OP-UAS_BBF,0,6,13,5,11,27,72,9
48,pGPD-TATA_OP-UAS_BCA,1,0,0,0,0,1,0,0
49,pGPD-TATA_OP-UAS_BCB,0,0,0,0,0,0,0,0
50,pGPD-TATA_OP-UAS_BCC,0,6,5,7,4,13,22,1
51,pGPD-TATA_OP-UAS_BCD,0,4,4,2,0,8,5,0
52,pGPD-TATA_OP-UAS_BCE,0,0,0,0,0,0,0,0
53,pGPD-TATA_OP-UAS_BCF,1,2,13,9,2,28,20,0
54,pGPD-TATA_OP-UAS_BDA,0,0,0,0,0,1,13,0
55,pGPD-TATA_OP-UAS_BDB,0,0,0,0,0,0,0,0
56,pGPD-TATA_OP-UAS_BDC,7,21,52,11,44,51,25,14
57,pGPD-TATA_OP-UAS_BDD,1,4,3,8,22,53,63,3
58,pGPD-TATA_OP-UAS_BDE,0,0,0,0,0,3,4,2
59,pGPD-TATA_OP-UAS_BDF,0,0,0,0,0,0,0,0
60,pGPD-TATA_OP-UAS_BEA,0,0,0,1,8,0,1,0
61,pGPD-TATA_OP-UAS_BEB,0,0,0,0,0,0,0,0
62,pGPD-TATA_OP-UAS_BEC,3,13,15,16,20,21,4,10
63,pGPD-TATA_OP-UAS_BED,1,2,2,2,18,5,2,3
64,pGPD-TATA_OP-UAS_BEE,0,0,1,0,0,0,0,0
65,pGPD-TATA_OP-UAS_BEF,2,4,7,19,2,15,31,6
66,pGPD-TATA_OP-UAS_BFA,0,0,0,0,4,0,0,0
67,pGPD-TATA_OP-UAS_BFB,0,0,0,0,0,0,0,0
68,pGPD-TATA_OP-UAS_BFC,0,5,16,9,5,15,13,4
69,pGPD-TATA_OP-UAS_BFD,0,4,6,1,0,18,3,1
70,pGPD-TATA_OP-UAS_BFE,0,0,0,0,1,1,0,0
71,pGPD-TATA_OP-UAS_BFF,0,5,2,0,4,22,4,7
72,pGPD-TATA_OP-UAS_CAA,0,0,0,0,0,7,1,6
73,pGPD-TATA_OP-UAS_CAB,0,0,0,1,0,0,0,4
74,pGPD-TATA_OP-UAS_CAC,422,400,762,1377,1338,1997,1670,13081
75,pGPD-TATA_OP-UAS_CAD,24,2,5,5,3,20,31,49
76,pGPD-TATA_OP-UAS_CAE,0,1,3,7,0,3,2,29
77,pGPD-TATA_OP-UAS_CAF,3,1,13,13,3,33,15,33
78,pGPD-TATA_OP-UAS_CBA,0,0,2,0,1,1,0,6
79,pGPD-TATA_OP-UAS_CBB,0,0,0,0,0,0,0,0
80,pGPD-TATA_OP-UAS_CBC,11,19,7,4,13,38,40,18
81,pGPD-TATA_OP-UAS_CBD,16,4,2,1,18,8,120,96
82,pGPD-TATA_OP-UAS_CBE,0,0,3,2,1,1,7,2
83,pGPD-TATA_OP-UAS_CBF,0,1,8,0,0,4,12,9
84,pGPD-TATA_OP-UAS_CCA,2,0,0,0,0,0,0,0
85,pGPD-TATA_OP-UAS_CCB,0,0,0,0,0,0,0,0
86,pGPD-TATA_OP-UAS_CCC,1,12,3,8,9,29,10,10
87,pGPD-TATA_OP-UAS_CCD,0,0,0,0,0,1,0,0
88,pGPD-TATA_OP-UAS_CCE,0,0,0,0,0,0,0,0
89,pGPD-TATA_OP-UAS_CCF,0,0,0,0,0,2,0,5
90,pGPD-TATA_OP-UAS_CDA,0,1,2,1,0,8,1,0
91,pGPD-TATA_OP-UAS_CDB,0,0,0,0,0,0,0,0
92,pGPD-TATA_OP-UAS_CDC,5,8,12,6,11,38,37,14
93,pGPD-TATA_OP-UAS_CDD,0,2,1,0,0,0,15,3
94,pGPD-TATA_OP-UAS_CDE,0,0,0,0,0,0,0,4
95,pGPD-TATA_OP-UAS_CDF,1,2,3,1,1,8,9,3
96,pGPD-TATA_OP-UAS_CEA,0,0,1,0,11,2,17,2
97,pGPD-TATA_OP-UAS_CEB,0,0,0,0,0,0,0,0
98,pGPD-TATA_OP-UAS_CEC,3,2,5,2,2,16,5,15
99,pGPD-TATA_OP-UAS_CED,0,0,1,0,1,5,3,2
100,pGPD-TATA_OP-UAS_CEE,0,0,0,0,0,0,0,0
101,pGPD-TATA_OP-UAS_CEF,3,0,6,0,2,19,5,2
102,pGPD-TATA_OP-UAS_CFA,2,0,3,1,7,138,29,1
103,pGPD-TATA_OP-UAS_CFB,0,0,0,0,0,0,0,0
104,pGPD-TATA_OP-UAS_CFC,0,2,6,2,11,7,1,4
105,pGPD-TATA_OP-UAS_CFD,0,1,3,0,3,7,3,4
106,pGPD-TATA_OP-UAS_CFE,0,0,0,0,0,2,0,0
107,pGPD-TATA_OP-UAS_CFF,0,0,3,0,0,1,1,4
108,pGPD-TATA_OP-UAS_DAA,0,1,0,0,0,12,4,0
109,pGPD-TATA_OP-UAS_DAB,0,0,2,0,0,29,3,0
110,pGPD-TATA_OP-UAS_DAC,22,21,64,32,27,547,129,11
111,pGPD-TATA_OP-UAS_DAD,1129,1071,1703,2261,3267,132326,20099,707
112,pGPD-TATA_OP-UAS_DAE,2,0,4,5,6,128,43,1
113,pGPD-TATA_OP-UAS_DAF,2,20,19,22,22,378,125,6
114,pGPD-TATA_OP-UAS_DBA,0,0,4,0,1,12,1,1
115,pGPD-TATA_OP-UAS_DBB,0,0,0,0,0,0,0,0
116,pGPD-TATA_OP-UAS_DBC,2,11,8,12,15,89,22,15
117,pGPD-TATA_OP-UAS_DBD,1,2,13,3,2,56,24,2
118,pGPD-TATA_OP-UAS_DBE,0,0,0,0,0,5,0,2
119,pGPD-TATA_OP-UAS_DBF,5,6,9,2,2,33,26,5
120,pGPD-TATA_OP-UAS_DCA,1,5,0,0,2,20,11,3
121,pGPD-TATA_OP-UAS_DCB,0,0,0,0,0,0,0,2
122,pGPD-TATA_OP-UAS_DCC,3,4,15,8,10,77,55,7
123,pGPD-TATA_OP-UAS_DCD,2,3,9,3,6,62,33,4
124,pGPD-TATA_OP-UAS_DCE,0,0,0,0,0,2,0,0
125,pGPD-TATA_OP-UAS_DCF,0,5,4,1,3,16,17,10
126,pGPD-TATA_OP-UAS_DDA,0,0,0,0,0,22,0,2
127,pGPD-TATA_OP-UAS_DDB,0,0,0,0,0,0,0,0
128,pGPD-TATA_OP-UAS_DDC,1,2,21,24,9,39,11,2
129,pGPD-TATA_OP-UAS_DDD,2,9,1,0,5,11,6,3
130,pGPD-TATA_OP-UAS_DDE,0,0,2,0,0,1,1,1
131,pGPD-TATA_OP-UAS_DDF,0,5,3,0,3,14,19,4
132,pGPD-TATA_OP-UAS_DEA,0,2,3,0,1,29,6,0
133,pGPD-TATA_OP-UAS_DEB,0,0,0,0,0,0,0,0
134,pGPD-TATA_OP-UAS_DEC,1,7,8,8,22,71,16,2
135,pGPD-TATA_OP-UAS_DED,26,5,5,3,0,33,5,2
136,pGPD-TATA_OP-UAS_DEE,0,0,0,0,2,1,0,1
137,pGPD-TATA_OP-UAS_DEF,0,5,2,2,0,14,5,4
138,pGPD-TATA_OP-UAS_DFA,0,3,2,0,0,17,3,0
139,pGPD-TATA_OP-UAS_DFB,0,0,0,0,1,0,0,0
140,pGPD-TATA_OP-UAS_DFC,2,1,13,9,40,87,12,1
141,pGPD-TATA_OP-UAS_DFD,0,0,3,0,4,34,23,4
142,pGPD-TATA_OP-UAS_DFE,0,0,0,0,0,0,0,0
143,pGPD-TATA_OP-UAS_DFF,0,5,2,0,0,23,9,8
144,pGPD-TATA_OP-UAS_EAA,0,0,0,0,0,2,0,0
145,pGPD-TATA_OP-UAS_EAB,0,0,0,0,0,0,1,0
146,pGPD-TATA_OP-UAS_EAC,4,12,23,7,6,32,40,7
147,pGPD-TATA_OP-UAS_EAD,0,3,3,1,2,42,43,5
148,pGPD-TATA_OP-UAS_EAE,0,0,0,0,0,3,1,3
149,pGPD-TATA_OP-UAS_EAF,1,4,6,2,15,50,60,2
150,pGPD-TATA_OP-UAS_EBA,0,0,0,0,0,5,4,0
151,pGPD-TATA_OP-UAS_EBB,0,1,0,0,0,2,0,0
152,pGPD-TATA_OP-UAS_EBC,1,8,8,7,12,56,20,7
153,pGPD-TATA_OP-UAS_EBD,0,3,6,3,0,10,9,3
154,pGPD-TATA_OP-UAS_EBE,0,0,0,0,0,1,2,1
155,pGPD-TATA_OP-UAS_EBF,2,7,9,2,2,47,89,7
156,pGPD-TATA_OP-UAS_ECA,0,0,1,0,0,0,0,0
157,pGPD-TATA_OP-UAS_ECB,0,0,0,0,0,0,0,0
158,pGPD-TATA_OP-UAS_ECC,0,6,4,4,16,28,71,3
159,pGPD-TATA_OP-UAS_ECD,0,1,1,2,2,43,7,0
160,pGPD-TATA_OP-UAS_ECE,0,0,0,0,0,0,2,0
161,pGPD-TATA_OP-UAS_ECF,2,0,0,5,0,1,19,5
162,pGPD-TATA_OP-UAS_EDA,0,0,0,0,0,4,0,0
163,pGPD-TATA_OP-UAS_EDB,0,0,0,0,0,0,0,0
164,pGPD-TATA_OP-UAS_EDC,1,6,22,23,21,43,7,5
165,pGPD-TATA_OP-UAS_EDD,0,7,14,8,0,17,57,15
166,pGPD-TATA_OP-UAS_EDE,0,0,0,0,0,0,19,0
167,pGPD-TATA_OP-UAS_EDF,0,3,4,0,2,5,4,0
168,pGPD-TATA_OP-UAS_EEA,0,1,0,0,0,3,0,0
169,pGPD-TATA_OP-UAS_EEB,0,0,0,0,0,0,0,0
170,pGPD-TATA_OP-UAS_EEC,0,4,2,1,10,21,11,0
171,pGPD-TATA_OP-UAS_EED,0,3,5,2,1,5,10,6
172,pGPD-TATA_OP-UAS_EEE,0,0,0,0,0,0,0,0
173,pGPD-TATA_OP-UAS_EEF,4,4,10,3,12,59,54,16
174,pGPD-TATA_OP-UAS_EFA,0,2,2,1,0,0,0,5
175,pGPD-TATA_OP-UAS_EFB,0,0,0,0,0,0,0,0
176,pGPD-TATA_OP-UAS_EFC,1,2,7,14,4,15,14,2
177,pGPD-TATA_OP-UAS_EFD,0,2,4,0,0,2,1,0
178,pGPD-TATA_OP-UAS_EFE,0,0,1,0,0,1,2,0
179,pGPD-TATA_OP-UAS_EFF,0,4,0,2,0,1,1,6
180,pGPD-TATA_OP-UAS_FAA,0,1,5,4,0,0,0,0
181,pGPD-TATA_OP-UAS_FAB,0,0,2,7,1,0,0,0
182,pGPD-TATA_OP-UAS_FAC,6,39,197,84,29,54,54,15
183,pGPD-TATA_OP-UAS_FAD,2,12,32,17,5,53,7,1
184,pGPD-TATA_OP-UAS_FAE,1,0,8,9,0,0,0,0
185,pGPD-TATA_OP-UAS_FAF,256,1483,11142,8834,586,354,196,59
186,pGPD-TATA_OP-UAS_FBA,0,1,0,1,0,1,1,1
187,pGPD-TATA_OP-UAS_FBB,0,0,0,0,0,0,0,0
188,pGPD-TATA_OP-UAS_FBC,5,52,229,91,50,336,99,26
189,pGPD-TATA_OP-UAS_FBD,0,2,5,13,5,7,17,12
190,pGPD-TATA_OP-UAS_FBE,0,0,0,0,0,7,0,0
191,pGPD-TATA_OP-UAS_FBF,1,2,13,7,7,11,23,1
192,pGPD-TATA_OP-UAS_FCA,0,0,0,1,0,1,0,0
193,pGPD-TATA_OP-UAS_FCB,0,0,0,0,0,0,0,0
194,pGPD-TATA_OP-UAS_FCC,0,4,4,3,11,12,9,3
195,pGPD-TATA_OP-UAS_FCD,0,3,6,2,0,13,5,1
196,pGPD-TATA_OP-UAS_FCE,0,0,2,0,0,6,0,0
197,pGPD-TATA_OP-UAS_FCF,0,3,2,1,10,9,6,1
198,pGPD-TATA_OP-UAS_FDA,3,0,0,0,0,0,0,0
199,pGPD-TATA_OP-UAS_FDB,0,0,0,0,0,0,0,0
200,pGPD-TATA_OP-UAS_FDC,0,5,29,7,8,22,10,0
201,pGPD-TATA_OP-UAS_FDD,0,1,1,2,0,1,1,0
202,pGPD-TATA_OP-UAS_FDE,0,0,0,0,0,1,0,0
203,pGPD-TATA_OP-UAS_FDF,0,2,11,8,5,7,4,5
204,pGPD-TATA_OP-UAS_FEA,0,0,0,0,0,3,1,3
205,pGPD-TATA_OP-UAS_FEB,0,0,0,0,0,0,0,0
206,pGPD-TATA_OP-UAS_FEC,0,4,11,10,14,19,29,7
207,pGPD-TATA_OP-UAS_FED,0,6,2,3,0,1,0,0
208,pGPD-TATA_OP-UAS_FEE,0,0,0,0,0,0,0,0
209,pGPD-TATA_OP-UAS_FEF,2,1,4,1,2,16,5,0
210,pGPD-TATA_OP-UAS_FFA,0,5,0,1,2,8,41,0
211,pGPD-TATA_OP-UAS_FFB,0,0,0,0,0,2,0,0
212,pGPD-TATA_OP-UAS_FFC,0,2,1,1,1,3,1,1
213,pGPD-TATA_OP-UAS_FFD,0,0,0,0,1,2,12,2
214,pGPD-TATA_OP-UAS_FFE,1,0,0,0,2,7,1,0
215,pGPD-TATA_OP-UAS_FFF,1,1,5,0,5,6,2,6
216,pGPD-OP_TATA_OP-UAS_AAA,0,0,0,0,0,0,0,0
217,pGPD-OP_TATA_OP-UAS_AAB,0,0,0,0,0,0,0,0
218,pGPD-OP_TATA_OP-UAS_AAC,2,2,8,13,14,24,29,42
219,pGPD-OP_TATA_OP-UAS_AAD,0,0,3,1,0,5,7,5
220,pGPD-OP_TATA_OP-UAS_AAE,1,0,1,0,0,0,1,3
221,pGPD-OP_TATA_OP-UAS_AAF,0,6,9,1,13,11,10,28
222,pGPD-OP_TATA_OP-UAS_ABA,0,0,0,0,2,0,3,0
223,pGPD-OP_TATA_OP-UAS_ABB,0,0,0,0,0,0,0,0
224,pGPD-OP_TATA_OP-UAS_ABC,11,18,20,17,32,53,39,56
225,pGPD-OP_TATA_OP-UAS_ABD,1,4,2,1,10,12,21,56
226,pGPD-OP_TATA_OP-UAS_ABE,0,0,2,0,0,8,5,4
227,pGPD-OP_TATA_OP-UAS_ABF,0,3,5,3,1,13,4,13
228,pGPD-OP_TATA_OP-UAS_ACA,0,0,0,0,2,1,1,13
229,pGPD-OP_TATA_OP-UAS_ACB,0,0,0,0,0,0,0,0
230,pGPD-OP_TATA_OP-UAS_ACC,6,23,10,15,25,31,32,48
231,pGPD-OP_TATA_OP-UAS_ACD,4,7,7,3,4,48,16,20
232,pGPD-OP_TATA_OP-UAS_ACE,0,0,0,0,1,4,1,11
233,pGPD-OP_TATA_OP-UAS_ACF,0,4,0,5,3,3,16,22
234,pGPD-OP_TATA_OP-UAS_ADA,0,0,0,0,1,1,0,3
235,pGPD-OP_TATA_OP-UAS_ADB,0,0,0,0,0,0,1,2
236,pGPD-OP_TATA_OP-UAS_ADC,11,20,52,53,49,48,55,80
237,pGPD-OP_TATA_OP-UAS_ADD,1,3,7,13,0,4,25,31
238,pGPD-OP_TATA_OP-UAS_ADE,0,0,0,1,0,1,1,1
239,pGPD-OP_TATA_OP-UAS_ADF,6,9,13,10,13,20,22,40
240,pGPD-OP_TATA_OP-UAS_AEA,2,1,3,5,5,5,3,48
241,pGPD-OP_TATA_OP-UAS_AEB,7,5,3,1,0,2,7,30
242,pGPD-OP_TATA_OP-UAS_AEC,21,34,24,27,44,43,63,136
243,pGPD-OP_TATA_OP-UAS_AED,13,10,11,14,13,11,33,102
244,pGPD-OP_TATA_OP-UAS_AEE,4,16,4,9,7,7,18,53
245,pGPD-OP_TATA_OP-UAS_AEF,2379,2951,4595,5421,5738,9118,14680,51667
246,pGPD-OP_TATA_OP-UAS_AFA,2,2,1,1,0,0,1,5
247,pGPD-OP_TATA_OP-UAS_AFB,0,1,0,0,0,0,0,0
248,pGPD-OP_TATA_OP-UAS_AFC,15,12,14,14,20,16,24,53
249,pGPD-OP_TATA_OP-UAS_AFD,2,7,8,3,8,10,7,15
250,pGPD-OP_TATA_OP-UAS_AFE,0,0,0,1,0,0,0,2
251,pGPD-OP_TATA_OP-UAS_AFF,0,3,3,3,6,6,5,13
252,pGPD-OP_TATA_OP-UAS_BAA,0,0,0,0,0,0,1,0
253,pGPD-OP_TATA_OP-UAS_BAB,0,0,0,0,0,0,0,0
254,pGPD-OP_TATA_OP-UAS_BAC,4,9,16,14,26,11,11,18
255,pGPD-OP_TATA_OP-UAS_BAD,0,2,2,0,0,8,3,6
256,pGPD-OP_TATA_OP-UAS_BAE,0,4,0,0,0,0,0,1
257,pGPD-OP_TATA_OP-UAS_BAF,0,4,7,3,17,10,2,11
258,pGPD-OP_TATA_OP-UAS_BBA,0,1,0,0,0,0,1,3
259,pGPD-OP_TATA_OP-UAS_BBB,0,0,0,0,0,0,0,0
260,pGPD-OP_TATA_OP-UAS_BBC,4,12,23,5,32,38,48,33
261,pGPD-OP_TATA_OP-UAS_BBD,0,3,12,2,9,8,5,6
262,pGPD-OP_TATA_OP-UAS_BBE,0,2,1,0,1,2,1,0
263,pGPD-OP_TATA_OP-UAS_BBF,1,11,11,6,7,8,81,13
264,pGPD-OP_TATA_OP-UAS_BCA,0,1,1,0,2,13,2,1
265,pGPD-OP_TATA_OP-UAS_BCB,0,0,0,2,0,0,0,0
266,pGPD-OP_TATA_OP-UAS_BCC,0,4,0,0,14,18,14,17
267,pGPD-OP_TATA_OP-UAS_BCD,11,26,84,42,22,173,119,747
268,pGPD-OP_TATA_OP-UAS_BCE,0,0,1,0,0,0,0,2
269,pGPD-OP_TATA_OP-UAS_BCF,1,1,1,0,6,5,1,1
270,pGPD-OP_TATA_OP-UAS_BDA,0,0,0,1,2,1,0,0
271,pGPD-OP_TATA_OP-UAS_BDB,0,0,0,0,0,0,0,0
272,pGPD-OP_TATA_OP-UAS_BDC,5,13,28,20,35,12,39,20
273,pGPD-OP_TATA_OP-UAS_BDD,0,5,4,0,5,2,15,4
274,pGPD-OP_TATA_OP-UAS_BDE,0,2,0,0,0,0,1,3
275,pGPD-OP_TATA_OP-UAS_BDF,0,0,0,0,0,0,1,0
276,pGPD-OP_TATA_OP-UAS_BEA,0,0,4,3,2,2,2,2
277,pGPD-OP_TATA_OP-UAS_BEB,0,0,0,0,0,0,0,0
278,pGPD-OP_TATA_OP-UAS_BEC,0,13,11,5,25,27,20,12
279,pGPD-OP_TATA_OP-UAS_BED,0,2,2,2,26,14,5,17
280,pGPD-OP_TATA_OP-UAS_BEE,0,0,0,0,0,0,0,2
281,pGPD-OP_TATA_OP-UAS_BEF,1,8,1,11,15,13,3,4
282,pGPD-OP_TATA_OP-UAS_BFA,4,2,1,2,16,1,0,50
283,pGPD-OP_TATA_OP-UAS_BFB,0,0,0,0,0,0,0,0
284,pGPD-OP_TATA_OP-UAS_BFC,0,11,13,5,18,10,3,7
285,pGPD-OP_TATA_OP-UAS_BFD,0,2,1,0,10,14,1,8
286,pGPD-OP_TATA_OP-UAS_BFE,0,1,1,0,1,0,1,0
287,pGPD-OP_TATA_OP-UAS_BFF,0,0,1,0,0,7,1,2
288,pGPD-OP_TATA_OP-UAS_CAA,0,0,0,0,0,1,0,0
289,pGPD-OP_TATA_OP-UAS_CAB,0,0,0,0,0,0,0,0
290,pGPD-OP_TATA_OP-UAS_CAC,3,9,8,9,17,43,39,24
291,pGPD-OP_TATA_OP-UAS_CAD,0,4,1,2,0,10,4,12
292,pGPD-OP_TATA_OP-UAS_CAE,0,0,0,3,1,4,6,0
293,pGPD-OP_TATA_OP-UAS_CAF,0,10,0,1,1,13,13,6
294,pGPD-OP_TATA_OP-UAS_CBA,0,0,0,1,0,1,0,0
295,pGPD-OP_TATA_OP-UAS_CBB,0,0,0,0,0,0,0,0
296,pGPD-OP_TATA_OP-UAS_CBC,6,19,12,8,34,33,25,20
297,pGPD-OP_TATA_OP-UAS_CBD,2,6,1,2,3,6,32,11
298,pGPD-OP_TATA_OP-UAS_CBE,0,1,7,0,1,9,5,1
299,pGPD-OP_TATA_OP-UAS_CBF,0,5,0,0,0,8,5,9
300,pGPD-OP_TATA_OP-UAS_CCA,0,3,1,0,0,1,0,0
301,pGPD-OP_TATA_OP-UAS_CCB,0,0,0,0,0,0,0,0
302,pGPD-OP_TATA_OP-UAS_CCC,0,0,2,0,0,6,3,7
303,pGPD-OP_TATA_OP-UAS_CCD,0,5,0,0,2,4,3,1
304,pGPD-OP_TATA_OP-UAS_CCE,0,0,0,0,0,0,0,2
305,pGPD-OP_TATA_OP-UAS_CCF,1,4,0,0,1,3,1,5
306,pGPD-OP_TATA_OP-UAS_CDA,0,0,0,3,3,4,2,1
307,pGPD-OP_TATA_OP-UAS_CDB,0,0,0,0,1,0,0,0
308,pGPD-OP_TATA_OP-UAS_CDC,0,5,10,11,15,16,8,11
309,pGPD-OP_TATA_OP-UAS_CDD,0,5,2,0,1,5,9,10
310,pGPD-OP_TATA_OP-UAS_CDE,0,0,0,0,0,0,0,0
311,pGPD-OP_TATA_OP-UAS_CDF,2,1,2,2,1,4,3,8
312,pGPD-OP_TATA_OP-UAS_CEA,0,0,0,0,0,0,0,0
313,pGPD-OP_TATA_OP-UAS_CEB,0,0,0,0,0,0,0,0
314,pGPD-OP_TATA_OP-UAS_CEC,0,1,3,3,23,9,4,9
315,pGPD-OP_TATA_OP-UAS_CED,0,5,0,0,0,5,1,3
316,pGPD-OP_TATA_OP-UAS_CEE,0,0,0,0,1,0,0,0
317,pGPD-OP_TATA_OP-UAS_CEF,0,0,2,0,0,11,3,1
318,pGPD-OP_TATA_OP-UAS_CFA,0,1,4,0,0,1,0,5
319,pGPD-OP_TATA_OP-UAS_CFB,0,0,0,0,0,0,0,0
320,pGPD-OP_TATA_OP-UAS_CFC,1,7,2,0,9,8,41,4
321,pGPD-OP_TATA_OP-UAS_CFD,1,2,2,0,15,12,7,7
322,pGPD-OP_TATA_OP-UAS_CFE,0,0,0,0,0,0,0,4
323,pGPD-OP_TATA_OP-UAS_CFF,0,5,4,1,4,3,6,7
324,pGPD-OP_TATA_OP-UAS_DAA,0,0,0,0,1,2,0,0
325,pGPD-OP_TATA_OP-UAS_DAB,0,0,0,0,0,0,0,0
326,pGPD-OP_TATA_OP-UAS_DAC,1,18,43,4,22,31,36,36
327,pGPD-OP_TATA_OP-UAS_DAD,1,3,5,2,5,293,35,3
328,pGPD-OP_TATA_OP-UAS_DAE,0,0,0,0,0,0,0,3
329,pGPD-OP_TATA_OP-UAS_DAF,0,5,6,0,13,28,18,0
330,pGPD-OP_TATA_OP-UAS_DBA,1,0,0,0,0,4,13,8
331,pGPD-OP_TATA_OP-UAS_DBB,0,0,0,0,2,0,0,0
332,pGPD-OP_TATA_OP-UAS_DBC,1,5,2,6,32,24,17,28
333,pGPD-OP_TATA_OP-UAS_DBD,0,4,5,2,3,7,44,7
334,pGPD-OP_TATA_OP-UAS_DBE,0,2,1,0,1,2,3,0
335,pGPD-OP_TATA_OP-UAS_DBF,0,5,8,2,3,12,14,12
336,pGPD-OP_TATA_OP-UAS_DCA,2,0,0,0,1,9,2,0
337,pGPD-OP_TATA_OP-UAS_DCB,0,0,0,0,0,0,0,0
338,pGPD-OP_TATA_OP-UAS_DCC,1,3,6,4,13,13,7,8
339,pGPD-OP_TATA_OP-UAS_DCD,0,1,3,1,0,16,7,12
340,pGPD-OP_TATA_OP-UAS_DCE,0,0,0,0,0,0,0,0
341,pGPD-OP_TATA_OP-UAS_DCF,0,4,3,2,2,2,5,0
342,pGPD-OP_TATA_OP-UAS_DDA,0,0,0,0,0,6,2,0
343,pGPD-OP_TATA_OP-UAS_DDB,1,0,0,0,0,0,0,0
344,pGPD-OP_TATA_OP-UAS_DDC,0,5,8,10,13,12,9,8
345,pGPD-OP_TATA_OP-UAS_DDD,2,7,1,0,2,1,2,6
346,pGPD-OP_TATA_OP-UAS_DDE,0,1,0,0,0,4,1,1
347,pGPD-OP_TATA_OP-UAS_DDF,2,13,14,6,9,13,17,12
348,pGPD-OP_TATA_OP-UAS_DEA,0,5,1,0,1,4,0,2
349,pGPD-OP_TATA_OP-UAS_DEB,0,0,0,0,0,0,0,0
350,pGPD-OP_TATA_OP-UAS_DEC,1,7,8,1,24,14,33,14
351,pGPD-OP_TATA_OP-UAS_DED,2,0,4,0,0,8,14,8
352,pGPD-OP_TATA_OP-UAS_DEE,0,0,0,0,0,0,0,0
353,pGPD-OP_TATA_OP-UAS_DEF,0,0,1,1,0,2,2,5
354,pGPD-OP_TATA_OP-UAS_DFA,0,0,0,0,0,0,0,3
