,Combination,P2,P3,P4,P5,P6,P7,P8,P9
27,pGPD-TATA_OP-UAS_AED,0,0,2,0,0,9,9,2
28,pGPD-TATA_OP-UAS_AEE,0,0,0,0,0,1,8,5
29,pGPD-TATA_OP-UAS_AEF,0,1,1,0,0,5,1,6
30,pGPD-TATA_OP-UAS_AFA,0,1,1,0,0,2,0,0
31,pGPD-TATA_OP-UAS_AFB,0,0,2,0,0,0,0,0
32,pGPD-TATA_OP-UAS_AFC,0,2,31,5,9,8,0,0
33,pGPD-TATA_OP-UAS_AFD,0,0,3,1,11,5,31,0
34,pGPD-TATA_OP-UAS_AFE,0,0,0,0,3,4,2,0
35,pGPD-TATA_OP-UAS_AFF,0,4,0,0,2,3,0,0
36,pGPD-TATA_OP-UAS_BAA,0,2,3,0,0,21,0,0
37,pGPD-TATA_OP-UAS_BAB,0,0,0,0,1,0,0,0
38,pGPD-TATA_OP-UAS_BAC,13,13,137,20,47,104,53,3
39,pGPD-TATA_OP-UAS_BAD,0,0,3,20,15,54,9,4
40,pGPD-TATA_OP-UAS_BAE,0,0,1,0,0,0,0,1
41,pGPD-TATA_OP-UAS_BAF,1,39,32,156,81,97,35,2
42,pGPD-TATA_OP-UAS_BBA,0,0,0,0,1,1,0,2
43,pGPD-TATA_OP-UAS_BBB,0,0,0,0,0,0,0,0
44,pGPD-TATA_OP-UAS_BBC,6,51,102,24,116,155,29,19
45,pGPD-TATA_OP-UAS_BBD,0,4,5,0,7,3,2,0
46,pGPD-TATA_OP-UAS_BBE,0,1,0,1,0,1,0,0
47,pGPD-TATA_OP-UAS_BBF,0,2,2,2,9,31,64,3
48,pGPD-TATA_OP-UAS_BCA,0,0,0,0,1,2,0,0
49,pGPD-TATA_OP-UAS_BCB,0,0,0,0,0,0,0,0
50,pGPD-TATA_OP-UAS_BCC,0,4,7,4,7,28,10,1
51,pGPD-TATA_OP-UAS_BCD,1,3,2,0,1,9,3,1
52,pGPD-TATA_OP-UAS_BCE,0,0,0,0,0,0,0,0
53,pGPD-TATA_OP-UAS_BCF,0,2,9,1,11,27,52,1
54,pGPD-TATA_OP-UAS_BDA,0,2,0,0,5,4,19,0
55,pGPD-TATA_OP-UAS_BDB,0,0,0,0,0,0,0,0
56,pGPD-TATA_OP-UAS_BDC,1,29,119,25,97,54,13,2
57,pGPD-TATA_OP-UAS_BDD,3,3,11,13,15,52,72,0
58,pGPD-TATA_OP-UAS_BDE,1,1,0,0,0,2,16,1
59,pGPD-TATA_OP-UAS_BDF,0,0,0,0,0,0,0,0
60,pGPD-TATA_OP-UAS_BEA,0,1,0,4,0,1,0,1
61,pGPD-TATA_OP-UAS_BEB,0,0,0,0,0,0,0,0
62,pGPD-TATA_OP-UAS_BEC,0,9,28,7,8,14,2,4
63,pGPD-TATA_OP-UAS_BED,0,1,1,8,5,3,1,0
64,pGPD-TATA_OP-UAS_BEE,0,0,1,0,2,0,2,0
65,pGPD-TATA_OP-UAS_BEF,0,4,5,4,4,12,6,1
66,pGPD-TATA_OP-UAS_BFA,0,1,2,0,1,1,0,2
67,pGPD-TATA_OP-UAS_BFB,0,0,0,0,0,0,0,0
68,pGPD-TATA_OP-UAS_BFC,0,3,28,8,7,39,4,0
69,pGPD-TATA_OP-UAS_BFD,0,2,4,0,7,11,29,2
70,pGPD-TATA_OP-UAS_BFE,0,0,1,0,1,1,0,0
71,pGPD-TATA_OP-UAS_BFF,0,2,1,1,5,15,2,1
72,pGPD-TATA_OP-UAS_CAA,0,1,0,0,0,0,1,2
73,pGPD-TATA_OP-UAS_CAB,0,1,1,0,0,0,0,10
74,pGPD-TATA_OP-UAS_CAC,254,360,567,727,769,843,1368,12432
75,pGPD-TATA_OP-UAS_CAD,2,0,3,2,1,14,12,30
76,pGPD-TATA_OP-UAS_CAE,0,3,1,2,0,7,1,26
77,pGPD-TATA_OP-UAS_CAF,0,3,17,6,4,20,15,37
78,pGPD-TATA_OP-UAS_CBA,0,2,1,0,0,0,1,6
79,pGPD-TATA_OP-UAS_CBB,0,0,0,0,0,0,0,0
80,pGPD-TATA_OP-UAS_CBC,3,5,13,17,17,52,26,17
81,pGPD-TATA_OP-UAS_CBD,0,11,6,2,0,2,43,32
82,pGPD-TATA_OP-UAS_CBE,0,0,2,0,1,1,6,8
83,pGPD-TATA_OP-UAS_CBF,0,2,4,2,2,5,4,17
84,pGPD-TATA_OP-UAS_CCA,0,0,0,0,0,0,1,1
85,pGPD-TATA_OP-UAS_CCB,0,0,0,0,0,0,0,0
86,pGPD-TATA_OP-UAS_CCC,4,4,11,10,15,26,17,11
87,pGPD-TATA_OP-UAS_CCD,0,0,0,0,2,0,2,4
88,pGPD-TATA_OP-UAS_CCE,0,0,0,0,0,0,0,0
89,pGPD-TATA_OP-UAS_CCF,0,0,1,0,1,2,11,9
90,pGPD-TATA_OP-UAS_CDA,0,0,1,0,1,3,4,3
91,pGPD-TATA_OP-UAS_CDB,0,0,0,0,0,0,0,0
92,pGPD-TATA_OP-UAS_CDC,3,8,21,9,15,53,15,8
93,pGPD-TATA_OP-UAS_CDD,0,1,2,0,1,0,11,2
94,pGPD-TATA_OP-UAS_CDE,0,0,0,0,0,2,0,1
95,pGPD-TATA_OP-UAS_CDF,2,3,9,6,2,4,4,7
96,pGPD-TATA_OP-UAS_CEA,0,0,4,10,1,6,23,4
97,pGPD-TATA_OP-UAS_CEB,0,0,0,0,0,0,1,0
98,pGPD-TATA_OP-UAS_CEC,0,3,15,5,7,13,4,15
99,pGPD-TATA_OP-UAS_CED,0,1,4,0,1,4,2,6
100,pGPD-TATA_OP-UAS_CEE,0,0,0,0,0,0,0,0
101,pGPD-TATA_OP-UAS_CEF,0,1,0,0,1,6,4,5
102,pGPD-TATA_OP-UAS_CFA,2,2,0,0,4,65,18,4
103,pGPD-TATA_OP-UAS_CFB,0,0,0,0,0,0,0,0
104,pGPD-TATA_OP-UAS_CFC,0,3,4,5,6,5,2,4
105,pGPD-TATA_OP-UAS_CFD,0,1,3,1,1,3,1,6
106,pGPD-TATA_OP-UAS_CFE,0,0,0,0,0,0,0,0
107,pGPD-TATA_OP-UAS_CFF,0,0,2,2,0,1,5,4
108,pGPD-TATA_OP-UAS_DAA,0,0,0,0,0,3,0,0
109,pGPD-TATA_OP-UAS_DAB,2,0,2,0,1,16,1,0
110,pGPD-TATA_OP-UAS_DAC,11,31,58,28,92,482,34,3
111,pGPD-TATA_OP-UAS_DAD,430,623,1137,1508,6378,64651,5118,326
112,pGPD-TATA_OP-UAS_DAE,2,0,3,4,7,95,24,1
113,pGPD-TATA_OP-UAS_DAF,3,13,10,18,47,168,69,5
114,pGPD-TATA_OP-UAS_DBA,0,1,0,0,2,11,0,1
115,pGPD-TATA_OP-UAS_DBB,0,0,0,0,0,0,0,0
116,pGPD-TATA_OP-UAS_DBC,1,5,15,3,17,55,36,0
117,pGPD-TATA_OP-UAS_DBD,0,2,6,1,7,32,29,4
118,pGPD-TATA_OP-UAS_DBE,0,0,0,0,0,0,0,0
119,pGPD-TATA_OP-UAS_DBF,0,4,7,1,3,18,2,5
120,pGPD-TATA_OP-UAS_DCA,0,0,0,0,0,10,34,2
121,pGPD-TATA_OP-UAS_DCB,0,0,0,0,0,0,0,2
122,pGPD-TATA_OP-UAS_DCC,3,2,9,14,31,50,51,4
123,pGPD-TATA_OP-UAS_DCD,0,1,2,0,5,62,24,6
124,pGPD-TATA_OP-UAS_DCE,0,0,0,0,0,2,0,0
125,pGPD-TATA_OP-UAS_DCF,0,4,0,1,2,18,35,10
126,pGPD-TATA_OP-UAS_DDA,0,0,0,0,0,7,3,0
127,pGPD-TATA_OP-UAS_DDB,0,0,0,0,0,0,0,0
128,pGPD-TATA_OP-UAS_DDC,1,6,34,10,21,38,15,1
129,pGPD-TATA_OP-UAS_DDD,3,1,9,0,1,1,7,3
130,pGPD-TATA_OP-UAS_DDE,0,2,0,0,0,1,2,0
131,pGPD-TATA_OP-UAS_DDF,0,2,3,1,3,6,8,7
132,pGPD-TATA_OP-UAS_DEA,0,1,2,0,1,9,2,1
133,pGPD-TATA_OP-UAS_DEB,0,1,0,0,0,0,0,0
134,pGPD-TATA_OP-UAS_DEC,6,2,6,14,11,60,16,2
135,pGPD-TATA_OP-UAS_DED,8,6,5,3,5,14,2,3
136,pGPD-TATA_OP-UAS_DEE,0,0,0,0,0,0,2,0
137,pGPD-TATA_OP-UAS_DEF,0,0,2,1,1,8,2,2
138,pGPD-TATA_OP-UAS_DFA,0,0,0,0,0,7,2,0
139,pGPD-TATA_OP-UAS_DFB,0,0,0,0,0,0,0,0
140,pGPD-TATA_OP-UAS_DFC,1,9,8,22,71,69,13,3
141,pGPD-TATA_OP-UAS_DFD,0,0,10,3,2,20,13,7
142,pGPD-TATA_OP-UAS_DFE,0,0,0,0,0,1,0,2
143,pGPD-TATA_OP-UAS_DFF,3,2,3,2,1,21,5,2
144,pGPD-TATA_OP-UAS_EAA,0,0,0,0,0,0,1,0
145,pGPD-TATA_OP-UAS_EAB,0,0,0,0,0,0,0,0
146,pGPD-TATA_OP-UAS_EAC,1,3,32,14,24,31,6,2
147,pGPD-TATA_OP-UAS_EAD,0,2,9,3,5,13,72,6
148,pGPD-TATA_OP-UAS_EAE,0,0,2,0,0,1,0,1
149,pGPD-TATA_OP-UAS_EAF,1,8,5,1,7,31,46,2
150,pGPD-TATA_OP-UAS_EBA,0,0,0,0,1,1,1,0
151,pGPD-TATA_OP-UAS_EBB,0,0,0,0,0,0,0,0
152,pGPD-TATA_OP-UAS_EBC,0,12,25,16,35,37,13,3
153,pGPD-TATA_OP-UAS_EBD,0,3,3,0,0,3,7,2
154,pGPD-TATA_OP-UAS_EBE,0,0,0,0,1,0,0,0
155,pGPD-TATA_OP-UAS_EBF,1,3,11,4,2,14,38,11
156,pGPD-TATA_OP-UAS_ECA,0,0,0,0,0,0,0,0
157,pGPD-TATA_OP-UAS_ECB,0,3,0,0,0,0,0,1
158,pGPD-TATA_OP-UAS_ECC,1,3,2,2,5,26,37,3
159,pGPD-TATA_OP-UAS_ECD,0,3,1,0,4,13,8,2
160,pGPD-TATA_OP-UAS_ECE,0,0,0,0,0,3,1,0
161,pGPD-TATA_OP-UAS_ECF,0,2,1,1,0,6,25,2
162,pGPD-TATA_OP-UAS_EDA,0,0,0,0,0,0,1,0
163,pGPD-TATA_OP-UAS_EDB,0,0,0,0,0,0,0,0
164,pGPD-TATA_OP-UAS_EDC,1,18,31,8,19,32,6,2
165,pGPD-TATA_OP-UAS_EDD,1,3,8,6,6,29,66,4
166,pGPD-TATA_OP-UAS_EDE,0,1,0,1,0,1,2,3
167,pGPD-TATA_OP-UAS_EDF,0,1,10,1,2,4,4,1
168,pGPD-TATA_OP-UAS_EEA,0,0,0,0,0,1,0,0
169,pGPD-TATA_OP-UAS_EEB,0,0,0,0,0,0,0,0
170,pGPD-TATA_OP-UAS_EEC,0,1,4,4,4,17,1,2
171,pGPD-TATA_OP-UAS_EED,0,1,4,0,1,1,10,9
172,pGPD-TATA_OP-UAS_EEE,0,0,0,0,0,0,0,0
173,pGPD-TATA_OP-UAS_EEF,0,3,1,1,0,38,34,7
174,pGPD-TATA_OP-UAS_EFA,0,0,0,0,0,0,0,0
175,pGPD-TATA_OP-UAS_EFB,0,0,0,0,0,0,0,0
176,pGPD-TATA_OP-UAS_EFC,0,1,8,8,20,31,4,2
177,pGPD-TATA_OP-UAS_EFD,0,0,1,1,0,4,4,1
178,pGPD-TATA_OP-UAS_EFE,0,0,0,1,2,6,0,1
179,pGPD-TATA_OP-UAS_EFF,0,0,1,0,3,11,6,2
180,pGPD-TATA_OP-UAS_FAA,0,4,12,8,1,0,0,0
181,pGPD-TATA_OP-UAS_FAB,0,0,8,5,1,0,0,0
182,pGPD-TATA_OP-UAS_FAC,4,32,230,50,54,37,4,2
183,pGPD-TATA_OP-UAS_FAD,5,9,44,10,13,27,1,4
184,pGPD-TATA_OP-UAS_FAE,0,0,14,6,0,0,0,0
185,pGPD-TATA_OP-UAS_FAF,137,2070,8039,3812,489,234,78,24
186,pGPD-TATA_OP-UAS_FBA,0,1,1,1,0,0,1,3
187,pGPD-TATA_OP-UAS_FBB,0,0,0,0,0,0,0,0
188,pGPD-TATA_OP-UAS_FBC,6,56,283,42,83,237,58,9
189,pGPD-TATA_OP-UAS_FBD,2,11,4,9,10,3,23,9
190,pGPD-TATA_OP-UAS_FBE,0,0,0,0,0,0,0,1
191,pGPD-TATA_OP-UAS_FBF,1,2,14,0,4,17,21,5
192,pGPD-TATA_OP-UAS_FCA,0,0,0,0,0,0,0,0
193,pGPD-TATA_OP-UAS_FCB,0,0,0,0,0,0,0,0
194,pGPD-TATA_OP-UAS_FCC,0,8,8,5,5,11,1,0
195,pGPD-TATA_OP-UAS_FCD,4,0,2,1,2,3,8,1
196,pGPD-TATA_OP-UAS_FCE,0,0,1,0,0,0,1,1
197,pGPD-TATA_OP-UAS_FCF,1,3,3,12,4,10,3,4
198,pGPD-TATA_OP-UAS_FDA,0,0,0,0,1,0,0,0
199,pGPD-TATA_OP-UAS_FDB,0,0,0,0,0,0,0,0
200,pGPD-TATA_OP-UAS_FDC,0,3,41,16,18,29,1,4
201,pGPD-TATA_OP-UAS_FDD,0,1,2,0,0,0,0,4
202,pGPD-TATA_OP-UAS_FDE,0,0,0,0,0,0,0,0
203,pGPD-TATA_OP-UAS_FDF,0,1,4,3,1,7,3,1
204,pGPD-TATA_OP-UAS_FEA,0,1,1,0,0,1,0,1
205,pGPD-TATA_OP-UAS_FEB,0,0,0,1,0,0,0,0
206,pGPD-TATA_OP-UAS_FEC,5,5,26,9,12,30,7,2
207,pGPD-TATA_OP-UAS_FED,0,0,3,0,0,5,1,3
208,pGPD-TATA_OP-UAS_FEE,0,0,0,0,0,1,0,0
209,pGPD-TATA_OP-UAS_FEF,0,3,6,1,0,4,2,1
210,pGPD-TATA_OP-UAS_FFA,0,1,2,0,4,33,28,1
211,pGPD-TATA_OP-UAS_FFB,0,0,0,0,0,0,0,0
212,pGPD-TATA_OP-UAS_FFC,0,0,1,2,2,0,1,0
213,pGPD-TATA_OP-UAS_FFD,11,1,4,2,3,6,9,1
214,pGPD-TATA_OP-UAS_FFE,1,0,2,0,0,0,0,1
215,pGPD-TATA_OP-UAS_FFF,1,4,8,3,3,7,9,3
216,pGPD-OP_TATA_OP-UAS_AAA,0,0,0,0,0,0,0,0
217,pGPD-OP_TATA_OP-UAS_AAB,0,0,0,0,1,0,0,2
218,pGPD-OP_TATA_OP-UAS_AAC,6,8,16,10,12,8,20,49
219,pGPD-OP_TATA_OP-UAS_AAD,0,3,0,0,0,0,1,2
220,pGPD-OP_TATA_OP-UAS_AAE,0,1,0,0,0,2,0,2
221,pGPD-OP_TATA_OP-UAS_AAF,5,6,6,6,6,5,23,39
222,pGPD-OP_TATA_OP-UAS_ABA,0,0,0,2,0,0,3,4
223,pGPD-OP_TATA_OP-UAS_ABB,0,0,0,0,0,0,0,0
224,pGPD-OP_TATA_OP-UAS_ABC,23,17,34,30,33,19,53,73
225,pGPD-OP_TATA_OP-UAS_ABD,3,6,9,4,5,3,50,61
226,pGPD-OP_TATA_OP-UAS_ABE,0,2,0,0,1,6,3,6
227,pGPD-OP_TATA_OP-UAS_ABF,1,0,8,8,6,5,26,35
228,pGPD-OP_TATA_OP-UAS_ACA,0,0,2,0,0,1,8,13
229,pGPD-OP_TATA_OP-UAS_ACB,0,0,0,0,0,0,0,0
230,pGPD-OP_TATA_OP-UAS_ACC,16,20,10,18,18,10,30,43
231,pGPD-OP_TATA_OP-UAS_ACD,0,3,6,2,17,25,15,33
232,pGPD-OP_TATA_OP-UAS_ACE,0,1,3,0,1,1,17,7
233,pGPD-OP_TATA_OP-UAS_ACF,4,0,0,6,6,9,31,26
234,pGPD-OP_TATA_OP-UAS_ADA,0,0,0,0,1,0,0,4
235,pGPD-OP_TATA_OP-UAS_ADB,0,0,0,0,0,0,1,1
236,pGPD-OP_TATA_OP-UAS_ADC,19,30,43,43,33,29,46,74
237,pGPD-OP_TATA_OP-UAS_ADD,9,6,6,7,2,2,25,29
238,pGPD-OP_TATA_OP-UAS_ADE,0,0,0,0,0,3,9,7
239,pGPD-OP_TATA_OP-UAS_ADF,2,6,7,5,4,25,39,39
240,pGPD-OP_TATA_OP-UAS_AEA,2,5,7,4,5,2,21,52
241,pGPD-OP_TATA_OP-UAS_AEB,1,4,5,5,2,3,14,27
242,pGPD-OP_TATA_OP-UAS_AEC,24,29,24,40,28,22,50,105
243,pGPD-OP_TATA_OP-UAS_AED,13,9,11,17,7,6,42,99
244,pGPD-OP_TATA_OP-UAS_AEE,5,5,2,3,1,8,25,25
245,pGPD-OP_TATA_OP-UAS_AEF,1687,2888,3917,4275,4583,5767,15076,49114
246,pGPD-OP_TATA_OP-UAS_AFA,0,5,3,1,2,1,12,4
247,pGPD-OP_TATA_OP-UAS_AFB,0,0,0,0,0,0,0,0
248,pGPD-OP_TATA_OP-UAS_AFC,13,11,23,14,14,8,35,54
249,pGPD-OP_TATA_OP-UAS_AFD,3,7,18,10,11,13,16,24
250,pGPD-OP_TATA_OP-UAS_AFE,0,0,0,0,0,0,0,0
251,pGPD-OP_TATA_OP-UAS_AFF,2,9,6,5,6,3,13,24
252,pGPD-OP_TATA_OP-UAS_BAA,2,0,0,0,1,0,0,0
253,pGPD-OP_TATA_OP-UAS_BAB,0,0,0,0,0,0,0,0
254,pGPD-OP_TATA_OP-UAS_BAC,8,8,41,9,19,6,17,37
255,pGPD-OP_TATA_OP-UAS_BAD,0,2,3,2,5,1,1,1
256,pGPD-OP_TATA_OP-UAS_BAE,0,0,0,0,0,4,5,1
257,pGPD-OP_TATA_OP-UAS_BAF,2,6,10,5,6,6,5,19
258,pGPD-OP_TATA_OP-UAS_BBA,0,0,1,0,0,0,1,3
259,pGPD-OP_TATA_OP-UAS_BBB,0,0,0,0,0,1,0,0
260,pGPD-OP_TATA_OP-UAS_BBC,4,17,36,39,34,6,68,53
261,pGPD-OP_TATA_OP-UAS_BBD,1,5,12,9,15,6,8,23
262,pGPD-OP_TATA_OP-UAS_BBE,0,0,1,1,3,0,0,1
263,pGPD-OP_TATA_OP-UAS_BBF,4,5,13,0,4,2,48,18
264,pGPD-OP_TATA_OP-UAS_BCA,0,0,2,0,2,1,2,0
265,pGPD-OP_TATA_OP-UAS_BCB,0,0,0,0,0,0,0,0
266,pGPD-OP_TATA_OP-UAS_BCC,1,7,5,4,6,3,26,28
267,pGPD-OP_TATA_OP-UAS_BCD,2,27,114,56,159,22,120,770
268,pGPD-OP_TATA_OP-UAS_BCE,0,0,0,0,0,0,1,1
269,pGPD-OP_TATA_OP-UAS_BCF,0,2,4,0,0,0,11,7
270,pGPD-OP_TATA_OP-UAS_BDA,0,1,0,0,3,0,0,0
271,pGPD-OP_TATA_OP-UAS_BDB,0,0,0,0,0,0,0,0
272,pGPD-OP_TATA_OP-UAS_BDC,1,9,65,20,5,4,35,34
273,pGPD-OP_TATA_OP-UAS_BDD,1,1,3,2,13,0,5,10
274,pGPD-OP_TATA_OP-UAS_BDE,0,0,0,0,2,0,0,1
275,pGPD-OP_TATA_OP-UAS_BDF,0,0,0,0,0,0,0,0
276,pGPD-OP_TATA_OP-UAS_BEA,0,2,2,0,2,1,2,5
277,pGPD-OP_TATA_OP-UAS_BEB,0,0,0,0,0,0,0,0
278,pGPD-OP_TATA_OP-UAS_BEC,0,9,26,12,16,1,8,25
279,pGPD-OP_TATA_OP-UAS_BED,4,1,17,1,8,7,37,10
280,pGPD-OP_TATA_OP-UAS_BEE,0,0,3,0,0,1,0,2
281,pGPD-OP_TATA_OP-UAS_BEF,0,4,5,2,8,3,15,13
282,pGPD-OP_TATA_OP-UAS_BFA,1,1,2,1,4,2,1,35
283,pGPD-OP_TATA_OP-UAS_BFB,0,0,0,0,0,0,0,0
284,pGPD-OP_TATA_OP-UAS_BFC,5,6,11,7,11,3,18,12
285,pGPD-OP_TATA_OP-UAS_BFD,1,1,2,0,7,11,6,8
286,pGPD-OP_TATA_OP-UAS_BFE,0,0,0,0,0,0,0,3
287,pGPD-OP_TATA_OP-UAS_BFF,0,4,2,0,5,1,7,5
288,pGPD-OP_TATA_OP-UAS_CAA,0,0,0,0,0,1,0,0
289,pGPD-OP_TATA_OP-UAS_CAB,0,0,0,0,1,0,0,0
290,pGPD-OP_TATA_OP-UAS_CAC,2,4,10,7,11,17,88,35
291,pGPD-OP_TATA_OP-UAS_CAD,0,1,5,2,1,7,5,3
292,pGPD-OP_TATA_OP-UAS_CAE,0,0,2,2,1,2,3,0
293,pGPD-OP_TATA_OP-UAS_CAF,0,0,2,0,1,2,24,5
294,pGPD-OP_TATA_OP-UAS_CBA,0,0,0,0,0,1,2,0
295,pGPD-OP_TATA_OP-UAS_CBB,0,0,0,0,0,0,0,0
296,pGPD-OP_TATA_OP-UAS_CBC,2,8,7,8,37,15,39,15
297,pGPD-OP_TATA_OP-UAS_CBD,0,3,2,0,6,1,17,10
298,pGPD-OP_TATA_OP-UAS_CBE,0,0,0,0,1,1,2,1
299,pGPD-OP_TATA_OP-UAS_CBF,0,3,8,1,3,2,4,5
300,pGPD-OP_TATA_OP-UAS_CCA,0,1,0,0,0,1,0,2
301,pGPD-OP_TATA_OP-UAS_CCB,0,0,0,0,0,0,0,0
302,pGPD-OP_TATA_OP-UAS_CCC,5,2,2,5,5,7,10,16
303,pGPD-OP_TATA_OP-UAS_CCD,0,0,0,0,0,3,3,4
304,pGPD-OP_TATA_OP-UAS_CCE,0,0,0,0,0,0,0,1
305,pGPD-OP_TATA_OP-UAS_CCF,0,3,0,0,0,2,0,7
306,pGPD-OP_TATA_OP-UAS_CDA,1,2,2,0,1,3,2,4
307,pGPD-OP_TATA_OP-UAS_CDB,0,0,0,0,0,0,0,0
308,pGPD-OP_TATA_OP-UAS_CDC,0,8,14,16,17,5,11,14
309,pGPD-OP_TATA_OP-UAS_CDD,0,1,1,1,1,4,6,7
310,pGPD-OP_TATA_OP-UAS_CDE,0,0,0,0,0,0,0,0
311,pGPD-OP_TATA_OP-UAS_CDF,0,9,0,0,1,5,8,5
312,pGPD-OP_TATA_OP-UAS_CEA,0,2,0,0,1,1,0,0
313,pGPD-OP_TATA_OP-UAS_CEB,0,0,0,0,0,0,0,0
314,pGPD-OP_TATA_OP-UAS_CEC,0,1,6,3,7,3,6,13
315,pGPD-OP_TATA_OP-UAS_CED,0,1,0,0,1,6,1,4
316,pGPD-OP_TATA_OP-UAS_CEE,0,0,0,0,0,0,0,0
317,pGPD-OP_TATA_OP-UAS_CEF,0,0,0,1,2,4,0,8
318,pGPD-OP_TATA_OP-UAS_CFA,0,0,1,0,1,4,0,0
319,pGPD-OP_TATA_OP-UAS_CFB,0,0,0,0,0,0,0,0
320,pGPD-OP_TATA_OP-UAS_CFC,2,1,3,13,5,3,3,10
321,pGPD-OP_TATA_OP-UAS_CFD,1,3,10,1,0,8,28,7
322,pGPD-OP_TATA_OP-UAS_CFE,0,0,0,0,0,0,0,1
323,pGPD-OP_TATA_OP-UAS_CFF,0,1,4,3,0,4,3,6
324,pGPD-OP_TATA_OP-UAS_DAA,0,0,0,0,0,0,0,0
325,pGPD-OP_TATA_OP-UAS_DAB,0,0,0,0,0,0,0,0
326,pGPD-OP_TATA_OP-UAS_DAC,1,9,28,12,14,28,22,28
327,pGPD-OP_TATA_OP-UAS_DAD,2,1,2,0,4,126,10,3
328,pGPD-OP_TATA_OP-UAS_DAE,0,0,2,0,0,1,4,2
329,pGPD-OP_TATA_OP-UAS_DAF,0,8,3,0,15,13,45,8
330,pGPD-OP_TATA_OP-UAS_DBA,0,0,12,1,1,1,4,4
331,pGPD-OP_TATA_OP-UAS_DBB,0,0,0,0,0,0,0,0
332,pGPD-OP_TATA_OP-UAS_DBC,5,7,12,10,26,5,25,36
333,pGPD-OP_TATA_OP-UAS_DBD,0,6,2,0,1,8,35,23
334,pGPD-OP_TATA_OP-UAS_DBE,1,0,2,1,1,7,3,0
335,pGPD-OP_TATA_OP-UAS_DBF,1,4,8,0,2,12,4,10
336,pGPD-OP_TATA_OP-UAS_DCA,0,1,0,0,2,8,1,0
337,pGPD-OP_TATA_OP-UAS_DCB,0,0,0,0,0,0,0,0
338,pGPD-OP_TATA_OP-UAS_DCC,5,8,7,7,14,6,27,7
339,pGPD-OP_TATA_OP-UAS_DCD,0,3,1,0,1,8,6,1
340,pGPD-OP_TATA_OP-UAS_DCE,0,0,1,0,2,1,0,0
341,pGPD-OP_TATA_OP-UAS_DCF,0,2,0,0,1,1,10,2
342,pGPD-OP_TATA_OP-UAS_DDA,0,0,0,0,0,0,0,0
343,pGPD-OP_TATA_OP-UAS_DDB,0,0,0,0,0,0,0,0
344,pGPD-OP_TATA_OP-UAS_DDC,3,6,10,10,7,2,10,12
345,pGPD-OP_TATA_OP-UAS_DDD,0,5,1,1,3,2,3,5
346,pGPD-OP_TATA_OP-UAS_DDE,0,0,1,0,0,0,0,0
347,pGPD-OP_TATA_OP-UAS_DDF,0,6,10,0,4,4,19,35
348,pGPD-OP_TATA_OP-UAS_DEA,1,0,6,1,5,2,8,3
349,pGPD-OP_TATA_OP-UAS_DEB,0,0,0,0,0,0,0,0
350,pGPD-OP_TATA_OP-UAS_DEC,1,6,8,5,22,7,36,10
351,pGPD-OP_TATA_OP-UAS_DED,0,3,2,0,0,3,7,2
352,pGPD-OP_TATA_OP-UAS_DEE,0,0,0,0,0,0,0,0
353,pGPD-OP_TATA_OP-UAS_DEF,0,0,1,0,0,5,2,0
354,pGPD-OP_TATA_OP-UAS_DFA,0,0,3,0,0,1,0,1
