,Combination,P2,P3,P4,P5,P6,P7,P8,P9
27,pGPD-TATA_OP-UAS_AED,0,1,0,0,0,2,0,1
28,pGPD-TATA_OP-UAS_AEE,0,0,1,0,0,0,2,3
29,pGPD-TATA_OP-UAS_AEF,0,0,1,0,4,8,0,0
30,pGPD-TATA_OP-UAS_AFA,0,0,0,0,0,0,1,0
31,pGPD-TATA_OP-UAS_AFB,0,0,0,0,0,0,0,0
32,pGPD-TATA_OP-UAS_AFC,0,5,24,6,28,7,1,0
33,pGPD-TATA_OP-UAS_AFD,0,2,3,2,15,8,20,0
34,pGPD-TATA_OP-UAS_AFE,0,0,2,0,1,1,13,0
35,pGPD-TATA_OP-UAS_AFF,0,0,1,0,7,3,0,0
36,pGPD-TATA_OP-UAS_BAA,1,0,0,0,2,5,0,0
37,pGPD-TATA_OP-UAS_BAB,0,0,0,0,1,1,0,0
38,pGPD-TATA_OP-UAS_BAC,4,16,142,21,34,66,16,0
39,pGPD-TATA_OP-UAS_BAD,0,9,2,0,5,40,7,0
40,pGPD-TATA_OP-UAS_BAE,0,0,1,1,0,1,0,0
41,pGPD-TATA_OP-UAS_BAF,1,35,56,180,140,127,15,3
42,pGPD-TATA_OP-UAS_BBA,0,0,0,0,0,2,0,0
43,pGPD-TATA_OP-UAS_BBB,0,0,0,0,0,0,0,0
44,pGPD-TATA_OP-UAS_BBC,10,56,80,12,62,143,28,13
45,pGPD-TATA_OP-UAS_BBD,0,2,0,1,15,3,3,2
46,pGPD-TATA_OP-UAS_BBE,0,2,1,2,0,0,0,0
47,pGPD-TATA_OP-UAS_BBF,2,3,3,0,12,47,53,0
48,pGPD-TATA_OP-UAS_BCA,0,0,0,0,0,2,0,0
49,pGPD-TATA_OP-UAS_BCB,0,0,0,0,0,0,0,0
50,pGPD-TATA_OP-UAS_BCC,0,3,6,2,24,20,13,6
51,pGPD-TATA_OP-UAS_BCD,0,1,1,0,1,11,0,4
52,pGPD-TATA_OP-UAS_BCE,0,0,0,0,0,0,0,0
53,pGPD-TATA_OP-UAS_BCF,1,5,2,0,6,16,11,3
54,pGPD-TATA_OP-UAS_BDA,0,0,0,0,2,4,15,0
55,pGPD-TATA_OP-UAS_BDB,0,0,0,0,0,0,0,0
56,pGPD-TATA_OP-UAS_BDC,1,15,81,25,135,41,20,8
57,pGPD-TATA_OP-UAS_BDD,0,5,8,0,19,46,62,4
58,pGPD-TATA_OP-UAS_BDE,0,1,0,6,1,7,13,0
59,pGPD-TATA_OP-UAS_BDF,0,0,0,0,0,0,0,0
60,pGPD-TATA_OP-UAS_BEA,0,1,0,0,1,0,0,0
61,pGPD-TATA_OP-UAS_BEB,0,0,0,0,0,0,0,0
62,pGPD-TATA_OP-UAS_BEC,1,2,31,15,11,9,2,1
63,pGPD-TATA_OP-UAS_BED,0,4,0,4,6,1,0,4
64,pGPD-TATA_OP-UAS_BEE,0,0,0,0,0,0,0,0
65,pGPD-TATA_OP-UAS_BEF,0,6,4,7,5,17,18,2
66,pGPD-TATA_OP-UAS_BFA,0,0,1,0,0,0,0,0
67,pGPD-TATA_OP-UAS_BFB,0,0,0,0,0,0,0,0
68,pGPD-TATA_OP-UAS_BFC,0,4,17,4,9,28,11,0
69,pGPD-TATA_OP-UAS_BFD,1,2,2,0,14,9,24,0
70,pGPD-TATA_OP-UAS_BFE,0,1,1,0,1,0,0,0
71,pGPD-TATA_OP-UAS_BFF,0,4,2,1,6,10,4,1
72,pGPD-TATA_OP-UAS_CAA,0,0,0,1,0,2,0,2
73,pGPD-TATA_OP-UAS_CAB,0,1,0,0,1,0,0,3
74,pGPD-TATA_OP-UAS_CAC,221,358,394,954,682,722,1002,10151
75,pGPD-TATA_OP-UAS_CAD,1,0,11,4,2,8,6,14
76,pGPD-TATA_OP-UAS_CAE,0,1,3,1,3,0,5,23
77,pGPD-TATA_OP-UAS_CAF,0,3,5,6,10,24,4,18
78,pGPD-TATA_OP-UAS_CBA,0,1,1,0,0,0,1,0
79,pGPD-TATA_OP-UAS_CBB,0,0,0,0,0,0,0,0
80,pGPD-TATA_OP-UAS_CBC,7,8,7,7,24,69,25,17
81,pGPD-TATA_OP-UAS_CBD,6,8,6,2,20,1,26,33
82,pGPD-TATA_OP-UAS_CBE,0,2,2,2,1,0,0,2
83,pGPD-TATA_OP-UAS_CBF,0,6,1,2,10,5,1,7
84,pGPD-TATA_OP-UAS_CCA,0,0,0,0,0,0,0,2
85,pGPD-TATA_OP-UAS_CCB,0,0,0,0,0,0,0,0
86,pGPD-TATA_OP-UAS_CCC,1,5,12,4,16,16,8,14
87,pGPD-TATA_OP-UAS_CCD,0,0,0,1,1,2,1,0
88,pGPD-TATA_OP-UAS_CCE,0,0,0,0,0,3,0,1
89,pGPD-TATA_OP-UAS_CCF,0,3,0,0,1,1,1,0
90,pGPD-TATA_OP-UAS_CDA,0,1,0,0,1,1,3,0
91,pGPD-TATA_OP-UAS_CDB,0,0,0,0,0,0,0,0
92,pGPD-TATA_OP-UAS_CDC,1,3,11,5,27,37,37,8
93,pGPD-TATA_OP-UAS_CDD,0,0,0,0,9,2,2,2
94,pGPD-TATA_OP-UAS_CDE,0,0,0,0,0,0,0,0
95,pGPD-TATA_OP-UAS_CDF,0,1,10,0,8,5,3,2
96,pGPD-TATA_OP-UAS_CEA,0,0,3,0,3,18,12,3
97,pGPD-TATA_OP-UAS_CEB,0,0,0,0,0,0,0,0
98,pGPD-TATA_OP-UAS_CEC,0,0,10,3,6,16,1,3
99,pGPD-TATA_OP-UAS_CED,0,0,3,0,3,0,1,4
100,pGPD-TATA_OP-UAS_CEE,0,0,0,0,0,0,0,0
101,pGPD-TATA_OP-UAS_CEF,0,0,1,0,1,9,1,1
102,pGPD-TATA_OP-UAS_CFA,0,1,2,2,8,61,10,0
103,pGPD-TATA_OP-UAS_CFB,0,0,0,0,0,1,0,0
104,pGPD-TATA_OP-UAS_CFC,1,4,14,8,9,3,1,0
105,pGPD-TATA_OP-UAS_CFD,0,1,2,0,3,2,0,3
106,pGPD-TATA_OP-UAS_CFE,0,0,0,0,0,0,0,0
107,pGPD-TATA_OP-UAS_CFF,0,1,0,1,2,0,12,1
108,pGPD-TATA_OP-UAS_DAA,0,0,0,0,0,3,0,0
109,pGPD-TATA_OP-UAS_DAB,0,2,0,0,2,13,3,0
110,pGPD-TATA_OP-UAS_DAC,4,34,60,25,73,389,30,7
111,pGPD-TATA_OP-UAS_DAD,382,815,1128,1916,4659,73408,5926,237
112,pGPD-TATA_OP-UAS_DAE,2,4,5,9,7,91,7,1
113,pGPD-TATA_OP-UAS_DAF,3,13,10,13,41,202,30,2
114,pGPD-TATA_OP-UAS_DBA,0,0,1,1,2,15,3,0
115,pGPD-TATA_OP-UAS_DBB,0,0,0,0,0,0,0,0
116,pGPD-TATA_OP-UAS_DBC,1,4,7,5,25,70,25,4
117,pGPD-TATA_OP-UAS_DBD,0,4,4,3,3,29,8,3
118,pGPD-TATA_OP-UAS_DBE,0,0,0,0,0,2,0,0
119,pGPD-TATA_OP-UAS_DBF,0,5,2,0,5,22,1,2
120,pGPD-TATA_OP-UAS_DCA,0,1,3,0,0,18,2,0
121,pGPD-TATA_OP-UAS_DCB,0,0,0,0,0,0,0,0
122,pGPD-TATA_OP-UAS_DCC,0,5,12,5,49,36,4,2
123,pGPD-TATA_OP-UAS_DCD,1,8,4,3,4,73,11,3
124,pGPD-TATA_OP-UAS_DCE,0,0,0,0,0,0,0,0
125,pGPD-TATA_OP-UAS_DCF,0,0,0,3,3,21,13,0
126,pGPD-TATA_OP-UAS_DDA,0,0,0,0,0,5,2,0
127,pGPD-TATA_OP-UAS_DDB,0,0,0,0,1,0,0,0
128,pGPD-TATA_OP-UAS_DDC,0,2,25,16,29,36,4,4
129,pGPD-TATA_OP-UAS_DDD,0,6,7,0,5,7,21,2
130,pGPD-TATA_OP-UAS_DDE,0,1,0,0,0,3,0,0
131,pGPD-TATA_OP-UAS_DDF,0,2,5,3,3,19,2,1
132,pGPD-TATA_OP-UAS_DEA,0,0,0,0,0,11,0,0
133,pGPD-TATA_OP-UAS_DEB,0,0,0,0,0,0,0,0
134,pGPD-TATA_OP-UAS_DEC,0,3,4,4,6,67,4,2
135,pGPD-TATA_OP-UAS_DED,13,2,0,0,1,17,3,3
136,pGPD-TATA_OP-UAS_DEE,0,0,0,0,0,0,0,0
137,pGPD-TATA_OP-UAS_DEF,0,0,3,0,0,1,2,0
138,pGPD-TATA_OP-UAS_DFA,0,0,0,0,0,3,1,0
139,pGPD-TATA_OP-UAS_DFB,0,0,0,0,1,0,0,0
140,pGPD-TATA_OP-UAS_DFC,1,7,6,9,40,56,17,1
141,pGPD-TATA_OP-UAS_DFD,0,3,2,5,1,28,12,3
142,pGPD-TATA_OP-UAS_DFE,0,0,0,0,0,2,0,0
143,pGPD-TATA_OP-UAS_DFF,0,4,6,1,3,12,6,0
144,pGPD-TATA_OP-UAS_EAA,0,0,0,0,0,0,0,1
145,pGPD-TATA_OP-UAS_EAB,0,0,0,0,0,0,0,0
146,pGPD-TATA_OP-UAS_EAC,1,4,23,17,22,19,5,1
147,pGPD-TATA_OP-UAS_EAD,1,7,14,1,10,26,48,1
148,pGPD-TATA_OP-UAS_EAE,0,0,0,0,1,1,0,0
149,pGPD-TATA_OP-UAS_EAF,0,3,4,5,16,12,50,3
150,pGPD-TATA_OP-UAS_EBA,0,0,1,1,2,1,1,0
151,pGPD-TATA_OP-UAS_EBB,0,0,0,0,0,0,2,0
152,pGPD-TATA_OP-UAS_EBC,0,8,26,12,61,35,10,3
153,pGPD-TATA_OP-UAS_EBD,0,2,5,0,1,5,3,0
154,pGPD-TATA_OP-UAS_EBE,0,0,1,0,1,2,2,0
155,pGPD-TATA_OP-UAS_EBF,3,4,1,5,6,43,65,5
156,pGPD-TATA_OP-UAS_ECA,0,0,0,0,0,0,0,0
157,pGPD-TATA_OP-UAS_ECB,0,0,0,0,0,0,0,0
158,pGPD-TATA_OP-UAS_ECC,0,1,8,6,14,25,4,1
159,pGPD-TATA_OP-UAS_ECD,0,3,0,1,0,6,2,0
160,pGPD-TATA_OP-UAS_ECE,0,0,0,0,0,0,0,0
161,pGPD-TATA_OP-UAS_ECF,0,0,0,0,0,5,0,2
162,pGPD-TATA_OP-UAS_EDA,0,0,0,0,0,4,0,0
163,pGPD-TATA_OP-UAS_EDB,0,0,2,0,0,0,0,0
164,pGPD-TATA_OP-UAS_EDC,1,5,39,9,28,22,5,9
165,pGPD-TATA_OP-UAS_EDD,0,2,3,1,5,13,70,9
166,pGPD-TATA_OP-UAS_EDE,0,0,1,0,0,2,3,0
167,pGPD-TATA_OP-UAS_EDF,0,2,0,0,1,5,6,1
168,pGPD-TATA_OP-UAS_EEA,0,0,0,0,2,0,0,0
169,pGPD-TATA_OP-UAS_EEB,0,0,0,0,0,2,0,0
170,pGPD-TATA_OP-UAS_EEC,0,1,3,5,10,6,1,2
171,pGPD-TATA_OP-UAS_EED,0,0,2,0,2,3,5,1
172,pGPD-TATA_OP-UAS_EEE,0,0,0,0,0,0,0,0
173,pGPD-TATA_OP-UAS_EEF,1,0,0,2,2,37,12,2
174,pGPD-TATA_OP-UAS_EFA,0,0,0,1,0,3,0,0
175,pGPD-TATA_OP-UAS_EFB,0,0,0,0,0,0,0,0
176,pGPD-TATA_OP-UAS_EFC,1,2,8,6,14,15,2,0
177,pGPD-TATA_OP-UAS_EFD,0,0,3,0,0,5,4,1
178,pGPD-TATA_OP-UAS_EFE,0,0,1,0,0,1,0,0
179,pGPD-TATA_OP-UAS_EFF,0,5,0,0,0,2,0,0
180,pGPD-TATA_OP-UAS_FAA,0,3,6,0,0,0,0,0
181,pGPD-TATA_OP-UAS_FAB,0,1,3,2,0,0,0,0
182,pGPD-TATA_OP-UAS_FAC,4,37,222,57,74,38,19,0
183,pGPD-TATA_OP-UAS_FAD,1,6,44,9,13,20,14,0
184,pGPD-TATA_OP-UAS_FAE,0,0,3,7,3,0,0,0
185,pGPD-TATA_OP-UAS_FAF,105,1115,7086,4418,214,198,89,17
186,pGPD-TATA_OP-UAS_FBA,0,3,0,1,0,0,0,0
187,pGPD-TATA_OP-UAS_FBB,0,0,0,0,0,0,0,0
188,pGPD-TATA_OP-UAS_FBC,15,40,230,61,92,271,32,8
189,pGPD-TATA_OP-UAS_FBD,1,3,3,10,25,3,13,10
190,pGPD-TATA_OP-UAS_FBE,0,0,3,0,0,0,0,0
191,pGPD-TATA_OP-UAS_FBF,3,6,11,7,12,5,14,6
192,pGPD-TATA_OP-UAS_FCA,0,0,1,1,0,0,0,0
193,pGPD-TATA_OP-UAS_FCB,0,0,0,0,0,0,0,0
194,pGPD-TATA_OP-UAS_FCC,2,4,2,1,18,11,3,0
195,pGPD-TATA_OP-UAS_FCD,0,1,0,2,0,2,8,3
196,pGPD-TATA_OP-UAS_FCE,0,0,0,0,3,2,0,0
197,pGPD-TATA_OP-UAS_FCF,0,2,5,3,4,4,4,8
198,pGPD-TATA_OP-UAS_FDA,0,0,1,0,0,1,1,0
199,pGPD-TATA_OP-UAS_FDB,0,0,0,0,0,0,0,0
200,pGPD-TATA_OP-UAS_FDC,0,6,50,17,18,14,1,0
201,pGPD-TATA_OP-UAS_FDD,2,1,0,0,1,5,16,0
202,pGPD-TATA_OP-UAS_FDE,0,0,0,0,0,0,0,0
203,pGPD-TATA_OP-UAS_FDF,0,0,7,0,2,2,3,0
204,pGPD-TATA_OP-UAS_FEA,0,2,1,0,2,0,0,1
205,pGPD-TATA_OP-UAS_FEB,0,0,0,0,0,0,0,0
206,pGPD-TATA_OP-UAS_FEC,0,6,16,4,14,17,7,4
207,pGPD-TATA_OP-UAS_FED,0,2,0,1,2,5,1,0
208,pGPD-TATA_OP-UAS_FEE,0,0,0,0,0,0,1,0
209,pGPD-TATA_OP-UAS_FEF,0,0,0,0,1,5,6,1
210,pGPD-TATA_OP-UAS_FFA,1,4,0,0,1,7,45,1
211,pGPD-TATA_OP-UAS_FFB,0,0,1,0,0,0,0,0
212,pGPD-TATA_OP-UAS_FFC,0,0,3,0,1,0,0,0
213,pGPD-TATA_OP-UAS_FFD,0,1,1,0,2,11,6,0
214,pGPD-TATA_OP-UAS_FFE,0,2,1,0,2,0,0,0
215,pGPD-TATA_OP-UAS_FFF,4,1,5,1,8,12,2,2
216,pGPD-OP_TATA_OP-UAS_AAA,0,0,0,0,0,0,0,0
217,pGPD-OP_TATA_OP-UAS_AAB,0,0,0,0,0,0,0,1
218,pGPD-OP_TATA_OP-UAS_AAC,3,11,9,6,13,14,14,26
219,pGPD-OP_TATA_OP-UAS_AAD,0,0,0,0,0,3,2,2
220,pGPD-OP_TATA_OP-UAS_AAE,1,1,2,0,0,0,0,1
221,pGPD-OP_TATA_OP-UAS_AAF,0,1,7,1,10,8,14,6
222,pGPD-OP_TATA_OP-UAS_ABA,0,0,0,0,1,1,0,0
223,pGPD-OP_TATA_OP-UAS_ABB,0,0,0,0,0,0,0,0
224,pGPD-OP_TATA_OP-UAS_ABC,9,5,12,17,66,11,29,31
225,pGPD-OP_TATA_OP-UAS_ABD,1,3,5,5,5,4,23,29
226,pGPD-OP_TATA_OP-UAS_ABE,0,3,2,0,0,0,2,3
227,pGPD-OP_TATA_OP-UAS_ABF,0,3,4,0,2,2,22,3
228,pGPD-OP_TATA_OP-UAS_ACA,0,2,0,0,0,0,2,1
229,pGPD-OP_TATA_OP-UAS_ACB,0,0,0,0,0,0,0,0
230,pGPD-OP_TATA_OP-UAS_ACC,4,5,6,6,49,16,8,21
231,pGPD-OP_TATA_OP-UAS_ACD,2,1,9,8,19,11,12,12
232,pGPD-OP_TATA_OP-UAS_ACE,0,0,0,0,2,2,0,4
233,pGPD-OP_TATA_OP-UAS_ACF,0,1,2,1,2,1,9,15
234,pGPD-OP_TATA_OP-UAS_ADA,0,0,0,0,1,1,1,2
235,pGPD-OP_TATA_OP-UAS_ADB,0,0,0,0,0,0,0,0
236,pGPD-OP_TATA_OP-UAS_ADC,13,10,47,39,66,28,40,36
237,pGPD-OP_TATA_OP-UAS_ADD,1,8,4,4,6,1,20,8
238,pGPD-OP_TATA_OP-UAS_ADE,0,1,0,0,0,1,4,1
239,pGPD-OP_TATA_OP-UAS_ADF,2,4,4,4,5,14,17,13
240,pGPD-OP_TATA_OP-UAS_AEA,2,1,1,3,3,5,4,21
241,pGPD-OP_TATA_OP-UAS_AEB,0,1,1,0,0,0,4,10
242,pGPD-OP_TATA_OP-UAS_AEC,10,15,15,28,62,21,42,81
243,pGPD-OP_TATA_OP-UAS_AED,15,15,9,15,7,8,37,72
244,pGPD-OP_TATA_OP-UAS_AEE,0,2,1,2,5,1,12,22
245,pGPD-OP_TATA_OP-UAS_AEF,1157,1802,2803,3044,2887,5199,10394,32435
246,pGPD-OP_TATA_OP-UAS_AFA,0,0,1,0,7,1,3,3
247,pGPD-OP_TATA_OP-UAS_AFB,0,0,0,0,0,0,0,0
248,pGPD-OP_TATA_OP-UAS_AFC,6,15,17,6,20,7,20,16
249,pGPD-OP_TATA_OP-UAS_AFD,1,7,4,1,20,4,9,13
250,pGPD-OP_TATA_OP-UAS_AFE,0,0,0,0,0,0,0,0
251,pGPD-OP_TATA_OP-UAS_AFF,1,8,4,2,8,9,2,6
252,pGPD-OP_TATA_OP-UAS_BAA,0,0,0,0,0,0,0,0
253,pGPD-OP_TATA_OP-UAS_BAB,0,0,0,0,0,0,0,0
254,pGPD-OP_TATA_OP-UAS_BAC,1,12,27,12,34,11,19,11
255,pGPD-OP_TATA_OP-UAS_BAD,0,3,1,1,6,4,0,3
256,pGPD-OP_TATA_OP-UAS_BAE,0,0,2,0,2,0,0,1
257,pGPD-OP_TATA_OP-UAS_BAF,0,2,4,6,15,1,10,3
258,pGPD-OP_TATA_OP-UAS_BBA,0,0,1,0,0,0,0,2
259,pGPD-OP_TATA_OP-UAS_BBB,0,0,0,0,0,0,0,2
260,pGPD-OP_TATA_OP-UAS_BBC,0,17,36,10,40,21,22,36
261,pGPD-OP_TATA_OP-UAS_BBD,0,8,3,9,31,4,6,5
262,pGPD-OP_TATA_OP-UAS_BBE,0,0,1,0,6,1,0,0
263,pGPD-OP_TATA_OP-UAS_BBF,1,6,5,0,6,23,27,20
264,pGPD-OP_TATA_OP-UAS_BCA,0,0,1,0,2,1,0,1
265,pGPD-OP_TATA_OP-UAS_BCB,0,0,0,0,0,0,0,0
266,pGPD-OP_TATA_OP-UAS_BCC,1,10,10,3,23,15,38,15
267,pGPD-OP_TATA_OP-UAS_BCD,10,10,21,67,16,18,93,606
268,pGPD-OP_TATA_OP-UAS_BCE,0,0,0,0,0,0,0,2
269,pGPD-OP_TATA_OP-UAS_BCF,0,3,3,1,1,4,13,7
270,pGPD-OP_TATA_OP-UAS_BDA,0,0,0,0,9,0,0,1
271,pGPD-OP_TATA_OP-UAS_BDB,0,0,0,0,0,0,0,0
272,pGPD-OP_TATA_OP-UAS_BDC,1,10,60,16,21,6,4,22
273,pGPD-OP_TATA_OP-UAS_BDD,0,0,3,0,23,5,15,7
274,pGPD-OP_TATA_OP-UAS_BDE,0,0,0,0,0,0,1,3
275,pGPD-OP_TATA_OP-UAS_BDF,0,0,0,0,0,0,0,0
276,pGPD-OP_TATA_OP-UAS_BEA,0,0,2,0,3,3,1,1
277,pGPD-OP_TATA_OP-UAS_BEB,0,0,0,0,0,0,0,0
278,pGPD-OP_TATA_OP-UAS_BEC,1,7,16,4,30,6,3,9
279,pGPD-OP_TATA_OP-UAS_BED,0,1,3,0,10,3,14,17
280,pGPD-OP_TATA_OP-UAS_BEE,0,0,0,0,0,0,2,1
281,pGPD-OP_TATA_OP-UAS_BEF,0,3,0,3,24,9,3,7
282,pGPD-OP_TATA_OP-UAS_BFA,0,0,1,15,7,0,0,5
283,pGPD-OP_TATA_OP-UAS_BFB,1,0,0,0,0,0,0,0
284,pGPD-OP_TATA_OP-UAS_BFC,0,4,8,10,26,4,7,14
285,pGPD-OP_TATA_OP-UAS_BFD,0,0,1,0,12,17,1,3
286,pGPD-OP_TATA_OP-UAS_BFE,0,0,2,0,0,1,0,0
287,pGPD-OP_TATA_OP-UAS_BFF,0,3,1,0,0,1,2,2
288,pGPD-OP_TATA_OP-UAS_CAA,0,0,1,0,0,0,0,0
289,pGPD-OP_TATA_OP-UAS_CAB,0,0,0,0,0,0,0,0
290,pGPD-OP_TATA_OP-UAS_CAC,1,2,5,6,18,13,48,17
291,pGPD-OP_TATA_OP-UAS_CAD,0,1,4,0,2,5,16,5
292,pGPD-OP_TATA_OP-UAS_CAE,0,0,0,0,0,1,1,0
293,pGPD-OP_TATA_OP-UAS_CAF,0,1,4,2,5,3,13,3
294,pGPD-OP_TATA_OP-UAS_CBA,0,0,0,0,1,0,0,0
295,pGPD-OP_TATA_OP-UAS_CBB,0,0,0,0,0,0,0,0
296,pGPD-OP_TATA_OP-UAS_CBC,2,8,10,2,63,14,28,12
297,pGPD-OP_TATA_OP-UAS_CBD,1,7,1,0,4,0,14,6
298,pGPD-OP_TATA_OP-UAS_CBE,0,1,1,0,0,1,4,0
299,pGPD-OP_TATA_OP-UAS_CBF,0,3,0,0,2,5,4,7
300,pGPD-OP_TATA_OP-UAS_CCA,0,0,0,0,1,0,0,0
301,pGPD-OP_TATA_OP-UAS_CCB,0,0,0,0,0,0,0,0
302,pGPD-OP_TATA_OP-UAS_CCC,4,2,2,1,7,6,10,5
303,pGPD-OP_TATA_OP-UAS_CCD,0,1,2,0,0,2,0,0
304,pGPD-OP_TATA_OP-UAS_CCE,1,0,0,0,0,0,3,0
305,pGPD-OP_TATA_OP-UAS_CCF,0,0,0,0,0,1,1,2
306,pGPD-OP_TATA_OP-UAS_CDA,1,0,0,0,0,7,4,0
307,pGPD-OP_TATA_OP-UAS_CDB,0,0,0,0,0,0,0,0
308,pGPD-OP_TATA_OP-UAS_CDC,1,6,12,8,16,5,2,6
309,pGPD-OP_TATA_OP-UAS_CDD,0,1,1,0,2,1,1,3
310,pGPD-OP_TATA_OP-UAS_CDE,0,1,0,0,0,0,2,0
311,pGPD-OP_TATA_OP-UAS_CDF,0,4,2,0,5,5,4,1
312,pGPD-OP_TATA_OP-UAS_CEA,0,0,0,0,0,0,0,0
313,pGPD-OP_TATA_OP-UAS_CEB,0,0,0,0,0,0,0,0
314,pGPD-OP_TATA_OP-UAS_CEC,0,2,1,4,13,4,5,0
315,pGPD-OP_TATA_OP-UAS_CED,0,4,1,0,3,2,1,0
316,pGPD-OP_TATA_OP-UAS_CEE,0,0,0,0,0,0,0,0
317,pGPD-OP_TATA_OP-UAS_CEF,0,0,0,1,2,6,3,3
318,pGPD-OP_TATA_OP-UAS_CFA,0,0,0,0,0,0,0,1
319,pGPD-OP_TATA_OP-UAS_CFB,0,0,0,0,0,0,0,0
320,pGPD-OP_TATA_OP-UAS_CFC,0,2,4,7,21,5,3,4
321,pGPD-OP_TATA_OP-UAS_CFD,0,3,0,0,1,4,3,2
322,pGPD-OP_TATA_OP-UAS_CFE,0,2,0,0,0,1,0,0
323,pGPD-OP_TATA_OP-UAS_CFF,0,2,1,0,0,3,15,3
324,pGPD-OP_TATA_OP-UAS_DAA,0,0,0,0,0,0,0,0
325,pGPD-OP_TATA_OP-UAS_DAB,0,0,0,0,0,0,0,0
326,pGPD-OP_TATA_OP-UAS_DAC,0,11,30,10,42,16,14,14
327,pGPD-OP_TATA_OP-UAS_DAD,0,2,1,5,4,161,6,1
328,pGPD-OP_TATA_OP-UAS_DAE,0,0,0,0,0,0,13,0
329,pGPD-OP_TATA_OP-UAS_DAF,1,5,6,0,35,12,0,7
330,pGPD-OP_TATA_OP-UAS_DBA,0,0,0,0,2,8,1,5
331,pGPD-OP_TATA_OP-UAS_DBB,0,0,0,0,0,0,0,2
332,pGPD-OP_TATA_OP-UAS_DBC,1,8,7,11,38,14,13,16
333,pGPD-OP_TATA_OP-UAS_DBD,1,6,9,5,3,7,15,6
334,pGPD-OP_TATA_OP-UAS_DBE,0,2,1,4,1,4,0,0
335,pGPD-OP_TATA_OP-UAS_DBF,0,0,1,2,2,9,5,4
336,pGPD-OP_TATA_OP-UAS_DCA,0,1,0,1,1,2,0,0
337,pGPD-OP_TATA_OP-UAS_DCB,0,0,0,0,0,0,0,0
338,pGPD-OP_TATA_OP-UAS_DCC,2,2,7,4,25,6,16,5
339,pGPD-OP_TATA_OP-UAS_DCD,0,3,3,0,4,6,4,0
340,pGPD-OP_TATA_OP-UAS_DCE,0,0,0,0,0,0,0,0
341,pGPD-OP_TATA_OP-UAS_DCF,0,1,4,0,0,0,6,1
342,pGPD-OP_TATA_OP-UAS_DDA,0,0,0,0,0,0,0,0
343,pGPD-OP_TATA_OP-UAS_DDB,0,0,0,0,0,0,0,0
344,pGPD-OP_TATA_OP-UAS_DDC,1,2,3,3,15,0,2,5
345,pGPD-OP_TATA_OP-UAS_DDD,0,0,0,0,5,3,3,0
346,pGPD-OP_TATA_OP-UAS_DDE,0,0,1,0,2,0,1,1
347,pGPD-OP_TATA_OP-UAS_DDF,1,8,8,1,5,7,8,23
348,pGPD-OP_TATA_OP-UAS_DEA,0,0,1,1,2,2,0,0
349,pGPD-OP_TATA_OP-UAS_DEB,0,0,0,0,0,0,0,0
350,pGPD-OP_TATA_OP-UAS_DEC,4,6,3,5,26,8,30,6
351,pGPD-OP_TATA_OP-UAS_DED,3,0,0,0,2,2,5,0
352,pGPD-OP_TATA_OP-UAS_DEE,0,0,0,0,0,0,1,1
353,pGPD-OP_TATA_OP-UAS_DEF,0,0,3,1,2,0,0,1
354,pGPD-OP_TATA_OP-UAS_DFA,0,0,1,0,1,0,2,4
