,Combination,P2,P3,P4,P5,P6,P7,P8,P9
27,pGPD-TATA_OP-UAS_AED,0,0,0,1,0,0,2,0
28,pGPD-TATA_OP-UAS_AEE,0,0,0,0,0,0,5,0
29,pGPD-TATA_OP-UAS_AEF,0,2,1,1,1,2,1,10
30,pGPD-TATA_OP-UAS_AFA,0,0,0,1,0,3,1,0
31,pGPD-TATA_OP-UAS_AFB,0,0,0,0,0,0,0,0
32,pGPD-TATA_OP-UAS_AFC,0,1,28,3,16,18,3,0
33,pGPD-TATA_OP-UAS_AFD,0,3,1,2,4,12,7,0
34,pGPD-TATA_OP-UAS_AFE,0,0,0,0,0,0,1,0
35,pGPD-TATA_OP-UAS_AFF,0,1,0,0,6,5,1,0
36,pGPD-TATA_OP-UAS_BAA,0,1,0,0,1,2,3,1
37,pGPD-TATA_OP-UAS_BAB,0,0,0,0,0,2,0,0
38,pGPD-TATA_OP-UAS_BAC,0,7,99,16,46,70,10,0
39,pGPD-TATA_OP-UAS_BAD,0,3,11,0,8,26,19,0
40,pGPD-TATA_OP-UAS_BAE,0,0,0,0,0,0,2,0
41,pGPD-TATA_OP-UAS_BAF,0,11,30,107,93,114,56,4
42,pGPD-TATA_OP-UAS_BBA,0,0,0,0,0,5,2,0
43,pGPD-TATA_OP-UAS_BBB,0,0,0,0,1,0,0,0
44,pGPD-TATA_OP-UAS_BBC,2,26,62,17,130,163,30,18
45,pGPD-TATA_OP-UAS_BBD,0,1,4,2,8,1,2,2
46,pGPD-TATA_OP-UAS_BBE,0,0,0,0,1,0,0,0
47,pGPD-TATA_OP-UAS_BBF,0,2,2,3,10,47,33,0
48,pGPD-TATA_OP-UAS_BCA,0,0,0,0,2,1,0,2
49,pGPD-TATA_OP-UAS_BCB,0,0,0,0,0,0,0,0
50,pGPD-TATA_OP-UAS_BCC,0,2,0,2,10,7,5,5
51,pGPD-TATA_OP-UAS_BCD,0,1,1,0,1,8,3,8
52,pGPD-TATA_OP-UAS_BCE,0,0,0,0,0,0,0,0
53,pGPD-TATA_OP-UAS_BCF,0,2,3,0,6,14,20,2
54,pGPD-TATA_OP-UAS_BDA,0,0,1,1,2,3,0,0
55,pGPD-TATA_OP-UAS_BDB,0,0,0,0,0,0,0,0
56,pGPD-TATA_OP-UAS_BDC,1,4,60,14,121,45,4,6
57,pGPD-TATA_OP-UAS_BDD,2,3,3,7,24,23,45,1
58,pGPD-TATA_OP-UAS_BDE,4,0,0,0,3,1,9,0
59,pGPD-TATA_OP-UAS_BDF,0,0,0,0,0,0,0,0
60,pGPD-TATA_OP-UAS_BEA,0,0,0,2,0,0,0,0
61,pGPD-TATA_OP-UAS_BEB,0,0,0,0,0,0,0,0
62,pGPD-TATA_OP-UAS_BEC,0,4,27,15,15,12,2,4
63,pGPD-TATA_OP-UAS_BED,0,0,5,6,6,3,0,2
64,pGPD-TATA_OP-UAS_BEE,0,0,0,0,0,2,1,0
65,pGPD-TATA_OP-UAS_BEF,0,1,0,9,0,26,8,2
66,pGPD-TATA_OP-UAS_BFA,0,0,0,0,2,2,1,2
67,pGPD-TATA_OP-UAS_BFB,0,0,0,0,0,0,0,0
68,pGPD-TATA_OP-UAS_BFC,0,2,31,9,6,42,13,0
69,pGPD-TATA_OP-UAS_BFD,2,0,2,0,8,6,14,0
70,pGPD-TATA_OP-UAS_BFE,0,0,2,0,3,1,0,0
71,pGPD-TATA_OP-UAS_BFF,0,2,1,2,7,5,0,0
72,pGPD-TATA_OP-UAS_CAA,0,0,0,0,0,6,0,0
73,pGPD-TATA_OP-UAS_CAB,0,0,1,0,0,0,4,8
74,pGPD-TATA_OP-UAS_CAC,171,257,326,462,764,808,1164,12723
75,pGPD-TATA_OP-UAS_CAD,2,0,0,5,5,12,23,55
76,pGPD-TATA_OP-UAS_CAE,0,2,3,1,4,4,13,48
77,pGPD-TATA_OP-UAS_CAF,1,8,5,5,16,20,9,31
78,pGPD-TATA_OP-UAS_CBA,0,0,0,2,0,3,1,5
79,pGPD-TATA_OP-UAS_CBB,0,0,0,0,0,0,0,0
80,pGPD-TATA_OP-UAS_CBC,4,2,2,3,18,48,11,12
81,pGPD-TATA_OP-UAS_CBD,0,2,2,1,6,2,32,29
82,pGPD-TATA_OP-UAS_CBE,0,1,0,0,0,2,0,14
83,pGPD-TATA_OP-UAS_CBF,0,3,2,0,0,6,3,19
84,pGPD-TATA_OP-UAS_CCA,0,0,0,0,0,0,0,0
85,pGPD-TATA_OP-UAS_CCB,0,0,0,0,0,0,0,0
86,pGPD-TATA_OP-UAS_CCC,0,3,7,10,16,15,2,21
87,pGPD-TATA_OP-UAS_CCD,0,0,1,0,1,4,2,7
88,pGPD-TATA_OP-UAS_CCE,0,0,0,0,0,0,0,0
89,pGPD-TATA_OP-UAS_CCF,0,1,1,0,2,2,4,4
90,pGPD-TATA_OP-UAS_CDA,0,0,0,0,2,0,5,2
91,pGPD-TATA_OP-UAS_CDB,0,0,0,0,0,0,0,0
92,pGPD-TATA_OP-UAS_CDC,0,1,21,9,45,41,0,8
93,pGPD-TATA_OP-UAS_CDD,0,0,0,3,1,1,15,1
94,pGPD-TATA_OP-UAS_CDE,0,0,0,0,0,1,0,0
95,pGPD-TATA_OP-UAS_CDF,0,0,4,0,3,9,5,5
96,pGPD-TATA_OP-UAS_CEA,0,1,2,0,16,22,3,3
97,pGPD-TATA_OP-UAS_CEB,0,0,0,0,0,0,0,0
98,pGPD-TATA_OP-UAS_CEC,1,2,11,0,15,4,1,3
99,pGPD-TATA_OP-UAS_CED,1,0,0,0,2,5,4,3
100,pGPD-TATA_OP-UAS_CEE,0,0,0,1,0,0,0,0
101,pGPD-TATA_OP-UAS_CEF,0,0,2,0,1,3,0,1
102,pGPD-TATA_OP-UAS_CFA,0,2,0,16,2,114,10,4
103,pGPD-TATA_OP-UAS_CFB,0,0,0,0,0,0,0,0
104,pGPD-TATA_OP-UAS_CFC,0,0,1,4,7,3,0,7
105,pGPD-TATA_OP-UAS_CFD,0,0,0,0,0,3,1,6
106,pGPD-TATA_OP-UAS_CFE,0,0,0,1,0,0,2,1
107,pGPD-TATA_OP-UAS_CFF,1,1,0,0,0,3,12,6
108,pGPD-TATA_OP-UAS_DAA,0,0,0,0,0,3,0,0
109,pGPD-TATA_OP-UAS_DAB,0,2,0,0,1,13,1,0
110,pGPD-TATA_OP-UAS_DAC,12,6,36,34,146,287,36,5
111,pGPD-TATA_OP-UAS_DAD,229,324,632,1808,13299,44440,3287,298
112,pGPD-TATA_OP-UAS_DAE,0,0,2,4,14,70,34,0
113,pGPD-TATA_OP-UAS_DAF,1,5,5,11,70,140,28,5
114,pGPD-TATA_OP-UAS_DBA,0,0,0,0,0,7,2,2
115,pGPD-TATA_OP-UAS_DBB,0,0,0,0,0,0,0,0
116,pGPD-TATA_OP-UAS_DBC,0,3,12,16,29,47,3,2
117,pGPD-TATA_OP-UAS_DBD,0,2,2,1,2,26,16,7
118,pGPD-TATA_OP-UAS_DBE,0,0,0,0,1,2,0,0
119,pGPD-TATA_OP-UAS_DBF,2,1,1,1,8,33,6,8
120,pGPD-TATA_OP-UAS_DCA,0,0,0,1,0,25,7,2
121,pGPD-TATA_OP-UAS_DCB,0,0,0,0,0,0,0,0
122,pGPD-TATA_OP-UAS_DCC,0,7,1,7,34,60,31,2
123,pGPD-TATA_OP-UAS_DCD,3,0,2,0,3,68,7,3
124,pGPD-TATA_OP-UAS_DCE,0,0,0,0,1,2,0,1
125,pGPD-TATA_OP-UAS_DCF,0,3,0,0,0,2,41,5
126,pGPD-TATA_OP-UAS_DDA,0,1,1,1,4,4,11,0
127,pGPD-TATA_OP-UAS_DDB,0,0,0,0,0,0,0,0
128,pGPD-TATA_OP-UAS_DDC,0,1,30,8,45,33,2,1
129,pGPD-TATA_OP-UAS_DDD,3,0,4,0,1,7,11,3
130,pGPD-TATA_OP-UAS_DDE,0,0,0,0,0,1,0,0
131,pGPD-TATA_OP-UAS_DDF,0,0,3,2,2,10,7,7
132,pGPD-TATA_OP-UAS_DEA,1,0,3,0,0,8,2,3
133,pGPD-TATA_OP-UAS_DEB,0,0,0,0,0,0,0,0
134,pGPD-TATA_OP-UAS_DEC,0,5,1,7,18,63,4,1
135,pGPD-TATA_OP-UAS_DED,24,3,0,7,1,21,3,4
136,pGPD-TATA_OP-UAS_DEE,0,1,1,0,0,0,0,0
137,pGPD-TATA_OP-UAS_DEF,0,2,4,0,6,7,2,3
138,pGPD-TATA_OP-UAS_DFA,0,0,0,1,3,3,2,0
139,pGPD-TATA_OP-UAS_DFB,0,0,0,0,0,0,0,0
140,pGPD-TATA_OP-UAS_DFC,2,3,6,19,87,48,1,2
141,pGPD-TATA_OP-UAS_DFD,0,0,1,1,3,25,20,6
142,pGPD-TATA_OP-UAS_DFE,0,0,0,0,0,0,0,0
143,pGPD-TATA_OP-UAS_DFF,0,0,2,3,2,24,3,3
144,pGPD-TATA_OP-UAS_EAA,0,0,1,0,0,0,1,0
145,pGPD-TATA_OP-UAS_EAB,0,0,0,0,1,0,0,0
146,pGPD-TATA_OP-UAS_EAC,0,2,34,14,23,37,0,0
147,pGPD-TATA_OP-UAS_EAD,2,3,4,12,3,30,25,4
148,pGPD-TATA_OP-UAS_EAE,0,0,0,1,0,1,3,4
149,pGPD-TATA_OP-UAS_EAF,0,11,6,1,9,29,40,6
150,pGPD-TATA_OP-UAS_EBA,0,0,0,0,0,0,0,0
151,pGPD-TATA_OP-UAS_EBB,0,0,0,0,0,3,0,0
152,pGPD-TATA_OP-UAS_EBC,0,2,21,12,55,79,9,4
153,pGPD-TATA_OP-UAS_EBD,0,0,0,0,6,6,0,0
154,pGPD-TATA_OP-UAS_EBE,0,0,0,0,0,2,0,0
155,pGPD-TATA_OP-UAS_EBF,0,4,3,1,5,38,39,3
156,pGPD-TATA_OP-UAS_ECA,0,0,0,0,0,0,0,1
157,pGPD-TATA_OP-UAS_ECB,0,0,0,0,0,0,0,0
158,pGPD-TATA_OP-UAS_ECC,0,0,2,3,14,29,19,3
159,pGPD-TATA_OP-UAS_ECD,0,0,0,1,4,19,4,1
160,pGPD-TATA_OP-UAS_ECE,0,0,0,0,0,3,0,0
161,pGPD-TATA_OP-UAS_ECF,0,1,0,0,1,1,9,2
162,pGPD-TATA_OP-UAS_EDA,0,0,0,0,1,4,0,0
163,pGPD-TATA_OP-UAS_EDB,0,0,0,0,0,0,0,0
164,pGPD-TATA_OP-UAS_EDC,1,4,19,10,13,28,3,0
165,pGPD-TATA_OP-UAS_EDD,0,3,3,1,7,11,26,8
166,pGPD-TATA_OP-UAS_EDE,0,0,1,0,0,1,6,1
167,pGPD-TATA_OP-UAS_EDF,0,2,1,0,3,5,10,5
168,pGPD-TATA_OP-UAS_EEA,0,0,0,0,0,2,0,0
169,pGPD-TATA_OP-UAS_EEB,0,0,0,0,0,0,0,0
170,pGPD-TATA_OP-UAS_EEC,1,1,3,1,8,17,4,5
171,pGPD-TATA_OP-UAS_EED,0,0,1,2,4,10,3,2
172,pGPD-TATA_OP-UAS_EEE,0,0,0,0,0,0,0,0
173,pGPD-TATA_OP-UAS_EEF,2,0,1,0,1,26,19,14
174,pGPD-TATA_OP-UAS_EFA,0,0,0,0,0,5,0,0
175,pGPD-TATA_OP-UAS_EFB,0,0,0,0,0,0,0,0
176,pGPD-TATA_OP-UAS_EFC,0,0,8,13,17,14,4,6
177,pGPD-TATA_OP-UAS_EFD,0,0,1,1,0,5,3,0
178,pGPD-TATA_OP-UAS_EFE,0,0,2,0,0,1,0,0
179,pGPD-TATA_OP-UAS_EFF,0,0,0,0,1,7,3,2
180,pGPD-TATA_OP-UAS_FAA,0,2,7,1,0,1,0,0
181,pGPD-TATA_OP-UAS_FAB,1,0,1,2,0,0,0,0
182,pGPD-TATA_OP-UAS_FAC,0,9,136,46,49,51,1,1
183,pGPD-TATA_OP-UAS_FAD,0,4,14,2,16,27,1,17
184,pGPD-TATA_OP-UAS_FAE,0,3,9,5,0,4,0,0
185,pGPD-TATA_OP-UAS_FAF,51,977,6070,2756,303,156,45,29
186,pGPD-TATA_OP-UAS_FBA,0,0,2,0,0,5,1,3
187,pGPD-TATA_OP-UAS_FBB,0,0,0,0,0,0,0,0
188,pGPD-TATA_OP-UAS_FBC,13,48,140,29,133,219,23,3
189,pGPD-TATA_OP-UAS_FBD,1,5,4,7,9,0,14,5
190,pGPD-TATA_OP-UAS_FBE,0,1,0,0,5,1,0,0
191,pGPD-TATA_OP-UAS_FBF,1,1,2,1,8,19,9,13
192,pGPD-TATA_OP-UAS_FCA,0,0,0,0,0,1,0,0
193,pGPD-TATA_OP-UAS_FCB,0,0,0,0,0,0,0,0
194,pGPD-TATA_OP-UAS_FCC,0,0,0,1,6,17,8,1
195,pGPD-TATA_OP-UAS_FCD,0,0,2,2,2,7,6,0
196,pGPD-TATA_OP-UAS_FCE,0,0,1,0,0,7,0,0
197,pGPD-TATA_OP-UAS_FCF,0,0,0,1,6,2,2,3
198,pGPD-TATA_OP-UAS_FDA,0,0,0,0,1,0,0,0
199,pGPD-TATA_OP-UAS_FDB,0,0,0,0,0,0,0,0
200,pGPD-TATA_OP-UAS_FDC,0,4,15,8,21,10,0,2
201,pGPD-TATA_OP-UAS_FDD,0,0,2,0,0,1,10,2
202,pGPD-TATA_OP-UAS_FDE,0,0,0,0,0,0,0,0
203,pGPD-TATA_OP-UAS_FDF,0,0,1,4,3,12,11,2
204,pGPD-TATA_OP-UAS_FEA,0,0,0,0,1,3,0,0
205,pGPD-TATA_OP-UAS_FEB,0,0,0,1,0,0,0,0
206,pGPD-TATA_OP-UAS_FEC,1,1,11,13,10,15,6,2
207,pGPD-TATA_OP-UAS_FED,0,1,2,0,0,4,1,4
208,pGPD-TATA_OP-UAS_FEE,0,0,0,0,0,0,0,0
209,pGPD-TATA_OP-UAS_FEF,0,1,1,1,0,4,2,2
210,pGPD-TATA_OP-UAS_FFA,0,1,1,0,5,29,43,0
211,pGPD-TATA_OP-UAS_FFB,0,0,0,0,0,0,0,0
212,pGPD-TATA_OP-UAS_FFC,0,0,3,0,6,2,0,0
213,pGPD-TATA_OP-UAS_FFD,0,0,0,1,0,3,11,0
214,pGPD-TATA_OP-UAS_FFE,0,0,0,2,3,0,0,0
215,pGPD-TATA_OP-UAS_FFF,1,3,4,1,12,17,6,0
216,pGPD-OP_TATA_OP-UAS_AAA,0,0,0,0,0,0,0,0
217,pGPD-OP_TATA_OP-UAS_AAB,0,1,0,0,0,0,0,1
218,pGPD-OP_TATA_OP-UAS_AAC,4,3,16,6,14,9,14,40
219,pGPD-OP_TATA_OP-UAS_AAD,0,0,2,1,3,1,2,8
220,pGPD-OP_TATA_OP-UAS_AAE,0,2,0,0,0,2,1,3
221,pGPD-OP_TATA_OP-UAS_AAF,2,3,3,4,6,2,13,37
222,pGPD-OP_TATA_OP-UAS_ABA,1,0,0,0,0,1,0,0
223,pGPD-OP_TATA_OP-UAS_ABB,0,0,0,0,0,0,0,0
224,pGPD-OP_TATA_OP-UAS_ABC,1,3,6,14,40,8,47,58
225,pGPD-OP_TATA_OP-UAS_ABD,3,1,2,0,6,2,26,40
226,pGPD-OP_TATA_OP-UAS_ABE,0,0,1,0,3,3,2,8
227,pGPD-OP_TATA_OP-UAS_ABF,0,3,3,2,10,1,24,30
228,pGPD-OP_TATA_OP-UAS_ACA,0,1,0,0,0,1,1,16
229,pGPD-OP_TATA_OP-UAS_ACB,0,0,0,0,0,0,0,0
230,pGPD-OP_TATA_OP-UAS_ACC,2,1,11,11,19,8,23,35
231,pGPD-OP_TATA_OP-UAS_ACD,0,1,3,1,17,17,14,18
232,pGPD-OP_TATA_OP-UAS_ACE,0,0,0,1,3,3,4,8
233,pGPD-OP_TATA_OP-UAS_ACF,3,0,1,4,3,3,15,31
234,pGPD-OP_TATA_OP-UAS_ADA,1,0,0,0,1,0,0,2
235,pGPD-OP_TATA_OP-UAS_ADB,0,0,0,0,0,0,2,0
236,pGPD-OP_TATA_OP-UAS_ADC,15,6,38,34,32,34,41,84
237,pGPD-OP_TATA_OP-UAS_ADD,0,3,1,2,1,2,20,25
238,pGPD-OP_TATA_OP-UAS_ADE,0,1,0,0,0,4,11,3
239,pGPD-OP_TATA_OP-UAS_ADF,8,0,5,5,8,19,23,26
240,pGPD-OP_TATA_OP-UAS_AEA,3,6,6,1,0,6,15,43
241,pGPD-OP_TATA_OP-UAS_AEB,0,1,4,4,0,0,9,29
242,pGPD-OP_TATA_OP-UAS_AEC,8,25,11,24,34,24,27,94
243,pGPD-OP_TATA_OP-UAS_AED,1,3,13,2,18,13,55,94
244,pGPD-OP_TATA_OP-UAS_AEE,0,0,1,0,5,3,25,34
245,pGPD-OP_TATA_OP-UAS_AEF,1487,1260,2926,2939,4709,4632,12172,54042
246,pGPD-OP_TATA_OP-UAS_AFA,0,5,1,0,3,0,8,6
247,pGPD-OP_TATA_OP-UAS_AFB,0,0,0,0,0,0,0,0
248,pGPD-OP_TATA_OP-UAS_AFC,5,0,13,9,7,16,31,45
249,pGPD-OP_TATA_OP-UAS_AFD,1,1,5,6,24,7,8,36
250,pGPD-OP_TATA_OP-UAS_AFE,0,0,0,0,0,0,0,0
251,pGPD-OP_TATA_OP-UAS_AFF,2,3,0,3,7,4,5,14
252,pGPD-OP_TATA_OP-UAS_BAA,0,0,0,0,0,0,0,1
253,pGPD-OP_TATA_OP-UAS_BAB,0,0,0,0,0,0,0,0
254,pGPD-OP_TATA_OP-UAS_BAC,2,2,27,10,5,15,17,36
255,pGPD-OP_TATA_OP-UAS_BAD,0,1,0,1,2,6,1,8
256,pGPD-OP_TATA_OP-UAS_BAE,0,0,0,0,2,2,2,2
257,pGPD-OP_TATA_OP-UAS_BAF,0,0,5,4,3,2,8,12
258,pGPD-OP_TATA_OP-UAS_BBA,0,0,2,0,0,3,0,5
259,pGPD-OP_TATA_OP-UAS_BBB,0,0,0,0,0,0,0,1
260,pGPD-OP_TATA_OP-UAS_BBC,1,8,20,18,27,17,34,61
261,pGPD-OP_TATA_OP-UAS_BBD,2,6,1,4,13,0,11,30
262,pGPD-OP_TATA_OP-UAS_BBE,0,0,0,0,7,1,1,0
263,pGPD-OP_TATA_OP-UAS_BBF,1,4,1,2,8,6,39,44
264,pGPD-OP_TATA_OP-UAS_BCA,0,0,0,0,4,3,1,1
265,pGPD-OP_TATA_OP-UAS_BCB,0,0,0,0,0,0,1,0
266,pGPD-OP_TATA_OP-UAS_BCC,0,1,7,5,12,9,45,35
267,pGPD-OP_TATA_OP-UAS_BCD,7,10,14,20,21,31,133,802
268,pGPD-OP_TATA_OP-UAS_BCE,0,0,2,0,0,0,0,3
269,pGPD-OP_TATA_OP-UAS_BCF,0,0,3,0,0,6,4,8
270,pGPD-OP_TATA_OP-UAS_BDA,0,0,1,0,1,0,1,3
271,pGPD-OP_TATA_OP-UAS_BDB,0,0,0,0,0,0,0,0
272,pGPD-OP_TATA_OP-UAS_BDC,9,5,35,14,13,6,14,33
273,pGPD-OP_TATA_OP-UAS_BDD,2,0,2,2,5,0,19,11
274,pGPD-OP_TATA_OP-UAS_BDE,0,0,0,0,0,0,1,0
275,pGPD-OP_TATA_OP-UAS_BDF,0,0,0,0,0,0,0,0
276,pGPD-OP_TATA_OP-UAS_BEA,0,1,0,1,2,0,4,2
277,pGPD-OP_TATA_OP-UAS_BEB,0,0,0,0,0,0,0,0
278,pGPD-OP_TATA_OP-UAS_BEC,0,0,16,11,10,4,7,16
279,pGPD-OP_TATA_OP-UAS_BED,0,2,0,0,8,1,2,33
280,pGPD-OP_TATA_OP-UAS_BEE,0,0,0,1,0,0,1,3
281,pGPD-OP_TATA_OP-UAS_BEF,0,0,0,2,17,3,8,10
282,pGPD-OP_TATA_OP-UAS_BFA,0,0,0,0,10,0,40,30
283,pGPD-OP_TATA_OP-UAS_BFB,0,0,0,0,0,0,0,0
284,pGPD-OP_TATA_OP-UAS_BFC,0,1,4,7,10,6,8,12
285,pGPD-OP_TATA_OP-UAS_BFD,2,0,1,0,9,4,10,7
286,pGPD-OP_TATA_OP-UAS_BFE,0,0,0,0,0,2,0,2
287,pGPD-OP_TATA_OP-UAS_BFF,0,0,0,0,2,3,7,10
288,pGPD-OP_TATA_OP-UAS_CAA,0,0,0,0,0,0,0,0
289,pGPD-OP_TATA_OP-UAS_CAB,0,0,0,0,0,0,0,0
290,pGPD-OP_TATA_OP-UAS_CAC,0,3,1,16,8,13,89,30
291,pGPD-OP_TATA_OP-UAS_CAD,0,0,1,1,4,16,9,7
292,pGPD-OP_TATA_OP-UAS_CAE,1,0,0,0,0,1,2,0
293,pGPD-OP_TATA_OP-UAS_CAF,1,2,7,0,7,8,23,11
294,pGPD-OP_TATA_OP-UAS_CBA,0,1,0,0,0,0,0,0
295,pGPD-OP_TATA_OP-UAS_CBB,0,0,0,0,0,0,0,0
296,pGPD-OP_TATA_OP-UAS_CBC,1,3,13,7,28,18,11,24
297,pGPD-OP_TATA_OP-UAS_CBD,0,2,1,0,4,0,29,8
298,pGPD-OP_TATA_OP-UAS_CBE,0,0,0,0,0,2,1,4
299,pGPD-OP_TATA_OP-UAS_CBF,0,1,0,2,1,4,10,5
300,pGPD-OP_TATA_OP-UAS_CCA,0,2,0,0,0,4,1,0
301,pGPD-OP_TATA_OP-UAS_CCB,0,0,0,0,0,0,0,0
302,pGPD-OP_TATA_OP-UAS_CCC,1,2,2,9,6,6,4,17
303,pGPD-OP_TATA_OP-UAS_CCD,1,2,3,1,1,5,3,9
304,pGPD-OP_TATA_OP-UAS_CCE,0,0,0,0,0,0,1,1
305,pGPD-OP_TATA_OP-UAS_CCF,0,1,0,1,0,1,5,6
306,pGPD-OP_TATA_OP-UAS_CDA,0,1,0,1,1,2,2,1
307,pGPD-OP_TATA_OP-UAS_CDB,0,0,0,0,0,0,0,1
308,pGPD-OP_TATA_OP-UAS_CDC,2,2,13,9,13,5,45,24
309,pGPD-OP_TATA_OP-UAS_CDD,0,0,0,0,2,0,4,1
310,pGPD-OP_TATA_OP-UAS_CDE,0,0,0,0,0,0,0,2
311,pGPD-OP_TATA_OP-UAS_CDF,0,2,4,2,2,5,6,13
312,pGPD-OP_TATA_OP-UAS_CEA,0,0,0,0,0,0,0,1
313,pGPD-OP_TATA_OP-UAS_CEB,0,0,0,0,0,0,1,0
314,pGPD-OP_TATA_OP-UAS_CEC,0,5,1,1,4,3,16,20
315,pGPD-OP_TATA_OP-UAS_CED,0,0,0,0,3,0,3,2
316,pGPD-OP_TATA_OP-UAS_CEE,0,0,0,0,0,3,0,1
317,pGPD-OP_TATA_OP-UAS_CEF,0,0,0,0,2,6,1,2
318,pGPD-OP_TATA_OP-UAS_CFA,0,0,0,1,0,1,0,2
319,pGPD-OP_TATA_OP-UAS_CFB,0,0,0,0,0,0,0,0
320,pGPD-OP_TATA_OP-UAS_CFC,1,0,1,2,10,3,29,28
321,pGPD-OP_TATA_OP-UAS_CFD,0,1,1,0,5,6,4,5
322,pGPD-OP_TATA_OP-UAS_CFE,0,0,0,0,0,0,0,2
323,pGPD-OP_TATA_OP-UAS_CFF,0,0,0,0,0,9,12,8
324,pGPD-OP_TATA_OP-UAS_DAA,0,0,0,0,0,0,0,0
325,pGPD-OP_TATA_OP-UAS_DAB,0,0,0,0,0,0,0,0
326,pGPD-OP_TATA_OP-UAS_DAC,1,2,7,23,12,8,30,27
327,pGPD-OP_TATA_OP-UAS_DAD,0,1,4,3,2,123,9,11
328,pGPD-OP_TATA_OP-UAS_DAE,0,1,0,0,0,1,3,0
329,pGPD-OP_TATA_OP-UAS_DAF,0,1,4,2,13,8,15,17
330,pGPD-OP_TATA_OP-UAS_DBA,0,0,0,0,2,4,14,5
331,pGPD-OP_TATA_OP-UAS_DBB,0,0,0,0,0,0,0,0
332,pGPD-OP_TATA_OP-UAS_DBC,2,6,3,10,23,7,37,41
333,pGPD-OP_TATA_OP-UAS_DBD,0,0,0,0,7,6,23,18
334,pGPD-OP_TATA_OP-UAS_DBE,0,0,3,0,1,5,4,0
335,pGPD-OP_TATA_OP-UAS_DBF,0,2,0,0,2,18,18,15
336,pGPD-OP_TATA_OP-UAS_DCA,0,0,1,0,0,2,0,1
337,pGPD-OP_TATA_OP-UAS_DCB,0,0,0,0,0,0,0,0
338,pGPD-OP_TATA_OP-UAS_DCC,0,3,6,3,5,6,12,34
339,pGPD-OP_TATA_OP-UAS_DCD,0,1,0,1,7,10,7,6
340,pGPD-OP_TATA_OP-UAS_DCE,0,0,0,0,0,0,0,0
341,pGPD-OP_TATA_OP-UAS_DCF,0,1,2,0,3,0,4,4
342,pGPD-OP_TATA_OP-UAS_DDA,0,0,0,0,0,2,0,0
343,pGPD-OP_TATA_OP-UAS_DDB,0,0,0,0,0,0,0,0
344,pGPD-OP_TATA_OP-UAS_DDC,0,2,6,3,5,1,18,6
345,pGPD-OP_TATA_OP-UAS_DDD,0,0,1,1,1,0,5,17
346,pGPD-OP_TATA_OP-UAS_DDE,0,2,0,0,0,2,0,1
347,pGPD-OP_TATA_OP-UAS_DDF,1,8,3,4,4,3,26,38
348,pGPD-OP_TATA_OP-UAS_DEA,0,2,5,2,1,3,3,3
349,pGPD-OP_TATA_OP-UAS_DEB,0,0,0,0,0,0,0,0
350,pGPD-OP_TATA_OP-UAS_DEC,2,6,0,11,19,9,17,17
351,pGPD-OP_TATA_OP-UAS_DED,0,0,1,0,2,3,2,3
352,pGPD-OP_TATA_OP-UAS_DEE,0,0,0,0,0,0,0,0
353,pGPD-OP_TATA_OP-UAS_DEF,0,0,0,0,0,1,4,3
354,pGPD-OP_TATA_OP-UAS_DFA,0,0,0,0,0,0,2,1
