,Combination,P2,P3,P4,P5,P6,P7,P8,P9
0,pGPD-TATA_OP-UAS_AAA,0,0,0,0,0,0,0,0
1,pGPD-TATA_OP-UAS_AAB,0,0,0,0,0,0,0,0
2,pGPD-TATA_OP-UAS_AAC,21,15,49,35,5,16,0,0
3,pGPD-TATA_OP-UAS_AAD,2,0,4,2,1,0,0,0
4,pGPD-TATA_OP-UAS_AAE,0,8,6,18,2,0,0,0
5,pGPD-TATA_OP-UAS_AAF,2,10,31,18,5,3,0,0
6,pGPD-TATA_OP-UAS_ABA,0,2,0,0,0,0,0,0
7,pGPD-TATA_OP-UAS_ABB,0,0,0,0,0,0,0,0
8,pGPD-TATA_OP-UAS_ABC,74,32,115,39,7,50,0,0
9,pGPD-TATA_OP-UAS_ABD,68,77,93,78,35,33,0,0
10,pGPD-TATA_OP-UAS_ABE,0,2,1,0,0,2,0,0
11,pGPD-TATA_OP-UAS_ABF,7,7,17,12,7,8,0,0
12,pGPD-TATA_OP-UAS_ACA,0,2,1,1,1,0,0,0
13,pGPD-TATA_OP-UAS_ACB,0,0,0,0,0,0,0,0
14,pGPD-TATA_OP-UAS_ACC,20,15,20,18,2,14,0,0
15,pGPD-TATA_OP-UAS_ACD,10,6,19,8,10,10,0,0
16,pGPD-TATA_OP-UAS_ACE,0,1,1,0,0,1,0,0
17,pGPD-TATA_OP-UAS_ACF,12,54,7,6,4,11,0,0
18,pGPD-TATA_OP-UAS_ADA,0,1,0,0,1,1,0,0
19,pGPD-TATA_OP-UAS_ADB,0,0,0,0,0,0,0,0
20,pGPD-TATA_OP-UAS_ADC,40,29,88,52,22,27,0,0
21,pGPD-TATA_OP-UAS_ADD,7,6,20,4,1,5,0,0
22,pGPD-TATA_OP-UAS_ADE,0,0,0,0,0,0,0,0
23,pGPD-TATA_OP-UAS_ADF,10,7,23,8,8,5,0,0
24,pGPD-TATA_OP-UAS_AEA,0,4,9,3,1,7,0,0
25,pGPD-TATA_OP-UAS_AEB,0,0,0,0,0,0,0,0
26,pGPD-TATA_OP-UAS_AEC,5,4,7,5,6,2,0,0
27,pGPD-TATA_OP-UAS_AED,5,5,3,11,5,3,0,0
28,pGPD-TATA_OP-UAS_AEE,0,0,5,1,0,0,0,0
29,pGPD-TATA_OP-UAS_AEF,11,8,18,8,3,5,0,0
30,pGPD-TATA_OP-UAS_AFA,0,1,4,0,3,3,0,0
31,pGPD-TATA_OP-UAS_AFB,0,0,0,0,0,0,0,0
32,pGPD-TATA_OP-UAS_AFC,7,9,23,18,10,14,0,0
33,pGPD-TATA_OP-UAS_AFD,4,17,67,23,11,93,0,0
34,pGPD-TATA_OP-UAS_AFE,10,7,0,0,8,2,0,0
35,pGPD-TATA_OP-UAS_AFF,1,4,5,5,0,4,0,0
36,pGPD-TATA_OP-UAS_BAA,3,5,0,63,0,2,0,0
37,pGPD-TATA_OP-UAS_BAB,0,0,1,0,0,0,0,0
38,pGPD-TATA_OP-UAS_BAC,23,38,84,425,19,37,0,0
39,pGPD-TATA_OP-UAS_BAD,9,23,9,9,3,7,0,0
40,pGPD-TATA_OP-UAS_BAE,1,0,2,3,1,1,0,0
41,pGPD-TATA_OP-UAS_BAF,128,70,165,96,14,27,0,0
42,pGPD-TATA_OP-UAS_BBA,0,0,0,0,0,0,0,0
43,pGPD-TATA_OP-UAS_BBB,0,0,0,0,0,0,0,0
44,pGPD-TATA_OP-UAS_BBC,105,116,132,426,314,261,0,0
45,pGPD-TATA_OP-UAS_BBD,3,6,5,5,5,0,0,0
46,pGPD-TATA_OP-UAS_BBE,1,0,2,3,0,0,0,0
47,pGPD-TATA_OP-UAS_BBF,35,82,90,292,11,2,0,0
48,pGPD-TATA_OP-UAS_BCA,0,1,2,1,0,0,0,0
49,pGPD-TATA_OP-UAS_BCB,0,0,0,0,0,0,0,0
50,pGPD-TATA_OP-UAS_BCC,20,89,13,13,2,12,0,0
51,pGPD-TATA_OP-UAS_BCD,9,6,8,12,2,8,0,0
52,pGPD-TATA_OP-UAS_BCE,0,1,0,0,0,0,0,0
53,pGPD-TATA_OP-UAS_BCF,14,22,120,14,3,7,0,0
54,pGPD-TATA_OP-UAS_BDA,1,17,2,0,2,0,0,0
55,pGPD-TATA_OP-UAS_BDB,0,1,0,0,0,0,0,0
56,pGPD-TATA_OP-UAS_BDC,70,43,145,307,63,57,0,0
57,pGPD-TATA_OP-UAS_BDD,63,18,104,8,10,1,0,0
58,pGPD-TATA_OP-UAS_BDE,2,6,5,0,0,2,0,0
59,pGPD-TATA_OP-UAS_BDF,0,0,0,0,0,0,0,0
60,pGPD-TATA_OP-UAS_BEA,1,2,0,0,1,0,0,0
61,pGPD-TATA_OP-UAS_BEB,0,0,0,0,0,0,0,0
62,pGPD-TATA_OP-UAS_BEC,1,11,11,12,10,2,0,0
63,pGPD-TATA_OP-UAS_BED,6,5,13,3,4,2,0,0
64,pGPD-TATA_OP-UAS_BEE,2,0,2,0,1,0,0,0
65,pGPD-TATA_OP-UAS_BEF,14,10,37,12,318,8,0,0
66,pGPD-TATA_OP-UAS_BFA,2,3,5,5,0,2,0,0
67,pGPD-TATA_OP-UAS_BFB,0,0,0,0,0,0,0,0
68,pGPD-TATA_OP-UAS_BFC,8,9,14,99,12,16,0,0
69,pGPD-TATA_OP-UAS_BFD,17,19,7,80,6,23,0,0
70,pGPD-TATA_OP-UAS_BFE,0,2,1,0,0,0,0,0
71,pGPD-TATA_OP-UAS_BFF,1,3,3,7,2,4,0,0
72,pGPD-TATA_OP-UAS_CAA,3,0,2,1,4,1,0,0
73,pGPD-TATA_OP-UAS_CAB,1,5,3,1,0,0,0,0
74,pGPD-TATA_OP-UAS_CAC,3591,2683,5186,4281,1849,3363,1,16
75,pGPD-TATA_OP-UAS_CAD,31,26,49,22,12,25,0,0
76,pGPD-TATA_OP-UAS_CAE,5,6,21,14,0,6,0,0
77,pGPD-TATA_OP-UAS_CAF,37,31,42,38,7,28,0,0
78,pGPD-TATA_OP-UAS_CBA,4,5,10,3,1,4,0,0
79,pGPD-TATA_OP-UAS_CBB,0,0,0,0,0,0,0,0
80,pGPD-TATA_OP-UAS_CBC,141,103,196,142,224,70,0,0
81,pGPD-TATA_OP-UAS_CBD,494,713,1329,1077,311,289,0,0
82,pGPD-TATA_OP-UAS_CBE,2,5,11,6,2,2,0,0
83,pGPD-TATA_OP-UAS_CBF,11,14,46,20,11,5,0,0
84,pGPD-TATA_OP-UAS_CCA,2,0,0,0,0,1,0,0
85,pGPD-TATA_OP-UAS_CCB,0,0,0,0,0,0,0,0
86,pGPD-TATA_OP-UAS_CCC,58,23,42,30,18,12,0,0
87,pGPD-TATA_OP-UAS_CCD,1,0,10,8,2,0,0,0
88,pGPD-TATA_OP-UAS_CCE,0,0,0,0,0,0,0,0
89,pGPD-TATA_OP-UAS_CCF,3,1,7,1,1,3,0,0
90,pGPD-TATA_OP-UAS_CDA,4,1,12,1,8,0,0,0
91,pGPD-TATA_OP-UAS_CDB,0,0,0,0,0,0,0,0
92,pGPD-TATA_OP-UAS_CDC,31,20,35,265,10,21,0,0
93,pGPD-TATA_OP-UAS_CDD,59,22,71,21,41,6,0,0
94,pGPD-TATA_OP-UAS_CDE,0,0,0,2,0,0,0,0
95,pGPD-TATA_OP-UAS_CDF,11,7,9,54,4,9,0,0
96,pGPD-TATA_OP-UAS_CEA,22,5,9,11,0,12,0,0
97,pGPD-TATA_OP-UAS_CEB,0,0,0,0,0,0,0,0
98,pGPD-TATA_OP-UAS_CEC,7,18,28,7,3,3,0,0
99,pGPD-TATA_OP-UAS_CED,7,9,12,3,0,10,0,0
100,pGPD-TATA_OP-UAS_CEE,0,0,0,0,0,0,0,0
101,pGPD-TATA_OP-UAS_CEF,0,4,8,1,1,2,0,0
102,pGPD-TATA_OP-UAS_CFA,13,73,32,123,5,6,0,0
103,pGPD-TATA_OP-UAS_CFB,0,0,0,0,0,0,0,0
104,pGPD-TATA_OP-UAS_CFC,3,12,20,14,2,8,0,0
105,pGPD-TATA_OP-UAS_CFD,10,8,12,7,4,8,0,0
106,pGPD-TATA_OP-UAS_CFE,0,0,0,0,0,0,0,0
107,pGPD-TATA_OP-UAS_CFF,38,2,2,57,4,25,0,0
108,pGPD-TATA_OP-UAS_DAA,1,1,0,0,0,0,0,0
109,pGPD-TATA_OP-UAS_DAB,4,2,6,5,1,1,0,0
110,pGPD-TATA_OP-UAS_DAC,154,91,145,223,83,65,0,0
111,pGPD-TATA_OP-UAS_DAD,6250,5291,10815,9578,4335,4888,5,1
112,pGPD-TATA_OP-UAS_DAE,9,39,50,70,9,13,0,0
113,pGPD-TATA_OP-UAS_DAF,130,50,97,46,17,37,0,0
114,pGPD-TATA_OP-UAS_DBA,5,0,1,1,1,0,0,0
115,pGPD-TATA_OP-UAS_DBB,0,0,0,0,0,0,0,0
116,pGPD-TATA_OP-UAS_DBC,14,17,97,29,13,11,0,0
117,pGPD-TATA_OP-UAS_DBD,14,23,27,12,12,10,0,0
118,pGPD-TATA_OP-UAS_DBE,0,0,1,0,0,0,0,0
119,pGPD-TATA_OP-UAS_DBF,1,5,28,9,2,11,0,0
120,pGPD-TATA_OP-UAS_DCA,12,8,24,3,1,2,0,0
121,pGPD-TATA_OP-UAS_DCB,0,0,0,0,0,0,0,0
122,pGPD-TATA_OP-UAS_DCC,34,37,45,14,33,28,0,0
123,pGPD-TATA_OP-UAS_DCD,23,50,40,6,12,9,0,0
124,pGPD-TATA_OP-UAS_DCE,0,0,0,0,0,0,0,0
125,pGPD-TATA_OP-UAS_DCF,14,70,40,10,337,5,0,0
126,pGPD-TATA_OP-UAS_DDA,5,5,12,3,6,4,0,0
127,pGPD-TATA_OP-UAS_DDB,0,0,0,0,0,0,0,0
128,pGPD-TATA_OP-UAS_DDC,16,31,70,12,22,35,0,0
129,pGPD-TATA_OP-UAS_DDD,27,43,62,64,13,5,0,0
130,pGPD-TATA_OP-UAS_DDE,4,0,2,0,0,0,0,0
131,pGPD-TATA_OP-UAS_DDF,27,19,15,23,186,4,0,0
132,pGPD-TATA_OP-UAS_DEA,2,2,7,3,4,3,0,0
133,pGPD-TATA_OP-UAS_DEB,0,0,0,0,0,0,0,0
134,pGPD-TATA_OP-UAS_DEC,12,21,34,20,15,9,0,0
135,pGPD-TATA_OP-UAS_DED,8,9,10,19,4,11,0,0
136,pGPD-TATA_OP-UAS_DEE,0,2,4,0,0,0,0,0
137,pGPD-TATA_OP-UAS_DEF,1,9,4,14,1,3,0,0
138,pGPD-TATA_OP-UAS_DFA,3,11,14,0,1,1,0,0
139,pGPD-TATA_OP-UAS_DFB,1,0,0,2,0,0,0,0
140,pGPD-TATA_OP-UAS_DFC,70,15,65,53,11,147,0,0
141,pGPD-TATA_OP-UAS_DFD,42,13,19,18,7,8,0,0
142,pGPD-TATA_OP-UAS_DFE,0,0,0,1,0,1,0,0
143,pGPD-TATA_OP-UAS_DFF,4,7,24,23,3,49,0,0
144,pGPD-TATA_OP-UAS_EAA,0,0,0,1,1,1,0,0
145,pGPD-TATA_OP-UAS_EAB,0,0,0,0,0,2,0,0
146,pGPD-TATA_OP-UAS_EAC,49,25,36,22,13,13,0,0
147,pGPD-TATA_OP-UAS_EAD,32,15,28,23,8,21,0,1
148,pGPD-TATA_OP-UAS_EAE,0,1,0,1,1,1,0,0
149,pGPD-TATA_OP-UAS_EAF,71,50,109,26,218,17,0,0
150,pGPD-TATA_OP-UAS_EBA,5,1,4,5,2,3,0,0
151,pGPD-TATA_OP-UAS_EBB,0,0,3,1,0,0,0,0
152,pGPD-TATA_OP-UAS_EBC,35,41,61,42,13,22,0,0
153,pGPD-TATA_OP-UAS_EBD,15,11,17,12,7,2,0,0
154,pGPD-TATA_OP-UAS_EBE,3,1,6,2,1,4,0,0
155,pGPD-TATA_OP-UAS_EBF,60,60,96,116,21,10,0,0
156,pGPD-TATA_OP-UAS_ECA,1,2,2,0,0,0,0,0
157,pGPD-TATA_OP-UAS_ECB,1,1,0,0,3,1,0,0
158,pGPD-TATA_OP-UAS_ECC,26,31,121,196,21,18,0,0
159,pGPD-TATA_OP-UAS_ECD,6,3,21,29,8,14,0,0
160,pGPD-TATA_OP-UAS_ECE,0,0,0,0,0,0,0,0
161,pGPD-TATA_OP-UAS_ECF,2,4,6,3,7,3,0,0
162,pGPD-TATA_OP-UAS_EDA,2,1,2,0,0,0,0,0
163,pGPD-TATA_OP-UAS_EDB,0,0,0,0,0,0,0,0
164,pGPD-TATA_OP-UAS_EDC,24,19,26,22,12,17,0,0
165,pGPD-TATA_OP-UAS_EDD,112,50,36,33,13,30,0,0
166,pGPD-TATA_OP-UAS_EDE,3,0,4,1,8,77,0,0
167,pGPD-TATA_OP-UAS_EDF,3,2,10,5,3,6,0,0
168,pGPD-TATA_OP-UAS_EEA,0,0,7,0,0,1,0,0
169,pGPD-TATA_OP-UAS_EEB,0,0,0,0,0,0,0,0
170,pGPD-TATA_OP-UAS_EEC,2,2,0,9,6,5,0,0
171,pGPD-TATA_OP-UAS_EED,15,20,6,5,1,4,0,0
172,pGPD-TATA_OP-UAS_EEE,0,0,0,0,0,0,0,0
173,pGPD-TATA_OP-UAS_EEF,12,16,13,3,4,7,1,0
174,pGPD-TATA_OP-UAS_EFA,48,3,2,6,1,1,0,0
175,pGPD-TATA_OP-UAS_EFB,0,0,0,0,0,0,0,0
176,pGPD-TATA_OP-UAS_EFC,7,2,10,19,1,8,0,0
177,pGPD-TATA_OP-UAS_EFD,4,8,6,3,1,1,0,0
178,pGPD-TATA_OP-UAS_EFE,0,1,0,0,0,1,0,0
179,pGPD-TATA_OP-UAS_EFF,2,0,2,1,1,6,0,0
180,pGPD-TATA_OP-UAS_FAA,1,3,1,1,1,0,0,0
181,pGPD-TATA_OP-UAS_FAB,1,3,3,1,0,0,0,0
182,pGPD-TATA_OP-UAS_FAC,70,87,76,100,34,44,0,0
183,pGPD-TATA_OP-UAS_FAD,16,17,26,31,2,18,0,0
184,pGPD-TATA_OP-UAS_FAE,0,0,7,4,2,4,0,0
185,pGPD-TATA_OP-UAS_FAF,1874,2971,3797,3361,2401,2994,0,0
186,pGPD-TATA_OP-UAS_FBA,2,3,10,0,3,3,0,0
187,pGPD-TATA_OP-UAS_FBB,0,0,0,0,0,0,0,0
188,pGPD-TATA_OP-UAS_FBC,223,196,342,261,131,311,0,0
189,pGPD-TATA_OP-UAS_FBD,23,34,46,24,9,16,0,0
190,pGPD-TATA_OP-UAS_FBE,3,1,3,2,0,2,0,0
191,pGPD-TATA_OP-UAS_FBF,13,60,29,11,14,15,0,0
192,pGPD-TATA_OP-UAS_FCA,0,0,0,0,4,0,0,0
193,pGPD-TATA_OP-UAS_FCB,0,0,0,0,1,0,0,0
194,pGPD-TATA_OP-UAS_FCC,11,7,36,39,10,117,0,0
195,pGPD-TATA_OP-UAS_FCD,7,2,8,6,3,6,0,0
196,pGPD-TATA_OP-UAS_FCE,0,3,2,2,3,1,0,0
197,pGPD-TATA_OP-UAS_FCF,14,11,19,19,70,2,0,0
198,pGPD-TATA_OP-UAS_FDA,0,0,2,0,0,0,0,0
199,pGPD-TATA_OP-UAS_FDB,0,0,0,0,0,0,0,0
200,pGPD-TATA_OP-UAS_FDC,23,37,56,16,2,17,0,0
201,pGPD-TATA_OP-UAS_FDD,1,7,5,10,0,9,0,0
202,pGPD-TATA_OP-UAS_FDE,0,0,1,0,0,0,0,0
203,pGPD-TATA_OP-UAS_FDF,7,5,9,15,3,128,0,0
204,pGPD-TATA_OP-UAS_FEA,2,1,3,0,0,2,0,0
205,pGPD-TATA_OP-UAS_FEB,0,0,0,0,0,2,0,0
206,pGPD-TATA_OP-UAS_FEC,12,21,60,119,5,20,0,0
207,pGPD-TATA_OP-UAS_FED,3,2,6,6,2,2,0,0
208,pGPD-TATA_OP-UAS_FEE,0,0,0,0,0,0,0,0
209,pGPD-TATA_OP-UAS_FEF,4,3,3,6,1,0,0,0
210,pGPD-TATA_OP-UAS_FFA,19,27,46,22,20,37,0,0
211,pGPD-TATA_OP-UAS_FFB,0,0,0,0,0,3,0,0
212,pGPD-TATA_OP-UAS_FFC,4,1,9,2,0,1,0,0
213,pGPD-TATA_OP-UAS_FFD,51,2,37,7,2,58,0,0
214,pGPD-TATA_OP-UAS_FFE,0,0,4,0,2,1,0,0
215,pGPD-TATA_OP-UAS_FFF,2,10,12,40,3,8,0,0
216,pGPD-OP_TATA_OP-UAS_AAA,0,0,0,0,0,0,0,0
217,pGPD-OP_TATA_OP-UAS_AAB,0,0,0,0,0,0,0,0
218,pGPD-OP_TATA_OP-UAS_AAC,47,32,58,36,35,22,0,0
219,pGPD-OP_TATA_OP-UAS_AAD,6,4,6,0,2,1,0,0
220,pGPD-OP_TATA_OP-UAS_AAE,4,2,0,1,0,0,0,0
221,pGPD-OP_TATA_OP-UAS_AAF,14,4,34,9,7,6,0,0
222,pGPD-OP_TATA_OP-UAS_ABA,0,0,1,0,0,0,0,0
223,pGPD-OP_TATA_OP-UAS_ABB,0,0,0,0,0,0,0,0
224,pGPD-OP_TATA_OP-UAS_ABC,77,77,105,354,121,49,0,0
225,pGPD-OP_TATA_OP-UAS_ABD,58,34,71,53,41,24,0,1
226,pGPD-OP_TATA_OP-UAS_ABE,4,2,10,2,4,1,0,0
227,pGPD-OP_TATA_OP-UAS_ABF,17,19,67,21,14,16,0,0
228,pGPD-OP_TATA_OP-UAS_ACA,8,14,21,27,7,14,0,0
229,pGPD-OP_TATA_OP-UAS_ACB,0,0,0,2,0,0,0,0
230,pGPD-OP_TATA_OP-UAS_ACC,83,54,114,122,36,78,0,0
231,pGPD-OP_TATA_OP-UAS_ACD,47,62,73,44,22,47,0,0
232,pGPD-OP_TATA_OP-UAS_ACE,34,13,12,16,2,89,0,0
233,pGPD-OP_TATA_OP-UAS_ACF,28,34,47,110,10,13,0,0
234,pGPD-OP_TATA_OP-UAS_ADA,0,2,0,0,0,0,0,0
235,pGPD-OP_TATA_OP-UAS_ADB,2,0,0,1,0,0,0,0
236,pGPD-OP_TATA_OP-UAS_ADC,147,124,233,152,118,117,0,1
237,pGPD-OP_TATA_OP-UAS_ADD,33,30,43,30,22,14,0,1
238,pGPD-OP_TATA_OP-UAS_ADE,37,12,8,5,1,4,0,0
239,pGPD-OP_TATA_OP-UAS_ADF,30,56,73,33,14,26,0,0
240,pGPD-OP_TATA_OP-UAS_AEA,18,37,32,40,23,23,0,0
241,pGPD-OP_TATA_OP-UAS_AEB,16,6,25,8,9,11,0,0
242,pGPD-OP_TATA_OP-UAS_AEC,103,131,183,147,84,126,0,0
243,pGPD-OP_TATA_OP-UAS_AED,73,71,190,98,56,307,0,0
244,pGPD-OP_TATA_OP-UAS_AEE,22,15,21,15,13,11,0,0
245,pGPD-OP_TATA_OP-UAS_AEF,21712,24273,40815,26299,21101,24896,25,84
246,pGPD-OP_TATA_OP-UAS_AFA,15,5,9,55,1,0,0,0
247,pGPD-OP_TATA_OP-UAS_AFB,0,0,0,1,1,0,0,0
248,pGPD-OP_TATA_OP-UAS_AFC,68,50,111,72,29,55,0,0
249,pGPD-OP_TATA_OP-UAS_AFD,48,47,52,31,18,21,0,0
250,pGPD-OP_TATA_OP-UAS_AFE,3,1,0,0,0,2,0,0
251,pGPD-OP_TATA_OP-UAS_AFF,16,19,39,7,10,17,0,0
252,pGPD-OP_TATA_OP-UAS_BAA,0,0,0,1,0,0,0,0
253,pGPD-OP_TATA_OP-UAS_BAB,2,0,1,0,0,0,0,0
254,pGPD-OP_TATA_OP-UAS_BAC,38,49,51,45,52,15,0,0
255,pGPD-OP_TATA_OP-UAS_BAD,1,2,5,5,4,1,0,0
256,pGPD-OP_TATA_OP-UAS_BAE,0,2,3,1,0,0,0,0
257,pGPD-OP_TATA_OP-UAS_BAF,5,48,39,4,11,3,0,0
258,pGPD-OP_TATA_OP-UAS_BBA,0,1,1,0,0,2,0,0
259,pGPD-OP_TATA_OP-UAS_BBB,0,0,0,0,0,0,0,0
260,pGPD-OP_TATA_OP-UAS_BBC,30,83,248,29,44,48,0,0
261,pGPD-OP_TATA_OP-UAS_BBD,8,15,33,16,2,6,0,0
262,pGPD-OP_TATA_OP-UAS_BBE,0,2,0,0,0,0,0,0
263,pGPD-OP_TATA_OP-UAS_BBF,4,25,6,208,7,11,0,0
264,pGPD-OP_TATA_OP-UAS_BCA,4,2,3,2,2,0,0,0
265,pGPD-OP_TATA_OP-UAS_BCB,0,0,0,1,0,0,0,0
266,pGPD-OP_TATA_OP-UAS_BCC,13,36,58,98,306,12,0,0
267,pGPD-OP_TATA_OP-UAS_BCD,121,214,567,565,68,32,0,0
268,pGPD-OP_TATA_OP-UAS_BCE,1,1,3,2,0,0,0,0
269,pGPD-OP_TATA_OP-UAS_BCF,9,4,6,4,4,4,0,0
270,pGPD-OP_TATA_OP-UAS_BDA,3,0,0,0,0,0,0,0
271,pGPD-OP_TATA_OP-UAS_BDB,0,1,0,0,0,0,0,0
272,pGPD-OP_TATA_OP-UAS_BDC,46,41,59,40,96,26,0,0
273,pGPD-OP_TATA_OP-UAS_BDD,27,27,9,14,4,2,0,0
274,pGPD-OP_TATA_OP-UAS_BDE,3,3,2,0,0,0,0,0
275,pGPD-OP_TATA_OP-UAS_BDF,0,0,0,0,0,0,0,0
276,pGPD-OP_TATA_OP-UAS_BEA,4,0,2,3,0,0,0,0
277,pGPD-OP_TATA_OP-UAS_BEB,0,0,1,0,0,0,0,0
278,pGPD-OP_TATA_OP-UAS_BEC,32,30,22,21,16,16,0,0
279,pGPD-OP_TATA_OP-UAS_BED,9,13,48,38,8,0,0,0
280,pGPD-OP_TATA_OP-UAS_BEE,2,4,2,1,1,1,0,0
281,pGPD-OP_TATA_OP-UAS_BEF,46,45,20,8,13,8,0,0
282,pGPD-OP_TATA_OP-UAS_BFA,4,4,8,5,3,0,0,0
283,pGPD-OP_TATA_OP-UAS_BFB,0,4,0,0,0,0,0,0
284,pGPD-OP_TATA_OP-UAS_BFC,10,25,81,13,6,31,0,0
285,pGPD-OP_TATA_OP-UAS_BFD,13,3,20,17,9,4,0,0
286,pGPD-OP_TATA_OP-UAS_BFE,3,2,3,1,0,3,0,0
287,pGPD-OP_TATA_OP-UAS_BFF,5,5,11,125,0,20,0,0
288,pGPD-OP_TATA_OP-UAS_CAA,2,0,0,0,0,2,0,0
289,pGPD-OP_TATA_OP-UAS_CAB,0,0,0,0,0,0,0,0
290,pGPD-OP_TATA_OP-UAS_CAC,47,25,119,47,17,80,0,0
291,pGPD-OP_TATA_OP-UAS_CAD,17,14,21,14,10,9,0,0
292,pGPD-OP_TATA_OP-UAS_CAE,2,0,2,0,2,0,0,0
293,pGPD-OP_TATA_OP-UAS_CAF,21,13,43,74,5,23,0,0
294,pGPD-OP_TATA_OP-UAS_CBA,2,2,0,0,0,0,0,0
295,pGPD-OP_TATA_OP-UAS_CBB,0,0,0,0,0,0,0,0
296,pGPD-OP_TATA_OP-UAS_CBC,53,62,79,38,29,79,0,0
297,pGPD-OP_TATA_OP-UAS_CBD,15,17,62,12,7,9,0,0
298,pGPD-OP_TATA_OP-UAS_CBE,2,1,2,5,1,0,0,0
299,pGPD-OP_TATA_OP-UAS_CBF,3,2,11,10,6,12,0,0
300,pGPD-OP_TATA_OP-UAS_CCA,0,2,6,1,0,0,0,0
301,pGPD-OP_TATA_OP-UAS_CCB,0,0,0,0,0,0,0,0
302,pGPD-OP_TATA_OP-UAS_CCC,32,15,35,22,9,15,0,0
303,pGPD-OP_TATA_OP-UAS_CCD,4,4,7,7,1,2,0,0
304,pGPD-OP_TATA_OP-UAS_CCE,0,2,1,0,0,0,0,0
305,pGPD-OP_TATA_OP-UAS_CCF,0,2,6,6,2,1,0,0
306,pGPD-OP_TATA_OP-UAS_CDA,4,2,18,5,1,1,0,0
307,pGPD-OP_TATA_OP-UAS_CDB,0,0,0,0,0,0,0,0
308,pGPD-OP_TATA_OP-UAS_CDC,21,31,63,128,12,36,1,0
309,pGPD-OP_TATA_OP-UAS_CDD,8,17,12,8,6,10,0,0
310,pGPD-OP_TATA_OP-UAS_CDE,0,0,0,0,0,2,0,0
311,pGPD-OP_TATA_OP-UAS_CDF,9,23,22,10,5,11,0,0
312,pGPD-OP_TATA_OP-UAS_CEA,0,1,1,1,1,7,0,0
313,pGPD-OP_TATA_OP-UAS_CEB,0,0,0,0,0,0,0,0
314,pGPD-OP_TATA_OP-UAS_CEC,10,6,7,6,1,69,0,0
315,pGPD-OP_TATA_OP-UAS_CED,7,6,2,7,3,4,0,0
316,pGPD-OP_TATA_OP-UAS_CEE,0,1,0,0,0,0,0,0
317,pGPD-OP_TATA_OP-UAS_CEF,2,5,5,1,0,1,0,0
318,pGPD-OP_TATA_OP-UAS_CFA,1,0,0,1,1,0,0,0
319,pGPD-OP_TATA_OP-UAS_CFB,0,0,0,0,0,0,0,0
320,pGPD-OP_TATA_OP-UAS_CFC,15,15,96,18,4,98,0,0
321,pGPD-OP_TATA_OP-UAS_CFD,0,10,26,5,3,18,0,0
322,pGPD-OP_TATA_OP-UAS_CFE,3,0,1,0,4,0,0,0
323,pGPD-OP_TATA_OP-UAS_CFF,5,42,48,3,4,10,0,0
324,pGPD-OP_TATA_OP-UAS_DAA,0,1,0,0,0,0,0,0
325,pGPD-OP_TATA_OP-UAS_DAB,0,0,0,0,0,0,0,0
326,pGPD-OP_TATA_OP-UAS_DAC,54,45,145,32,42,22,0,0
327,pGPD-OP_TATA_OP-UAS_DAD,6,5,16,16,3,4,0,0
328,pGPD-OP_TATA_OP-UAS_DAE,0,15,8,1,1,0,0,0
329,pGPD-OP_TATA_OP-UAS_DAF,13,8,50,4,2,17,0,0
330,pGPD-OP_TATA_OP-UAS_DBA,1,0,4,3,1,0,0,0
331,pGPD-OP_TATA_OP-UAS_DBB,0,2,0,0,0,0,0,0
332,pGPD-OP_TATA_OP-UAS_DBC,22,18,163,67,9,16,0,0
333,pGPD-OP_TATA_OP-UAS_DBD,17,34,39,24,26,11,0,0
334,pGPD-OP_TATA_OP-UAS_DBE,3,1,1,2,0,0,0,0
335,pGPD-OP_TATA_OP-UAS_DBF,4,20,16,7,6,5,0,0
336,pGPD-OP_TATA_OP-UAS_DCA,2,4,3,8,0,3,0,0
337,pGPD-OP_TATA_OP-UAS_DCB,0,0,0,0,0,0,0,0
338,pGPD-OP_TATA_OP-UAS_DCC,15,47,48,18,14,9,0,0
339,pGPD-OP_TATA_OP-UAS_DCD,11,8,12,6,13,5,0,0
340,pGPD-OP_TATA_OP-UAS_DCE,0,0,1,0,1,0,0,0
341,pGPD-OP_TATA_OP-UAS_DCF,4,1,3,5,2,5,0,0
342,pGPD-OP_TATA_OP-UAS_DDA,3,3,9,2,0,1,0,0
343,pGPD-OP_TATA_OP-UAS_DDB,0,0,0,0,0,0,0,0
344,pGPD-OP_TATA_OP-UAS_DDC,60,28,25,72,20,64,0,0
345,pGPD-OP_TATA_OP-UAS_DDD,5,15,22,13,4,6,0,0
346,pGPD-OP_TATA_OP-UAS_DDE,0,3,1,4,0,3,0,0
347,pGPD-OP_TATA_OP-UAS_DDF,35,51,64,52,25,25,1,0
348,pGPD-OP_TATA_OP-UAS_DEA,2,4,14,9,1,4,0,0
349,pGPD-OP_TATA_OP-UAS_DEB,0,0,0,0,0,0,0,0
350,pGPD-OP_TATA_OP-UAS_DEC,11,24,27,14,10,139,0,0
351,pGPD-OP_TATA_OP-UAS_DED,16,13,11,13,8,2,0,0
352,pGPD-OP_TATA_OP-UAS_DEE,0,0,0,0,0,0,0,0
353,pGPD-OP_TATA_OP-UAS_DEF,6,4,3,1,2,13,0,0
354,pGPD-OP_TATA_OP-UAS_DFA,4,6,16,2,7,0,0,0
355,pGPD-OP_TATA_OP-UAS_DFB,2,0,0,0,0,0,0,0
