,Combination,P2,P3,P4,P5,P6,P7,P8,P9
0,pGPD-TATA_OP-UAS_AAA,0,0,0,0,0,0,0,0
1,pGPD-TATA_OP-UAS_AAB,0,0,0,0,0,0,0,0
2,pGPD-TATA_OP-UAS_AAC,0,3,27,7,8,28,17,5
3,pGPD-TATA_OP-UAS_AAD,0,0,0,0,0,3,0,0
4,pGPD-TATA_OP-UAS_AAE,0,3,0,0,0,0,1,0
5,pGPD-TATA_OP-UAS_AAF,1,1,8,0,3,20,5,1
6,pGPD-TATA_OP-UAS_ABA,0,0,1,0,0,0,0,0
7,pGPD-TATA_OP-UAS_ABB,0,0,0,0,0,0,0,0
8,pGPD-TATA_OP-UAS_ABC,5,3,18,7,53,32,40,2
9,pGPD-TATA_OP-UAS_ABD,2,13,28,5,8,15,7,27
10,pGPD-TATA_OP-UAS_ABE,0,0,0,0,2,2,0,0
11,pGPD-TATA_OP-UAS_ABF,0,3,6,0,3,23,2,8
12,pGPD-TATA_OP-UAS_ACA,0,0,3,0,0,2,0,1
13,pGPD-TATA_OP-UAS_ACB,0,0,0,0,0,0,0,0
14,pGPD-TATA_OP-UAS_ACC,0,7,7,3,28,26,12,0
15,pGPD-TATA_OP-UAS_ACD,0,4,1,0,4,21,4,1
16,pGPD-TATA_OP-UAS_ACE,0,0,0,0,4,1,0,0
17,pGPD-TATA_OP-UAS_ACF,0,0,3,0,1,24,7,1
18,pGPD-TATA_OP-UAS_ADA,0,1,0,0,0,1,1,0
19,pGPD-TATA_OP-UAS_ADB,0,0,0,0,0,0,0,0
20,pGPD-TATA_OP-UAS_ADC,1,8,40,12,31,57,8,5
21,pGPD-TATA_OP-UAS_ADD,0,0,0,0,0,3,1,2
22,pGPD-TATA_OP-UAS_ADE,0,0,0,0,0,0,0,0
23,pGPD-TATA_OP-UAS_ADF,0,2,4,0,8,14,7,5
24,pGPD-TATA_OP-UAS_AEA,1,3,0,0,1,1,0,2
25,pGPD-TATA_OP-UAS_AEB,0,0,0,0,0,0,0,0
26,pGPD-TATA_OP-UAS_AEC,0,1,18,1,20,13,0,2
27,pGPD-TATA_OP-UAS_AED,0,4,3,0,0,9,1,3
28,pGPD-TATA_OP-UAS_AEE,0,1,0,1,0,3,1,0
29,pGPD-TATA_OP-UAS_AEF,0,0,1,1,0,23,0,2
30,pGPD-TATA_OP-UAS_AFA,0,0,0,0,2,5,0,0
31,pGPD-TATA_OP-UAS_AFB,0,0,3,0,0,0,0,0
32,pGPD-TATA_OP-UAS_AFC,0,3,30,3,8,11,2,3
33,pGPD-TATA_OP-UAS_AFD,0,0,10,1,5,41,2,2
34,pGPD-TATA_OP-UAS_AFE,0,1,0,0,0,1,0,1
35,pGPD-TATA_OP-UAS_AFF,0,3,2,0,4,11,0,3
36,pGPD-TATA_OP-UAS_BAA,0,0,1,0,1,8,2,0
37,pGPD-TATA_OP-UAS_BAB,0,7,0,0,0,5,0,1
38,pGPD-TATA_OP-UAS_BAC,2,14,161,6,32,65,56,7
39,pGPD-TATA_OP-UAS_BAD,0,1,4,1,17,81,1,2
40,pGPD-TATA_OP-UAS_BAE,0,0,2,0,1,3,0,0
41,pGPD-TATA_OP-UAS_BAF,10,33,70,109,161,193,59,14
42,pGPD-TATA_OP-UAS_BBA,0,0,1,0,1,0,0,1
43,pGPD-TATA_OP-UAS_BBB,0,0,0,0,0,0,0,0
44,pGPD-TATA_OP-UAS_BBC,1,41,42,30,35,180,42,23
45,pGPD-TATA_OP-UAS_BBD,0,0,3,4,6,3,0,2
46,pGPD-TATA_OP-UAS_BBE,0,0,1,2,0,0,0,1
47,pGPD-TATA_OP-UAS_BBF,1,6,7,1,14,32,23,2
48,pGPD-TATA_OP-UAS_BCA,0,0,0,0,0,14,0,0
49,pGPD-TATA_OP-UAS_BCB,0,0,0,0,0,0,0,0
50,pGPD-TATA_OP-UAS_BCC,0,8,7,3,13,36,33,3
51,pGPD-TATA_OP-UAS_BCD,0,0,7,0,1,14,2,2
52,pGPD-TATA_OP-UAS_BCE,0,0,0,0,0,0,0,0
53,pGPD-TATA_OP-UAS_BCF,0,1,3,2,3,69,29,8
54,pGPD-TATA_OP-UAS_BDA,0,0,0,0,1,1,5,0
55,pGPD-TATA_OP-UAS_BDB,0,0,0,0,0,0,0,0
56,pGPD-TATA_OP-UAS_BDC,0,24,88,10,49,73,17,16
57,pGPD-TATA_OP-UAS_BDD,2,14,24,20,12,89,78,0
58,pGPD-TATA_OP-UAS_BDE,0,0,2,0,0,4,1,0
59,pGPD-TATA_OP-UAS_BDF,0,0,0,0,0,0,0,0
60,pGPD-TATA_OP-UAS_BEA,2,4,1,0,4,2,0,0
61,pGPD-TATA_OP-UAS_BEB,0,0,0,0,0,0,0,0
62,pGPD-TATA_OP-UAS_BEC,0,6,29,6,16,18,4,0
63,pGPD-TATA_OP-UAS_BED,1,6,0,2,17,14,0,1
64,pGPD-TATA_OP-UAS_BEE,0,0,0,0,0,2,2,0
65,pGPD-TATA_OP-UAS_BEF,2,1,2,3,3,19,25,0
66,pGPD-TATA_OP-UAS_BFA,0,0,0,0,2,0,1,2
67,pGPD-TATA_OP-UAS_BFB,0,0,0,0,0,0,0,0
68,pGPD-TATA_OP-UAS_BFC,0,13,6,20,9,23,4,2
69,pGPD-TATA_OP-UAS_BFD,0,8,7,3,7,41,10,7
70,pGPD-TATA_OP-UAS_BFE,0,1,2,0,0,0,0,4
71,pGPD-TATA_OP-UAS_BFF,0,2,5,1,7,38,2,6
72,pGPD-TATA_OP-UAS_CAA,0,1,1,0,0,8,0,5
73,pGPD-TATA_OP-UAS_CAB,0,0,0,0,1,0,0,8
74,pGPD-TATA_OP-UAS_CAC,419,309,638,568,891,1251,1486,12930
75,pGPD-TATA_OP-UAS_CAD,2,2,10,2,1,21,9,30
76,pGPD-TATA_OP-UAS_CAE,0,0,3,1,0,1,12,27
77,pGPD-TATA_OP-UAS_CAF,1,3,8,4,7,47,11,29
78,pGPD-TATA_OP-UAS_CBA,1,0,2,0,0,2,0,0
79,pGPD-TATA_OP-UAS_CBB,0,0,0,0,0,0,0,0
80,pGPD-TATA_OP-UAS_CBC,4,10,11,6,23,48,37,25
81,pGPD-TATA_OP-UAS_CBD,2,11,27,0,20,22,208,86
82,pGPD-TATA_OP-UAS_CBE,0,0,0,0,1,7,1,11
83,pGPD-TATA_OP-UAS_CBF,0,5,7,0,4,13,5,6
84,pGPD-TATA_OP-UAS_CCA,0,0,0,0,0,0,1,0
85,pGPD-TATA_OP-UAS_CCB,0,0,0,0,0,0,0,0
86,pGPD-TATA_OP-UAS_CCC,1,4,5,4,11,32,13,16
87,pGPD-TATA_OP-UAS_CCD,0,2,0,0,0,4,0,1
88,pGPD-TATA_OP-UAS_CCE,0,0,0,0,0,1,0,0
89,pGPD-TATA_OP-UAS_CCF,3,0,1,0,0,5,3,0
90,pGPD-TATA_OP-UAS_CDA,0,1,0,0,0,0,5,3
91,pGPD-TATA_OP-UAS_CDB,0,0,0,0,0,0,0,0
92,pGPD-TATA_OP-UAS_CDC,2,3,13,7,16,52,16,17
93,pGPD-TATA_OP-UAS_CDD,0,0,5,0,0,3,4,1
94,pGPD-TATA_OP-UAS_CDE,0,0,0,0,0,0,0,0
95,pGPD-TATA_OP-UAS_CDF,2,4,9,1,0,8,1,9
96,pGPD-TATA_OP-UAS_CEA,0,1,5,0,0,10,1,1
97,pGPD-TATA_OP-UAS_CEB,0,0,0,0,0,0,0,0
98,pGPD-TATA_OP-UAS_CEC,2,1,7,2,8,18,5,9
99,pGPD-TATA_OP-UAS_CED,0,0,3,0,4,3,2,5
100,pGPD-TATA_OP-UAS_CEE,0,0,0,0,0,0,0,0
101,pGPD-TATA_OP-UAS_CEF,1,1,0,0,2,22,4,3
102,pGPD-TATA_OP-UAS_CFA,0,2,2,1,8,190,32,5
103,pGPD-TATA_OP-UAS_CFB,0,0,0,0,0,0,0,0
104,pGPD-TATA_OP-UAS_CFC,0,4,5,5,10,27,1,5
105,pGPD-TATA_OP-UAS_CFD,0,0,0,0,0,5,3,4
106,pGPD-TATA_OP-UAS_CFE,0,0,0,0,0,0,0,0
107,pGPD-TATA_OP-UAS_CFF,0,0,0,0,0,2,13,3
108,pGPD-TATA_OP-UAS_DAA,0,0,1,0,0,6,1,0
109,pGPD-TATA_OP-UAS_DAB,3,0,0,0,2,21,3,0
110,pGPD-TATA_OP-UAS_DAC,15,41,44,19,42,629,49,5
111,pGPD-TATA_OP-UAS_DAD,1106,994,1699,1885,3237,131320,14704,672
112,pGPD-TATA_OP-UAS_DAE,1,0,7,3,2,171,19,2
113,pGPD-TATA_OP-UAS_DAF,2,11,8,20,23,400,59,7
114,pGPD-TATA_OP-UAS_DBA,0,0,4,0,2,22,0,2
115,pGPD-TATA_OP-UAS_DBB,0,0,0,0,0,0,0,0
116,pGPD-TATA_OP-UAS_DBC,1,7,8,3,16,92,13,12
117,pGPD-TATA_OP-UAS_DBD,0,0,13,0,5,94,14,4
118,pGPD-TATA_OP-UAS_DBE,0,0,1,0,0,3,0,0
119,pGPD-TATA_OP-UAS_DBF,0,1,5,1,1,52,13,1
120,pGPD-TATA_OP-UAS_DCA,0,3,3,0,0,23,2,3
121,pGPD-TATA_OP-UAS_DCB,0,0,0,0,0,0,0,0
122,pGPD-TATA_OP-UAS_DCC,0,2,4,2,20,104,9,9
123,pGPD-TATA_OP-UAS_DCD,1,1,10,1,6,80,21,2
124,pGPD-TATA_OP-UAS_DCE,0,0,0,0,0,2,0,0
125,pGPD-TATA_OP-UAS_DCF,0,1,1,0,2,16,16,6
126,pGPD-TATA_OP-UAS_DDA,0,0,5,0,3,24,4,2
127,pGPD-TATA_OP-UAS_DDB,0,0,0,0,0,0,0,0
128,pGPD-TATA_OP-UAS_DDC,1,0,17,3,17,48,25,2
129,pGPD-TATA_OP-UAS_DDD,0,1,4,0,2,13,12,4
130,pGPD-TATA_OP-UAS_DDE,0,0,3,0,0,1,1,0
131,pGPD-TATA_OP-UAS_DDF,0,1,4,0,1,38,6,3
132,pGPD-TATA_OP-UAS_DEA,1,0,0,0,0,21,1,1
133,pGPD-TATA_OP-UAS_DEB,0,0,0,0,0,0,0,0
134,pGPD-TATA_OP-UAS_DEC,1,3,14,7,14,104,48,2
135,pGPD-TATA_OP-UAS_DED,27,3,1,5,4,35,11,0
136,pGPD-TATA_OP-UAS_DEE,0,0,2,0,0,0,1,0
137,pGPD-TATA_OP-UAS_DEF,1,3,7,1,4,11,2,2
138,pGPD-TATA_OP-UAS_DFA,0,0,0,0,0,16,69,0
139,pGPD-TATA_OP-UAS_DFB,0,0,0,0,0,0,0,0
140,pGPD-TATA_OP-UAS_DFC,1,4,7,21,25,147,22,1
141,pGPD-TATA_OP-UAS_DFD,4,2,4,0,3,40,10,5
142,pGPD-TATA_OP-UAS_DFE,0,0,0,0,0,0,0,0
143,pGPD-TATA_OP-UAS_DFF,1,5,6,1,4,33,14,4
144,pGPD-TATA_OP-UAS_EAA,0,0,0,0,0,0,0,0
145,pGPD-TATA_OP-UAS_EAB,0,0,0,0,0,0,0,0
146,pGPD-TATA_OP-UAS_EAC,1,11,23,8,17,49,14,11
147,pGPD-TATA_OP-UAS_EAD,4,7,8,6,2,72,33,9
148,pGPD-TATA_OP-UAS_EAE,0,1,0,0,0,0,0,2
149,pGPD-TATA_OP-UAS_EAF,1,1,9,0,10,69,14,3
150,pGPD-TATA_OP-UAS_EBA,1,0,1,0,1,9,3,0
151,pGPD-TATA_OP-UAS_EBB,0,0,0,0,0,1,2,0
152,pGPD-TATA_OP-UAS_EBC,0,11,20,2,26,93,13,12
153,pGPD-TATA_OP-UAS_EBD,0,2,6,2,0,7,3,6
154,pGPD-TATA_OP-UAS_EBE,0,1,2,1,1,1,0,1
155,pGPD-TATA_OP-UAS_EBF,0,1,15,0,4,33,66,8
156,pGPD-TATA_OP-UAS_ECA,0,0,0,0,0,6,0,0
157,pGPD-TATA_OP-UAS_ECB,0,0,0,0,0,0,1,0
158,pGPD-TATA_OP-UAS_ECC,1,0,15,3,14,50,21,9
159,pGPD-TATA_OP-UAS_ECD,0,0,3,0,5,42,0,2
160,pGPD-TATA_OP-UAS_ECE,0,0,0,0,0,0,1,0
161,pGPD-TATA_OP-UAS_ECF,0,0,0,0,0,4,10,0
162,pGPD-TATA_OP-UAS_EDA,0,0,0,0,0,1,1,0
163,pGPD-TATA_OP-UAS_EDB,0,0,0,0,0,2,0,0
164,pGPD-TATA_OP-UAS_EDC,0,8,31,5,9,59,4,9
165,pGPD-TATA_OP-UAS_EDD,1,2,9,4,3,45,74,19
166,pGPD-TATA_OP-UAS_EDE,4,0,0,0,1,3,0,2
167,pGPD-TATA_OP-UAS_EDF,0,0,7,2,5,7,9,8
168,pGPD-TATA_OP-UAS_EEA,0,0,0,0,0,4,0,0
169,pGPD-TATA_OP-UAS_EEB,0,0,0,0,0,0,0,0
170,pGPD-TATA_OP-UAS_EEC,2,4,2,7,15,22,7,3
171,pGPD-TATA_OP-UAS_EED,0,4,1,0,0,16,19,3
172,pGPD-TATA_OP-UAS_EEE,0,0,0,0,0,0,0,0
173,pGPD-TATA_OP-UAS_EEF,3,1,0,3,1,53,30,4
174,pGPD-TATA_OP-UAS_EFA,0,0,0,0,0,2,0,0
175,pGPD-TATA_OP-UAS_EFB,0,0,0,0,0,0,0,0
176,pGPD-TATA_OP-UAS_EFC,0,4,7,2,19,29,7,3
177,pGPD-TATA_OP-UAS_EFD,0,0,1,4,2,18,6,1
178,pGPD-TATA_OP-UAS_EFE,2,0,3,0,0,4,1,0
179,pGPD-TATA_OP-UAS_EFF,0,2,3,0,0,24,8,0
180,pGPD-TATA_OP-UAS_FAA,0,4,11,4,0,0,0,0
181,pGPD-TATA_OP-UAS_FAB,0,0,3,1,0,0,0,0
182,pGPD-TATA_OP-UAS_FAC,10,19,295,67,46,71,27,2
183,pGPD-TATA_OP-UAS_FAD,0,3,55,8,10,79,7,4
184,pGPD-TATA_OP-UAS_FAE,0,1,6,7,0,2,0,0
185,pGPD-TATA_OP-UAS_FAF,120,1193,12819,6683,554,249,124,53
186,pGPD-TATA_OP-UAS_FBA,1,2,7,0,0,2,0,0
187,pGPD-TATA_OP-UAS_FBB,0,0,0,0,0,0,0,0
188,pGPD-TATA_OP-UAS_FBC,9,37,324,34,32,320,62,9
189,pGPD-TATA_OP-UAS_FBD,1,1,9,2,7,27,19,11
190,pGPD-TATA_OP-UAS_FBE,0,0,0,2,1,8,3,0
191,pGPD-TATA_OP-UAS_FBF,0,3,12,5,4,18,21,21
192,pGPD-TATA_OP-UAS_FCA,0,0,7,0,0,2,0,0
193,pGPD-TATA_OP-UAS_FCB,0,0,0,0,0,0,0,0
194,pGPD-TATA_OP-UAS_FCC,2,1,7,1,7,16,42,3
195,pGPD-TATA_OP-UAS_FCD,0,1,1,2,1,2,2,0
196,pGPD-TATA_OP-UAS_FCE,0,0,1,0,2,3,0,0
197,pGPD-TATA_OP-UAS_FCF,0,0,4,5,2,15,7,0
198,pGPD-TATA_OP-UAS_FDA,0,0,1,0,0,1,0,0
199,pGPD-TATA_OP-UAS_FDB,0,0,0,0,0,0,0,0
200,pGPD-TATA_OP-UAS_FDC,2,3,44,9,8,27,3,0
201,pGPD-TATA_OP-UAS_FDD,0,1,6,1,2,18,0,0
202,pGPD-TATA_OP-UAS_FDE,0,0,0,0,0,1,0,0
203,pGPD-TATA_OP-UAS_FDF,0,2,4,2,0,6,10,2
204,pGPD-TATA_OP-UAS_FEA,1,0,2,0,0,9,1,2
205,pGPD-TATA_OP-UAS_FEB,0,0,0,0,0,0,0,0
206,pGPD-TATA_OP-UAS_FEC,1,5,12,3,17,40,4,6
207,pGPD-TATA_OP-UAS_FED,0,0,2,0,1,3,3,0
208,pGPD-TATA_OP-UAS_FEE,0,0,2,3,0,1,0,0
209,pGPD-TATA_OP-UAS_FEF,0,1,6,3,1,14,2,0
210,pGPD-TATA_OP-UAS_FFA,0,2,18,9,1,10,13,0
211,pGPD-TATA_OP-UAS_FFB,0,0,1,0,0,0,0,0
212,pGPD-TATA_OP-UAS_FFC,0,1,1,0,9,2,1,0
213,pGPD-TATA_OP-UAS_FFD,0,2,4,0,0,12,8,1
214,pGPD-TATA_OP-UAS_FFE,0,2,0,0,2,14,1,0
215,pGPD-TATA_OP-UAS_FFF,0,2,11,0,4,17,21,4
216,pGPD-OP_TATA_OP-UAS_AAA,0,0,0,0,0,0,0,0
217,pGPD-OP_TATA_OP-UAS_AAB,0,0,0,0,0,0,0,0
218,pGPD-OP_TATA_OP-UAS_AAC,1,3,10,4,21,9,11,28
219,pGPD-OP_TATA_OP-UAS_AAD,0,0,1,0,0,3,1,0
220,pGPD-OP_TATA_OP-UAS_AAE,0,0,0,1,1,1,1,5
221,pGPD-OP_TATA_OP-UAS_AAF,1,1,0,1,9,13,2,15
222,pGPD-OP_TATA_OP-UAS_ABA,0,0,0,0,0,0,0,0
223,pGPD-OP_TATA_OP-UAS_ABB,0,0,0,0,0,0,0,0
224,pGPD-OP_TATA_OP-UAS_ABC,5,8,9,2,57,48,49,60
225,pGPD-OP_TATA_OP-UAS_ABD,2,3,14,1,2,18,19,63
226,pGPD-OP_TATA_OP-UAS_ABE,2,1,3,0,0,5,1,4
227,pGPD-OP_TATA_OP-UAS_ABF,0,3,5,0,2,14,28,15
228,pGPD-OP_TATA_OP-UAS_ACA,0,0,5,0,1,2,2,5
229,pGPD-OP_TATA_OP-UAS_ACB,0,0,0,0,0,0,0,0
230,pGPD-OP_TATA_OP-UAS_ACC,7,9,7,4,45,49,23,53
231,pGPD-OP_TATA_OP-UAS_ACD,3,4,5,9,15,50,14,18
232,pGPD-OP_TATA_OP-UAS_ACE,1,0,0,0,2,4,5,3
233,pGPD-OP_TATA_OP-UAS_ACF,5,1,3,1,1,3,5,18
234,pGPD-OP_TATA_OP-UAS_ADA,0,1,0,0,0,0,1,8
235,pGPD-OP_TATA_OP-UAS_ADB,0,0,0,0,0,0,0,0
236,pGPD-OP_TATA_OP-UAS_ADC,9,21,45,38,69,37,30,88
237,pGPD-OP_TATA_OP-UAS_ADD,12,4,9,3,5,0,17,31
238,pGPD-OP_TATA_OP-UAS_ADE,2,1,0,0,0,5,2,6
239,pGPD-OP_TATA_OP-UAS_ADF,4,8,18,7,7,21,43,29
240,pGPD-OP_TATA_OP-UAS_AEA,4,1,5,3,1,7,6,32
241,pGPD-OP_TATA_OP-UAS_AEB,0,1,5,1,1,7,4,17
242,pGPD-OP_TATA_OP-UAS_AEC,10,17,25,19,56,52,50,123
243,pGPD-OP_TATA_OP-UAS_AED,11,2,6,7,15,31,39,100
244,pGPD-OP_TATA_OP-UAS_AEE,2,12,10,0,4,11,22,46
245,pGPD-OP_TATA_OP-UAS_AEF,1666,2079,4289,3160,4308,7600,12358,41719
246,pGPD-OP_TATA_OP-UAS_AFA,2,3,0,0,0,1,12,4
247,pGPD-OP_TATA_OP-UAS_AFB,0,0,0,0,0,0,0,1
248,pGPD-OP_TATA_OP-UAS_AFC,17,10,12,3,19,23,30,36
249,pGPD-OP_TATA_OP-UAS_AFD,0,4,15,1,30,53,23,15
250,pGPD-OP_TATA_OP-UAS_AFE,0,0,0,0,0,0,0,0
251,pGPD-OP_TATA_OP-UAS_AFF,0,7,5,4,4,30,6,16
252,pGPD-OP_TATA_OP-UAS_BAA,0,0,0,0,0,0,0,1
253,pGPD-OP_TATA_OP-UAS_BAB,0,0,0,0,0,0,0,0
254,pGPD-OP_TATA_OP-UAS_BAC,2,18,37,6,55,29,10,32
255,pGPD-OP_TATA_OP-UAS_BAD,1,2,2,4,3,25,4,5
256,pGPD-OP_TATA_OP-UAS_BAE,0,3,1,0,1,12,0,1
257,pGPD-OP_TATA_OP-UAS_BAF,0,9,12,0,20,18,6,5
258,pGPD-OP_TATA_OP-UAS_BBA,0,0,8,0,2,2,3,1
259,pGPD-OP_TATA_OP-UAS_BBB,0,0,0,0,0,0,0,0
260,pGPD-OP_TATA_OP-UAS_BBC,1,17,17,12,48,69,74,28
261,pGPD-OP_TATA_OP-UAS_BBD,0,4,12,6,33,13,2,10
262,pGPD-OP_TATA_OP-UAS_BBE,0,0,0,0,0,3,0,0
263,pGPD-OP_TATA_OP-UAS_BBF,0,2,18,0,2,24,38,9
264,pGPD-OP_TATA_OP-UAS_BCA,2,0,3,0,1,16,0,2
265,pGPD-OP_TATA_OP-UAS_BCB,0,0,0,0,0,0,0,0
266,pGPD-OP_TATA_OP-UAS_BCC,3,6,9,2,27,21,14,19
267,pGPD-OP_TATA_OP-UAS_BCD,15,17,50,46,48,111,188,823
268,pGPD-OP_TATA_OP-UAS_BCE,0,0,0,0,1,1,2,1
269,pGPD-OP_TATA_OP-UAS_BCF,0,3,0,0,2,15,0,4
270,pGPD-OP_TATA_OP-UAS_BDA,0,0,1,0,1,4,0,2
271,pGPD-OP_TATA_OP-UAS_BDB,0,0,0,0,0,0,0,2
272,pGPD-OP_TATA_OP-UAS_BDC,1,5,29,12,56,31,7,20
273,pGPD-OP_TATA_OP-UAS_BDD,1,6,7,1,12,7,5,5
274,pGPD-OP_TATA_OP-UAS_BDE,0,0,0,0,1,0,0,0
275,pGPD-OP_TATA_OP-UAS_BDF,0,0,0,0,0,0,0,0
276,pGPD-OP_TATA_OP-UAS_BEA,0,0,7,0,5,9,3,2
277,pGPD-OP_TATA_OP-UAS_BEB,0,0,0,0,0,0,0,0
278,pGPD-OP_TATA_OP-UAS_BEC,5,5,10,1,47,23,7,9
279,pGPD-OP_TATA_OP-UAS_BED,1,1,3,0,7,8,63,25
280,pGPD-OP_TATA_OP-UAS_BEE,0,0,1,0,0,2,1,1
281,pGPD-OP_TATA_OP-UAS_BEF,0,2,9,3,8,23,11,7
282,pGPD-OP_TATA_OP-UAS_BFA,0,0,3,1,9,6,20,18
283,pGPD-OP_TATA_OP-UAS_BFB,0,0,3,0,0,0,0,0
284,pGPD-OP_TATA_OP-UAS_BFC,1,1,17,2,15,13,2,4
285,pGPD-OP_TATA_OP-UAS_BFD,0,0,3,2,3,12,1,14
286,pGPD-OP_TATA_OP-UAS_BFE,0,0,0,0,0,1,0,1
287,pGPD-OP_TATA_OP-UAS_BFF,1,3,0,1,1,11,2,8
288,pGPD-OP_TATA_OP-UAS_CAA,0,1,0,0,0,1,0,0
289,pGPD-OP_TATA_OP-UAS_CAB,0,0,1,0,0,0,0,0
290,pGPD-OP_TATA_OP-UAS_CAC,5,2,5,4,37,27,21,21
291,pGPD-OP_TATA_OP-UAS_CAD,1,0,4,1,3,7,4,5
292,pGPD-OP_TATA_OP-UAS_CAE,0,0,0,0,1,1,6,0
293,pGPD-OP_TATA_OP-UAS_CAF,0,4,4,0,2,28,4,6
294,pGPD-OP_TATA_OP-UAS_CBA,0,0,2,0,0,2,0,1
295,pGPD-OP_TATA_OP-UAS_CBB,0,0,0,0,0,0,0,0
296,pGPD-OP_TATA_OP-UAS_CBC,2,8,23,4,29,95,29,28
297,pGPD-OP_TATA_OP-UAS_CBD,0,1,9,1,3,2,53,6
298,pGPD-OP_TATA_OP-UAS_CBE,0,1,0,0,1,2,5,3
299,pGPD-OP_TATA_OP-UAS_CBF,0,1,5,0,4,15,4,10
300,pGPD-OP_TATA_OP-UAS_CCA,0,0,0,0,0,0,2,1
301,pGPD-OP_TATA_OP-UAS_CCB,0,0,0,0,0,0,0,0
302,pGPD-OP_TATA_OP-UAS_CCC,0,2,5,3,6,23,5,9
303,pGPD-OP_TATA_OP-UAS_CCD,0,0,0,0,2,4,3,4
304,pGPD-OP_TATA_OP-UAS_CCE,0,0,0,0,0,0,0,0
305,pGPD-OP_TATA_OP-UAS_CCF,0,1,0,0,0,2,0,1
306,pGPD-OP_TATA_OP-UAS_CDA,0,0,0,0,0,4,0,1
307,pGPD-OP_TATA_OP-UAS_CDB,0,0,0,0,0,0,0,0
308,pGPD-OP_TATA_OP-UAS_CDC,0,1,7,2,10,13,14,9
309,pGPD-OP_TATA_OP-UAS_CDD,0,2,3,1,0,2,5,8
310,pGPD-OP_TATA_OP-UAS_CDE,0,0,4,0,0,0,0,1
311,pGPD-OP_TATA_OP-UAS_CDF,0,0,4,0,4,7,7,7
312,pGPD-OP_TATA_OP-UAS_CEA,0,0,0,0,0,1,1,1
313,pGPD-OP_TATA_OP-UAS_CEB,0,0,0,0,0,0,0,0
314,pGPD-OP_TATA_OP-UAS_CEC,1,1,7,0,12,18,4,5
315,pGPD-OP_TATA_OP-UAS_CED,0,2,3,0,3,14,0,2
316,pGPD-OP_TATA_OP-UAS_CEE,0,0,0,0,0,0,1,0
317,pGPD-OP_TATA_OP-UAS_CEF,0,2,0,0,1,3,2,1
318,pGPD-OP_TATA_OP-UAS_CFA,0,0,4,0,1,2,0,1
319,pGPD-OP_TATA_OP-UAS_CFB,0,0,0,0,0,0,0,0
320,pGPD-OP_TATA_OP-UAS_CFC,0,5,8,3,12,19,10,10
321,pGPD-OP_TATA_OP-UAS_CFD,0,2,3,0,0,15,7,1
322,pGPD-OP_TATA_OP-UAS_CFE,0,0,0,0,0,1,1,0
323,pGPD-OP_TATA_OP-UAS_CFF,0,1,8,1,0,18,38,1
324,pGPD-OP_TATA_OP-UAS_DAA,0,0,1,0,0,1,0,0
325,pGPD-OP_TATA_OP-UAS_DAB,0,0,0,0,0,0,0,0
326,pGPD-OP_TATA_OP-UAS_DAC,1,2,40,2,50,39,10,27
327,pGPD-OP_TATA_OP-UAS_DAD,1,2,10,1,4,402,24,7
328,pGPD-OP_TATA_OP-UAS_DAE,0,0,0,0,1,1,0,0
329,pGPD-OP_TATA_OP-UAS_DAF,1,2,4,0,7,32,3,19
330,pGPD-OP_TATA_OP-UAS_DBA,0,2,2,0,1,8,0,3
331,pGPD-OP_TATA_OP-UAS_DBB,0,0,0,0,0,0,0,0
332,pGPD-OP_TATA_OP-UAS_DBC,0,8,15,7,44,73,65,32
333,pGPD-OP_TATA_OP-UAS_DBD,1,2,17,0,0,17,53,3
334,pGPD-OP_TATA_OP-UAS_DBE,0,0,2,1,0,6,9,0
335,pGPD-OP_TATA_OP-UAS_DBF,0,5,1,2,5,10,24,9
336,pGPD-OP_TATA_OP-UAS_DCA,0,1,4,0,3,17,4,0
337,pGPD-OP_TATA_OP-UAS_DCB,0,0,0,0,0,0,0,0
338,pGPD-OP_TATA_OP-UAS_DCC,0,2,4,0,23,27,2,8
339,pGPD-OP_TATA_OP-UAS_DCD,0,1,1,0,0,9,1,3
340,pGPD-OP_TATA_OP-UAS_DCE,0,1,1,0,2,0,0,0
341,pGPD-OP_TATA_OP-UAS_DCF,0,0,2,0,1,3,3,1
342,pGPD-OP_TATA_OP-UAS_DDA,0,1,1,0,0,6,0,1
343,pGPD-OP_TATA_OP-UAS_DDB,0,0,0,0,0,0,0,0
344,pGPD-OP_TATA_OP-UAS_DDC,0,3,9,9,20,16,3,7
345,pGPD-OP_TATA_OP-UAS_DDD,1,0,1,0,3,2,4,7
346,pGPD-OP_TATA_OP-UAS_DDE,0,1,0,0,0,2,1,2
347,pGPD-OP_TATA_OP-UAS_DDF,0,12,12,1,11,19,17,25
348,pGPD-OP_TATA_OP-UAS_DEA,0,2,3,0,6,14,2,0
349,pGPD-OP_TATA_OP-UAS_DEB,0,0,0,0,0,0,0,0
350,pGPD-OP_TATA_OP-UAS_DEC,0,3,5,0,24,29,2,14
351,pGPD-OP_TATA_OP-UAS_DED,0,1,3,3,0,15,3,3
352,pGPD-OP_TATA_OP-UAS_DEE,0,0,0,0,0,0,0,1
353,pGPD-OP_TATA_OP-UAS_DEF,0,0,0,0,0,10,5,0
354,pGPD-OP_TATA_OP-UAS_DFA,0,2,2,0,4,2,0,4
355,pGPD-OP_TATA_OP-UAS_DFB,0,0,0,0,0,2,0,0
