,Combination,P2,P3,P4,P5,P6,P7,P8,P9
27,pGPD-TATA_OP-UAS_AED,0,1,5,0,1,4,1,1
28,pGPD-TATA_OP-UAS_AEE,0,0,4,0,0,0,2,1
29,pGPD-TATA_OP-UAS_AEF,0,3,2,0,2,4,2,2
30,pGPD-TATA_OP-UAS_AFA,0,0,0,1,1,0,0,0
31,pGPD-TATA_OP-UAS_AFB,0,0,0,0,0,0,0,0
32,pGPD-TATA_OP-UAS_AFC,0,4,15,3,12,3,0,0
33,pGPD-TATA_OP-UAS_AFD,0,2,7,0,9,26,8,0
34,pGPD-TATA_OP-UAS_AFE,0,0,0,0,0,0,2,1
35,pGPD-TATA_OP-UAS_AFF,0,1,0,1,1,1,0,0
36,pGPD-TATA_OP-UAS_BAA,0,0,0,0,0,1,0,0
37,pGPD-TATA_OP-UAS_BAB,0,0,0,0,1,0,0,0
38,pGPD-TATA_OP-UAS_BAC,3,14,113,7,13,21,9,1
39,pGPD-TATA_OP-UAS_BAD,1,2,1,1,4,16,6,1
40,pGPD-TATA_OP-UAS_BAE,0,0,0,0,0,0,0,0
41,pGPD-TATA_OP-UAS_BAF,0,52,39,128,95,51,23,8
42,pGPD-TATA_OP-UAS_BBA,0,0,2,0,0,0,0,0
43,pGPD-TATA_OP-UAS_BBB,0,0,0,0,0,0,0,0
44,pGPD-TATA_OP-UAS_BBC,4,36,61,16,64,64,31,11
45,pGPD-TATA_OP-UAS_BBD,0,3,5,2,2,2,2,3
46,pGPD-TATA_OP-UAS_BBE,0,2,0,0,0,0,0,0
47,pGPD-TATA_OP-UAS_BBF,1,7,5,2,15,3,34,3
48,pGPD-TATA_OP-UAS_BCA,0,0,3,0,2,0,0,0
49,pGPD-TATA_OP-UAS_BCB,0,0,0,0,0,0,0,0
50,pGPD-TATA_OP-UAS_BCC,0,4,2,7,8,7,14,0
51,pGPD-TATA_OP-UAS_BCD,1,1,4,2,0,5,1,0
52,pGPD-TATA_OP-UAS_BCE,0,0,0,0,0,0,0,0
53,pGPD-TATA_OP-UAS_BCF,0,6,2,2,14,4,18,2
54,pGPD-TATA_OP-UAS_BDA,0,0,0,0,0,0,0,0
55,pGPD-TATA_OP-UAS_BDB,0,0,0,0,0,0,0,1
56,pGPD-TATA_OP-UAS_BDC,0,21,76,10,49,35,18,6
57,pGPD-TATA_OP-UAS_BDD,2,5,19,3,7,10,51,1
58,pGPD-TATA_OP-UAS_BDE,0,0,0,0,1,0,7,1
59,pGPD-TATA_OP-UAS_BDF,0,0,1,0,0,0,0,0
60,pGPD-TATA_OP-UAS_BEA,0,0,0,1,0,0,0,2
61,pGPD-TATA_OP-UAS_BEB,0,0,0,0,0,0,0,0
62,pGPD-TATA_OP-UAS_BEC,1,3,33,7,15,4,1,1
63,pGPD-TATA_OP-UAS_BED,0,0,2,5,11,0,0,0
64,pGPD-TATA_OP-UAS_BEE,0,0,2,0,1,0,1,0
65,pGPD-TATA_OP-UAS_BEF,0,0,1,6,2,14,8,0
66,pGPD-TATA_OP-UAS_BFA,0,1,1,0,2,0,0,0
67,pGPD-TATA_OP-UAS_BFB,0,0,0,0,0,0,0,0
68,pGPD-TATA_OP-UAS_BFC,0,1,16,8,7,0,5,0
69,pGPD-TATA_OP-UAS_BFD,0,2,3,0,5,4,17,0
70,pGPD-TATA_OP-UAS_BFE,0,2,0,0,0,0,0,0
71,pGPD-TATA_OP-UAS_BFF,0,0,3,0,4,3,2,1
72,pGPD-TATA_OP-UAS_CAA,0,0,1,1,0,1,0,3
73,pGPD-TATA_OP-UAS_CAB,1,0,0,0,0,0,0,3
74,pGPD-TATA_OP-UAS_CAC,224,348,453,1098,667,431,1531,11634
75,pGPD-TATA_OP-UAS_CAD,0,0,5,7,2,4,18,31
76,pGPD-TATA_OP-UAS_CAE,2,0,0,8,0,0,2,19
77,pGPD-TATA_OP-UAS_CAF,2,7,1,11,1,4,12,28
78,pGPD-TATA_OP-UAS_CBA,0,0,1,1,2,1,2,1
79,pGPD-TATA_OP-UAS_CBB,0,0,0,0,0,0,0,0
80,pGPD-TATA_OP-UAS_CBC,3,4,6,4,8,20,23,13
81,pGPD-TATA_OP-UAS_CBD,0,0,4,1,1,1,42,21
82,pGPD-TATA_OP-UAS_CBE,0,0,0,1,1,0,2,8
83,pGPD-TATA_OP-UAS_CBF,0,4,2,1,8,2,1,11
84,pGPD-TATA_OP-UAS_CCA,0,0,0,0,0,0,0,0
85,pGPD-TATA_OP-UAS_CCB,0,0,0,0,0,0,0,0
86,pGPD-TATA_OP-UAS_CCC,2,6,15,3,12,50,2,7
87,pGPD-TATA_OP-UAS_CCD,0,0,0,0,0,1,0,3
88,pGPD-TATA_OP-UAS_CCE,0,0,0,0,0,0,0,0
89,pGPD-TATA_OP-UAS_CCF,1,4,1,0,6,0,2,3
90,pGPD-TATA_OP-UAS_CDA,0,1,0,0,0,1,1,2
91,pGPD-TATA_OP-UAS_CDB,0,0,0,0,0,0,0,0
92,pGPD-TATA_OP-UAS_CDC,1,14,25,9,18,48,13,5
93,pGPD-TATA_OP-UAS_CDD,0,0,1,1,0,2,16,1
94,pGPD-TATA_OP-UAS_CDE,0,0,0,0,0,0,0,0
95,pGPD-TATA_OP-UAS_CDF,0,1,3,0,1,1,1,5
96,pGPD-TATA_OP-UAS_CEA,0,0,2,0,0,1,3,1
97,pGPD-TATA_OP-UAS_CEB,0,0,0,0,0,0,0,0
98,pGPD-TATA_OP-UAS_CEC,2,0,19,13,9,12,10,12
99,pGPD-TATA_OP-UAS_CED,0,2,3,1,0,0,1,1
100,pGPD-TATA_OP-UAS_CEE,0,0,0,0,0,0,0,0
101,pGPD-TATA_OP-UAS_CEF,0,4,1,2,4,2,5,0
102,pGPD-TATA_OP-UAS_CFA,2,1,0,7,7,30,4,0
103,pGPD-TATA_OP-UAS_CFB,0,0,0,0,0,0,0,0
104,pGPD-TATA_OP-UAS_CFC,0,1,10,6,0,3,2,6
105,pGPD-TATA_OP-UAS_CFD,0,4,1,2,4,0,2,12
106,pGPD-TATA_OP-UAS_CFE,0,0,0,0,0,0,1,0
107,pGPD-TATA_OP-UAS_CFF,4,0,3,0,0,1,3,6
108,pGPD-TATA_OP-UAS_DAA,0,0,0,0,0,2,0,0
109,pGPD-TATA_OP-UAS_DAB,0,0,1,0,0,4,5,0
110,pGPD-TATA_OP-UAS_DAC,7,20,42,24,58,242,43,6
111,pGPD-TATA_OP-UAS_DAD,478,655,762,1554,4475,36283,8757,479
112,pGPD-TATA_OP-UAS_DAE,0,3,4,3,6,31,15,4
113,pGPD-TATA_OP-UAS_DAF,4,8,8,11,37,85,65,7
114,pGPD-TATA_OP-UAS_DBA,0,1,0,0,0,3,2,0
115,pGPD-TATA_OP-UAS_DBB,0,0,0,0,0,0,0,0
116,pGPD-TATA_OP-UAS_DBC,3,9,16,9,21,23,8,2
117,pGPD-TATA_OP-UAS_DBD,0,12,6,0,3,12,9,2
118,pGPD-TATA_OP-UAS_DBE,0,0,0,0,0,0,1,0
119,pGPD-TATA_OP-UAS_DBF,1,3,5,2,2,13,7,3
120,pGPD-TATA_OP-UAS_DCA,1,0,0,1,0,9,6,0
121,pGPD-TATA_OP-UAS_DCB,0,0,0,0,0,0,0,0
122,pGPD-TATA_OP-UAS_DCC,2,3,4,16,23,25,13,0
123,pGPD-TATA_OP-UAS_DCD,1,2,4,5,2,52,11,2
124,pGPD-TATA_OP-UAS_DCE,0,0,0,0,0,0,0,0
125,pGPD-TATA_OP-UAS_DCF,0,2,0,0,1,1,19,1
126,pGPD-TATA_OP-UAS_DDA,0,1,0,0,1,1,0,0
127,pGPD-TATA_OP-UAS_DDB,0,0,0,0,0,0,0,0
128,pGPD-TATA_OP-UAS_DDC,0,3,18,9,7,9,4,1
129,pGPD-TATA_OP-UAS_DDD,0,3,6,0,9,2,21,12
130,pGPD-TATA_OP-UAS_DDE,0,0,0,0,0,0,0,1
131,pGPD-TATA_OP-UAS_DDF,0,0,2,4,3,8,8,8
132,pGPD-TATA_OP-UAS_DEA,0,2,0,0,1,8,1,0
133,pGPD-TATA_OP-UAS_DEB,0,0,0,0,0,0,0,0
134,pGPD-TATA_OP-UAS_DEC,1,3,7,13,22,24,13,3
135,pGPD-TATA_OP-UAS_DED,6,7,5,1,1,7,7,2
136,pGPD-TATA_OP-UAS_DEE,0,1,0,0,0,0,0,1
137,pGPD-TATA_OP-UAS_DEF,0,0,1,2,0,1,0,0
138,pGPD-TATA_OP-UAS_DFA,0,3,0,0,0,0,13,1
139,pGPD-TATA_OP-UAS_DFB,0,0,0,0,0,0,0,0
140,pGPD-TATA_OP-UAS_DFC,0,8,11,7,31,17,14,2
141,pGPD-TATA_OP-UAS_DFD,0,6,2,1,2,9,12,4
142,pGPD-TATA_OP-UAS_DFE,0,0,0,0,0,0,0,2
143,pGPD-TATA_OP-UAS_DFF,0,0,2,0,1,10,6,5
144,pGPD-TATA_OP-UAS_EAA,0,0,0,0,0,1,0,0
145,pGPD-TATA_OP-UAS_EAB,0,0,0,0,0,0,0,0
146,pGPD-TATA_OP-UAS_EAC,2,2,32,3,19,29,8,2
147,pGPD-TATA_OP-UAS_EAD,2,2,8,2,0,3,44,5
148,pGPD-TATA_OP-UAS_EAE,0,0,1,0,0,0,3,0
149,pGPD-TATA_OP-UAS_EAF,0,0,6,5,9,19,23,7
150,pGPD-TATA_OP-UAS_EBA,0,0,0,2,0,0,1,2
151,pGPD-TATA_OP-UAS_EBB,0,0,0,0,0,1,0,1
152,pGPD-TATA_OP-UAS_EBC,2,4,21,8,16,7,37,4
153,pGPD-TATA_OP-UAS_EBD,0,2,0,0,4,1,4,1
154,pGPD-TATA_OP-UAS_EBE,0,0,1,0,0,0,2,0
155,pGPD-TATA_OP-UAS_EBF,0,5,6,3,3,9,9,0
156,pGPD-TATA_OP-UAS_ECA,0,0,0,0,0,0,0,0
157,pGPD-TATA_OP-UAS_ECB,0,0,0,0,0,0,0,0
158,pGPD-TATA_OP-UAS_ECC,1,2,4,2,7,3,20,1
159,pGPD-TATA_OP-UAS_ECD,0,2,1,0,5,7,4,2
160,pGPD-TATA_OP-UAS_ECE,0,0,0,2,0,0,0,0
161,pGPD-TATA_OP-UAS_ECF,0,0,2,2,0,0,8,0
162,pGPD-TATA_OP-UAS_EDA,0,0,0,0,0,0,2,1
163,pGPD-TATA_OP-UAS_EDB,0,0,0,0,0,0,0,0
164,pGPD-TATA_OP-UAS_EDC,4,8,26,3,12,6,7,1
165,pGPD-TATA_OP-UAS_EDD,0,2,3,8,2,2,38,8
166,pGPD-TATA_OP-UAS_EDE,0,0,2,0,0,0,0,0
167,pGPD-TATA_OP-UAS_EDF,0,2,3,1,2,1,10,3
168,pGPD-TATA_OP-UAS_EEA,0,0,0,0,0,0,1,0
169,pGPD-TATA_OP-UAS_EEB,0,0,0,0,0,0,0,0
170,pGPD-TATA_OP-UAS_EEC,0,1,1,5,3,6,3,1
171,pGPD-TATA_OP-UAS_EED,0,1,0,0,0,3,2,3
172,pGPD-TATA_OP-UAS_EEE,0,0,0,0,0,0,0,0
173,pGPD-TATA_OP-UAS_EEF,0,1,2,0,2,24,8,3
174,pGPD-TATA_OP-UAS_EFA,0,0,0,0,0,12,1,0
175,pGPD-TATA_OP-UAS_EFB,0,0,0,0,0,0,0,0
176,pGPD-TATA_OP-UAS_EFC,0,1,4,8,5,7,4,3
177,pGPD-TATA_OP-UAS_EFD,0,2,1,0,0,2,3,0
178,pGPD-TATA_OP-UAS_EFE,0,0,0,0,0,0,0,0
179,pGPD-TATA_OP-UAS_EFF,0,1,0,1,0,3,0,0
180,pGPD-TATA_OP-UAS_FAA,0,2,13,2,3,0,0,1
181,pGPD-TATA_OP-UAS_FAB,0,0,2,1,0,0,0,0
182,pGPD-TATA_OP-UAS_FAC,1,26,196,54,38,44,35,4
183,pGPD-TATA_OP-UAS_FAD,0,13,33,14,4,24,10,0
184,pGPD-TATA_OP-UAS_FAE,3,0,12,3,0,0,0,0
185,pGPD-TATA_OP-UAS_FAF,80,1907,8343,5050,314,104,111,35
186,pGPD-TATA_OP-UAS_FBA,0,0,0,0,0,0,0,1
187,pGPD-TATA_OP-UAS_FBB,0,0,0,0,0,0,0,0
188,pGPD-TATA_OP-UAS_FBC,4,39,188,37,96,88,53,3
189,pGPD-TATA_OP-UAS_FBD,0,0,6,8,6,2,16,2
190,pGPD-TATA_OP-UAS_FBE,0,3,1,1,0,0,0,2
191,pGPD-TATA_OP-UAS_FBF,0,1,5,1,3,19,19,7
192,pGPD-TATA_OP-UAS_FCA,0,0,1,0,0,0,0,0
193,pGPD-TATA_OP-UAS_FCB,0,0,0,0,0,0,0,0
194,pGPD-TATA_OP-UAS_FCC,1,2,5,5,8,1,3,0
195,pGPD-TATA_OP-UAS_FCD,0,0,1,0,1,0,1,1
196,pGPD-TATA_OP-UAS_FCE,0,1,0,0,0,1,0,0
197,pGPD-TATA_OP-UAS_FCF,0,4,3,3,2,0,2,7
198,pGPD-TATA_OP-UAS_FDA,0,0,1,0,0,0,2,0
199,pGPD-TATA_OP-UAS_FDB,0,0,0,0,0,0,0,0
200,pGPD-TATA_OP-UAS_FDC,0,2,36,10,12,12,12,2
201,pGPD-TATA_OP-UAS_FDD,0,1,4,1,0,2,10,2
202,pGPD-TATA_OP-UAS_FDE,0,0,0,0,0,0,0,0
203,pGPD-TATA_OP-UAS_FDF,0,0,1,1,0,2,0,0
204,pGPD-TATA_OP-UAS_FEA,0,3,2,0,2,1,2,0
205,pGPD-TATA_OP-UAS_FEB,0,0,0,0,0,0,0,0
206,pGPD-TATA_OP-UAS_FEC,5,3,20,16,6,12,1,3
207,pGPD-TATA_OP-UAS_FED,0,0,0,1,0,3,0,3
208,pGPD-TATA_OP-UAS_FEE,0,0,0,0,0,0,0,1
209,pGPD-TATA_OP-UAS_FEF,0,0,1,3,5,3,0,1
210,pGPD-TATA_OP-UAS_FFA,0,4,0,0,1,2,8,0
211,pGPD-TATA_OP-UAS_FFB,0,0,1,0,0,0,0,0
212,pGPD-TATA_OP-UAS_FFC,0,2,5,0,0,2,1,0
213,pGPD-TATA_OP-UAS_FFD,0,0,3,5,1,3,7,1
214,pGPD-TATA_OP-UAS_FFE,0,0,0,0,0,1,0,0
215,pGPD-TATA_OP-UAS_FFF,0,0,4,0,2,4,2,1
216,pGPD-OP_TATA_OP-UAS_AAA,0,0,0,0,0,0,0,0
217,pGPD-OP_TATA_OP-UAS_AAB,0,0,0,0,0,0,0,0
218,pGPD-OP_TATA_OP-UAS_AAC,6,10,20,5,8,0,19,25
219,pGPD-OP_TATA_OP-UAS_AAD,1,0,0,1,0,2,3,1
220,pGPD-OP_TATA_OP-UAS_AAE,0,0,0,0,1,0,1,0
221,pGPD-OP_TATA_OP-UAS_AAF,1,7,3,1,4,1,14,24
222,pGPD-OP_TATA_OP-UAS_ABA,0,0,0,0,0,0,0,1
223,pGPD-OP_TATA_OP-UAS_ABB,0,0,0,0,0,0,0,0
224,pGPD-OP_TATA_OP-UAS_ABC,8,14,9,18,25,7,33,30
225,pGPD-OP_TATA_OP-UAS_ABD,2,6,3,6,6,2,19,49
226,pGPD-OP_TATA_OP-UAS_ABE,1,0,1,0,0,0,2,1
227,pGPD-OP_TATA_OP-UAS_ABF,0,7,5,1,1,5,16,21
228,pGPD-OP_TATA_OP-UAS_ACA,0,0,0,0,0,0,3,3
229,pGPD-OP_TATA_OP-UAS_ACB,0,0,0,0,0,0,0,0
230,pGPD-OP_TATA_OP-UAS_ACC,7,13,9,10,13,6,23,41
231,pGPD-OP_TATA_OP-UAS_ACD,0,6,12,3,12,19,12,17
232,pGPD-OP_TATA_OP-UAS_ACE,0,3,1,1,3,0,14,2
233,pGPD-OP_TATA_OP-UAS_ACF,0,1,1,1,0,4,7,11
234,pGPD-OP_TATA_OP-UAS_ADA,0,0,0,0,1,0,1,2
235,pGPD-OP_TATA_OP-UAS_ADB,1,0,0,0,0,0,0,0
236,pGPD-OP_TATA_OP-UAS_ADC,8,20,56,36,30,24,48,52
237,pGPD-OP_TATA_OP-UAS_ADD,0,3,3,4,3,0,14,24
238,pGPD-OP_TATA_OP-UAS_ADE,0,0,0,0,0,0,0,2
239,pGPD-OP_TATA_OP-UAS_ADF,2,0,3,3,1,10,30,12
240,pGPD-OP_TATA_OP-UAS_AEA,5,7,3,4,5,0,13,30
241,pGPD-OP_TATA_OP-UAS_AEB,4,1,3,2,0,3,8,18
242,pGPD-OP_TATA_OP-UAS_AEC,20,17,26,31,21,15,45,60
243,pGPD-OP_TATA_OP-UAS_AED,8,11,10,8,3,7,58,59
244,pGPD-OP_TATA_OP-UAS_AEE,1,1,4,3,1,3,22,39
245,pGPD-OP_TATA_OP-UAS_AEF,1510,2307,3155,3229,2950,2752,10947,36747
246,pGPD-OP_TATA_OP-UAS_AFA,0,0,0,0,0,0,1,11
247,pGPD-OP_TATA_OP-UAS_AFB,0,0,0,0,0,0,0,0
248,pGPD-OP_TATA_OP-UAS_AFC,10,10,25,9,4,4,17,21
249,pGPD-OP_TATA_OP-UAS_AFD,3,12,10,1,13,1,12,9
250,pGPD-OP_TATA_OP-UAS_AFE,0,0,0,0,0,0,0,0
251,pGPD-OP_TATA_OP-UAS_AFF,0,7,2,0,3,0,6,12
252,pGPD-OP_TATA_OP-UAS_BAA,0,0,0,0,0,0,1,1
253,pGPD-OP_TATA_OP-UAS_BAB,0,0,0,0,0,0,0,0
254,pGPD-OP_TATA_OP-UAS_BAC,0,6,31,22,20,1,15,19
255,pGPD-OP_TATA_OP-UAS_BAD,0,0,4,1,3,6,0,0
256,pGPD-OP_TATA_OP-UAS_BAE,0,0,0,0,0,2,0,1
257,pGPD-OP_TATA_OP-UAS_BAF,0,7,3,4,13,1,8,6
258,pGPD-OP_TATA_OP-UAS_BBA,0,0,1,1,0,0,1,1
259,pGPD-OP_TATA_OP-UAS_BBB,0,0,0,0,0,0,0,0
260,pGPD-OP_TATA_OP-UAS_BBC,2,12,19,15,16,8,24,42
261,pGPD-OP_TATA_OP-UAS_BBD,1,4,4,3,21,1,8,11
262,pGPD-OP_TATA_OP-UAS_BBE,0,1,0,0,2,0,0,0
263,pGPD-OP_TATA_OP-UAS_BBF,1,3,9,0,8,1,23,6
264,pGPD-OP_TATA_OP-UAS_BCA,0,0,0,1,3,4,2,3
265,pGPD-OP_TATA_OP-UAS_BCB,0,0,0,0,0,0,0,0
266,pGPD-OP_TATA_OP-UAS_BCC,0,2,3,5,10,22,19,6
267,pGPD-OP_TATA_OP-UAS_BCD,8,47,34,29,27,42,204,701
268,pGPD-OP_TATA_OP-UAS_BCE,0,1,2,0,0,0,0,2
269,pGPD-OP_TATA_OP-UAS_BCF,1,0,6,0,2,2,8,6
270,pGPD-OP_TATA_OP-UAS_BDA,0,0,0,0,0,0,0,2
271,pGPD-OP_TATA_OP-UAS_BDB,0,0,0,0,0,0,0,0
272,pGPD-OP_TATA_OP-UAS_BDC,1,9,51,16,8,3,20,18
273,pGPD-OP_TATA_OP-UAS_BDD,0,1,5,2,14,1,17,3
274,pGPD-OP_TATA_OP-UAS_BDE,1,0,0,0,0,0,1,0
275,pGPD-OP_TATA_OP-UAS_BDF,0,0,0,0,0,0,0,0
276,pGPD-OP_TATA_OP-UAS_BEA,1,0,0,1,1,2,3,0
277,pGPD-OP_TATA_OP-UAS_BEB,0,0,0,0,0,0,0,0
278,pGPD-OP_TATA_OP-UAS_BEC,0,4,14,7,9,1,1,11
279,pGPD-OP_TATA_OP-UAS_BED,0,3,1,0,9,1,46,13
280,pGPD-OP_TATA_OP-UAS_BEE,0,0,0,0,0,0,0,2
281,pGPD-OP_TATA_OP-UAS_BEF,0,0,0,6,7,4,4,2
282,pGPD-OP_TATA_OP-UAS_BFA,0,0,5,1,1,0,12,20
283,pGPD-OP_TATA_OP-UAS_BFB,0,0,0,0,0,0,0,2
284,pGPD-OP_TATA_OP-UAS_BFC,2,5,12,11,10,0,4,7
285,pGPD-OP_TATA_OP-UAS_BFD,1,1,2,2,6,4,1,3
286,pGPD-OP_TATA_OP-UAS_BFE,0,2,0,0,0,0,1,1
287,pGPD-OP_TATA_OP-UAS_BFF,0,1,1,0,2,1,3,2
288,pGPD-OP_TATA_OP-UAS_CAA,0,0,0,0,0,0,0,0
289,pGPD-OP_TATA_OP-UAS_CAB,0,0,0,0,0,0,0,0
290,pGPD-OP_TATA_OP-UAS_CAC,3,3,9,7,9,5,58,19
291,pGPD-OP_TATA_OP-UAS_CAD,0,0,1,0,0,4,4,6
292,pGPD-OP_TATA_OP-UAS_CAE,0,0,0,0,0,0,2,1
293,pGPD-OP_TATA_OP-UAS_CAF,0,1,2,0,2,3,22,5
294,pGPD-OP_TATA_OP-UAS_CBA,0,0,0,0,0,0,1,0
295,pGPD-OP_TATA_OP-UAS_CBB,0,0,0,0,0,0,0,0
296,pGPD-OP_TATA_OP-UAS_CBC,6,5,11,3,16,9,12,18
297,pGPD-OP_TATA_OP-UAS_CBD,0,4,0,2,0,0,17,8
298,pGPD-OP_TATA_OP-UAS_CBE,0,1,2,0,0,1,3,1
299,pGPD-OP_TATA_OP-UAS_CBF,2,1,0,0,2,0,5,7
300,pGPD-OP_TATA_OP-UAS_CCA,0,0,0,0,0,0,0,4
301,pGPD-OP_TATA_OP-UAS_CCB,0,0,0,0,0,0,0,0
302,pGPD-OP_TATA_OP-UAS_CCC,3,2,2,3,1,4,5,10
303,pGPD-OP_TATA_OP-UAS_CCD,0,1,0,0,0,1,3,0
304,pGPD-OP_TATA_OP-UAS_CCE,0,0,0,0,0,0,0,0
305,pGPD-OP_TATA_OP-UAS_CCF,0,0,0,0,0,0,3,4
306,pGPD-OP_TATA_OP-UAS_CDA,0,0,10,1,0,0,4,1
307,pGPD-OP_TATA_OP-UAS_CDB,0,0,0,0,0,0,0,0
308,pGPD-OP_TATA_OP-UAS_CDC,0,7,16,10,8,1,11,12
309,pGPD-OP_TATA_OP-UAS_CDD,0,0,1,1,0,0,7,2
310,pGPD-OP_TATA_OP-UAS_CDE,0,0,0,0,0,0,0,0
311,pGPD-OP_TATA_OP-UAS_CDF,0,1,1,0,0,0,9,4
312,pGPD-OP_TATA_OP-UAS_CEA,0,0,0,0,0,1,0,0
313,pGPD-OP_TATA_OP-UAS_CEB,0,0,0,0,0,0,0,0
314,pGPD-OP_TATA_OP-UAS_CEC,0,3,1,7,7,2,5,9
315,pGPD-OP_TATA_OP-UAS_CED,0,1,4,0,4,1,1,4
316,pGPD-OP_TATA_OP-UAS_CEE,0,0,0,0,0,0,0,1
317,pGPD-OP_TATA_OP-UAS_CEF,1,1,0,0,2,2,0,2
318,pGPD-OP_TATA_OP-UAS_CFA,0,0,0,0,2,1,0,0
319,pGPD-OP_TATA_OP-UAS_CFB,0,0,0,0,0,0,0,0
320,pGPD-OP_TATA_OP-UAS_CFC,3,4,2,5,2,5,3,2
321,pGPD-OP_TATA_OP-UAS_CFD,0,1,2,0,0,1,6,9
322,pGPD-OP_TATA_OP-UAS_CFE,0,0,1,1,0,0,1,2
323,pGPD-OP_TATA_OP-UAS_CFF,2,1,0,6,1,2,16,2
324,pGPD-OP_TATA_OP-UAS_DAA,0,0,0,0,0,0,0,0
325,pGPD-OP_TATA_OP-UAS_DAB,0,0,0,0,0,0,0,0
326,pGPD-OP_TATA_OP-UAS_DAC,1,8,23,6,7,8,21,18
327,pGPD-OP_TATA_OP-UAS_DAD,2,0,0,0,4,62,13,2
328,pGPD-OP_TATA_OP-UAS_DAE,0,0,0,0,0,0,2,0
329,pGPD-OP_TATA_OP-UAS_DAF,0,3,5,2,14,4,10,5
330,pGPD-OP_TATA_OP-UAS_DBA,0,0,1,0,0,4,6,1
331,pGPD-OP_TATA_OP-UAS_DBB,0,0,0,0,0,0,0,0
332,pGPD-OP_TATA_OP-UAS_DBC,1,6,7,14,13,5,2,23
333,pGPD-OP_TATA_OP-UAS_DBD,0,3,4,2,4,2,58,15
334,pGPD-OP_TATA_OP-UAS_DBE,0,1,1,1,0,0,0,0
335,pGPD-OP_TATA_OP-UAS_DBF,0,2,4,0,1,2,4,12
336,pGPD-OP_TATA_OP-UAS_DCA,0,0,0,0,0,4,1,1
337,pGPD-OP_TATA_OP-UAS_DCB,0,0,0,0,0,0,0,0
338,pGPD-OP_TATA_OP-UAS_DCC,0,3,4,1,9,1,9,5
339,pGPD-OP_TATA_OP-UAS_DCD,0,3,3,0,3,2,3,4
340,pGPD-OP_TATA_OP-UAS_DCE,0,0,0,0,0,0,0,0
341,pGPD-OP_TATA_OP-UAS_DCF,0,3,2,0,0,2,4,4
342,pGPD-OP_TATA_OP-UAS_DDA,0,2,0,0,0,0,1,0
343,pGPD-OP_TATA_OP-UAS_DDB,0,0,0,0,0,0,0,0
344,pGPD-OP_TATA_OP-UAS_DDC,1,3,8,6,13,3,5,7
345,pGPD-OP_TATA_OP-UAS_DDD,0,1,0,0,0,1,1,6
346,pGPD-OP_TATA_OP-UAS_DDE,0,1,0,1,0,0,0,0
347,pGPD-OP_TATA_OP-UAS_DDF,0,9,6,1,2,2,7,13
348,pGPD-OP_TATA_OP-UAS_DEA,0,2,3,1,0,1,0,1
349,pGPD-OP_TATA_OP-UAS_DEB,0,0,0,0,0,0,0,0
350,pGPD-OP_TATA_OP-UAS_DEC,1,7,2,6,18,3,4,5
351,pGPD-OP_TATA_OP-UAS_DED,0,0,4,2,0,4,6,3
352,pGPD-OP_TATA_OP-UAS_DEE,0,0,1,0,0,0,0,0
353,pGPD-OP_TATA_OP-UAS_DEF,0,0,0,0,0,2,1,1
354,pGPD-OP_TATA_OP-UAS_DFA,0,1,0,0,0,0,0,0
